spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
unpolarized,pure_initial_state,6.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,2.0661950060114248e+02,2.0661950060114248e+02,1.0000000000000000e+00,True,1,1,1.4143951418370728e-17,9.1179496747313952e-17,8.5914244405204246e-02,2.1073424255447017e-08,8.5914244909271562e-02,8.5914244909271562e-02,2.0905937916624606e-09,4.4408920985006271e-16,8.6613125525880630e-11,8.6613125525880630e-11
unpolarized,pure_initial_state,1.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,6.0199423368176710e+01,6.0199423368176710e+01,1.0000000000000000e+00,True,1,1,3.1881641222169296e-17,3.9933727635250076e-17,3.9410220373546467e-01,0.0000000000000000e+00,3.9410221088553848e-01,3.9410221088553787e-01,0.0000000000000000e+00,-2.6111416498654600e-33,5.6357197519840696e-09,5.6357192523837085e-09
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,5.7089948915947062e+01,5.7089948915947062e+01,1.0000000000000000e+00,True,1,1,5.6360340451267726e-17,1.2056770670672086e-16,3.4679836228028416e-01,0.0000000000000000e+00,3.4679836594848956e-01,3.4679836594849023e-01,0.0000000000000000e+00,-1.7713059876300666e-32,2.5442552648025085e-09,2.5442557227695062e-09
unpolarized,pure_initial_state,2.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,6.2042846117960991e+01,6.2042846117960991e+01,1.0000000000000002e+00,True,1,1,6.7227457734118743e-17,8.2382774426022267e-17,2.9372592467136049e-01,0.0000000000000000e+00,2.9372592872407044e-01,2.9372592872407044e-01,0.0000000000000000e+00,-1.1306452595521591e-32,2.3807719684576512e-09,2.3807719684576512e-09
unpolarized,pure_initial_state,2.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,6.9403698631130993e+01,6.9403698631130993e+01,9.9999999999999989e-01,True,1,1,9.5315418019483075e-17,3.4888984627869816e-17,2.4893013850077131e-01,0.0000000000000000e+00,2.4893013968720570e-01,2.4893013968720482e-01,0.0000000000000000e+00,-1.0302270160592535e-32,5.9067856161831855e-10,5.9067811752910870e-10
unpolarized,pure_initial_state,3.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,7.8411138818843312e+01,7.8411138818843312e+01,1.0000000000000000e+00,True,1,1,3.6604631642104962e-17,5.9903594153764357e-17,2.1154099357685927e-01,0.0000000000000000e+00,2.1154099548217548e-01,2.1154099548217548e-01,0.0000000000000000e+00,-4.9283396501931027e-33,8.0610497443789342e-10,8.0610497443789342e-10
unpolarized,pure_initial_state,3.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,8.9318566288717079e+01,8.9318566288717079e+01,9.9999999999999978e-01,True,1,1,3.2150286335628596e-17,5.5010330912598886e-17,1.8010425064749935e-01,0.0000000000000000e+00,1.8010425064749963e-01,1.8010425064749963e-01,0.0000000000000000e+00,-4.0597774185765396e-33,1.0408340855860843e-16,1.0408340855860843e-16
unpolarized,pure_initial_state,4.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,1.0289266007136160e+02,1.0289266007136160e+02,1.0000000000000000e+00,True,1,1,1.6441816341243533e-17,4.9061346306014604e-17,1.5358752996683839e-01,0.0000000000000000e+00,1.5358753140210152e-01,1.5358753140210152e-01,0.0000000000000000e+00,-2.6773490259578754e-33,4.4087703973683112e-10,4.4087703973683112e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,1.2047517356080354e+02,1.2047517356080354e+02,1.0000000000000000e+00,True,1,1,5.0217097363188505e-17,9.1738843788024265e-17,1.3131230845005309e-01,0.0000000000000000e+00,1.3131231062095994e-01,1.3131231062095824e-01,0.0000000000000000e+00,-1.0937772327147473e-32,5.7013358270574521e-10,5.7013313861653536e-10
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,1.4438145955995265e+02,1.4438145955995265e+02,1.0000000000000000e+00,True,1,1,2.4450563745467725e-17,9.3216265230924506e-17,1.1279959055015883e-01,2.1073424255447017e-08,1.1279959055016107e-01,1.1279959055016107e-01,2.7448081974679195e-09,4.4408920985006271e-16,5.0827397846120448e-16,5.0827397846120448e-16
unpolarized,pure_initial_state,5.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,1.7892700870166829e+02,1.7892700870166829e+02,1.0000000000000000e+00,True,1,1,2.8080266118013753e-17,8.5366556008016583e-17,9.7602989703858445e-02,0.0000000000000000e+00,9.7602990390744757e-02,9.7602990390747033e-02,0.0000000000000000e+00,-8.0759502299283039e-33,1.3408431656647402e-10,1.3408476065568387e-10
unpolarized,pure_initial_state,6.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,2.3330404629976647e+02,2.3330404629976647e+02,1.0000000000000002e+00,True,1,1,3.5526952449021277e-17,8.7136476674176847e-17,8.5101497880557056e-02,0.0000000000000000e+00,8.5101499530816568e-02,8.5101499530811350e-02,0.0000000000000000e+00,-8.8549299175043851e-33,2.8087911597279858e-10,2.8087822779437888e-10
unpolarized,pure_initial_state,1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198104862e+01,6.6853508198104862e+01,9.9999999999999989e-01,True,1,1,2.8465619047754122e-17,2.8907362252582521e-17,3.9895311335631978e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-1.6459270601738949e-33,9.7209831850797457e-10,9.7209831850797457e-10
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.4662714807917041e+01,6.4662714807917041e+01,1.0000000000000000e+00,True,1,1,7.6453668160513724e-17,6.3641527969797896e-17,3.4942202548024087e-01,0.0000000000000000e+00,3.4942202808819228e-01,3.4942202808819289e-01,0.0000000000000000e+00,-9.8954074575285178e-33,1.8225513320757614e-09,1.8225517622871834e-09
unpolarized,pure_initial_state,2.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,7.0512798751353643e+01,7.0512798751353643e+01,1.0000000000000000e+00,True,1,1,7.6158819339957324e-17,9.1014543780013773e-17,2.9633317334284909e-01,0.0000000000000000e+00,2.9633317334284942e-01,2.9633317334284792e-01,0.0000000000000000e+00,-1.4083812942740301e-32,1.9428902930940239e-16,-6.9388939039072284e-16
unpolarized,pure_initial_state,2.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,7.8885656697498916e+01,7.8885656697498916e+01,1.0000000000000000e+00,True,1,1,1.4028905103141665e-17,2.5941153011558068e-17,2.5143639868050410e-01,0.0000000000000000e+00,2.5143640067003054e-01,2.5143640067002965e-01,0.0000000000000000e+00,-8.6975359796202250e-34,1.0004787276418625e-09,1.0004782696748649e-09
unpolarized,pure_initial_state,3.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,8.9064034272192515e+01,8.9064034272192515e+01,1.0000000000000000e+00,True,1,1,4.1419248464974352e-17,1.4975051417626449e-16,2.1378037981251788e-01,0.0000000000000000e+00,2.1378038106715527e-01,2.1378038106715735e-01,0.0000000000000000e+00,-2.4140770639458871e-32,5.3643371689116037e-10,5.3643461200847398e-10
unpolarized,pure_initial_state,3.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,1.0138225319365735e+02,1.0138225319365735e+02,1.0000000000000000e+00,True,1,1,5.5441778383746563e-17,1.3932416103657085e-16,1.8195105269556067e-01,0.0000000000000000e+00,1.8195105326587585e-01,1.8195105326587707e-01,0.0000000000000000e+00,-2.2485012638896795e-32,2.0753889579117057e-10,2.0753933988038042e-10
unpolarized,pure_initial_state,4.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,1.1673556773333269e+02,1.1673556773333269e+02,1.0000000000000000e+00,True,1,1,2.2676494561388627e-17,7.3524015873520263e-17,1.5495602992597776e-01,1.4901161193847656e-08,1.5495603216010770e-01,1.5495603216010770e-01,2.6662321949063058e-09,2.2204460492503131e-16,6.9238381694702866e-10,6.9238381694702866e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,1.3667267503936884e+02,1.3667267503936884e+02,9.9999999999999989e-01,True,1,1,3.7032331542285859e-17,9.2738101004865283e-17,1.3215531417855578e-01,0.0000000000000000e+00,1.3215531480961137e-01,1.3215531480961137e-01,0.0000000000000000e+00,-9.9717489574463755e-33,1.6679470304925559e-10,1.6679470304925559e-10
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,1.6386683176479556e+02,1.6386683176479556e+02,1.0000000000000000e+00,True,1,1,1.3543210544153812e-17,1.4830109401093230e-17,1.1311208797711975e-01,2.1073424255447017e-08,1.1311208845426844e-01,1.1311208845427237e-01,2.7524123652593175e-09,4.4408920985006271e-16,1.0794256981305761e-10,1.0794345799147731e-10
unpolarized,pure_initial_state,5.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,2.0332104275217523e+02,2.0332104275217523e+02,9.9999999999999978e-01,True,1,1,6.9874730298161489e-18,7.6473603958537259e-17,9.7427808879648178e-02,0.0000000000000000e+00,9.7427809294109005e-02,9.7427809294110143e-02,0.0000000000000000e+00,-5.8970368817496133e-33,8.0760021933801163e-11,8.0760242243682612e-11
unpolarized,pure_initial_state,6.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,2.6576197248855055e+02,2.6576197248855055e+02,1.0000000000000000e+00,True,1,1,4.8194952367745413e-18,1.7200035973877928e-16,8.4528665540914774e-02,0.0000000000000000e+00,8.4528665540915843e-02,8.4528665540913206e-02,0.0000000000000000e+00,-2.9607351284606777e-32,1.8041124150158794e-16,-2.6541269182445149e-16
unpolarized,pure_initial_state,1.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.5543636177204220e+01,7.5543636177204220e+01,1.0000000000000000e+00,True,1,1,7.7965591137360233e-17,1.4814540855964746e-16,4.0401732937737928e-01,0.0000000000000000e+00,4.0401733229703557e-01,4.0401733229703585e-01,0.0000000000000000e+00,-2.8025695478702887e-32,2.3591834874547857e-09,2.3591837094993906e-09
unpolarized,pure_initial_state,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,7.4221774243578054e+01,1.0000000000000000e+00,True,1,1,2.8951524013761157e-17,6.0243778100285928e-17,3.5305033617281095e-01,0.0000000000000000e+00,3.5305033731344371e-01,3.5305033731344304e-01,0.0000000000000000e+00,-4.4675035425158789e-33,8.0540156488506653e-10,8.0540109304028107e-10
unpolarized,pure_initial_state,2.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,8.1078178244863651e+01,8.1078178244863651e+01,1.0000000000000000e+00,True,1,1,4.0143164522634555e-17,3.4946608761275793e-17,3.0003088388197946e-01,0.0000000000000000e+00,3.0003088848672216e-01,3.0003088848672216e-01,0.0000000000000000e+00,-2.8327391218049839e-33,2.7631300580921447e-09,2.7631300580921447e-09
unpolarized,pure_initial_state,2.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,9.0629956418613801e+01,9.0629956418613801e+01,1.0000000000000004e+00,True,1,1,4.3584300614473452e-17,1.4510366057642709e-16,2.5500412882870127e-01,0.0000000000000000e+00,2.5500413283775891e-01,2.5500413283775847e-01,0.0000000000000000e+00,-2.2954663572731751e-32,2.0446525306194729e-09,2.0446522946970802e-09
unpolarized,pure_initial_state,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,1.0219764041879404e+02,1.0000000000000000e+00,True,1,1,4.1195094328568219e-17,7.2217380672140500e-17,2.1701248659313258e-01,0.0000000000000000e+00,2.1701248762285699e-01,2.1701248762285699e-01,0.0000000000000000e+00,-6.9123858678844855e-33,4.4692611417262995e-10,4.4692611417262995e-10
unpolarized,pure_initial_state,3.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.1621044316924653e+02,1.1621044316924653e+02,9.9999999999999978e-01,True,1,1,1.3577100037699843e-17,1.0280845076519424e-16,1.8470117394696764e-01,0.0000000000000000e+00,1.8470117498131952e-01,1.8470117498131952e-01,0.0000000000000000e+00,-1.0753915194173076e-32,3.8209201080885435e-10,3.8209201080885435e-10
unpolarized,pure_initial_state,4.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.3372068235384637e+02,1.3372068235384637e+02,9.9999999999999989e-01,True,1,1,1.4064681941589628e-17,7.1775551992581559e-17,1.5712588490448770e-01,0.0000000000000000e+00,1.5712588621642237e-01,1.5712588621642237e-01,0.0000000000000000e+00,-5.3495451419578560e-33,4.1227779523644870e-10,4.1227779523644870e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.5653345005119121e+02,1.5653345005119121e+02,9.9999999999999989e-01,True,1,1,5.2876105962946466e-17,1.4453157815699762e-16,1.3368947327593286e-01,2.1073424255447017e-08,1.3368947438215562e-01,1.3368947438215562e-01,3.2531320630355440e-09,4.4408920985006271e-16,2.9578067425872767e-10,2.9578067425872767e-10
unpolarized,pure_initial_state,5.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.8776931736240243e+02,1.8776931736240243e+02,9.9999999999999956e-01,True,1,1,6.1807279941490565e-17,1.6045278969178898e-16,1.1400039072870805e-01,0.0000000000000000e+00,1.1400039159748779e-01,1.1400039159748779e-01,0.0000000000000000e+00,-2.9565237573643246e-32,1.9808246189134682e-10,1.9808246189134682e-10
unpolarized,pure_initial_state,5.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,2.3329739331976140e+02,2.3329739331976140e+02,1.0000000000000000e+00,True,1,1,2.5356301716488713e-17,1.4826857069339715e-16,9.7711557928106096e-02,1.4901161193847656e-08,9.7711558278248650e-02,9.7711558278246374e-02,1.6812620900536531e-09,2.2204460492503128e-16,6.8425948934747183e-11,6.8425504845537333e-11
unpolarized,pure_initial_state,6.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,3.0579526593650019e+02,3.0579526593650019e+02,1.0000000000000000e+00,True,1,1,5.7856065836347273e-17,6.8257847814718109e-17,8.4301526174898431e-02,0.0000000000000000e+00,8.4301527027496534e-02,8.4301527027491260e-02,0.0000000000000000e+00,-8.0064581423569679e-33,1.4375064333327359e-10,1.4374975428749215e-10
unpolarized,pure_initial_state,1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914586e+01,8.7091036274914586e+01,9.9999999999999989e-01,True,1,1,1.5096920653862767e-17,3.0164122406818317e-17,4.0964757594208662e-01,0.0000000000000000e+00,4.0964757820744591e-01,4.0964757820744535e-01,0.0000000000000000e+00,-1.1377912938025471e-33,1.8559978831600432e-09,1.8559974113152578e-09
unpolarized,pure_initial_state,1.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.6524533907908506e+01,8.6524533907908506e+01,1.0000000000000000e+00,True,1,1,4.8443592972191774e-17,1.2217226685443859e-16,3.5805745516231979e-01,0.0000000000000000e+00,3.5805745629490943e-01,3.5805745629491031e-01,0.0000000000000000e+00,-1.7272844488407544e-32,8.1106432681110618e-10,8.1106496518934534e-10
unpolarized,pure_initial_state,2.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,9.4489450852744383e+01,9.4489450852744383e+01,1.0000000000000002e+00,True,1,1,9.8612257670368775e-17,4.4895387075128624e-17,3.0521520979358413e-01,0.0000000000000000e+00,3.0521521289737519e-01,3.0521521289737519e-01,0.0000000000000000e+00,-1.1739973143472831e-32,1.8946484797721652e-09,1.8946484797721652e-09
unpolarized,pure_initial_state,2.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.0541123785568954e+02,1.0541123785568954e+02,1.0000000000000000e+00,True,1,1,1.0108803544435485e-16,1.1899912814442224e-16,2.6002301153921314e-01,2.1073424255447017e-08,2.6002301397373806e-01,2.6002301397373806e-01,6.3272685287632096e-09,4.4408920985006271e-16,1.2660650028362141e-09,1.2660650028362141e-09
unpolarized,pure_initial_state,3.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.1863557523179071e+02,1.1863557523179071e+02,1.0000000000000000e+00,True,1,1,4.6420283034131016e-17,6.0924202229983581e-17,2.2160523897746340e-01,0.0000000000000000e+00,2.2160524229205314e-01,2.2160524229205314e-01,0.0000000000000000e+00,-5.8666010943287685e-33,1.4690609145828759e-09,1.4690609145828759e-09
unpolarized,pure_initial_state,3.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.3470281097448924e+02,1.3470281097448924e+02,1.0000000000000004e+00,True,1,1,3.5264062408785179e-17,1.5270468391425898e-16,1.8869368658641403e-01,0.0000000000000000e+00,1.8869368722073765e-01,1.8869368722073646e-01,0.0000000000000000e+00,-2.4562274586924440e-32,2.3938572651927004e-10,2.3938527549116628e-10
unpolarized,pure_initial_state,4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581034e+02,1.5485923434581034e+02,1.0000000000000000e+00,True,1,1,2.6319419080600159e-17,1.7988180750488664e-16,1.6040429184280564e-01,0.0000000000000000e+00,1.6040429268326833e-01,1.6040429268326833e-01,0.0000000000000000e+00,-3.3050176491965353e-32,2.6962764659854699e-10,2.6962764659854699e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.8123239106421434e+02,1.8123239106421434e+02,1.0000000000000000e+00,True,1,1,3.5925071288354262e-17,1.3467801300261512e-16,1.3618901566003411e-01,2.1073424255447017e-08,1.3618901669359046e-01,1.3618901669359210e-01,3.3139546659917396e-09,4.4408920985006271e-16,2.8151804498666166e-10,2.8151849254531847e-10
unpolarized,pure_initial_state,5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890903e+02,2.1751146826890903e+02,1.0000000000000000e+00,True,1,1,4.4966909569750537e-17,6.3535780162123674e-17,1.1570524250935774e-01,0.0000000000000000e+00,1.1570524281324805e-01,1.1570524281324901e-01,0.0000000000000000e+00,-6.0588183170638305e-33,7.0323405085281898e-11,7.0323627129886823e-11
unpolarized,pure_initial_state,5.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.7067681219389590e+02,2.7067681219389590e+02,1.0000000000000000e+00,True,1,1,3.4181532279456342e-17,3.1324997560238722e-16,9.8660652687585559e-02,0.0000000000000000e+00,9.8660653236324489e-02,9.8660653236324489e-02,0.0000000000000000e+00,-9.9293924363867708e-32,1.0827788318734655e-10,1.0827788318734655e-10
unpolarized,pure_initial_state,6.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,3.5593570190720533e+02,3.5593570190720533e+02,1.0000000000000000e+00,True,1,1,3.9093435743697776e-17,6.8123921850409142e-17,8.4590546091930049e-02,0.0000000000000000e+00,8.4590546395247018e-02,8.4590546395249641e-02,0.0000000000000000e+00,-6.1691654465272783e-33,5.1315496123194304e-11,5.1315940212404154e-11
unpolarized,pure_initial_state,1.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.0281971905401596e+02,1.0281971905401596e+02,1.0000000000000000e+00,True,1,1,2.4959836424357952e-17,3.7300379876173449e-17,4.1631777592072483e-01,0.0000000000000000e+00,4.1631777918639273e-01,4.1631777918639273e-01,0.0000000000000000e+00,-2.0143117732375512e-33,2.7191111862112649e-09,2.7191111862112649e-09
unpolarized,pure_initial_state,1.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.0273046237099021e+02,1.0273046237099021e+02,9.9999999999999978e-01,True,1,1,1.3694194322143694e-17,1.0107421818509620e-16,3.6504211291598526e-01,0.0000000000000000e+00,3.6504211596222597e-01,3.6504211596222597e-01,0.0000000000000000e+00,-1.0403528539861065e-32,2.2240123076500140e-09,2.2240123076500140e-09
unpolarized,pure_initial_state,2.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.1185607590486737e+02,1.1185607590486737e+02,9.9999999999999978e-01,True,1,1,1.9379389104804708e-17,7.4051059991523156e-17,3.1253277435594573e-01,0.0000000000000000e+00,3.1253277729700751e-01,3.1253277729700824e-01,0.0000000000000000e+00,-5.8591202079435851e-33,1.8383564115431739e-09,1.8383568695101715e-09
unpolarized,pure_initial_state,2.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.2434654084123594e+02,1.2434654084123594e+02,1.0000000000000000e+00,True,1,1,5.5968806140502427e-17,1.6834283394734886e-16,2.6713044310083345e-01,0.0000000000000000e+00,2.6713044310083278e-01,2.6713044310083278e-01,0.0000000000000000e+00,-3.1471817002217817e-32,-3.6082248300317588e-16,-3.6082248300317588e-16
unpolarized,pure_initial_state,3.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.3954504650385624e+02,1.3954504650385624e+02,9.9999999999999989e-01,True,1,1,5.0536043429254186e-17,8.8798358487530087e-18,2.2816061890197967e-01,0.0000000000000000e+00,2.2816061890197836e-01,2.2816061890197836e-01,0.0000000000000000e+00,-2.6327431701842641e-33,-5.9674487573602164e-16,-5.9674487573602164e-16
unpolarized,pure_initial_state,3.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.5811980906725000e+02,1.5811980906725000e+02,1.0000000000000000e+00,True,1,1,1.1695774698622630e-16,2.1192285273331040e-16,1.9448391712968011e-01,0.0000000000000000e+00,1.9448391754856581e-01,1.9448391754856525e-01,0.0000000000000000e+00,-5.8590410090718500e-32,1.6293306981385314e-10,1.6293285470814212e-10
unpolarized,pure_initial_state,4.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.8155865131056822e+02,1.8155865131056822e+02,1.0000000000000000e+00,True,1,1,7.3009924894753004e-17,6.7967809154244743e-17,1.6529575660740389e-01,0.0000000000000000e+00,1.6529575738571184e-01,1.6529575738571450e-01,0.0000000000000000e+00,-9.9500722143653104e-33,2.5730200262086278e-10,2.5730288386038858e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,2.1240090334403658e+02,2.1240090334403658e+02,1.0000000000000000e+00,True,1,1,5.5391366089142571e-17,5.3492318484620470e-17,1.4010672195029111e-01,0.0000000000000000e+00,1.4010672337019925e-01,1.4010672337019925e-01,0.0000000000000000e+00,-5.9296315740814826e-33,3.9787735259255719e-10,3.9787735259255719e-10
unpolarized,pure_initial_state,5.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,2.5507197151754625e+02,2.5507197151754625e+02,1.0000000000000000e+00,True,1,1,2.7916869633659376e-17,3.4321326202384729e-17,1.1862778961272782e-01,0.0000000000000000e+00,1.1862779076034409e-01,1.1862779076034222e-01,0.0000000000000000e+00,-1.9573050424332334e-33,2.7227836478516121e-10,2.7227791896122788e-10
