spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,0,-1,-1,-1,0,-1,-1,-1,1.2732748379328210e-01,4.9730503814182669e-20,1.2732748379328210e-01,3.9057163726663146e-19
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,0,-1,-1,-1,1,-1,-1,1,-7.5247089326401687e-02,-3.1185296579640368e-02,8.1453343546201984e-02,-2.7487015256750493e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,0,-1,-1,-1,2,-1,1,-1,-6.4174105692022920e-04,-2.0588837293661748e-04,6.7395964734365255e-04,-2.8311389803846922e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,0,-1,-1,-1,3,-1,1,1,5.8645289550255265e-03,4.5953906876111091e-03,7.4505245074501765e-03,6.6465491226943696e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,0,-1,-1,-1,4,1,-1,-1,4.5909467005413825e-02,6.8931386880259432e-02,8.2820379484503590e-02,9.8324371267382904e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,0,-1,-1,-1,5,1,-1,1,-1.2640484246965549e-02,-4.3061579600936858e-02,4.4878519134721968e-02,-1.8563200525107095e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,0,-1,-1,-1,6,1,1,-1,-2.3548517667281075e-03,-7.0801866336973737e-03,7.4615259572857777e-03,-1.8918844078494161e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,0,-1,-1,-1,7,1,1,1,7.5765027848699241e-19,5.1041702971755281e-18,5.1600957711132005e-18,1.4234348457062449e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,1,-1,-1,1,0,-1,-1,-1,-7.5247089326401687e-02,3.1185296579640372e-02,8.1453343546201984e-02,2.7487015256750489e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,5.2359877559829882e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,5.2359877559829882e-01,5.9534868482098311e+00,7.7597377062217521e-01,-6.6866369495914180e+00,2.5986356148061667e+00,3.7179097029540614e-01,4.3502585532442588e+01,2.1751292766221294e+01,4.9999999999999994e-01,True,1,1,1.1448189405557989e-01,6.9118662713483867e-02,1.1751884338483072e-01,1.3914803400014103e-01,1.6850953459225637e-01,1.4165715643320093e-01,2.1851059791836571e-02,1.4786817642510391e-03,1.4786806314374557e-03,1.4786818829316400e-03,1,-1,-1,1,1,-1,-1,1,5.2544206051606902e-02,1.2009310248846638e-18,5.2544206051606902e-02,2.2855631764711709e-17
