spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,0,-1,-1,-1,0,-1,-1,-1,1.3124463458757180e-01,-8.9728014440995446e-19,1.3124463458757180e-01,-6.8366996276046041e-18
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,0,-1,-1,-1,1,-1,-1,1,-8.0659706514251292e-02,1.7838721296412060e-02,8.2608766075134038e-02,2.9239359268800085e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,0,-1,-1,-1,2,-1,1,-1,-4.9445099325146416e-03,1.5406094678299528e-03,5.1789628310215967e-03,2.8395463267948964e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,0,-1,-1,-1,3,-1,1,1,5.4337590645763953e-03,-2.8858634416791080e-03,6.1525560034741758e-03,-4.8821609886456407e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,0,-1,-1,-1,4,1,-1,-1,1.9112271143175496e-02,6.9568730954964686e-02,7.2146290514027961e-02,1.3026857787005772e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,0,-1,-1,-1,5,1,-1,1,-2.1729249602869784e-02,-5.4685130349393006e-02,5.8844063163873382e-02,-1.9490179212116869e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,0,-1,-1,-1,6,1,1,-1,-3.0661906710339978e-03,-4.4730498802167023e-03,5.4230711282485106e-03,-2.1717113831344528e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,0,-1,-1,-1,7,1,1,1,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,1,-1,-1,1,0,-1,-1,-1,-8.0659706514251292e-02,-1.7838721296412063e-02,8.2608766075134038e-02,-2.9239359268800085e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,5.7595865315812871e+00,4.2541127753122412e+00,4.4783654098369546e-01,-8.5219126594557615e+00,6.1249846039851903e+00,4.6032435449202530e-01,7.9870572559923176e+01,3.9935286279961574e+01,4.9999999999999983e-01,True,1,1,8.0631377612268906e-02,1.1411475032016742e-01,6.1213484740754304e-02,1.4479408633327004e-01,1.0812141485812979e-01,1.3494813442822737e-01,1.6038633557918531e-02,1.4417321408000047e-03,1.4417305811649491e-03,1.4417320309182136e-03,1,-1,-1,1,1,-1,-1,1,5.2220176119620695e-02,3.6454455998209969e-19,5.2220176119620695e-02,6.9809140273107825e-18
