selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,unpolarized_F3,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_proton_F3,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,L_electron_F3,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Tx_proton_F3,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Ty_proton_F3,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Tx_electron_F3,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,Ty_electron_F3,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LL_F3,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTx_F3,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,LTy_F3,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTx_F3,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest,TxTy_F3
F3,F_3,LTy,enhanced_region_0,0,1,3.4093182325938673e-08,9.9999999999999956e-01,nan,massless,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.5482027550454839e-01,1.5707949999999999e+00,5.7923114550561809e+00,5.7923114550561809e+00,2.6507188014663878e+00,1.8000000000000000e+00,2.9452431127404308e+00,1.0635738827958005e-01,3.1038947627839840e-02,-2.3989050179123010e+00,4.2000650368273531e+00,1.6604857652194879e-01,1.7230508102217101e+02,7.8354946804127703e+00,6.6892208655958445e+00,7.8354946804127703e+00,6.6892208655958445e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0299290980539924e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3468138077415650e-17,1.0159676531817260e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8324848263084808e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8255894724974335e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1801551745233278e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1801550624338818e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4493226160866746e-18,4.4446215040740602e-17,5.1286852801034274e-02,0.0000000000000000e+00,5.1286853128879956e-02,5.1286853128877791e-02,0.0000000000000000e+00,1.6527451821306161e-17,1.7389950270809077e-17,9.8763526498900645e-01,1.4901161193847656e-08,9.8763526762318443e-01,9.8763526762318443e-01,1.6993626583320307e-08,3.8083976875752579e-17,4.2769812930918098e-17,9.9071345460860272e-01,2.9802322387695312e-08,9.9071346205918343e-01,9.9071346205918343e-01,3.4093182325938673e-08,8.0525732321248909e-03,1.2223633651122751e-02,9.8324847398209547e-01,1.7951812535338979e-01,9.9942729740326586e-01,9.9946960734994261e-01,2.0633815354204507e-01,8.0313935876598075e-03,1.1923667478917155e-02,9.8255894263583476e-01,1.7951678548512209e-01,9.9875231526403918e-01,9.9879119823186135e-01,2.0619578643471517e-01
F3,F_3,LTy,enhanced_region_0,0,2,3.2975590844586132e-08,9.9999999999999956e-01,nan,massless,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2702732738462480e-01,1.5707949999999999e+00,6.0868357663302239e+00,6.0868357663302239e+00,2.9452431127404308e+00,1.8000000000000000e+00,2.3561944901923448e+00,1.6484187541649065e+00,3.4830528090784935e-01,-2.7002529297735207e+00,3.9641090279136835e+00,2.2934114082567322e-01,1.7727882036186142e+02,7.3331159578584195e+00,6.8071988700530097e+00,7.3331159578584195e+00,6.8071988700530097e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5411277474705826e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.0065346495017352e-17,3.7940961961572095e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.6309462657362432e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.6382622188198086e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3422530212180298e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3422527112189763e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5150134522113463e-17,1.6958206528416943e-16,4.2317619524914717e-02,0.0000000000000000e+00,4.2317619980016832e-02,4.2317619980006334e-02,0.0000000000000000e+00,6.6866961508524961e-17,1.0582628177465921e-16,9.6288775494175716e-01,0.0000000000000000e+00,9.6288775809205662e-01,9.6288775809205662e-01,0.0000000000000000e+00,9.5953972481971038e-17,1.4456032268782092e-16,9.5823737496754624e-01,2.9802322387695312e-08,9.5823738536529901e-01,9.5823738536529912e-01,3.2975590844586132e-08,3.5609915036511043e-02,2.3678644269989117e-02,9.6309461818540176e-01,2.6719464101942370e-01,9.9919145793157360e-01,9.9883741497278722e-01,3.0545694466198486e-01,4.0665656849168931e-02,2.9324136398263281e-02,9.6382622511903981e-01,2.6523442979780032e-01,9.9922490418779630e-01,9.9882762194885122e-01,3.0325996587077170e-01
F3,F_3,LTy,enhanced_region_1,1,1,3.4086634968132628e-08,9.9999999999999956e-01,nan,massless,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1758783461108848e+00,1.5707949999999999e+00,4.8105637508093704e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.0000000000000000e+00,1.1780972450961724e+00,3.6572914498307962e-01,3.0443596013759222e-01,-2.9665642834120892e-01,1.7154484452333492e+00,5.8215428872670595e-02,1.6782886186509529e+02,4.1861788546217680e+00,4.2207152129431762e+00,4.1861788546217680e+00,4.2207152129431762e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4267778503233605e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8310571176482564e-17,1.1127748809748113e-17,4.1611423838137422e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8158223132982325e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9069668917067877e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0140487266560776e-16,5.2947014984220111e-17,1.7424638551755536e-01,1.4901161193847656e-08,1.7424638616216187e-01,1.7424638616216187e-01,2.9981493340743643e-09,6.4279292366427099e-17,8.0979473046843971e-17,9.6847174315663753e-01,2.1073424255447017e-08,9.6847175831947330e-01,9.6847175831947330e-01,2.3566302136290931e-08,3.5058496633915445e-17,4.5858054424939370e-17,9.9052320614074241e-01,2.9802322387695312e-08,9.9052320614074274e-01,9.9052320614074285e-01,3.4086634968132628e-08,1.9641292380414399e-02,1.9523584400696428e-02,9.8158223875206752e-01,7.3800068722930032e-02,9.8415901715122855e-01,9.8415667513391158e-01,8.3807987667147837e-02,1.8891765160350348e-03,9.4841487751215845e-03,9.9069669196946730e-01,7.9317119218173679e-02,9.9382151337142721e-01,9.9386497098447490e-01,9.0951124885986487e-02
F3,F_3,LTy,enhanced_region_1,1,2,2.7251516506238981e-08,9.9999999999999956e-01,nan,massless,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1525279643384914e+00,1.5707949999999999e+00,5.3014376029327757e+00,5.3014376029327757e+00,2.1598449493429825e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.6138878346460226e+00,7.0759389616554791e-01,-1.1516825971342244e+00,1.5467670137681346e+00,1.1052582130326413e-01,1.8000000000000000e+02,4.0739533099213441e+00,4.3050559286769827e+00,4.0739533099213441e+00,4.3050559286769827e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0101365607674902e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5839715873430930e-16,3.4738145655674263e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.9206877100639062e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.9403888144736223e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9894712648592959e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9894713303139615e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.3898743779929725e-18,3.2111040828061231e-16,5.7925010152435105e-02,2.1073424255447017e-08,5.7925011622359454e-02,5.7925011622359454e-02,1.4095179420777406e-09,1.2690413355015589e-16,2.6293765342268782e-16,7.8769896912693549e-01,0.0000000000000000e+00,7.8769897311874937e-01,7.8769897311874948e-01,0.0000000000000000e+00,1.2068133669958137e-16,2.5504206413443773e-16,7.9190154537505419e-01,2.9802322387695312e-08,7.9190155985286625e-01,7.9190155985286625e-01,2.7251516506238981e-08,1.1446705241461447e-01,3.0375195823461393e-02,7.9206876409726168e-01,1.5380215476447259e-01,8.0629113715922107e-01,7.9870228779150210e-01,1.4169107438288825e-01,1.1101647566332015e-01,2.4586197935432302e-02,7.9403887831245101e-01,1.5546313434998443e-01,8.0874103312835410e-01,8.0146233987124171e-01,1.4369357030730048e-01
F3,F_3,LTy,enhanced_region_2,2,1,3.3955731126496860e-08,1.0000000000000000e+00,nan,massless,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.9330530302059156e-02,1.5707949999999999e+00,4.3196898986859651e+00,4.3196898986859651e+00,1.1780972450961720e+00,1.8000000000000000e+00,1.2762720155208536e+00,5.4145834838971278e-02,1.7423488619287351e-02,-2.3862185132403022e+00,3.9333326935891209e+00,1.5059287305815530e-01,1.7912828496394735e+02,7.9886233764154735e+00,6.8225870372146691e+00,7.9886233764154735e+00,6.8225870372146691e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1303926015027687e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2127999468609075e-17,7.2911365095322256e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8675975148076966e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8674057195909248e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.6381207654801693e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.6381207658277645e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8748854806834317e-18,5.3676310061899194e-17,6.8023121809061863e-03,0.0000000000000000e+00,6.8023121808607053e-03,6.8023121809259899e-03,0.0000000000000000e+00,1.8079655399446720e-17,1.6878034124424409e-17,9.8687041809521503e-01,3.3320009373125282e-08,9.8687041809521492e-01,9.8687041809521492e-01,3.7969476971263266e-08,4.1335567357298273e-17,5.0752974764653881e-17,9.8671926763954942e-01,2.9802322387695312e-08,9.8671927263324277e-01,9.8671927263324288e-01,3.3955731126496860e-08,1.6438685939893247e-03,1.2509935938486744e-03,9.8675975148077189e-01,1.6217673158807447e-01,9.9999726720352833e-01,9.9999669853635953e-01,1.8664831123772210e-01,1.4117303835008484e-03,1.0187800358723575e-03,9.8674057195909670e-01,1.6229194651536011e-01,9.9999729716691510e-01,9.9999681962589204e-01,1.8678004706344722e-01
F3,F_3,LTy,enhanced_region_2,2,2,3.3452474952149769e-08,1.0000000000000002e+00,nan,massless,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.6051539083577914e-02,1.5707949999999999e+00,5.3014376029327757e+00,5.3014376029327757e+00,2.1598449493429825e+00,1.8000000000000000e+00,1.6689710972195777e+00,1.0156254613940223e+00,2.4978718203904715e-01,-2.4375441940929221e+00,3.9301816240747041e+00,1.9703252013320061e-01,1.7971543516460650e+02,7.5351219383191834e+00,6.8241625719709855e+00,7.5351219383191834e+00,6.8241625719709855e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2264618514057494e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.6237130544452380e-18,3.1641864893526800e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.7486731803542970e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.7474438339336589e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0139667669567658e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0139670364220017e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8695079308854363e-18,3.8037843918817273e-17,4.4224445780680438e-02,1.4901161193847656e-08,4.4224446631618348e-02,4.4224446631628389e-02,7.6094258295399253e-10,2.2392855624298754e-17,3.6986679640148111e-17,9.7044502190591564e-01,0.0000000000000000e+00,9.7044503690261164e-01,9.7044503690261152e-01,0.0000000000000000e+00,1.7038923801759933e-17,2.7612029352474202e-17,9.7209513620954568e-01,2.9802322387695312e-08,9.7209514893582283e-01,9.7209514893582294e-01,3.3452474952149769e-08,1.7249622613370413e-02,1.3634519809946816e-02,9.7486732216539718e-01,2.2221257324307667e-01,9.9977938924666088e-01,9.9972355063779417e-01,2.5493613932819209e-01,1.5677586879098187e-02,1.1817839667537869e-02,9.7474438530715912e-01,2.2283486020906898e-01,9.9982115002613892e-01,9.9976807635468967e-01,2.5565227179527827e-01
F3,F_3,LTy,enhanced_region_3,3,1,3.2963217301182994e-08,9.9999999999999956e-01,nan,massless,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.5394976185342535e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,3.1415926535897931e+00,1.3180687484185942e+00,2.6770629121752032e-01,-9.5363249344971118e-02,4.4853380951143533e+00,2.3859094996767546e-01,1.2300624435380308e+02,2.2244176384674765e+00,2.8357703880040770e+00,2.2244176384674765e+00,2.8357703880040770e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4453454755202028e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5852976000781190e-19,1.2945055518584078e-16,1.4453454727732573e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.4691347413086768e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.4800482146433862e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2360647203108016e-16,2.5616620367967638e-16,2.2853975406982380e-01,0.0000000000000000e+00,2.2853975634810658e-01,2.2853975634810705e-01,0.0000000000000000e+00,2.2250201785131472e-16,1.7560451082385789e-16,9.8407550692858903e-01,2.1073424255447017e-08,9.8407550692858925e-01,9.8407550692858936e-01,2.3945995739995683e-08,5.1125853514040966e-16,5.1945596565363151e-16,9.5787781911511682e-01,2.9802322387695312e-08,9.5787781911511671e-01,9.5787781911511671e-01,3.2963217301182994e-08,4.7171759481436926e-03,2.0316516927314895e-02,9.4691347362521994e-01,3.0240679959873912e-01,9.9382203579654327e-01,9.9401848483074640e-01,3.4302665174292513e-01,4.5719456510697927e-02,4.9807413603741628e-02,9.4800482265263808e-01,3.2148852623735069e-01,9.9979359809826773e-01,9.9998887401215963e-01,3.6635464894195857e-01
F3,F_3,LTy,enhanced_region_3,3,2,2.9382700218213646e-08,9.9999999999999967e-01,nan,massless,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0990539081115651e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,3.2397674240144743e+00,6.6134290785378871e-02,5.0156563285957696e-02,-2.4916367225212900e-03,2.1322667723915232e+00,6.3895961580582653e-02,9.1213695601768791e+01,5.0159664566161288e-01,5.3341797269310620e-01,5.0159664566161288e-01,5.3341797269310620e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6230959095218450e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9953337603334909e-16,1.6230804736368040e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.7251596050747036e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8085839376909412e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3718368381750160e-15,1.1533260002072356e-15,3.0497563673231537e-01,0.0000000000000000e+00,3.0497563846556641e-01,3.0497563846556569e-01,0.0000000000000000e+00,9.5917252979001499e-16,1.4627740732066677e-15,9.8518290898771721e-01,0.0000000000000000e+00,9.8518291582425876e-01,9.8518291582425876e-01,0.0000000000000000e+00,4.5342264252786740e-15,4.5567002780863505e-15,9.8591981717984223e-01,2.5809568279517847e-08,9.8591981717984234e-01,9.8591981717984234e-01,2.9382700218213646e-08,1.5632151951953328e-04,2.5494052187051516e-02,9.7251595865131824e-01,1.7646980919290345e-01,9.8806829332129809e-01,9.8839712389611767e-01,2.0056735136344975e-01,1.2765733699603943e-01,1.3017803021445246e-01,9.8085839048146828e-01,2.3283616323853595e-01,9.9967472324252771e-01,9.9999973727077329e-01,2.6698358045277221e-01
