canonical_index,state,lepton,retained_component_count,polarization_cluster_number,detail_id,selected_observable,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,qOut,theta_p_out,theta_gamma_out,phi_p_out,phi_gamma_out
53,W,electron,3,5,dw_mixing_angles_polarization_05_local_minimum_923,D_W,0.014692419756874391,1.0,2.324785952488063,0.13355487742513797,1.2100928479929722,0.1360458358605857,0.0,1.9229242781369347,3.238116990341494,3.14149653279949
54,W,electron,3,5,dw_mixing_angles_polarization_05_local_minimum_1091,D_W,0.02621844463484331,1.0,2.3526069373500964,0.005674515842801212,1.133424366233983,0.09771060238816225,0.05417107631710486,1.611578065356327,3.104351387211957,3.1263057462993293
55,W,electron,3,5,dw_mixing_angles_polarization_05_local_minimum_1123,D_W,0.031281988683334754,1.0000000000000004,2.3460622875157124,0.0032211657035592003,1.1405517343980012,0.1012827751704731,0.2390264681354029,1.6835527820237208,2.066965876777079,3.239940968936227
56,W,electron,3,6,dw_mixing_angles_polarization_06_local_minimum_509,D_W,0.002595422473267611,0.9999999999999999,2.347472080256764,1.391824660356673,1.0770634964616002,0.06878224660345021,2.6610410264067967,2.136477393744479,1.8700103116524482,5.351976106265731
57,W,electron,3,6,dw_mixing_angles_polarization_06_local_minimum_687,D_W,0.006623479765996924,0.9999999999999998,2.335515189556025,1.7539808272798265,1.1125515767631735,0.08725111905799739,2.871630316096286,1.802354376986144,0.5158201096930605,3.180544613864562
58,W,electron,3,6,dw_mixing_angles_polarization_06_local_minimum_705,D_W,0.007454348600658528,1.0,2.347798194954497,1.76591512551045,1.1448461465740072,0.106425857200184,0.0,1.94490522163713,3.0606096179732094,3.141578272458389
59,W,electron,3,6,dw_mixing_angles_polarization_06_local_minimum_715,D_W,0.007909991289612263,1.0,2.3328713051203116,1.7633989806798134,1.1153306324750423,0.08861759931283339,3.1414776050307016,1.8416974783995483,3.2429426597289863,3.1416086031048667
60,W,electron,3,6,dw_mixing_angles_polarization_06_local_minimum_759,D_W,0.009354821347889345,1.0,2.354565552661126,1.3737025462298416,1.122149144930501,0.09181504347280378,3.1069789726549,1.6758837527424473,1.5083728706598465,6.274053960438435
61,W,electron,3,6,dw_mixing_angles_polarization_06_local_minimum_762,D_W,0.009383092952993973,0.9999999999999999,2.3625129730507664,1.7776891331050861,1.1314517400854365,0.09671948539517099,0.003435164407223374,1.5691484618930926,3.221948582158782,3.141546189917232
62,W,electron,3,6,dw_mixing_angles_polarization_06_local_minimum_765,D_W,0.009401906958416258,0.9999999999999998,2.344044083184032,1.3862428617200249,1.1125303163958435,0.0865579900144828,3.140979061274639,1.782598208185349,1.0009715788404658,6.282936726179953
