detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.9488101506885522e+00,4.0406307750219450e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,5.5418739619985291e-01,-6.7980829588501746e-01,8.7707638735794513e-01,-8.8684878553128665e-01,7.6926298926086423e-01,2.6775739674423227e-01,1,9.9999801325154147e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.9488101506885522e+00,4.0406307750219450e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-5.5651772969982494e-01,-6.7789650406380741e-01,8.7707220551798304e-01,-2.2581805195322562e+00,7.6925565369217885e-01,2.6775484345257228e-01,2,9.9999801325154147e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.9488101506885522e+00,4.0406307750219450e-01,p_gamma_lepton,|+1+1+1>,7,1,1,1,5.1647983382011309e-01,-6.3284136032088945e-01,8.1684735788006657e-01,-8.8629804662101719e-01,6.6723960607564536e-01,2.3224611403588161e-01,3,9.9999801325154147e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.9488101506885522e+00,4.0406307750219450e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-5.1791026764220238e-01,-6.3165656458175223e-01,8.1683600612879392e-01,-2.2575684276025592e+00,6.6722106090843902e-01,2.3223965901885532e-01,4,9.9999801325154147e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0596620599254800e+00,5.3627965523488663e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,7.3014922902199486e-01,8.3940207427704201e-03,7.3019747755360231e-01,1.1495802008104732e-02,5.3318835622564353e-01,2.7505543497606177e-01,1,9.9998223776942474e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0596620599254800e+00,5.3627965523488663e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-7.3008267246287961e-01,8.2790426461700310e-03,7.3012961258784548e-01,3.1302532695568401e+00,5.3308925117767736e-01,2.7500430973718815e-01,2,9.9998223776942474e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0596620599254800e+00,5.3627965523488663e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-6.6037880780619684e-01,7.4984299175461068e-03,6.6042137779660204e-01,3.1302384011577140e+00,4.3615639625076230e-01,2.2499963828462763e-01,3,9.9998223776942474e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0596620599254800e+00,5.3627965523488663e-01,p_gamma_lepton,|+1+1+1>,7,1,1,1,6.6026550069093226e-01,7.5512814601704607e-03,6.6030868028092604e-01,1.1436236248890088e-02,4.3600755325433821e-01,2.2492285477154722e-01,4,9.9998223776942474e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_3,C_e_p,polarization_cluster_03_local_minimum_3,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.6066864415546500e+00,9.8353644987732669e-01,p_gamma_lepton,|+1+1+1>,7,1,1,1,-8.5263584036127649e-01,2.7563465391034294e-02,8.5308125104994714e-01,3.1092765482906732e+00,7.2774762089294298e-01,2.7895615336760243e-01,1,9.9999999182809318e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_3,C_e_p,polarization_cluster_03_local_minimum_3,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.6066864415546500e+00,9.8353644987732669e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,8.5259631026951899e-01,2.7581249620647022e-02,8.5304231642740580e-01,3.2338439689828018e-02,7.2768119361583428e-01,2.7893069083475597e-01,2,9.9999999182809318e-01
