detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.9488101506885522e+00,4.0406307750219450e-01,k,1.7436141882361329e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7404099359360856e+00,1.7404099359360856e+00,0.0000000000000000e+00,1.3843613078150179e+01,3.7207006165707792e+00,1.7404099359360856e+00,1.6490216485946405e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1287179716668030e+00,3.0804337512503297e+00,4.0279935348192248e+00,8.5764993575218884e-02,1.5210470698080153e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.9488101506885522e+00,4.0406307750219450e-01,p,1.9770864283346465e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7404099359360856e+00,1.7404099359360856e+00,0.0000000000000000e+00,1.3843613078150179e+01,3.7207006165707792e+00,1.7404099359360856e+00,1.6490216485946405e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1287179716668030e+00,3.0804337512503297e+00,4.0279935348192248e+00,8.5764993575218884e-02,1.5210470698080153e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.9488101506885522e+00,4.0406307750219450e-01,kp,1.7378018908794235e+00,8.1797096502926690e-03,1.6448269268711829e-02,1.7344896270715779e+00,1.7345869017235200e+00,1.1093117641646086e+00,1.3843613078150179e+01,3.7207006165707792e+00,1.7404099359360856e+00,1.6490216485946405e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1287179716668030e+00,3.0804337512503297e+00,4.0279935348192248e+00,8.5764993575218884e-02,1.5210470698080153e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.9488101506885522e+00,4.0406307750219450e-01,pp,1.8971337321163697e+00,-1.3421733141871391e-02,-1.6449066605165149e-02,-1.6488849816834021e+00,1.6490216485946407e+00,4.0279935348192240e+00,1.3843613078150179e+01,3.7207006165707792e+00,1.7404099359360856e+00,1.6490216485946405e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1287179716668030e+00,3.0804337512503297e+00,4.0279935348192248e+00,8.5764993575218884e-02,1.5210470698080153e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.9488101506885522e+00,4.0406307750219450e-01,qout,8.5764993575218884e-02,5.2420234915787223e-03,7.9733645332207641e-07,-8.5604645388175790e-02,8.5764993575218870e-02,1.5210470698080153e-04,1.3843613078150179e+01,3.7207006165707792e+00,1.7404099359360856e+00,1.6490216485946405e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1287179716668030e+00,3.0804337512503297e+00,4.0279935348192248e+00,8.5764993575218884e-02,1.5210470698080153e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,2.0596620599254800e+00,5.3627965523488663e-01,k,1.8439845806947719e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8409550351724440e+00,1.8409550351724440e+00,0.0000000000000000e+00,1.5289121438569680e+01,3.9101306165612533e+00,1.8409550351724440e+00,1.7412599491785841e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1063857866410260e+00,3.1065271639894991e+00,3.1301629170302787e+00,9.4108593954576589e-02,2.4730984917430067e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,2.0596620599254800e+00,5.3627965523488663e-01,p,2.0661460358664812e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8409550351724440e+00,1.8409550351724440e+00,0.0000000000000000e+00,1.5289121438569680e+01,3.9101306165612533e+00,1.8409550351724440e+00,1.7412599491785841e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1063857866410260e+00,3.1065271639894991e+00,3.1301629170302787e+00,9.4108593954576589e-02,2.4730984917430067e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,2.0596620599254800e+00,5.3627965523488663e-01,kp,1.8381872947751423e+00,5.7988352361612323e-02,-7.0134803125651080e-04,1.8342316368062082e+00,1.8351481788562627e+00,6.2710912605665490e+00,1.5289121438569680e+01,3.9101306165612533e+00,1.8409550351724440e+00,1.7412599491785841e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1063857866410260e+00,3.1065271639894991e+00,3.1301629170302787e+00,9.4108593954576589e-02,2.4730984917430067e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,2.0596620599254800e+00,5.3627965523488663e-01,pp,1.9778347278307673e+00,-6.1287639958589185e-02,7.0053208492188476e-04,-1.7401808943487771e+00,1.7412599491785841e+00,3.1301629170302787e+00,1.5289121438569680e+01,3.9101306165612533e+00,1.8409550351724440e+00,1.7412599491785841e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1063857866410260e+00,3.1065271639894991e+00,3.1301629170302787e+00,9.4108593954576589e-02,2.4730984917430067e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,2.0596620599254800e+00,5.3627965523488663e-01,qout,9.4108593954576589e-02,3.2992875969768635e-03,8.1594633462600292e-07,-9.4050742457431113e-02,9.4108593954576589e-02,2.4730984917430067e-04,1.5289121438569680e+01,3.9101306165612533e+00,1.8409550351724440e+00,1.7412599491785841e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1063857866410260e+00,3.1065271639894991e+00,3.1301629170302787e+00,9.4108593954576589e-02,2.4730984917430067e-04
max_c_ep_mixing_angles_polarization_03_local_minimum_3,C_e_p,polarization_cluster_03_local_minimum_3,2.6066864415546500e+00,9.8353644987732669e-01,k,1.7637892916649589e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7606217575273453e+00,1.7606217575273453e+00,0.0000000000000000e+00,1.4127758310753444e+01,3.7586910368841759e+00,1.7606217575273453e+00,1.6682402105656111e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415236291216271e+00,3.1127057474580138e+00,3.2316563199157711e-02,8.6722580933458665e-02,3.1414515284827957e+00
