Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,0,-1,-1,-1,0,-1,-1,-1,1.7612380927053628e-01,-1.8677518144746840e-18,1.7612380927053628e-01,-1.0604766171084286e-17
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,0,-1,-1,-1,1,-1,-1,1,4.1582162212392748e-02,5.7614075197891960e-02,7.1052500836818494e-02,9.4563079142068873e-01
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,0,-1,-1,-1,2,-1,1,-1,5.4445252246048625e-02,-9.9469263573552250e-02,1.1339497293972371e-01,-1.0699841329799575e+00
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,0,-1,-1,-1,3,-1,1,1,-1.5434265393790996e-03,6.6985891853234302e-04,1.6825208626335257e-03,2.7321172552038893e+00
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,0,-1,-1,-1,4,1,-1,-1,4.1189479272732046e-18,5.0978831629971499e-18,6.5539411632359090e-18,8.9121314958313236e-01
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,0,-1,-1,-1,5,1,-1,1,4.2583280408669855e-18,-6.0875590658059284e-18,7.4291138827796954e-18,-9.6039713546224170e-01
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,0,-1,-1,-1,6,1,1,-1,3.7963884925708095e-18,-9.1069801178319734e-19,3.9040922703222489e-18,-2.3543657942570023e-01
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,0,-1,-1,-1,7,1,1,1,-3.0085638951974049e-18,1.3108299878412782e-19,3.0114181815310245e-18,3.0980502356964332e+00
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,1,-1,-1,1,0,-1,-1,-1,4.1582162212392748e-02,-5.7614075197891967e-02,7.1052500836818494e-02,-9.4563079142068884e-01
1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198105004e+01,1.0000000000000002e+00,True,1,1,2.9952392086524232e-18,6.7016636480182208e-17,3.9895310869213568e-01,0.0000000000000000e+00,3.9895311457463128e-01,3.9895311457463128e-01,0.0000000000000000e+00,-4.5002010230339375e-33,4.6936798336894014e-09,4.6936798336894014e-09,1,-1,-1,1,1,-1,-1,1,7.8952208530239640e-02,-8.3152671797226362e-19,7.8952208530239640e-02,-1.0532026063004671e-17
