Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,0,-1,-1,-1,0,-1,-1,-1,3.1272787806362012e-01,2.3088348360400879e-18,3.1272787806362012e-01,7.3828878011649086e-18
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,0,-1,-1,-1,1,-1,-1,1,2.7708858288095890e-02,2.8968225283298042e-02,4.0086642459723265e-02,8.0761454636499019e-01
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,0,-1,-1,-1,2,-1,1,-1,8.5450911076612485e-02,-1.0513852845563335e-01,1.3548419970475950e-01,-8.8833165315826257e-01
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,0,-1,-1,-1,3,-1,1,1,-4.9826788404448135e-03,2.1660722880664568e-03,5.4331351523909223e-03,2.7315176076082759e+00
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,0,-1,-1,-1,4,1,-1,-1,-4.7445619338414555e-18,6.2918209226099592e-18,7.8802207117725965e-18,2.2169061210013159e+00
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,0,-1,-1,-1,5,1,-1,1,9.9204314956311658e-18,-2.6240389739915340e-18,1.0261605215390882e-17,-2.5858647436426963e-01
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,0,-1,-1,-1,6,1,1,-1,6.3306575820084911e-18,1.1579640664704679e-19,6.3317165309601439e-18,1.8289331491009208e-02
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,0,-1,-1,-1,7,1,1,1,-2.0467275797587726e-18,7.0480618672993671e-19,2.1646813960945841e-18,2.8099532922598125e+00
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,1,-1,-1,1,0,-1,-1,-1,2.7708858288095890e-02,-2.8968225283298048e-02,4.0086642459723272e-02,-8.0761454636499030e-01
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10,1,-1,-1,1,1,-1,-1,1,1.1238965996129899e-02,-1.9366156733419263e-19,1.1238965996129899e-02,-1.7231261968483520e-17
