Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,0,-1,-1,-1,0,-1,-1,-1,3.3920239667947644e-01,6.1191109247474298e-18,3.3920239667947644e-01,1.8039704272872755e-17
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,0,-1,-1,-1,1,-1,-1,1,1.0298358954799094e-02,4.2998888688852245e-02,4.4214936680246369e-02,1.3357214163696669e+00
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,0,-1,-1,-1,2,-1,1,-1,6.5560883923946225e-02,-7.9451345076999080e-02,1.0300847409525847e-01,-8.8089500656986275e-01
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,0,-1,-1,-1,3,-1,1,1,-7.4699349961923692e-03,1.4418573701742089e-03,7.6078171326120327e-03,2.9509161947157523e+00
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,0,-1,-1,-1,4,1,-1,-1,8.2696470149752667e-18,7.1924869924556419e-18,1.0959878233307746e-17,7.1584615024539189e-01
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,0,-1,-1,-1,5,1,-1,1,3.9488339847912160e-18,4.7436928032050016e-19,3.9772246672213352e-18,1.1955604355885785e-01
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,0,-1,-1,-1,6,1,1,-1,-1.5350465776998235e-18,4.8456553044100857e-18,5.0829856703384024e-18,1.8775831285447748e+00
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,0,-1,-1,-1,7,1,1,1,-3.7024733946004431e-18,-1.1716629233870770e-19,3.7043268184360471e-18,-3.1099577998097505e+00
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,1,-1,-1,1,0,-1,-1,-1,1.0298358954799094e-02,-4.2998888688852245e-02,4.4214936680246369e-02,-1.3357214163696669e+00
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,1,-1,-1,1,1,-1,-1,1,1.1993146057947343e-02,-2.9240348789861362e-19,1.1993146057947343e-02,-2.4380882754683906e-17
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,1,-1,-1,1,2,-1,1,-1,1.3312303460233765e-02,-2.1500372480301615e-02,2.5288009811154831e-02,-1.0164031226466990e+00
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,1,-1,-1,1,3,-1,1,1,-8.4314048325351742e-04,1.3504847128416734e-02,1.3531141187512851e-02,1.6331478338699892e+00
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,1,-1,-1,1,4,1,-1,-1,-1.2274599595369742e-18,-2.8290732354475845e-18,3.0838795897039129e-18,-1.9801588527264526e+00
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,1,-1,-1,1,5,1,-1,1,6.2208151542327506e-18,-3.6610431457990280e-18,7.2181561425708920e-18,-5.3193185768168061e-01
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,1,-1,-1,1,6,1,1,-1,1.7717958239290533e-18,2.2430250889865539e-18,2.8583950027096624e-18,9.0223601442973134e-01
5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890874e+02,1.0000000000000000e+00,True,1,1,1.4858248793034427e-17,1.1630606699299074e-16,1.1570524185839717e-01,0.0000000000000000e+00,1.1570524281325094e-01,1.1570524281324997e-01,0.0000000000000000e+00,-1.3747868776573760e-32,2.2096317310593694e-10,2.2096294759188506e-10,1,-1,-1,1,7,1,1,1,6.9429271820011566e-20,2.7538061687590853e-18,2.7546812590354348e-18,1.5455895539670348e+00
