Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,0,-1,-1,-1,0,-1,-1,-1,3.3693664590053352e-01,-5.7255202075300899e-18,3.3693664590053352e-01,-1.6992868769817074e-17
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,0,-1,-1,-1,1,-1,-1,1,1.6070519011836339e-02,3.4527154973194994e-02,3.8083933775974577e-02,1.1351721785013698e+00
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,0,-1,-1,-1,2,-1,1,-1,6.9530985464853923e-02,-8.6044325966789417e-02,1.1062632584874560e-01,-8.9114592278338944e-01
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,0,-1,-1,-1,3,-1,1,1,-6.5383588265992866e-03,1.5744948283813508e-03,6.7252635717842627e-03,2.9052829928096666e+00
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,0,-1,-1,-1,4,1,-1,-1,6.0690915265163004e-18,-7.4134870576279855e-18,9.5809009133196655e-18,-8.8478317616952973e-01
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,0,-1,-1,-1,5,1,-1,1,-4.0606709835123832e-18,4.6514911103042495e-18,6.1745783973951523e-18,2.2884826071832332e+00
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,0,-1,-1,-1,6,1,1,-1,1.0613628856878147e-19,1.0208555518570622e-19,1.4726293603187980e-19,7.6594668597942517e-01
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,0,-1,-1,-1,7,1,1,1,-2.6738698218729420e-18,-6.8860735655439103e-19,2.7611157012743355e-18,-2.8895375984627409e+00
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,1,-1,-1,1,0,-1,-1,-1,1.6070519011836339e-02,-3.4527154973194994e-02,3.8083933775974577e-02,-1.1351721785013698e+00
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,1,-1,-1,1,1,-1,-1,1,8.9288384149698568e-03,-1.9403422760145745e-19,8.9288384149698568e-03,-2.1731183675151377e-17
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10,1,-1,-1,1,2,-1,1,-1,1.4510797501072299e-02,-2.0079926221317199e-02,2.4774314948564531e-02,-9.4502893778958408e-01
