Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,0,-1,-1,-1,0,-1,-1,-1,1.6857278877885740e-01,4.9550909507306834e-18,1.6857278877885740e-01,2.9394370150873109e-17
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,0,-1,-1,-1,1,-1,-1,1,5.4047410856722274e-02,4.7921704935140530e-02,7.2233042468153125e-02,7.2539614448008871e-01
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,0,-1,-1,-1,2,-1,1,-1,4.5435983324340082e-02,-1.0485737710737830e-01,1.1427816114415149e-01,-1.1619062697258589e+00
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,0,-1,-1,-1,3,-1,1,1,-9.8215341882649599e-04,8.4344489246308168e-04,1.2946136971060649e-03,2.4320285487078399e+00
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,0,-1,-1,-1,4,1,-1,-1,-1.8564613824532440e-18,1.2447319620078469e-18,2.2351300905728315e-18,2.5509503338548090e+00
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,0,-1,-1,-1,5,1,-1,1,2.6455311718704247e-19,9.5768450098299886e-19,9.9355319698365257e-19,1.3012753831491266e+00
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,0,-1,-1,-1,6,1,1,-1,1.4875156825864205e-18,5.7816369169300086e-19,1.5959248604908139e-18,3.7070754833823893e-01
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,0,-1,-1,-1,7,1,1,1,5.6699340909357513e-19,1.4508892659340849e-18,1.5577423368318336e-18,1.1982544971146611e+00
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,1,-1,-1,1,0,-1,-1,-1,5.4047410856722274e-02,-4.7921704935140530e-02,7.2233042468153125e-02,-7.2539614448008871e-01
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,1,-1,-1,1,1,-1,-1,1,8.5655960556713387e-02,-1.2113895872065773e-18,8.5655960556713387e-02,-1.4142501926699056e-17
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,1,-1,-1,1,2,-1,1,-1,1.0807302010181733e-02,-1.6944428531657122e-02,2.0097547984859101e-02,-1.0030393178180674e+00
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,1,-1,-1,1,3,-1,1,1,-1.8964218949546613e-02,8.5961809052998189e-02,8.8028826051643250e-02,1.7879304401957656e+00
1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914046e+01,1.0000000000000000e+00,True,1,1,1.4525182172171274e-17,7.6979313464709836e-18,4.0964757820744641e-01,0.0000000000000000e+00,4.0964757820744646e-01,4.0964757820744563e-01,0.0000000000000000e+00,-2.7023906414974279e-34,5.5511151231257827e-17,-6.1062266354383610e-16,1,-1,-1,1,4,1,-1,-1,2.0782181265041055e-18,1.9264978689460563e-18,2.8337933270413228e-18,7.4753087593433643e-01
