spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,F1,F2,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,0,-1,-1,-1,0,-1,-1,-1,-2.9910120339286833e-01,-3.7596413642782109e-18,2.9910120339286833e-01,-3.1415926535897931e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,0,-1,-1,-1,1,-1,-1,1,1.8155941912049434e-01,3.9909146555355664e-02,1.8589395538894796e-01,2.1637206733740899e-01
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,0,-1,-1,-1,2,-1,1,-1,-4.2019010173869199e-02,1.3092275227725879e-02,4.4011417684849098e-02,2.8395463267948964e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,0,-1,-1,-1,3,-1,1,1,2.8988920427300981e-02,-1.8029515979900491e-03,2.9044933155459026e-02,-6.2114499341178561e-02
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,0,-1,-1,-1,4,1,-1,-1,-5.0687353751749069e-18,1.0827542936121475e-19,5.0698917022114844e-18,3.1202344731406271e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,0,-1,-1,-1,5,1,-1,1,-9.2335020214273789e-19,-5.6712788206957653e-18,5.7459532766869404e-18,-1.7321918382025965e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,0,-1,-1,-1,6,1,1,-1,-9.6228381979877508e-19,8.6593445854378658e-20,9.6617212478494569e-19,3.0518469504971297e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,0,-1,-1,-1,7,1,1,1,-3.6160847534871321e-19,-9.3470482495731353e-19,1.0022144477318729e-18,-1.9399320215796103e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,1,-1,-1,1,0,-1,-1,-1,1.8155941912049434e-01,-3.9909146555355678e-02,1.8589395538894798e-01,-2.1637206733740905e-01
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,1,-1,-1,1,1,-1,-1,1,-1.1557553904818278e-01,-2.4094324290797081e-22,1.1557553904818278e-01,-3.1415926535897931e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,1,-1,-1,1,2,-1,1,-1,2.4748636919359711e-02,-1.4789883074879833e-02,2.8831157984633767e-02,-5.3865583315771881e-01
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,1,-1,-1,1,3,-1,1,1,-1.7901017309109112e-02,5.5126929307949286e-03,1.8730622094587791e-02,2.8428545246934962e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,1,-1,-1,1,4,1,-1,-1,3.9653890899999979e-18,-1.4842032915616587e-19,3.9681657260247887e-18,-3.7411481032673097e-02
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,1,-1,-1,1,5,1,-1,1,-3.6506425412386202e-19,1.8990831079644922e-18,1.9338532934519846e-18,1.7607114736160618e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,4.1887902047863905e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1320816557872222e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,4.1887902047863905e+00,8.2969993602712293e+00,5.3891513184462303e-01,-9.4866141997004583e+00,9.5322292899288827e-03,3.3534826865023824e-03,7.9785885518952124e+00,7.4606241094041714e-01,9.9000605815676906e-02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-2.5680649314283278e-18,-3.7209274716125149e-20,-6.8611550753318706e-02,-1.4901161193847656e-08,-6.8611550080534295e-02,-6.8611550080513534e-02,-1.4565418625079560e-09,-2.2204460492503131e-16,-5.8331231592980912e-10,-5.8331164985020445e-10,1,-1,-1,1,6,1,1,-1,3.8588882519898672e-19,1.2430955680561448e-19,4.0541713250263911e-19,3.1164138467540731e-01
