detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_1,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_1,gradient_local_minimum,0,0,9.9999999999993194e-01,1.0000000000000002e+00,0.0000000000000000e+00,8.1779436583645437e-01,4.862277822641688,0.0,0.0,0.37239875146819074,1.5046960437191126,5.876272502913982
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_2,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_2,gradient_local_minimum,1,1,9.9999999999795008e-01,1.0000000000000000e+00,1.5354428094766730e-05,7.8681639014589044e-01,4.949817956861219,0.0,0.0,2.6230745161539475,0.17501209867447326,2.8249657204569054
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_3,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_3,gradient_local_minimum,2,2,9.9999999999772315e-01,9.9999999999999978e-01,0.0000000000000000e+00,8.3541846592201574e-01,2.777955937858186,0.0,0.0,2.4550195045306458,0.5911490428889506,3.810419792225028
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_4,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_4,gradient_local_minimum,3,3,9.9999999999724221e-01,9.9999999999999967e-01,0.0000000000000000e+00,2.3300610896371770e+00,4.9489363630540115,0.0,0.0,5.380968889629449,1.429149402167623,4.826022950812114
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_7,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_7,gradient_local_minimum,4,4,9.9999999999565092e-01,9.9999999999999989e-01,0.0000000000000000e+00,8.0467831483593244e-01,3.3306333434612254,0.0,0.0,4.1588234129417065,0.508174698987791,4.602664559540079
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_8,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_8,gradient_local_minimum,5,5,9.9999999999518163e-01,1.0000000000000000e+00,0.0000000000000000e+00,9.0144896761469040e-01,2.9351459256830887,2.7102436464779174e-08,5.1421840437439434e-06,5.3623655109721735,0.9500447834775261,3.1227619625289327
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_9,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_9,gradient_local_minimum,6,6,9.9999999999506739e-01,1.0000000000000000e+00,0.0000000000000000e+00,2.2992047291735087e+00,4.166571213077952,0.0,0.0,2.128156222283097,1.3939074257526518,3.2901434487899475
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_10,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_10,gradient_local_minimum,7,7,9.9999999999479738e-01,1.0000000000000004e+00,0.0000000000000000e+00,2.2870515416006967e+00,2.7696415118256965,0.0,0.0,1.3224661869969996,0.6923561866034177,0.4898796812998463
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_11,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_11,gradient_local_minimum,8,8,9.9999999999396194e-01,9.9999999999999978e-01,1.6486643035233433e-05,2.3120275619117430e+00,4.996151630202826,1.4053374131110477e-05,8.093382153458575e-06,4.152232601797159,1.7449301472643468,0.9038779854281774
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_12,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_12,gradient_local_minimum,9,9,9.9999999999304756e-01,9.9999999999999989e-01,0.0000000000000000e+00,8.1802525323113118e-01,4.536256884709952,0.0,0.0,1.4597092493663308,1.3290278459686964,3.290147000660005
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_14,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_14,gradient_local_minimum,10,10,9.9999999999231126e-01,9.9999999999999956e-01,2.8768877502319315e-05,2.3399905359798274e+00,3.4787509218115273,0.0,0.0,4.582952081003423,0.5029982689229399,5.621823659268162
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_17,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_17,gradient_local_minimum,11,11,9.9999999999157096e-01,9.9999999999999978e-01,2.9757841663638050e-05,2.3099470673559410e+00,3.6081558369926814,0.0,0.0,3.799258622488395,0.9916361670130495,6.267389446018974
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_18,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_18,gradient_local_minimum,12,12,9.9999999999137190e-01,1.0000000000000000e+00,0.0000000000000000e+00,2.1166010805140205e+00,2.8795035137772445,3.141592653589793,0.0,2.713378138809066,1.1055209360030807,5.948595205082379
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_20,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_20,gradient_local_minimum,13,13,9.9999999999113121e-01,9.9999999999999978e-01,0.0000000000000000e+00,9.1019004738167408e-01,2.5949161450677574,0.0,0.0,0.0,0.7749564576798518,6.232012009041895
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_25,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_25,gradient_local_minimum,14,14,9.9999999998843070e-01,1.0000000000000002e+00,3.0400783439295778e-06,9.0866404802500567e-01,3.077861843681807,0.0,1.3246560815796991e-05,5.255287483699037,1.050906462572456,3.154983252141553
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_27,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_27,gradient_local_minimum,15,15,9.9999999998730682e-01,9.9999999999999989e-01,0.0000000000000000e+00,2.3227995821612719e+00,4.619309034046765,0.0,0.0,2.516451695762414,1.3869901989543152,6.208304531171007
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_29,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_29,gradient_local_minimum,16,16,9.9999999998670230e-01,9.9999999999999956e-01,1.0583527674092603e-05,8.4378196941570316e-01,4.153198918431615,9.2569873710322e-05,3.770545353041503e-05,0.9120304020274425,1.3968159097087296,1.2764597188506668
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_33,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_33,gradient_local_minimum,17,17,9.9999999998511524e-01,1.0000000000000002e+00,0.0000000000000000e+00,2.2546262318731722e+00,3.5261176740281384,0.0,0.0,0.7293062590791817,1.2489125442597413,6.061879716595531
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_34,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_34,gradient_local_minimum,18,18,9.9999999998493672e-01,1.0000000000000002e+00,0.0000000000000000e+00,9.0875876396395094e-01,2.0076808908379533,0.0,0.0,0.9030717684211511,0.44307576225115813,1.9302914276298582
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_35,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_35,gradient_local_minimum,19,19,9.9999999998486222e-01,1.0000000000000000e+00,0.0000000000000000e+00,8.1127052693378265e-01,4.627104880494111,0.0,2.1251332570636863e-06,4.648349652948279,1.25099189939982,1.5335082082950275
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_37,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_37,gradient_local_minimum,20,20,9.9999999998438915e-01,1.0000000000000000e+00,1.7120518651135222e-04,7.9472572312214351e-01,4.993281807766852,0.0,0.0,0.11755461553120401,0.838162144374198,0.3069404536857162
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_38,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_38,gradient_local_minimum,21,21,9.9999999998419076e-01,1.0000000000000000e+00,1.5761822927119959e-05,8.2568521112718307e-01,4.639765720822368,0.0,5.3694956988178526e-05,0.5307556996686142,1.4967700408019846,0.4059472728225095
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_39,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_39,gradient_local_minimum,22,22,9.9999999998396805e-01,9.9999999999999978e-01,0.0000000000000000e+00,8.4798077955329632e-01,4.416654215818957,0.05442193785650257,0.0066769108967069495,3.1848411915593973,1.5700963700519472,0.01973855828882123
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_42,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_42,gradient_local_minimum,23,23,9.9999999998269895e-01,9.9999999999999978e-01,0.0000000000000000e+00,2.3372034806881699e+00,4.183648071944474,0.0,0.0,4.730882211467451,0.864528744241509,0.2263170627935198
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_44,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_44,gradient_local_minimum,24,24,9.9999999998231881e-01,9.9999999999999978e-01,5.4732659935248379e-05,8.1952305903274758e-01,4.999461985984157,0.0,0.0,5.969735876126713,1.6100243463538506,6.129103141555205
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_46,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_46,gradient_local_minimum,25,25,9.9999999998091194e-01,1.0000000000000004e+00,4.0761238799034760e-04,7.9023361106916545e-01,4.899487256217638,0.0,0.0,1.1182683971835246,0.4946883604766606,0.37216230137492307
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_48,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_48,gradient_local_minimum,26,26,9.9999999997838263e-01,1.0000000000000004e+00,0.0000000000000000e+00,2.3545689094131088e+00,4.749089784306094,0.0,0.0,0.6349591895503661,0.17601822185849245,2.7619845524721818
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_51,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_51,gradient_local_minimum,27,27,9.9999999997675482e-01,9.9999999999999989e-01,8.0184467966020687e-05,2.3276084553445728e+00,3.357228116165497,6.502894078814934e-06,0.0,2.0485790820728926,0.6652997712140093,3.75280156250574
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_52,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_52,gradient_local_minimum,28,28,9.9999999997659705e-01,9.9999999999999956e-01,3.2936454773156732e-05,8.2330613360437999e-01,2.4249784260166365,0.0,0.0,4.210796578041294,0.35580595034297996,4.186910527065726
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_53,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_53,gradient_local_minimum,29,29,9.9999999997569289e-01,1.0000000000000000e+00,5.6995721146808431e-04,7.8806909296342564e-01,4.180657001646635,0.0,0.0,3.1640282388115737,0.19107895220477114,1.4751661855319782
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_55,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_55,gradient_local_minimum,30,30,9.9999999997498823e-01,1.0000000000000000e+00,3.0743940927320807e-05,2.2769995200227986e+00,4.68224717442064,1.3485940927032891,0.14056981398370774,3.3634705822291044,1.8627651170746966,0.3275658555532564
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_60,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_60,gradient_local_minimum,31,31,9.9999999997286571e-01,9.9999999999999978e-01,6.7441534838420165e-06,2.2200819076353704e+00,2.8169418136763325,0.001227184630308513,0.0,0.0815152560235273,0.9280846644421983,5.761341014580344
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_63,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_63,gradient_local_minimum,32,32,9.9999999997131583e-01,1.0000000000000000e+00,0.0000000000000000e+00,7.9730383831011575e-01,4.661442097326283,0.0,0.0,1.369867325791205,0.8345663956736451,1.0499991229678531
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_67,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_67,gradient_local_minimum,33,33,9.9999999996908584e-01,1.0000000000000002e+00,0.0000000000000000e+00,8.0057471318035711e-01,4.337745125085458,0.0,0.0,5.025370923353148,0.8212510274083987,3.0610004978696237
