lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_one_minus_C_p_gamma,optimization_run,start_source,screening_one_minus_C_p_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_p_gamma,lbfgs_one_minus_C_p_gamma,final_one_minus_C_p_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_p_gamma,local_minimum_verified,initial_C_p_gamma,lbfgs_C_p_gamma,final_C_p_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_p_gamma_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0103,gradient,gradient,gradient,0.1056583755,22.920732448409108,4.787560177001341,2.3006324924800223,0.6863485371816409,0.0,0.0,3.141592653589793,0.0,1.4681661570194355,0.0,0.3545346394177302,9.261368098280055e-05,5.385167776694604,3.1415295431962633,2.2435751231048107,0.999999995711353,4.799743122554587e-05,3.43434740953954e-05,-0.8576664659046043,0.27202057727127926,0.33205011123113,2.2773666470593126,0.0634402226974633,3.141563150299108,179.99830958596198,6.758981737275477,6.330172503038203,6.758981737275477,6.330172503038203,False,,gradient,1270000550,1.5707088190415532,2.3889466407461057,1.0,3.3963548800109766,0.9957120356914007,1.0,0.048554052067787526,-0.9999999844045209,2.7001880225218447e-06,-2.6981416074579254e-06,2.046372953193509e-09,7.206501404086667e-08,7.198972223323196e-08,0.9999999999422693,1.1612910013413411e-05,0.9999999999760358,0.9999999999760356,0.9999999039442661,1.4142040804627434,1.3409433444066324e-05,1.3484930309328157e-10,6.752787218289313e-11,6.752742809368328e-11,1.2398751292907589e-15,1.4037977564043318e-15,1.6885838765362622e-15,2.6436728856950907e-15,3.6674743368871686e-16,-1.7961813131619337,0.27745295998849673,1.2398751292907589e-15,0.2588854571049314,0.9999999921818765,0.9999999921818761,1.995850924440157e-09,7.818120881792472e-09,7.81812088179247e-09,0.2588854571049314,5.773070910208844e-11,1270,sobol_screened,0.059906985475637664,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,671,198,0.0022818359943874347,0.059906985475637664,2.0158406310866184e-07,5.773070910208844e-11,22,8,False,1e-05,3.802336223657221e-11,True,0.9400930145243623,0.9999997984159369,0.9999999999422693,0.9057770650833845,0.05222406331449747,0.24097490403801203,0.6061144974082708,0.03464200161397457,0.8677236242219806,0.3751613264903426,0.8230036133900285,0.9455862737631182,0.0,2.947985025269714e-05,0.6251854860648542,0.05642594036063449,0.8570760710401382,0.4999721454169931,0.760425333315042,103,5.773037603518105e-11,True,1,784,2.785458300691105e-05,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0104,gradient,gradient,gradient,0.1056583755,24.817327477897646,4.981699256066914,2.401339131030248,2.127968217298561,0.0,0.0,3.141592653589793,0.0,0.2629334614472793,0.0,4.931300225303265,0.0,6.0692545053334435,3.141592653589793,3.141592653589793,1.0,2.114160768441095e-07,2.0349649774463075e-06,-0.010972304805469582,0.9707285465810901,1.7303360364567977,0.9837355406225354,0.004342153451497627,3.141592653589793,180.0,1.2633957056713099,1.2579096589765282,1.2633957056713099,1.2579096589765282,False,,gradient,1114000737,1.5706120088940627,2.358375711371266,1.0,5319.342172329435,0.9999810158880617,1.0,1.3601195095893806e-07,-0.9999999320512437,1.0698524529556625e-05,-1.069793242453591e-05,5.913780692782985e-10,0.0,0.0,0.9999999999421275,1.6042122587367025e-06,0.9999999999427706,0.9999999999427706,0.9999999999807091,1.4142122524989553,1.8523847588159217e-06,2.573496971081113e-12,1.2860823517257813e-12,1.2860823517257813e-12,5.115145368737342e-29,5.111391911115685e-29,5.115145368737342e-29,1.0226537279853026e-28,1.8767288108281662e-32,0.0,0.0003670311385898821,5.115145368737342e-29,0.666666643998006,0.9999999660256218,0.9999999660256218,2.264915542709941e-08,3.397437810280654e-08,3.397437810280654e-08,0.666666643998006,5.787248458233307e-11,1114,sobol_screened,0.029685959234610815,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,884,189,0.7209007602435755,0.029685959234610815,0.0007483284517166844,5.787248458233307e-11,33,19,False,1e-05,3.683131577503218e-11,True,0.9703140407653892,0.9992516715482833,0.9999999999421275,0.9833377869799733,0.0010016011074185371,0.16104933433234692,0.06877655629068613,0.8552229795604944,0.9406031221151352,0.3678493173792958,0.8250510673969984,0.9953124999999999,0.0,0.0,0.06358469721897524,0.7848408067271918,0.9659518554065736,0.4999413297899639,0.750694304265204,104,5.7872151515425685e-11,True,1,784,5.8670210036055265e-05,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0105,gradient,gradient,gradient,0.1056583755,12.009936973172676,3.4655355968699375,1.60396020434581,1.4755586617851995,0.0,0.0,3.141592653589793,0.0,0.11900940161090785,0.0,1.2856524795461712,0.0,3.5456270865549513,3.141592653589793,0.0,1.0,3.8336184026997234e-07,5.901835676389882e-06,-0.004466532727109191,0.9877536502915302,1.7669821903111458,0.944799989755019,0.005841962969283205,3.141592653589793,180.0,0.3821863974506368,0.3799533227679599,0.3821863974506368,0.3799533227679599,False,,gradient,1040000528,1.5715365176672085,2.3591289453191044,1.0,13591.641347487817,0.9999656086346163,1.0000000000000002,2.1917562982705737e-06,-0.9999989041597729,8.919682753250313e-06,-8.906830260379828e-06,1.2842718323310213e-08,0.0,0.0,0.9999999999414053,8.675099763267045e-06,0.9999999999602197,0.9999999999602197,0.9999999999804684,1.414206479160105,1.0017142366581012e-05,7.525735590263595e-11,3.762878897362043e-11,3.762878897362043e-11,1.343993615448768e-29,1.347955406314789e-29,1.347955406314789e-29,2.691949021763557e-29,1.9808954330103544e-32,3.141592653589793,0.0014717183847059814,1.343993615448768e-29,0.6666663013733501,0.9999994520798865,0.9999994520798865,3.652675136417863e-07,5.47920113567027e-07,5.47920113567027e-07,0.6666663013733501,5.859468465985174e-11,1040,sobol_screened,0.008211978243776397,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,736,333,0.1931098021329956,0.008211978243776397,9.167341896709758e-08,5.859468465985174e-11,19,5,False,1e-05,2.3559820760965522e-11,True,0.9917880217562236,0.999999908326581,0.9999999999414053,0.5519017223268747,0.009310999885201454,0.0339394211769104,0.19440024066716433,0.2003658004105091,0.556618551723659,0.40727072954177856,0.7630376424640417,0.606966694033225,0.0,0.0,0.02687574573475924,0.20461794721812504,0.5643040771857359,0.5002356100723199,0.7509340660774103,105,5.859435159294435e-11,True,1,784,0.00023561007231988763,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0108,gradient,gradient,gradient,0.1056583755,15.239342407348662,3.903760034549852,1.8375829201977925,0.4006686348390064,0.0,0.0,3.141592653589793,0.0,1.239851277470487,0.0,0.9844798507584713,0.0,5.245690524940706,3.141592653589793,3.141592653589793,1.0,0.00014327788533747415,9.32874193805314e-05,-0.9765562789924511,0.2421065493142365,0.2837030924874281,2.415576473517166,0.10704209107925862,3.141592653589793,180.0,4.560422129569018,4.072215629015877,4.560422129569018,4.072215629015877,False,,gradient,885001022,1.5707948086143688,0.7289101947035085,1.0,2.250465258637046,0.987289432296618,0.9999999999999999,1.287741025007485e-10,-0.9999999999952716,-1.0923243266749642e-05,1.0923244319547062e-05,1.0528490700659676e-12,1.1336890136376529e-16,1.1336945722913692e-16,0.9999999999403117,3.440200203840493e-07,0.9999999999403413,0.9999999999403413,0.9999999999801037,1.4142132814397466,3.9724010282709604e-07,1.1834977442504169e-13,5.906386491005833e-14,5.906386491005833e-14,3.2131574836836736e-33,3.213174907651614e-33,3.213174907651614e-33,6.426332391335288e-33,8.711983970451949e-39,3.141592653589793,2.711339358106791e-06,3.2131574836836736e-33,1.9886222473130378e-11,0.9999999999976358,0.9999999999976357,1.9782265930700868e-14,2.3642189127773357e-12,2.3642189127773357e-12,1.9886222473130378e-11,5.968825433910752e-11,885,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1120,9,0.0,1000.0,1000.0,5.968825433910752e-11,51,37,False,1e-05,2.6322610757745224e-11,True,nan,nan,0.9999999999403117,0.504654111417778,0.13628658596050938,0.29156619955684854,0.7749023290478749,0.17171291933513946,0.8874865027490111,0.7654881505646324,0.3385437263234941,0.7192122431286827,0.0,0.0,0.6674793643801614,0.15668483462258212,0.8348775769746326,0.499999516748129,0.2320193211142785,108,5.968792127220013e-11,True,1,784,4.832518709905887e-07,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0110,gradient,gradient,gradient,0.1056583755,17.527658083928845,4.186604600858415,1.9867495419526744,0.5214040159783649,0.0,0.0,3.141592653589793,0.0,1.2944767732064637,0.0,4.578013535163585,0.0,6.227735471199528,3.141592653589793,0.0,1.0,9.006544317686702e-05,6.304448747213266e-05,-0.8841497426399272,0.26486591679384247,0.3203406043551718,2.308355336331695,0.08587073528303814,3.141592653589793,180.0,5.147236584843828,4.705206746245062,5.147236584843828,4.705206746245062,False,,gradient,1467000585,1.5707471845942504,2.401024851620796,1.0,3.086273968070068,0.9919816588420779,1.0,9.900174284972845e-09,-0.9999999950920064,-9.174912890209087e-06,9.175784872805259e-06,8.720276265847097e-10,0.0,0.0,0.9999999999383877,8.836853451747661e-06,0.9999999999579103,0.9999999999579103,0.9999999999794625,1.4142063470873054,1.02039194376752e-05,7.808997892766456e-11,3.9045211508437205e-11,3.9045211508437205e-11,1.333403302995997e-33,1.3331637256959422e-33,1.333403302995997e-33,2.6665670286919393e-33,1.1978865002745283e-37,0.0,8.984484450496944e-05,1.333403302995997e-33,0.6666666650166378,0.9999999975460032,0.9999999975460032,1.622984229479993e-09,2.4539968062340845e-09,2.453996806234084e-09,0.6666666650166378,6.161227084078291e-11,1467,sobol_screened,0.10045503373099673,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,719,153,0.001091201987706579,0.10045503373099673,1.0335669601291286e-06,6.161227084078291e-11,26,12,False,1e-05,4.8624104742600593e-11,True,0.8995449662690033,0.9999989664330399,0.9999999999383877,0.7471961611881852,0.1498817279934883,0.004270611330866814,0.6638478068634868,0.7328991331160069,0.9905248591676354,0.3578266315162182,0.691057875752449,0.7916592381480715,0.0,0.0,0.641437258023388,0.7286134836628869,0.991174884510139,0.4999843575517055,0.7642699472438685,110,6.161193777387552e-11,True,1,784,1.564244829448519e-05,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0111,gradient,gradient,gradient,0.1056583755,11.806027589444545,3.4359900450153438,1.588075027502905,0.8657877307845865,0.0,0.0,3.141592653589793,0.0,0.6450099815037866,3.737692404665308e-19,3.624901535370187,0.0,0.015791458454456904,3.141592653589793,0.48330888178039355,1.0,2.7657775958069876e-05,5.219978325465646e-05,-0.19917509754243223,0.6523752795453442,1.032950855328717,1.4096609935541347,0.04854271053315717,3.141592653589793,180.0,2.0509130984905033,1.9513393786067144,2.0509130984905033,1.9513393786067144,False,,gradient,1718000713,1.5709531601126687,2.381068029866916,1.0000000000000002,113.94236985470712,0.9975271946658975,1.0000000000000004,9.887678764974615e-08,-0.999999950562727,-1.4969776238275292e-06,1.5018822609232638e-06,4.904711102226064e-09,0.0,0.0,0.9999999999379037,1.5617355334864854e-05,0.9999999999988795,0.9999999999988795,0.9999999999793012,1.4142008108694408,1.8033368612758516e-05,2.4390178765543174e-10,1.2195155996153062e-10,1.2195155996153062e-10,1.1629719788268827e-32,1.1388007357357544e-32,1.1646200037589474e-32,2.301772714562637e-32,1.3733646477628844e-34,0.4949321878096126,0.01193310389921656,1.1629719788268827e-32,0.6666666501872012,0.9999999752813633,0.9999999752813634,1.643844197483857e-08,2.4718636565772098e-08,2.4718636565772088e-08,0.6666666501872012,6.209632807951948e-11,1718,sobol_screened,0.14346124956533068,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,860,288,0.001623315145809767,0.14346124956533068,1.2306728736088957e-07,6.209632807951948e-11,26,12,False,1e-05,6.209588399030963e-11,True,0.8565387504346693,0.9999998769327126,0.9999999999379037,0.5699378466233611,0.06403604708611965,0.023716210387647152,0.41117939818650484,0.6988924508914351,0.0009080208837985992,0.39549864642322063,0.666660513728857,0.5993989812219428,1.1897444439190332e-19,0.0,0.3827397292151032,0.5769209975755661,0.002513288671657118,0.5000499215955299,0.7579174935828008,111,6.209599501261209e-11,True,1,784,4.992159552988406e-05,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0115,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,1.463399409820454,0.0,0.0,3.141592653589793,0.0,0.8980128728280803,0.0,2.806483190486479,0.0,5.971177942503901,3.141592653589793,0.0,1.0,4.777170396733695e-06,9.678698190101358e-06,-0.17738487437016748,0.6791714501895585,1.0874830941053628,1.3734149396155049,0.020472681333451467,3.141592653589793,180.0,4.331968942932427,4.243278894332576,4.331968942932427,4.243278894332576,False,,gradient,731000650,1.5711061049767299,2.3665400145577458,1.0,140.72903201138178,0.9995720794077821,1.0,3.842229741983939e-07,-0.9999998079106346,6.663859999527909e-06,-6.655916183934564e-06,7.94253553670738e-09,0.0,0.0,0.9999999999367276,1.2816973744705732e-05,0.9999999999777965,0.9999999999777965,0.9999999999789092,1.4142030973518347,1.4799766482855474e-05,1.6427481597247606e-10,8.213785207544788e-11,8.213785207544788e-11,8.870509482345411e-32,8.881282474560264e-32,8.881282474560264e-32,1.7751791956905675e-31,5.386496107426706e-35,3.141592653589793,0.0006068678723255643,8.870509482345411e-32,0.6666666026294861,0.9999999039553173,0.9999999039553173,6.400240052475461e-08,9.60446827137886e-08,9.60446827137886e-08,0.6666666026294861,6.327238732950491e-11,731,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,807,342,0.000821307556717192,0.8799956940027293,1.7302669863550335e-07,6.327238732950491e-11,24,10,False,1e-05,4.084421689753981e-11,True,0.12000430599727072,0.9999998269733014,0.9999999999367276,0.9900474064433565,0.2541089821570319,0.49830927848777856,0.21048365863414356,0.4450453175532974,0.945452445452016,0.7483036174577845,0.8197371643522922,1.0,0.0,0.0,0.3427037809535479,0.4466656724702365,0.950342485630789,0.5000986054578016,0.7532930826832624,115,6.327205426259752e-11,True,1,784,9.860545780158219e-05,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0116,gradient,gradient,gradient,0.1056583755,11.615604556797512,3.4081673311029657,1.5730983739486764,0.0023807124794585606,0.0,0.0,3.141592653589793,0.0,1.2316342722616571,0.0026604011899052545,0.03515391202085264,0.0,6.274069802024099,3.141587521031963,3.1767465656106455,0.9999964611348416,0.0006573817911839364,0.0002851553196977489,-1.6687731215542194,0.1384335751147507,0.132056925010029,3.18453302339154,0.21495879372558577,3.141587521031963,179.99970592609822,3.8793290487737124,3.045271178892677,3.8793290487737124,3.045271178892677,False,,gradient,513001567,1.5707824302825095,2.4760695555746928,1.0000000000000002,0.34071623268307694,0.9436140246227649,1.0000000000000002,7.1402458569039546e-06,-0.9999999995618396,8.756006622727573e-06,-8.755810229106433e-06,1.9638978460401722e-10,2.3626792034050225e-08,2.3623002116884915e-08,0.9999999999366899,6.817537736757854e-06,0.9999999999615167,0.9999999999615166,0.9999999684790338,1.4142079958430311,7.872214494873908e-06,4.647770452058657e-11,4.965305944182319e-11,4.9652837397218264e-11,4.4602151850281567e-07,4.460217427070283e-07,4.4602174338992727e-07,8.92043261209844e-07,1.1278500528607233e-13,-3.031492752186702,2.528689138531384e-07,4.4602151850281567e-07,0.6666654668308591,0.9999982149481701,0.9999982149481708,3.105581389470105e-07,8.930085685060628e-07,8.930085685060627e-07,0.6666654668308591,6.331013491234216e-11,513,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,1746,153,0.3661453086157288,0.9949303190570149,0.008677321973123764,6.331013491234216e-11,71,57,False,1e-05,1.6505685707102202e-11,True,0.0050696809429851405,0.9913226780268762,0.9999999999366899,0.49940443875091683,0.3836259051006691,0.7013458326745122,0.05102632779992377,0.04497119491322808,0.5779474877601799,0.4980278458194408,0.8959986088270001,0.5922725511740097,0.0008468319999619629,0.0,0.7868871266805684,0.005594918867136298,0.9985492222957245,0.49999557660272376,0.7881574184181297,116,6.330980184543478e-11,True,1,784,4.423397276268727e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0120,gradient,gradient,gradient,0.1056583755,3.3782191871535887,1.837993250029387,0.6744585882790496,0.20166209051954082,0.0,0.0,3.141592653589793,0.0,0.5318649797214509,3.141592653589793,0.08400160930753968,0.0,6.271047309037336,3.141592653589793,3.225594262897333,-1.0,0.005623275945350767,0.004532287079159982,-0.7292201040143526,0.31156963516837516,0.3982317097062024,2.11493558768438,0.4988377008563963,3.141592653589793,180.0,0.7218168628480607,0.3600184488134401,0.7218168628480607,0.3600184488134401,False,,gradient,887000445,1.5707856889640945,0.46266149133437995,0.9999999999999999,4.415208907741802,0.6381048498613169,0.9999999999999999,9.696096152904706e-10,-0.9999999995169547,-1.8756683285950618e-06,1.8760950706894516e-06,4.267430004226184e-10,0.0,0.0,0.9999999999340612,1.602244195935546e-05,0.9999999999982409,0.9999999999982409,0.9999999999780204,1.4142004801179011,1.8501122355807555e-05,2.567186463409144e-10,1.2835932317045717e-10,1.2835932317045717e-10,0.25001113315178786,0.2499898048957476,0.25001113315178786,0.5000009380475354,1.0664128020121342e-05,-2.296306147204488e-14,4.2656432052963454e-05,0.25001113315178786,4.691926351828494e-12,1.4075779055839126e-11,1.4075779055839126e-11,0.166666353979463,0.49999906193838894,0.49999906193838894,4.691926351828494e-12,6.593880996774715e-11,887,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,554,225,0.0016828828158616598,0.9662980538703673,1.573632557594351e-09,6.593880996774715e-11,15,1,False,1e-05,2.1579626974244093e-11,True,0.033701946129632745,0.9999999984263674,0.9999999999340612,0.3788866067429593,0.9630502080311582,0.7355702306065224,0.26562292998194237,0.07242924451057221,0.9748224963206484,0.29201220124486105,0.32584329650614896,0.19009267083997028,1.0,0.0,0.846466401239186,0.013369271348969104,0.9980681775964207,0.4999966138732882,0.14726972664826934,120,6.593847690083976e-11,True,1,784,3.3861267118328677e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0128,gradient,gradient,gradient,0.1056583755,8.58647537726641,2.930268823378908,1.3126636110482555,0.35508743187930963,0.0,0.0,3.141592653589793,0.0,0.7836645078016156,0.0,3.3845590652811905,3.619112543410883e-05,3.6681435104210096,3.1415677476327764,0.5265508568312164,0.9999999993451012,0.00022420069649259702,0.0002207448279753555,-0.5443656701257078,0.3875409867580823,0.5309251445620908,1.895275289622072,0.13198099607441255,3.141581368402178,179.99935340637865,2.060702765103576,1.7886320303888346,2.060702765103576,1.7886320303888346,False,,gradient,511000497,1.5707741305398695,0.7148385959995579,1.0,12.273966764442244,0.9802127600193868,1.0000000000000002,0.204475498067916,-0.9999999990085843,-9.86313865819879e-06,9.863404858475011e-06,2.6621005469191616e-10,1.1064722962362692e-07,1.1067785575331603e-07,0.9999999999299987,6.0366625238190485e-06,0.999999999939109,0.999999999939109,0.9999998524266106,1.4142086334178838,6.970537465854354e-06,3.641680202930383e-11,1.8208545782272267e-11,1.8208545782272267e-11,3.904730768523755e-15,2.5338480749604334e-15,4.604421745772962e-15,6.438578843484189e-15,1.3851323240308675e-15,1.053126961698279,0.4302602663420406,3.904730768523755e-15,0.16837457088927027,0.9999999994919176,0.9999999994919179,5.373782720581107e-11,5.080760131108631e-10,5.080760131108631e-10,0.16837457088927027,7.000133805945552e-11,511,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,596,180,0.000982005469291284,0.9195000590070221,6.18472661972902e-09,7.000133805945552e-11,19,5,False,1e-05,3.182853980376876e-11,True,0.08049994099297782,0.9999999938152734,0.9999999999299987,0.15557532179865788,0.18540521664478393,0.6616703649316488,0.2297628240853739,0.7084360194852574,0.33287444960682955,0.4033163572233283,0.3195438660603073,0.46986499970247897,0.0,1.1519993017794474e-05,0.592194080193661,0.5386693054259863,0.583803171653961,0.49999293471258865,0.2275401921324,128,7.000100499254813e-11,True,1,784,7.065287411377783e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0129,gradient,gradient,gradient,0.1056583755,17.308645051948623,4.160365975722404,1.9729563283924236,0.5452389824292442,0.0,0.0,3.141592653589793,0.0,1.2635438295227137,0.00030679615757712823,3.177566093161534,0.0,0.03188798745811347,3.1415001730432874,0.03597343957174092,0.9999999529380592,8.408313948662233e-05,6.164469344048438e-05,-0.829198520957507,0.2800621963935036,0.34531315999604356,2.2437563096368245,0.08308116222190758,3.1415001730432874,179.99470125499815,4.989405821272596,4.574848602362724,4.989405821272596,4.574848602362724,False,,gradient,1326000668,1.570799200522733,2.399501920888472,1.0,3.759118072216299,0.9925241656427625,1.0000000000000002,6.112016397883236e-07,-0.9999999999652606,-2.3287753774624105e-06,2.32878088220605e-06,5.504824540047791e-12,1.605328731570163e-07,1.605404695718242e-07,0.9999999999297129,6.978135987501201e-07,0.9999999999385195,0.9999999999385195,0.9999997859276787,1.4142129925611102,8.057657380373112e-07,4.353997728662052e-13,1.7587487022296955e-11,1.7587487022296955e-11,3.716716422479968e-08,3.7105271476217776e-08,3.7167486844476576e-08,7.427243570101746e-08,3.1268993967844646e-11,0.14377308201469838,0.0008420080389908713,3.716716422479968e-08,0.6666665637856038,0.9999998472009093,0.9999998472009095,2.727803669041726e-08,7.852665509795755e-08,7.852665509795755e-08,0.6666665637856038,7.028710946599404e-11,1326,sobol_screened,0.0729565223100479,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,801,135,0.0018132759373739602,0.0729565223100479,4.201549087645695e-06,7.028710946599404e-11,30,16,False,1e-05,6.41159347836151e-11,True,0.9270434776899521,0.9999957984509124,0.9999999999297129,0.7812454905360937,0.09145370405167341,0.0019997460767626762,0.6087374752387404,0.780628951266408,0.005266924388706684,0.4527689330279827,0.7026268839836121,0.7849385520505684,9.765625e-05,0.0,0.6296965561566412,0.5057253507278602,0.005075130829211122,0.5000009147359805,0.7637851833357966,129,7.028677639908665e-11,True,1,784,9.147359805152877e-07,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
