detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_8,C_p_gamma,polarization_cluster_02_local_minimum_8,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707933467425512e+00,2.4088937194557056e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-1.4166801850525663e+00,1.7349328540401054e-16,1.4166801850525663e+00,3.1415926535897931e+00,2.0069827467205736e+00,5.0000102192116391e-01,1,9.9999999999092049e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_8,C_p_gamma,polarization_cluster_02_local_minimum_8,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707933467425512e+00,2.4088937194557056e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-1.4166772895717352e+00,-1.7349293080987734e-16,1.4166772895717352e+00,-3.1415926535897931e+00,2.0069745427883183e+00,4.9999897806975657e-01,2,9.9999999999092049e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_12,C_p_gamma,polarization_cluster_02_local_minimum_12,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708213521792522e+00,2.3947311014134365e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-8.1554749381390967e-01,2.3471792269178771e-01,8.4865200046832923e-01,2.8613619589283799e+00,7.2021021789889705e-01,5.0000000744318629e-01,1,9.9999999936837491e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_12,C_p_gamma,polarization_cluster_02_local_minimum_12,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708213521792522e+00,2.3947311014134365e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-8.4865198729894953e-01,6.7685222666069348e-11,8.4865198729894953e-01,3.1415926535100369e+00,7.2021019554645638e-01,4.9999999192518862e-01,2,9.9999999936837491e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_16,C_p_gamma,polarization_cluster_02_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707228989355133e+00,2.3634510944136191e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-2.5492834087329008e+01,3.1219717666242005e-15,2.5492834087329008e+01,3.1415926535897931e+00,6.4988458980408382e+02,5.0000170651442888e-01,1,9.9999999460607725e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_16,C_p_gamma,polarization_cluster_02_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707228989355133e+00,2.3634510944136191e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-2.5492746942192703e+01,-3.1219610944229768e-15,2.5492746942192703e+01,-3.1415926535897931e+00,6.4988014665867536e+02,4.9999828809164837e-01,2,9.9999999460607725e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_17,C_p_gamma,polarization_cluster_02_local_minimum_17,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708175340565758e+00,2.4174007072054864e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-1.8992531897169085e+00,-1.0606990013073150e+00,2.1753723934131797e+00,-2.6322605694582295e+00,4.7322450500241855e+00,5.0000028596084023e-01,1,9.9999999951795315e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_17,C_p_gamma,polarization_cluster_02_local_minimum_17,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708175340565758e+00,2.4174007072054864e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-1.8992521737519266e+00,-1.0606982667170035e+00,2.1753711482222693e+00,-2.6322606365596006e+00,4.7322396325178744e+00,4.9999971355711298e-01,2,9.9999999951795315e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_21,C_p_gamma,polarization_cluster_02_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707487659943358e+00,2.3841259399152741e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-1.1709450873728555e+00,-4.7030961802284663e+00,4.8466716495056907e+00,-1.8148083930179064e+00,2.3490226078122213e+01,5.0000017857752288e-01,1,9.9999999504649950e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_21,C_p_gamma,polarization_cluster_02_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707487659943358e+00,2.3841259399152741e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-1.1709402977787928e+00,-4.7030955641091090e+00,4.8466698944847755e+00,-1.8148074647813102e+00,2.3490209066105056e+01,4.9999981646897668e-01,2,9.9999999504649950e-01
