detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_8,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_8,gradient_local_minimum,0,0,9.9999999999781175e-01,1.0000000000000002e+00,1.5707933467425512e+00,2.4088937194557056e+00,3.7799481273986624,0.0,0.0,1.264888867924691,1.1405646889769903,1.9932873361384191
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_12,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_12,gradient_local_minimum,1,1,9.9999999999622413e-01,1.0000000000000000e+00,1.5708213521792522e+00,2.3947311014134365e+00,4.8772664698945025,0.0,5.665897549553135e-06,5.837978110224832,1.6060739527031025,6.143069983918171
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_16,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_16,gradient_local_minimum,2,2,9.9999999999302114e-01,1.0000000000000002e+00,1.5707228989355133e+00,2.3634510944136191e+00,3.8766385552972853,0.0,0.0,3.890034638080028,0.36414219825537425,3.2314519189629407
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_17,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_17,gradient_local_minimum,3,3,9.9999999999295119e-01,1.0000000000000002e+00,1.5708175340565758e+00,2.4174007072054864e+00,3.2097692334310057,3.699459061124101e-06,0.0,0.5093319208087929,0.8855865742087357,5.62298689411394
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_21,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_21,gradient_local_minimum,4,4,9.9999999999073153e-01,1.0000000000000002e+00,1.5707487659943358e+00,2.3841259399152741e+00,3.71223656725958,1.958765969888105e-05,0.0,4.468385805055778,0.8220474718134826,3.614483908330285
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_22,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_22,gradient_local_minimum,5,5,9.9999999999038780e-01,1.0000000000000000e+00,1.5707683909888261e+00,7.7928569957538296e-01,4.236776479135742,0.0,0.0,0.7804902267013103,0.4035074585456756,2.929191825982403
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_23,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_23,gradient_local_minimum,6,6,9.9999999998996980e-01,9.9999999999999956e-01,1.5708202276843866e+00,2.3953473751622454e+00,4.083924877814847,0.0,3.977641244716027e-05,4.280480847374774,1.173119713366721,3.6846040148907067
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_26,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_26,gradient_local_minimum,7,7,9.9999999998874456e-01,1.0000000000000000e+00,1.5707651260296638e+00,2.3818143717199463e+00,4.558835295067325,0.0,0.0,0.026341461353261732,1.2084324233453927,4.68810859500606
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_27,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_27,gradient_local_minimum,8,8,9.9999999998800493e-01,1.0000000000000000e+00,1.5708648101010456e+00,2.3813697410849040e+00,3.2009445470811193,0.0,0.0,2.679454214890576,0.5483426443706693,3.5689100004419836
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_28,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_28,gradient_local_minimum,9,9,9.9999999998728539e-01,1.0000000000000000e+00,1.5708082930400926e+00,6.4213020627431450e-01,2.7256427972328403,7.170686744997632e-07,0.0,3.0807209187722018,0.8862054358548631,3.495150943686348
