lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_lepton,phiOut,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,squared_amplitude_M2,lepton_muon_unpolarized_proton_unpolarized_trace,lepton_muon_unpolarized_proton_unpolarized_spin_signal_M2,lepton_muon_unpolarized_proton_unpolarized_cross_section_ratio,lepton_muon_unpolarized_proton_unpolarized_purity,lepton_muon_unpolarized_proton_unpolarized_GHZ_purity,lepton_muon_unpolarized_proton_unpolarized_W_purity,lepton_muon_unpolarized_proton_unpolarized_h_out_mean,lepton_muon_unpolarized_proton_unpolarized_lambda_mean,lepton_muon_unpolarized_proton_unpolarized_h_lambda,lepton_muon_unpolarized_proton_unpolarized_h_lambda_connected,lepton_muon_unpolarized_proton_L_trace,lepton_muon_unpolarized_proton_L_spin_signal_M2,lepton_muon_unpolarized_proton_L_cross_section_ratio,lepton_muon_unpolarized_proton_L_purity,lepton_muon_unpolarized_proton_L_GHZ_purity,lepton_muon_unpolarized_proton_L_W_purity,lepton_muon_unpolarized_proton_L_h_out_mean,lepton_muon_unpolarized_proton_L_lambda_mean,lepton_muon_unpolarized_proton_L_h_lambda,lepton_muon_unpolarized_proton_L_h_lambda_connected,lepton_muon_L_proton_unpolarized_trace,lepton_muon_L_proton_unpolarized_spin_signal_M2,lepton_muon_L_proton_unpolarized_cross_section_ratio,lepton_muon_L_proton_unpolarized_purity,lepton_muon_L_proton_unpolarized_GHZ_purity,lepton_muon_L_proton_unpolarized_W_purity,lepton_muon_L_proton_unpolarized_h_out_mean,lepton_muon_L_proton_unpolarized_lambda_mean,lepton_muon_L_proton_unpolarized_h_lambda,lepton_muon_L_proton_unpolarized_h_lambda_connected,lepton_muon_unpolarized_proton_Tx_trace,lepton_muon_unpolarized_proton_Tx_spin_signal_M2,lepton_muon_unpolarized_proton_Tx_cross_section_ratio,lepton_muon_unpolarized_proton_Tx_purity,lepton_muon_unpolarized_proton_Tx_GHZ_purity,lepton_muon_unpolarized_proton_Tx_W_purity,lepton_muon_unpolarized_proton_Tx_h_out_mean,lepton_muon_unpolarized_proton_Tx_lambda_mean,lepton_muon_unpolarized_proton_Tx_h_lambda,lepton_muon_unpolarized_proton_Tx_h_lambda_connected,lepton_muon_unpolarized_proton_Ty_trace,lepton_muon_unpolarized_proton_Ty_spin_signal_M2,lepton_muon_unpolarized_proton_Ty_cross_section_ratio,lepton_muon_unpolarized_proton_Ty_purity,lepton_muon_unpolarized_proton_Ty_GHZ_purity,lepton_muon_unpolarized_proton_Ty_W_purity,lepton_muon_unpolarized_proton_Ty_h_out_mean,lepton_muon_unpolarized_proton_Ty_lambda_mean,lepton_muon_unpolarized_proton_Ty_h_lambda,lepton_muon_unpolarized_proton_Ty_h_lambda_connected,lepton_muon_Tx_proton_unpolarized_trace,lepton_muon_Tx_proton_unpolarized_spin_signal_M2,lepton_muon_Tx_proton_unpolarized_cross_section_ratio,lepton_muon_Tx_proton_unpolarized_purity,lepton_muon_Tx_proton_unpolarized_GHZ_purity,lepton_muon_Tx_proton_unpolarized_W_purity,lepton_muon_Tx_proton_unpolarized_h_out_mean,lepton_muon_Tx_proton_unpolarized_lambda_mean,lepton_muon_Tx_proton_unpolarized_h_lambda,lepton_muon_Tx_proton_unpolarized_h_lambda_connected,lepton_muon_Ty_proton_unpolarized_trace,lepton_muon_Ty_proton_unpolarized_spin_signal_M2,lepton_muon_Ty_proton_unpolarized_cross_section_ratio,lepton_muon_Ty_proton_unpolarized_purity,lepton_muon_Ty_proton_unpolarized_GHZ_purity,lepton_muon_Ty_proton_unpolarized_W_purity,lepton_muon_Ty_proton_unpolarized_h_out_mean,lepton_muon_Ty_proton_unpolarized_lambda_mean,lepton_muon_Ty_proton_unpolarized_h_lambda,lepton_muon_Ty_proton_unpolarized_h_lambda_connected,lepton_muon_L_proton_L_trace,lepton_muon_L_proton_L_spin_signal_M2,lepton_muon_L_proton_L_cross_section_ratio,lepton_muon_L_proton_L_purity,lepton_muon_L_proton_L_GHZ_purity,lepton_muon_L_proton_L_W_purity,lepton_muon_L_proton_L_h_out_mean,lepton_muon_L_proton_L_lambda_mean,lepton_muon_L_proton_L_h_lambda,lepton_muon_L_proton_L_h_lambda_connected,lepton_muon_L_proton_Tx_trace,lepton_muon_L_proton_Tx_spin_signal_M2,lepton_muon_L_proton_Tx_cross_section_ratio,lepton_muon_L_proton_Tx_purity,lepton_muon_L_proton_Tx_GHZ_purity,lepton_muon_L_proton_Tx_W_purity,lepton_muon_L_proton_Tx_h_out_mean,lepton_muon_L_proton_Tx_lambda_mean,lepton_muon_L_proton_Tx_h_lambda,lepton_muon_L_proton_Tx_h_lambda_connected,lepton_muon_L_proton_Ty_trace,lepton_muon_L_proton_Ty_spin_signal_M2,lepton_muon_L_proton_Ty_cross_section_ratio,lepton_muon_L_proton_Ty_purity,lepton_muon_L_proton_Ty_GHZ_purity,lepton_muon_L_proton_Ty_W_purity,lepton_muon_L_proton_Ty_h_out_mean,lepton_muon_L_proton_Ty_lambda_mean,lepton_muon_L_proton_Ty_h_lambda,lepton_muon_L_proton_Ty_h_lambda_connected,lepton_muon_Tx_proton_Tx_trace,lepton_muon_Tx_proton_Tx_spin_signal_M2,lepton_muon_Tx_proton_Tx_cross_section_ratio,lepton_muon_Tx_proton_Tx_purity,lepton_muon_Tx_proton_Tx_GHZ_purity,lepton_muon_Tx_proton_Tx_W_purity,lepton_muon_Tx_proton_Tx_h_out_mean,lepton_muon_Tx_proton_Tx_lambda_mean,lepton_muon_Tx_proton_Tx_h_lambda,lepton_muon_Tx_proton_Tx_h_lambda_connected,lepton_muon_Tx_proton_Ty_trace,lepton_muon_Tx_proton_Ty_spin_signal_M2,lepton_muon_Tx_proton_Ty_cross_section_ratio,lepton_muon_Tx_proton_Ty_purity,lepton_muon_Tx_proton_Ty_GHZ_purity,lepton_muon_Tx_proton_Ty_W_purity,lepton_muon_Tx_proton_Ty_h_out_mean,lepton_muon_Tx_proton_Ty_lambda_mean,lepton_muon_Tx_proton_Ty_h_lambda,lepton_muon_Tx_proton_Ty_h_lambda_connected
muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2222409584346985e+00,2.5000000000000000e-01,1.5707949999999999e+00,3.1415926535897931e+00,0.0000000000000000e+00,4.6142142099600090e+00,8.6662588253754080e+00,7.8941508008389971e-01,-9.8805794086370184e+00,8.8235264295599639e-03,3.0151144560438062e-03,3.1916612768119852e+00,5.3227458091853852e-01,1.1059114311108476e-01,6.3364057517924453e+00,6.1088101211659995e-01,3.7207204857936192e-03,6.1088101211659995e-01,3.7207204857936192e-03,True,3.6566176242764494e+00,1.0000000000000000e+00,3.6566176242764494e+00,1.0000000000000000e+00,3.5320860438887330e-01,2.2339941269035299e-01,1.1827930185923363e-01,-1.1102230246251565e-16,4.8572257327350599e-17,1.1414453316159026e-01,1.1414453316159026e-01,9.9999999999999989e-01,3.6566176242764494e+00,1.0000000000000000e+00,6.8162565985408652e-01,2.2339941269035304e-01,1.1908325152235055e-02,5.9989860433921582e-01,7.6402609139976041e-02,1.1414453316159034e-01,6.8310714570644110e-02,9.9999999999999989e-01,3.6566176242764490e+00,9.9999999999999989e-01,7.0637558048768034e-01,2.2339941269035310e-01,2.5010991369777604e-02,9.9447940053819628e-01,1.1922893132621507e-01,1.1414453316159040e-01,-4.4261829905137273e-03,1.0000000000000000e+00,3.6566176242764490e+00,9.9999999999999989e-01,5.0000003949254390e-01,2.2339941269035299e-01,1.1832922711103597e-01,-3.1854130444486373e-11,3.1491295682251064e-11,1.1414453316159030e-01,1.1414453316159030e-01,1.0000000000000000e+00,3.6566176242764490e+00,9.9999999999999989e-01,5.2479150943111619e-01,2.2339941269035302e-01,9.8739958343846732e-02,-2.2164392046136400e-01,-2.8239947385405015e-02,1.1414453316159025e-01,1.0788532050946643e-01,1.0000000000000000e+00,3.6566176242764481e+00,9.9999999999999967e-01,5.0000003949254390e-01,2.2339941269035302e-01,1.1757009087345452e-01,5.9996052015343082e-08,-6.0572398097313851e-08,1.1414453316159025e-01,1.1414453316159388e-01,1.0000000000000000e+00,3.6566176242764490e+00,9.9999999999999989e-01,5.0004158879752258e-01,2.2339941269035296e-01,6.3533595165795403e-02,-6.9577412454972787e-02,4.0228234514923286e-02,1.1414453316159030e-01,1.1694350962677050e-01,9.9999999999999978e-01,5.8602494488466199e+00,1.6026421275060754e+00,9.9999999999999967e-01,2.5885872244918995e-01,9.1003062476697552e-03,9.9484343854012924e-01,1.2206813805064512e-01,1.1717948019970154e-01,-4.2592059947934441e-03,9.9999999999999978e-01,3.6566176240764654e+00,9.9999999994530897e-01,9.9999999999999978e-01,2.2333779994896075e-01,2.4990518727503869e-02,9.9447940056073081e-01,1.1922893136422698e-01,1.1414453322244321e-01,-4.4261829701497529e-03,1.0000000000000000e+00,2.8424667452748356e+00,7.7734864219971223e-01,1.0000000000000000e+00,1.3930257635585641e-01,6.1420405015758697e-02,9.9419415963716240e-01,1.1705041856551358e-01,1.1180886415277001e-01,-4.5619783681488807e-03,1.0000000000000000e+00,3.6576452905423107e+00,1.0002810428574862e+00,1.0000000000000000e+00,4.4665601345020323e-01,1.6545929225025474e-01,5.9947350194988758e-08,-6.0523897088549106e-08,1.1415039997986967e-01,1.1415039997987329e-01,9.9999999999999989e-01,3.6566176247180824e+00,1.0000000001207763e+00,1.0000000000000000e+00,2.2098679528477894e-01,9.7693983503204102e-02,-2.2164386043854234e-01,-2.8240007954392299e-02,1.1414453311260561e-01,1.0788530873077896e-01
muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2229462139273282e+00,2.5000000000000000e-01,1.5707949999999999e+00,3.1415926535897931e+00,0.0000000000000000e+00,4.7123889803846897e+00,8.7723181018110061e+00,7.9099990823584410e-01,-9.8837150215097971e+00,8.8181873483757379e-03,3.0126050251860002e-03,3.1976891339544466e+00,5.3770915173917022e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.5640525176278066e-01,7.0679191338363090e-04,5.5640525176278066e-01,7.0679191338363090e-04,True,2.0158901007493396e-01,1.0000000000000000e+00,2.0158901007493396e-01,1.0000000000000000e+00,3.5686635943756129e-01,1.6605400542869651e-02,1.1578544243974294e-01,4.3298697960381105e-15,-4.6074255521943996e-15,-9.1714501543476556e-01,-9.1714501543476556e-01,1.0000000000000000e+00,2.0158901007493368e-01,9.9999999999999867e-01,6.8804614195360692e-01,1.6605400542869742e-02,4.5275582584114717e-02,-5.1280085034829404e-01,5.6306723924235169e-01,-9.1714501543476512e-01,-6.2840365634802087e-01,1.0000000000000002e+00,2.0158901007493296e-01,9.9999999999999500e-01,7.1335201278102256e-01,1.6605400542869801e-02,8.1978736180612410e-02,-8.4746730167639162e-01,9.3029398788230189e-01,-9.1714501543476568e-01,-1.2875127975838152e-01,9.9999999999999978e-01,2.0158901007493391e-01,9.9999999999999978e-01,5.0000000036130199e-01,1.6605400542869884e-02,1.1578548993383683e-01,4.5519144009631418e-15,-4.6629367034256575e-15,-9.1714501543476534e-01,-9.1714501543476534e-01,1.0000000000000000e+00,2.0158901007493399e-01,1.0000000000000002e+00,5.2568657656021223e-01,1.6605400542869627e-02,2.0570497386007192e-01,1.8953054223515237e-01,-2.0810624653031012e-01,-9.1714501543476579e-01,-8.7770252568735385e-01,1.0000000000000000e+00,2.0158901007493396e-01,1.0000000000000000e+00,5.0000000036130232e-01,1.6605400542869873e-02,1.1578528151619136e-01,-8.8262730457699945e-15,8.5487172896137054e-15,-9.1714501543476479e-01,-9.1714501543476479e-01,9.9999999999999978e-01,2.0158901007493402e-01,1.0000000000000002e+00,5.0038070573279914e-01,1.6605400542869627e-02,2.2493794621128757e-01,2.5291253290830495e-01,-2.5487937427880369e-01,-9.1714501543476612e-01,-8.5268282729983003e-01,1.0000000000000000e+00,3.2510609539927271e-01,1.6127173563599793e+00,1.0000000000000000e+00,1.9137618016744486e-02,2.8927234184180684e-02,-8.4346345418822066e-01,9.2599067110883992e-01,-9.1745261690535762e-01,-1.3641332690582686e-01,1.0000000000000000e+00,2.0158901007493296e-01,9.9999999999999500e-01,1.0000000000000000e+00,1.6605401377535991e-02,8.1978740769349329e-02,-8.4746730167639150e-01,9.3029398788230167e-01,-9.1714501543476545e-01,-1.2875127975838163e-01,1.0000000000000000e+00,1.5593834894793712e-01,7.7354588372636124e-01,1.0000000000000000e+00,1.0463501309461040e-02,2.0161061096363977e-01,-8.5054651997085995e-01,9.3360685713048552e-01,-9.1690501616325759e-01,-1.2282895280999129e-01,1.0000000000000000e+00,2.0159442905022379e-01,1.0000268813031414e+00,1.0000000000000000e+00,3.3209908360067104e-02,9.7098334671953168e-02,-8.6597395920762210e-15,8.4932061383824475e-15,-9.1712036204429515e-01,-9.1712036204429515e-01,1.0000000000000000e+00,2.0158901007493393e-01,9.9999999999999989e-01,1.0000000000000002e+00,1.6605438878237778e-02,2.0570466718498340e-01,1.8953054223513893e-01,-2.0810624653029702e-01,-9.1714501543476490e-01,-8.7770252568735818e-01
muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2222409584346985e+00,2.5000000000000000e-01,1.5707949999999999e+00,3.1415926535897931e+00,0.0000000000000000e+00,4.8105637508093704e+00,8.8841618667906861e+00,7.9351361348927252e-01,-9.8805794086370184e+00,8.8235264295599639e-03,3.0151144560438062e-03,3.1916612768119852e+00,5.4283966071672651e-01,1.1059114311108476e-01,6.3364057517924453e+00,5.0192949140896126e-01,3.7207204857936144e-03,5.0192949140896126e-01,3.7207204857936144e-03,True,4.6374116400796233e+00,1.0000000000000000e+00,4.6374116400796233e+00,1.0000000000000000e+00,3.5603579354782366e-01,2.2441925812920235e-01,1.0518465073263079e-01,0.0000000000000000e+00,2.2204460492503131e-16,1.1936847874947394e-01,1.1936847874947394e-01,1.0000000000000000e+00,4.6374116400796241e+00,1.0000000000000002e+00,6.8659456499264837e-01,2.2441925812920238e-01,1.5477540792133343e-02,6.0953262161852706e-01,6.9917646045523571e-02,1.1936847874947405e-01,7.6751392657949835e-02,1.0000000000000000e+00,4.6374116400796241e+00,1.0000000000000002e+00,7.1202543947946317e-01,2.2441925812920235e-01,3.0516966643520573e-02,9.9806658519254843e-01,1.2085414026542064e-01,1.1936847874947408e-01,-1.2520003316155714e-03,9.9999999999999989e-01,4.6374116400796233e+00,1.0000000000000000e+00,5.0000004238073781e-01,2.2441925812920238e-01,1.0522950318613372e-01,3.5852709689976336e-11,-3.5496751371599800e-11,1.1936847874947396e-01,1.1936847874947396e-01,9.9999999999999978e-01,4.6374116400796233e+00,1.0000000000000000e+00,5.2547697972226093e-01,2.2441925812920233e-01,8.6071148621432655e-02,-2.2522337388808122e-01,-2.5824054185400749e-02,1.1936847874947397e-01,1.1355229813836938e-01,9.9999999999999989e-01,4.6374116400796233e+00,1.0000000000000000e+00,5.0000004238073781e-01,2.2441925812920238e-01,1.0586987862035632e-01,-4.7108559775299597e-08,4.7676625078429957e-08,1.1936847874947384e-01,1.1936847874947609e-01,9.9999999999999978e-01,4.6374116400796233e+00,1.0000000000000000e+00,5.0004610523544601e-01,2.2441925812920233e-01,5.1921521233092585e-02,1.1465654780927037e-02,-4.1094564512827503e-02,1.1936847874947384e-01,1.1983965483955046e-01,1.0000000000000000e+00,7.4700591832216716e+00,1.6108251246579897e+00,1.0000000000000000e+00,2.5872690866407627e-01,1.1377384655082029e-02,9.9799735067604001e-01,1.1843109682775085e-01,1.1671049716906623e-01,-1.4834237026866842e-03,9.9999999999999989e-01,4.6374116403291383e+00,1.0000000000538047e+00,9.9999999999999989e-01,2.2448085639473997e-01,3.0537934766373228e-02,9.9806658517470026e-01,1.2085414022342124e-01,1.1936847868932195e-01,-1.2520003476924751e-03,1.0000000000000002e+00,3.5907164374144882e+00,7.7429322995205063e-01,1.0000000000000004e+00,1.4051656994604156e-01,7.5544436251123698e-02,9.9812730036697683e-01,1.2273139219608653e-01,1.2143393182108952e-01,-1.0676213418709668e-03,1.0000000000000000e+00,4.6387617679509274e+00,1.0002911382417803e+00,1.0000000000000000e+00,4.4869052006808918e-01,1.5735435278747342e-01,-4.7059006469396536e-08,4.7627261974547697e-08,1.1936802297540872e-01,1.1936802297541096e-01,1.0000000000000002e+00,4.6374116395393870e+00,9.9999999988350474e-01,1.0000000000000004e+00,2.2684315395761009e-01,8.7094941517479652e-02,-2.2522342102287868e-01,-2.5824006511784348e-02,1.1936847879774934e-01,1.1355230770664818e-01
muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2222409584346985e+00,2.5000000000000000e-01,1.5707949999999999e+00,3.2397674240144743e+00,9.8174770424680702e-02,4.6142142099600090e+00,9.5268226945721928e+00,8.0472273146239726e-01,-1.0849045535838069e+01,7.3703816970689074e-03,2.3532955470263218e-03,3.1916612768119843e+00,5.7399922087973221e-01,1.1059114311108476e-01,6.3364057517924453e+00,6.6483214111873257e-01,3.7207204857936192e-03,6.6483214111873257e-01,3.7207204857936192e-03,True,2.0483291583176220e+00,9.9999999999999989e-01,2.0483291583176220e+00,1.0000000000000000e+00,3.7217277271289306e-01,2.3145205331142168e-01,1.1665946619125413e-01,5.5511151231257827e-17,-1.5959455978986625e-16,1.1438418991986410e-01,1.1438418991986410e-01,9.9999999999999978e-01,2.0483291583176220e+00,1.0000000000000000e+00,7.1830742882219778e-01,2.3145205331142166e-01,1.0178911181623378e-02,6.5770662272824665e-01,8.3201125258464195e-02,1.1438418991986397e-01,5.9662258818929670e-02,1.0000000000000000e+00,2.0483291583176215e+00,9.9999999999999978e-01,7.4429288366556778e-01,2.3145205331142166e-01,2.1352062400056250e-02,9.9451389556421899e-01,1.1942323339843858e-01,1.1438418991986402e-01,-4.3838751480920757e-03,1.0000000000000000e+00,2.0483291583176211e+00,9.9999999999999956e-01,5.0025016429324176e-01,2.3145205331142168e-01,1.1852184660378816e-01,2.2264416248115371e-02,2.8170379655269584e-03,1.1438418991986413e-01,1.1432147021401289e-01,1.0000000000000000e+00,2.0483291583176211e+00,9.9999999999999956e-01,5.2578795231034636e-01,2.3145205331142168e-01,9.8224201176636980e-02,-2.2605471472881977e-01,-2.8601904627491154e-02,1.1438418991986415e-01,1.0791859452859573e-01,9.9999999999999989e-01,2.0483291583176211e+00,9.9999999999999956e-01,5.0000051334438178e-01,2.3145205331142174e-01,1.2099573789690471e-01,6.5111857106855409e-03,-3.6395132093449481e-03,1.1438418991986421e-01,1.1440788746626675e-01,1.0000000000000000e+00,2.0483291583176211e+00,9.9999999999999956e-01,5.0005214841583656e-01,2.3145205331142168e-01,6.5874314991366048e-02,-6.6108521855955504e-02,3.6951974736257415e-02,1.1438418991986413e-01,1.1682703034933671e-01,1.0000000000000000e+00,3.4016539800304497e+00,1.6606969471763853e+00,1.0000000000000000e+00,2.6204699368094880e-01,7.6298229934450516e-03,9.9489586050101919e-01,1.2201164035462145e-01,1.1717208276188310e-01,-4.2167931598688924e-03,1.0000000000000000e+00,2.0941407554781013e+00,1.0223653493260363e+00,1.0000000000000000e+00,2.3685759645343682e-01,1.8995872539964664e-02,9.9453518498315163e-01,1.1956613303116038e-01,1.1453834896527491e-01,-4.3743772665902902e-03,1.0000000000000000e+00,1.5831955829944486e+00,7.7292049305922739e-01,9.9999999999999978e-01,1.5801787935408948e-01,5.2739999691731355e-02,9.9422798041468585e-01,1.1750410240964873e-01,1.1231384600509928e-01,-4.5120204240862022e-03,1.0000000000000004e+00,2.0486433998337192e+00,1.0001534135833692e+00,1.0000000000000004e+00,4.5916605345810901e-01,1.6612610277803089e-01,2.8771188067741482e-02,-8.2234908429802689e-04,1.1438919973573353e-01,1.1441285969589519e-01,1.0000000000000000e+00,2.0476938434624210e+00,9.9968983751824203e-01,1.0000000000000000e+00,2.7147096856693687e-01,1.0936155231392207e-01,-2.1961164431075642e-01,-3.2251421017618923e-02,1.1435801542603367e-01,1.0727522782499589e-01
muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2229462139273282e+00,2.5000000000000000e-01,1.5707949999999999e+00,3.2397674240144743e+00,9.8174770424680702e-02,4.7123889803846897e+00,9.6321400629380527e+00,8.0603782383285416e-01,-1.0852488503344485e+01,7.3658454120632873e-03,2.3512980858796640e-03,3.1976891339544466e+00,5.7939782011452101e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.1088101211660029e-01,7.0679191338363090e-04,6.1088101211660029e-01,7.0679191338363090e-04,True,1.1032735974438565e-01,1.0000000000000000e+00,1.1032735974438565e-01,1.0000000000000000e+00,3.7576444722076685e-01,1.4309780475675224e-02,1.1653566812024646e-01,-1.1102230246251565e-16,-5.5511151231257827e-16,-9.3106929261020588e-01,-9.3106929261020588e-01,1.0000000000000000e+00,1.1032735974438569e-01,1.0000000000000004e+00,7.2471375484735212e-01,1.4309780475675256e-02,3.8342922910554383e-02,-5.7882948663472655e-01,6.2463836736675105e-01,-9.3106929261020510e-01,-5.6951018709495482e-01,1.0000000000000000e+00,1.1032735974438558e-01,9.9999999999999933e-01,7.5114727596193820e-01,1.4309780475675235e-02,6.8478940154758430e-02,-8.7230098746037033e-01,9.4120830352852458e-01,-9.3106929261020643e-01,-1.1005236003637453e-01,1.0000000000000000e+00,1.1032735974438564e-01,9.9999999999999989e-01,5.0025762205693025e-01,1.4309780475675432e-02,1.0838852130218876e-01,-1.9598852533177558e-02,2.1149822238672733e-02,-9.3106929261020577e-01,-9.3065478036304705e-01,1.0000000000000000e+00,1.1032735974438564e-01,9.9999999999999989e-01,5.2655751753725033e-01,1.4309780475675302e-02,1.9925558081913985e-01,1.9899075575202696e-01,-2.1473803653403589e-01,-9.3106929261020599e-01,-8.8833840843159184e-01,9.9999999999999989e-01,1.1032735974438571e-01,1.0000000000000004e+00,5.0000366640219773e-01,1.4309780475675439e-02,1.0639008273633616e-01,-2.0953032347584055e-02,2.1108557601576372e-02,-9.3106929261020488e-01,-9.3062700431996825e-01,1.0000000000000000e+00,1.1032735974438562e-01,9.9999999999999978e-01,5.0037795207739810e-01,1.4309780475675172e-02,2.1954383942759573e-01,2.1273942256229128e-01,-2.1431849485022975e-01,-9.3106929261020577e-01,-8.8547529977134853e-01,1.0000000000000000e+00,1.8423398633814608e-01,1.6698848478291568e+00,1.0000000000000002e+00,1.6127789545704950e-02,2.3660305303229955e-02,-8.6900032417298678e-01,9.3769739448254164e-01,-9.3128636022788369e-01,-1.1642702044638997e-01,1.0000000000000000e+00,1.1282977696938565e-01,1.0226817466746034e+00,1.0000000000000000e+00,1.4638626940070277e-02,6.1013133994194814e-02,-8.7211866535575466e-01,9.4101427828984230e-01,-9.3108137560735793e-01,-1.1040525914451194e-01,1.0000000000000002e+00,8.4919857240517108e-02,7.6970805280997867e-01,1.0000000000000000e+00,9.8736020160944751e-03,1.6919382829250804e-01,-8.7476053972708789e-01,9.4382573281175686e-01,-9.3090629118426882e-01,-1.0528478374154215e-01,9.9999999999999989e-01,1.1031885768623309e-01,9.9992293789888331e-01,9.9999999999999944e-01,2.8362998507962631e-02,7.5669357549712282e-02,-4.0555010135053360e-02,4.2261636610763709e-02,-9.3105275312756186e-01,-9.2933883202648837e-01,1.0000000000000000e+00,1.1042458232934431e-01,1.0008812191752245e+00,9.9999999999999978e-01,1.6921944188014938e-02,1.7847509218417376e-01,1.7788097128164182e-01,-1.9345899915278575e-01,-9.3114515764669648e-01,-8.9673248297422459e-01
muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2222409584346985e+00,2.5000000000000000e-01,1.5707949999999999e+00,3.2397674240144743e+00,9.8174770424680702e-02,4.8105637508093704e+00,9.7436764732840970e+00,8.0823537179523985e-01,-1.0849045535838069e+01,7.3703816970689074e-03,2.3532955470263218e-03,3.1916612768119843e+00,5.8451342693096198e-01,1.1059114311108476e-01,6.3364057517924453e+00,5.5640525176278088e-01,3.7207204857936144e-03,5.5640525176278088e-01,3.7207204857936144e-03,True,2.5404363624544493e+00,1.0000000000000000e+00,2.5404363624544493e+00,1.0000000000000000e+00,3.7508634847439659e-01,2.3241841331438023e-01,1.0246569156107335e-01,5.5511151231257827e-17,-3.2612801348363973e-16,1.1917142990288618e-01,1.1917142990288618e-01,1.0000000000000000e+00,2.5404363624544493e+00,1.0000000000000000e+00,7.2351041934791216e-01,2.3241841331438018e-01,1.3235022500977524e-02,6.6709540379712995e-01,7.6975495838785463e-02,1.1917142990288593e-01,6.7821430423827045e-02,1.0000000000000002e+00,2.5404363624544493e+00,1.0000000000000000e+00,7.5011545688668446e-01,2.3241841331438012e-01,2.5937539038822170e-02,9.9802217132101512e-01,1.2069174312814875e-01,1.1917142990288586e-01,-1.2816056343873533e-03,1.0000000000000000e+00,2.5404363624544484e+00,9.9999999999999967e-01,5.0025616130752903e-01,2.3241841331438032e-01,1.0430545367261342e-01,2.2583191853120854e-02,2.6053445572093784e-03,1.1917142990288623e-01,1.1911259290690729e-01,1.0000000000000002e+00,2.5404363624544484e+00,9.9999999999999967e-01,5.2640611629335210e-01,2.3241841331438023e-01,8.4214226073725779e-02,-2.2929130179487278e-01,-2.6452542803443599e-02,1.1917142990288619e-01,1.1310609192770002e-01,1.0000000000000000e+00,2.5404363624544484e+00,9.9999999999999967e-01,5.0000055782044739e-01,2.3241841331438029e-01,1.0794358957246895e-01,-9.0344165486289096e-04,3.7937524884584656e-03,1.1917142990288646e-01,1.1917485733691277e-01,1.0000000000000000e+00,2.5404363624544484e+00,9.9999999999999967e-01,5.0005668224166133e-01,2.3241841331438029e-01,5.3353091111870393e-02,9.1723288632948874e-03,-3.8518102028962470e-02,1.1917142990288643e-01,1.1952473060188602e-01,9.9999999999999989e-01,4.2387674323848028e+00,1.6685194303743576e+00,9.9999999999999967e-01,2.6191844460654862e-01,9.5283582290806614e-03,9.9796115334692292e-01,1.1846864673465901e-01,1.1670843700398217e-01,-1.5186703267873053e-03,1.0000000000000000e+00,2.5979306967814959e+00,1.0226316766586896e+00,9.9999999999999978e-01,2.3790493951387720e-01,2.3090459828823757e-02,9.9801853049264533e-01,1.2056842214023229e-01,1.1903458391598830e-01,-1.2949355722232520e-03,1.0000000000000000e+00,1.9566858082914409e+00,7.7021642313487582e-01,1.0000000000000002e+00,1.5929499896590710e-01,6.4579473923141201e-02,9.9807125171041200e-01,1.2235418188194482e-01,1.2101619344133478e-01,-1.1019980215812991e-03,1.0000000000000002e+00,2.5408395916398865e+00,1.0001587243795580e+00,1.0000000000000002e+00,4.6001439279470979e-01,1.5586625420358283e-01,2.1676309639459324e-02,6.3980815141495354e-03,1.1917118154188999e-01,1.1903249474589078e-01,1.0000000000000000e+00,2.5396146032632045e+00,9.9967652833056964e-01,1.0000000000000002e+00,2.7765617367330392e-01,9.7290602924887629e-02,-2.3026922902166563e-01,-2.2666122163360600e-02,1.1917318970593647e-01,1.1395387923046854e-01
