spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,6.0204665318853426e+02,-2.8421709430404007e-14,0.0000000000000000e+00,True,1,1,1.5881722426055325e-17,-1.0451177087227836e-16,-3.5558466907655212e-01,-1.4901161193847656e-08,-3.5558467239323077e-01,-3.5558467239322678e-01,-7.1497791120319229e-09,-2.2204460492503126e-16,-3.5377650084607304e-09,-3.5377643423269156e-09
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,1.4983808434579879e+02,-1.4210854715202004e-14,-2.7755575615628914e-17,True,1,1,-4.2703568257355632e-17,-3.9119038388505102e-17,-1.1299709995106100e-02,0.0000000000000000e+00,-1.1299713023734004e-02,-1.1299713023734004e-02,0.0000000000000000e+00,2.1140364198561411e-32,-3.0389340210934535e-09,-3.0389340210934535e-09
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,1.4819443606611765e+02,-7.1054273576010019e-15,-1.3877787807814457e-17,True,1,1,-8.3941055792011871e-17,-2.3571376811611826e-17,-1.5227464778786437e-01,2.1073424255447017e-08,-1.5227464944026958e-01,-1.5227464944026886e-01,1.0113319607336902e-08,4.4408920985006271e-16,-2.2350992168185257e-09,-2.2350985784402866e-09
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,1.6075140536938193e+02,1.4210854715202004e-14,1.3877787807814457e-16,True,1,1,7.7530839909346246e-17,7.0239574482630332e-17,-2.7572804324167999e-01,1.4901161193847656e-08,-2.7572804337021478e-01,-2.7572804337021500e-01,6.0152135481575609e-09,2.2204460492503131e-16,-5.8971537375551719e-10,-5.8971565131127335e-10
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,1.7922742096587677e+02,-7.1054273576010019e-15,-2.7755575615628914e-17,True,1,1,4.7848421041181275e-17,-9.0787188493302608e-17,-3.6932016751753699e-01,-2.1073424255447017e-08,-3.6932016720096106e-01,-3.6932016720096067e-01,-1.6156905654783186e-08,-4.4408920985006271e-16,-1.2867735488253373e-09,-1.2867733267807324e-09
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.0259280177942964e+02,-1.4210854715202004e-14,-1.2490009027033011e-16,True,1,1,1.2605661920576835e-17,-7.0171875829910290e-19,-4.3581131022616232e-01,0.0000000000000000e+00,-4.3581131416588970e-01,-4.3581131416589103e-01,0.0000000000000000e+00,-1.7905241040035471e-33,-6.7164845005129870e-09,-6.7164851597079078e-09
polarized,h_in_plus_minus_h_in_minus,3.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.3193480879977864e+02,0.0000000000000000e+00,-5.5511151231257827e-17,True,1,1,-5.0265793914345901e-18,-1.8134376692659068e-16,-4.7667121057729478e-01,2.1073424255447017e-08,-4.7667121182342231e-01,-4.7667121182342070e-01,5.0807516852831760e-09,4.4408920985006281e-16,-4.1299626565849401e-09,-4.1299619973900192e-09
polarized,h_in_plus_minus_h_in_minus,4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324165e+02,-2.8421709430404007e-14,-5.5511151231257827e-17,True,1,1,3.8362230740734758e-17,-9.1174471461447146e-17,-4.9112543184961654e-01,0.0000000000000000e+00,-4.9112543735462483e-01,-4.9112543735462344e-01,0.0000000000000000e+00,1.8763807846656288e-32,-9.9304637533881301e-09,-9.9304631392960196e-09
polarized,h_in_plus_minus_h_in_minus,4.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,3.2051531473314094e+02,-1.4210854715202004e-14,-1.1102230246251565e-16,True,1,1,-3.0586224407670881e-17,1.9041644876368791e-17,-4.7750951998099761e-01,-1.4901161193847656e-08,-4.7750952154930498e-01,-4.7750952154930509e-01,-1.0741234996022752e-08,-2.2204460492503131e-16,-2.1206764747039308e-09,-2.1206765857262333e-09
polarized,h_in_plus_minus_h_in_minus,5.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,3.9210568818811089e+02,2.8421709430404007e-14,2.7755575615628914e-17,True,1,1,2.0736056279035887e-17,-2.4810648971496631e-16,-4.3496455636225917e-01,-1.4901161193847656e-08,-4.3496456188188315e-01,-4.3496456188188315e-01,-9.6100149065756304e-09,-2.2204460492503123e-16,-6.1655808201999118e-09,-6.1655808201999118e-09
polarized,h_in_plus_minus_h_in_minus,5.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,5.0015748704513584e+02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,3.0593085109682105e-17,-2.8232711920244991e-16,-3.6506357658731969e-01,0.0000000000000000e+00,-3.6506357992328353e-01,-3.6506357992328331e-01,0.0000000000000000e+00,1.9860324684748567e-31,-3.3191257069187241e-09,-3.3191255126296948e-09
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,6.8051919113145959e+02,-2.8421709430404007e-13,-3.0531133177191805e-16,True,1,1,4.2020206260907780e-18,-8.7141962034768530e-17,-2.7286125884914092e-01,2.1073424255447017e-08,-2.7286126264409649e-01,-2.7286126264409405e-01,2.2165663822379772e-09,4.4408920985006281e-16,-3.0142891897788626e-09,-3.0142887439549293e-09
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,4.2153578625727727e+02,9.9475983006414026e-14,2.3592239273284576e-16,True,1,1,7.5466187152804066e-18,-1.1077508885341246e-17,3.7225270428876689e-03,1.4901161193847656e-08,3.7225277676761204e-03,3.7225277676757873e-03,5.6151413109099834e-09,2.2204460492503131e-16,5.0672110951666127e-10,5.0672090134984415e-10
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.7944286004721607e+02,-8.5265128291212022e-14,-1.9428902930940239e-16,True,1,1,-2.6631218920693714e-17,-1.9069750893820750e-18,-3.0125345877270726e-02,2.1073424255447017e-08,-3.0125346607290715e-02,-3.0125346607290715e-02,8.0485298489224381e-09,4.4408920985006271e-16,-5.7702587152874685e-10,-5.7702587152874685e-10
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.7056566446368652e+02,-7.1054273576010019e-14,-1.6653345369377348e-16,True,1,1,-6.7585806654872625e-17,3.1984327666680567e-17,-6.8410455963830608e-02,0.0000000000000000e+00,-6.8410453903446800e-02,-6.8410453903446189e-02,0.0000000000000000e+00,3.5660966613323405e-33,1.1315771236697358e-09,1.1315775955145213e-09
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.7632225550044359e+02,1.4210854715202004e-14,6.9388939039072284e-18,True,1,1,-2.2177378446852557e-17,5.2857472435170224e-18,-1.0633379643709839e-01,2.1073424255447017e-08,-1.0633379389771674e-01,-1.0633379389771602e-01,7.2215722166368746e-09,4.4408920985006271e-16,1.2656706377400795e-09,1.2656710679515015e-09
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.9236289041313933e+02,-8.5265128291212022e-14,-1.5265566588595902e-16,True,1,1,2.2560229006480891e-17,-4.5797763983009182e-17,-1.4105307155588798e-01,0.0000000000000000e+00,-1.4105307347086132e-01,-1.4105307347086216e-01,0.0000000000000000e+00,2.1001939427005977e-32,-1.7987210748637850e-09,-1.7987215328307826e-09
polarized,h_in_plus_minus_h_in_minus,3.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,4.1860454793730582e+02,0.0000000000000000e+00,1.3877787807814457e-17,True,1,1,7.2306461429444341e-17,-1.2197784549466096e-16,-1.7006291345300964e-01,-2.1073424255447017e-08,-1.7006291473930638e-01,-1.7006291473930729e-01,-1.0167326578361052e-08,-4.4408920985006271e-16,-1.0749131584830707e-09,-1.0749136095111744e-09
polarized,h_in_plus_minus_h_in_minus,4.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,4.5742663422496616e+02,-5.6843418860808015e-14,-5.5511151231257827e-17,True,1,1,8.0295238590352043e-17,2.5924472288270737e-17,-1.9068097148866733e-01,0.0000000000000000e+00,-1.9068097320332147e-01,-1.9068097320332147e-01,0.0000000000000000e+00,-2.0558847075944645e-32,-2.1400054506237609e-09,-2.1400054506237609e-09
polarized,h_in_plus_minus_h_in_minus,4.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,5.1395682150984885e+02,-5.6843418860808015e-14,-1.3877787807814457e-16,True,1,1,-7.6123842947095463e-17,5.0903415707998472e-17,-2.0001517894009699e-01,1.4901161193847656e-08,-2.0001518088185247e-01,-2.0001518088185077e-01,3.3668930333479269e-09,2.2204460492503131e-16,-1.5366747041500872e-09,-1.5366738090327736e-09
polarized,h_in_plus_minus_h_in_minus,5.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,5.9799933287353031e+02,-2.8421709430404007e-14,-5.5511151231257827e-17,True,1,1,9.4030911230988063e-18,-5.8162975387715323e-17,-1.9529010464533852e-01,0.0000000000000000e+00,-1.9529010412290063e-01,-1.9529010412290193e-01,0.0000000000000000e+00,2.6256718888231156e-32,-1.6127351190609041e-10,-1.6127395599530026e-10
polarized,h_in_plus_minus_h_in_minus,5.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,7.2938922539141106e+02,1.1368683772161603e-13,1.1102230246251565e-16,True,1,1,-6.1383978994045384e-17,-3.8588310006022248e-16,-1.7451338566319924e-01,0.0000000000000000e+00,-1.7451338824455684e-01,-1.7451338824455462e-01,0.0000000000000000e+00,2.7540770056798783e-31,-1.9703165939077838e-09,-1.9703157161377050e-09
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,9.5430532875226709e+02,-5.6843418860808015e-14,-5.5511151231257827e-17,True,1,1,2.4032573476058163e-17,-1.1772521146074002e-16,-1.3737102087444991e-01,0.0000000000000000e+00,-1.3737102057335698e-01,-1.3737102057335776e-01,0.0000000000000000e+00,4.0033248651681548e-32,-1.5441046705144679e-10,-1.5441112104219723e-10
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.2677381562669577e+03,-2.2737367544323206e-13,-2.2204460492503131e-16,True,1,1,-1.0173513372944600e-17,-4.8291628856080401e-17,1.3447851922807508e-02,0.0000000000000000e+00,1.3447853383173475e-02,1.3447853383172753e-02,0.0000000000000000e+00,9.6295136704453899e-33,4.7720493182024093e-10,4.7720470283674210e-10
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,9.1003462299133298e+02,2.8421709430404007e-14,8.3266726846886741e-17,True,1,1,-1.7261396171499623e-17,1.1951370509553857e-17,-8.7738341009446774e-05,0.0000000000000000e+00,-8.7737848302626986e-05,-8.7737848302626986e-05,0.0000000000000000e+00,-1.3710506441776578e-33,1.9415434537872756e-10,1.9415434537872756e-10
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.5653976787560441e+02,5.6843418860808015e-14,6.9388939039072284e-17,True,1,1,7.8764724868017423e-18,-4.6301842137876751e-17,-1.1219293574628170e-02,0.0000000000000000e+00,-1.1219291778112012e-02,-1.1219291778109819e-02,0.0000000000000000e+00,1.4727866946005107e-32,7.2283910801385076e-10,7.2283999619227046e-10
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.3691103704814066e+02,1.1368683772161603e-13,5.5511151231257827e-17,True,1,1,2.8462566601441075e-18,-7.0324408285850437e-17,-2.3518795479232024e-02,-2.1073424255447017e-08,-2.3518792932943844e-02,-2.3518792932943733e-02,-5.4733746977836249e-09,-4.4408920985006262e-16,9.5711151504307423e-10,9.5711151504307423e-10
polarized,h_in_plus_minus_h_in_minus,3.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.4340996770645017e+02,0.0000000000000000e+00,0.0000000000000000e+00,True,1,1,6.1243873066660805e-17,1.3245730027340567e-17,-3.5720096928152506e-02,0.0000000000000000e+00,-3.5720098550019369e-02,-3.5720098550018425e-02,0.0000000000000000e+00,-5.7482885511804832e-33,-8.2545108942566614e-10,-8.2545065227535019e-10
polarized,h_in_plus_minus_h_in_minus,4.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.7572388965463267e+02,1.1368683772161603e-13,8.3266726846886741e-17,True,1,1,-4.5599659526472921e-17,-8.2530860191086319e-17,-4.6395718666304708e-02,0.0000000000000000e+00,-4.6395717762949262e-02,-4.6395717762948069e-02,0.0000000000000000e+00,4.1668300657820199e-32,2.0011314133538960e-10,2.0011358542459945e-10
polarized,h_in_plus_minus_h_in_minus,4.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,9.3943157282869493e+02,-5.6843418860808015e-14,-8.3266726846886741e-17,True,1,1,-2.4479947523395558e-17,-1.4293932962123241e-16,-5.3902669531068842e-02,6.1722630615993611e-09,-5.3902670483853610e-02,-5.3902670483855858e-02,3.0854252354815971e-10,2.2204460492503151e-16,-5.1147276691754229e-10,-5.1147365509596199e-10
polarized,h_in_plus_minus_h_in_minus,5.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0482651989156066e+03,0.0000000000000000e+00,0.0000000000000000e+00,True,1,1,2.6632847172486165e-17,-1.6406079958138879e-16,-5.6443472331884043e-02,2.1073424255447017e-08,-5.6443471731198180e-02,-5.6443471731195377e-02,3.8298574218725813e-09,4.4408920985006281e-16,1.8908429683106576e-10,1.8908518154003850e-10
polarized,h_in_plus_minus_h_in_minus,5.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.2323737084296158e+03,0.0000000000000000e+00,-2.7755575615628914e-17,True,1,1,-7.1380555198130723e-17,-1.4012689701958101e-16,-5.2302978537255962e-02,0.0000000000000000e+00,-5.2302978778391157e-02,-5.2302978778389991e-02,0.0000000000000000e+00,7.1135814966800801e-32,-2.2165874691282283e-10,-2.2165830282361298e-10
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.5648803240273360e+03,1.1368683772161603e-13,5.5511151231257827e-17,True,1,1,3.2364361964085391e-17,-1.9918109909008564e-16,-4.0338547873359248e-02,0.0000000000000000e+00,-4.0338548474414176e-02,-4.0338548474412761e-02,0.0000000000000000e+00,8.3056484608726141e-32,-2.8383174456581006e-10,-2.8383130047660021e-10
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039402910e+03,0.0000000000000000e+00,1.3877787807814457e-17,True,1,1,6.3920491945104336e-19,-1.7030360508421334e-17,1.2504333230460643e-02,-1.4901161193847656e-08,1.2504333329770904e-02,1.2504333329772702e-02,-8.4846576237638702e-10,-2.2204460492503131e-16,2.3721638368889852e-11,2.3721860413494777e-11
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.8413312523421710e+03,1.1368683772161603e-13,2.7755575615628914e-17,True,1,1,-2.2997504994318501e-18,-3.3106926760140745e-17,1.6035130208619311e-02,-1.4901161193847656e-08,1.6035129264217352e-02,1.6035129264217352e-02,-1.2546123836671933e-09,-2.2204460492503131e-16,-1.2864210217899963e-10,-1.2864210217899963e-10
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.2413077310093295e+03,0.0000000000000000e+00,1.3877787807814457e-17,True,1,1,-1.5821213918441988e-17,-6.1639745901788968e-17,1.7301996872873385e-02,1.4901161193847656e-08,1.7301996468249814e-02,1.7301996468256323e-02,1.8743516677582153e-09,2.2204460492503131e-16,-7.4152651033387862e-11,-7.4151317031034836e-11
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.9385820336604447e+03,0.0000000000000000e+00,0.0000000000000000e+00,True,1,1,-2.0055475381953309e-17,1.0248314222430420e-17,1.6687213574414092e-02,0.0000000000000000e+00,1.6687214745481488e-02,1.6687214745484624e-02,0.0000000000000000e+00,-1.5090216662124931e-33,2.8784894086364421e-10,2.8784960699745898e-10
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7779682247875148e+03,0.0000000000000000e+00,-5.5511151231257827e-17,True,1,1,-8.6230929021533159e-18,1.9353626675514965e-17,1.4642378826203173e-02,2.5809568279517847e-08,1.4642378009055976e-02,1.4642378009053367e-02,3.9277018641927540e-09,6.6613381477509383e-16,-1.7396017785997753e-10,-1.7396083532017492e-10
polarized,h_in_plus_minus_h_in_minus,3.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7047960949449521e+03,0.0000000000000000e+00,-1.3877787807814457e-17,True,1,1,3.0267204870482362e-18,-2.6614210435959822e-17,1.1689908737826132e-02,-2.5809568279517847e-08,1.1689909048946512e-02,1.1689909048944735e-02,-3.7105942574716468e-09,-6.6613381477509383e-16,1.2653329772849276e-10,1.2653285537400638e-10
polarized,h_in_plus_minus_h_in_minus,4.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7005114639129829e+03,-4.5474735088646412e-13,-2.6367796834847468e-16,True,1,1,2.3818041259484958e-17,-1.1186498137241213e-16,8.4605473432995404e-03,-2.1073424255447017e-08,8.4605475283487941e-03,8.4605475283479337e-03,-3.1141685479361076e-09,-4.4408920985006262e-16,6.6096874501431202e-11,6.6096655926273229e-11
polarized,h_in_plus_minus_h_in_minus,4.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7663214032691096e+03,0.0000000000000000e+00,1.3877787807814457e-17,True,1,1,3.8150325858859964e-17,-7.6356372140544519e-17,5.7157218975505963e-03,0.0000000000000000e+00,5.7157212390067935e-03,5.7157212390067935e-03,0.0000000000000000e+00,1.5990902380317799e-32,-1.6719079939941928e-10,-1.6719079939941928e-10
polarized,h_in_plus_minus_h_in_minus,5.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.9231570221846964e+03,-1.1368683772161603e-13,-2.7755575615628914e-17,True,1,1,5.9235953249857691e-18,-9.2951498512235882e-17,4.3222429562160686e-03,0.0000000000000000e+00,4.3222439596028728e-03,4.3222439596028728e-03,1.2881290796531936e-10,0.0000000000000000e+00,2.6343603860834452e-10,2.6343603860834452e-10
polarized,h_in_plus_minus_h_in_minus,5.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.2272295869712389e+03,-2.2737367544323206e-13,-1.6653345369377348e-16,True,1,1,-1.2632716036423508e-17,6.1656189298257191e-17,5.1267545980704793e-03,6.1722630615993611e-09,5.1267524600138031e-03,5.1267524600146358e-03,8.9239246546526984e-10,2.2204460492503136e-16,-4.6056761703050508e-10,-4.6056739845534711e-10
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.8283061528395374e+03,-1.2505552149377763e-12,-3.6082248300317588e-16,True,1,1,6.2403298315208673e-17,-6.5973428591043629e-17,8.6320129437835735e-03,0.0000000000000000e+00,8.6320137929857682e-03,8.6320137929809249e-03,0.0000000000000000e+00,3.9347650854649148e-32,1.7102824625275792e-10,1.7102735547225301e-10
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,1.6252389627243494e+04,0.0000000000000000e+00,-6.9388939039072284e-17,True,1,1,1.4360545416422730e-18,-1.0327815359997061e-17,8.2310619080804264e-03,0.0000000000000000e+00,8.2310618202679296e-03,8.2310618202779112e-03,0.0000000000000000e+00,1.1603591674539710e-33,2.6836890186249934e-12,2.6841331078348435e-12
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,4.9612167731004174e+03,2.2737367544323206e-13,4.1633363423443370e-17,True,1,1,1.1961060348751676e-17,1.0882740498801003e-17,1.8506449676253450e-02,0.0000000000000000e+00,1.8506449858130720e-02,1.8506449858133225e-02,0.0000000000000000e+00,-8.8507647004863027e-34,3.5128578865228910e-11,3.5128800476152966e-11
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.8863103810562543e+03,-2.2737367544323206e-13,-2.7755575615628914e-17,True,1,1,-1.7649254064322501e-18,5.4479666453183364e-17,2.1661264163846040e-02,0.0000000000000000e+00,2.1661264091945291e-02,2.1661264091948136e-02,0.0000000000000000e+00,-4.6121068699447556e-33,1.6957356959584891e-11,1.6957801048794741e-11
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.3417227079851268e+03,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,8.9211757759775400e-18,1.3344653156667217e-17,2.3614593179989110e-02,0.0000000000000000e+00,2.3614593809076101e-02,2.3614593809077780e-02,0.0000000000000000e+00,-2.0827164477755868e-33,1.4409279412014309e-10,1.4409301529738627e-10
