selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_p,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_gamma,lepton_heavy_unpolarized_proton_unpolarized_C_p_gamma,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_rest,lepton_heavy_unpolarized_proton_unpolarized_C_p_rest,lepton_heavy_unpolarized_proton_unpolarized_C_gamma_rest,lepton_heavy_unpolarized_proton_unpolarized_GHZ_purity,lepton_heavy_unpolarized_proton_L_C_heavy_p,lepton_heavy_unpolarized_proton_L_C_heavy_gamma,lepton_heavy_unpolarized_proton_L_C_p_gamma,lepton_heavy_unpolarized_proton_L_C_heavy_rest,lepton_heavy_unpolarized_proton_L_C_p_rest,lepton_heavy_unpolarized_proton_L_C_gamma_rest,lepton_heavy_unpolarized_proton_L_GHZ_purity,lepton_heavy_L_proton_unpolarized_C_heavy_p,lepton_heavy_L_proton_unpolarized_C_heavy_gamma,lepton_heavy_L_proton_unpolarized_C_p_gamma,lepton_heavy_L_proton_unpolarized_C_heavy_rest,lepton_heavy_L_proton_unpolarized_C_p_rest,lepton_heavy_L_proton_unpolarized_C_gamma_rest,lepton_heavy_L_proton_unpolarized_GHZ_purity,lepton_heavy_unpolarized_proton_Tx_C_heavy_p,lepton_heavy_unpolarized_proton_Tx_C_heavy_gamma,lepton_heavy_unpolarized_proton_Tx_C_p_gamma,lepton_heavy_unpolarized_proton_Tx_C_heavy_rest,lepton_heavy_unpolarized_proton_Tx_C_p_rest,lepton_heavy_unpolarized_proton_Tx_C_gamma_rest,lepton_heavy_unpolarized_proton_Tx_GHZ_purity,lepton_heavy_unpolarized_proton_Ty_C_heavy_p,lepton_heavy_unpolarized_proton_Ty_C_heavy_gamma,lepton_heavy_unpolarized_proton_Ty_C_p_gamma,lepton_heavy_unpolarized_proton_Ty_C_heavy_rest,lepton_heavy_unpolarized_proton_Ty_C_p_rest,lepton_heavy_unpolarized_proton_Ty_C_gamma_rest,lepton_heavy_unpolarized_proton_Ty_GHZ_purity,lepton_heavy_Tx_proton_unpolarized_C_heavy_p,lepton_heavy_Tx_proton_unpolarized_C_heavy_gamma,lepton_heavy_Tx_proton_unpolarized_C_p_gamma,lepton_heavy_Tx_proton_unpolarized_C_heavy_rest,lepton_heavy_Tx_proton_unpolarized_C_p_rest,lepton_heavy_Tx_proton_unpolarized_C_gamma_rest,lepton_heavy_Tx_proton_unpolarized_GHZ_purity,lepton_heavy_Ty_proton_unpolarized_C_heavy_p,lepton_heavy_Ty_proton_unpolarized_C_heavy_gamma,lepton_heavy_Ty_proton_unpolarized_C_p_gamma,lepton_heavy_Ty_proton_unpolarized_C_heavy_rest,lepton_heavy_Ty_proton_unpolarized_C_p_rest,lepton_heavy_Ty_proton_unpolarized_C_gamma_rest,lepton_heavy_Ty_proton_unpolarized_GHZ_purity,lepton_heavy_L_proton_L_C_heavy_p,lepton_heavy_L_proton_L_C_heavy_gamma,lepton_heavy_L_proton_L_C_p_gamma,lepton_heavy_L_proton_L_C_heavy_rest,lepton_heavy_L_proton_L_C_p_rest,lepton_heavy_L_proton_L_C_gamma_rest,lepton_heavy_L_proton_L_GHZ_purity,lepton_heavy_L_proton_Tx_C_heavy_p,lepton_heavy_L_proton_Tx_C_heavy_gamma,lepton_heavy_L_proton_Tx_C_p_gamma,lepton_heavy_L_proton_Tx_C_heavy_rest,lepton_heavy_L_proton_Tx_C_p_rest,lepton_heavy_L_proton_Tx_C_gamma_rest,lepton_heavy_L_proton_Tx_GHZ_purity,lepton_heavy_L_proton_Ty_C_heavy_p,lepton_heavy_L_proton_Ty_C_heavy_gamma,lepton_heavy_L_proton_Ty_C_p_gamma,lepton_heavy_L_proton_Ty_C_heavy_rest,lepton_heavy_L_proton_Ty_C_p_rest,lepton_heavy_L_proton_Ty_C_gamma_rest,lepton_heavy_L_proton_Ty_GHZ_purity,lepton_heavy_Tx_proton_Tx_C_heavy_p,lepton_heavy_Tx_proton_Tx_C_heavy_gamma,lepton_heavy_Tx_proton_Tx_C_p_gamma,lepton_heavy_Tx_proton_Tx_C_heavy_rest,lepton_heavy_Tx_proton_Tx_C_p_rest,lepton_heavy_Tx_proton_Tx_C_gamma_rest,lepton_heavy_Tx_proton_Tx_GHZ_purity,lepton_heavy_Tx_proton_Ty_C_heavy_p,lepton_heavy_Tx_proton_Ty_C_heavy_gamma,lepton_heavy_Tx_proton_Ty_C_p_gamma,lepton_heavy_Tx_proton_Ty_C_heavy_rest,lepton_heavy_Tx_proton_Ty_C_p_rest,lepton_heavy_Tx_proton_Ty_C_gamma_rest,lepton_heavy_Tx_proton_Ty_GHZ_purity
GHZ_purity,P_{\rm GHZ+},lepton_heavy_L_proton_Tx,enhanced_region_0,0,1,4.3725015080195095e-01,9.9999999999999989e-01,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.2178880715715210e+00,1.5707949999999999e+00,1.3744467859455343e+00,4.5160394395353274e+00,1.0000000000000000e+00,2.7488935718910690e+00,1.3656778612406697e+01,8.6440122165194277e-01,-1.0364418324925651e+01,3.0221853683673405e+00,8.0459971383041573e-01,1.4249433865204409e+02,1.9211666076357328e+00,3.5673467513764923e+00,1.9211666076357328e+00,3.5673467513764923e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9353555529511519e-01,4.9434335281662656e-03,9.0589591754440008e-02,1.5159185929821020e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9353555529511519e-01,0.0000000000000000e+00,7.0351850443898162e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9353555529511525e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.7447826751989351e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9353555529511514e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.7441726667197988e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9353555529511525e-01,4.8559508334048897e-03,9.4420752919839077e-02,1.4189170042179947e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9353555529511525e-01,1.2916110699516432e-03,1.0881891164432599e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9353555529511519e-01,6.5377932234062684e-03,8.4158195960137558e-02,9.0970328113956398e-04,8.4427870050897580e-02,6.8037127414010863e-03,8.4179273343551006e-02,3.9766300613897032e-01,4.0762749245953050e-02,7.2537425025179417e-02,1.7631501683576389e-01,1.9191540805645904e-01,2.5031346621469458e-01,2.5740417194627485e-01,4.3725015080195095e-01,4.9410590402708010e-02,6.9916518990281604e-02,1.7887485266092992e-01,1.9778885737333382e-01,2.5734864629108328e-01,2.6205960969286601e-01,3.5446630319267580e-01,7.9159016622427381e-01,9.0273147379013374e-02,1.8174201601639439e-01,9.8069177345467351e-01,9.9329616652181940e-01,6.0677138514761064e-01,1.5876915271428246e-01,7.9624585302424378e-01,9.4837313674081061e-02,1.7903884317697666e-01,9.8445404663433911e-01,9.9609766678957368e-01,6.0596799872392038e-01,7.0067213558733843e-01
GHZ_purity,P_{\rm GHZ+},lepton_heavy_L_proton_Tx,enhanced_region_0,0,2,4.3713116800761853e-01,9.9999999999999978e-01,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.1855355011263682e+00,1.5707949999999999e+00,1.3744467859455343e+00,4.5160394395353274e+00,1.0000000000000000e+00,2.6507188014663878e+00,1.4043161500451161e+01,8.8050897461489475e-01,-1.0113073808205257e+01,2.7855960317398893e+00,8.1222823040288528e-01,1.4614965461680345e+02,1.7205975735689587e+00,3.6856414196914891e+00,1.7205975735689587e+00,3.6856414196914891e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9371574113996111e-01,6.3347187549412853e-03,8.7007241047682718e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9371574113996094e-01,1.0008441026491807e-03,6.4791041005640246e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9371574113996111e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5836351771639762e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9371574113996100e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5825583209030777e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9371574113996100e-01,6.4361110632911471e-03,9.0456914158170032e-02,2.2351827342998779e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9371574113996100e-01,3.0475293458047253e-03,1.0404957938035841e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9371574113996111e-01,8.5454091056967173e-03,7.9966508712082468e-02,2.0198504031346881e-03,8.0425284196761995e-02,8.8126906365032041e-03,7.9995513105402954e-02,3.9812095312748086e-01,6.5877874096124611e-02,6.7248587843320495e-02,1.6385892450221348e-01,2.0476802230334748e-01,2.5349027206275848e-01,2.5384994821070384e-01,4.3713116800761853e-01,7.7254899742625741e-02,6.4310000551221894e-02,1.6499113848235927e-01,2.1230846278212817e-01,2.6107696769324906e-01,2.5754347180844850e-01,3.5767982692134226e-01,7.9327014853506495e-01,8.6424796991561484e-02,1.6909710355048341e-01,9.8449573528053813e-01,9.9516653808843081e-01,6.0708166949486164e-01,1.4811145012912391e-01,7.9808470817205668e-01,9.0735114419943350e-02,1.6538711157196587e-01,9.8768845388465965e-01,9.9732066947551756e-01,6.0493154611990230e-01,6.9241425436043058e-01
