detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,initial_spin_averaging_version,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
c_ep_TxTy_region_0,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_0,0,9.6846051414344847e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,4.3396235338659439e-01,2.1816760772762946e+00,-2.9513459707981364e-06,2.2244176384674761e+00,1.3744467859455340e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.5160394395353274e+00,5.0000000000000000e-01,6.8722339297276724e-01,1.8945299173721541e+01,9.5551595424327573e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063465e-01
c_ep_TxTy_region_0,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_0,0,9.6846051414344847e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,-4.3396235338659439e-01,-2.1816760772762946e+00,2.9513459707981364e-06,2.2244176384674761e+00,4.5160394395353274e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.5160394395353274e+00,5.0000000000000000e-01,6.8722339297276724e-01,1.8945299173721541e+01,9.5551595424327573e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063465e-01
c_ep_TxTy_region_0,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_0,0,9.6846051414344847e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,kp,2.1293443283703861e+00,-3.8650522668136850e-01,-2.0939725352809941e+00,0.0000000000000000e+00,2.1293443283703861e+00,4.5298634492207039e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.5160394395353274e+00,5.0000000000000000e-01,6.8722339297276724e-01,1.8945299173721541e+01,9.5551595424327573e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063465e-01
c_ep_TxTy_region_0,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_0,0,9.6846051414344847e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,pp,2.0091731071895502e+00,0.0000000000000000e+00,1.7767758931991713e+00,0.0000000000000000e+00,1.7767758931991713e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.5160394395353274e+00,5.0000000000000000e-01,6.8722339297276724e-01,1.8945299173721541e+01,9.5551595424327573e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063465e-01
c_ep_TxTy_region_0,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_0,0,9.6846051414344847e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,qout,5.0000000000000000e-01,3.8650522668136850e-01,3.1719664208182274e-01,0.0000000000000000e+00,5.0000000000000000e-01,6.8722339297276724e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.5160394395353274e+00,5.0000000000000000e-01,6.8722339297276724e-01,1.8945299173721541e+01,9.5551595424327573e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063465e-01
c_ep_TxTy_region_1,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_1,1,9.6846051356283058e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-4.3396235338659361e-01,2.1816760772762946e+00,-2.9513459707981364e-06,2.2244176384674756e+00,1.7671458676442588e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.9087385212340520e+00,5.0000000000000000e-01,2.4543692606170260e+00,1.8945299173721541e+01,9.5551595424327596e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063454e-01
c_ep_TxTy_region_1,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_1,1,9.6846051356283058e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,4.3396235338659361e-01,-2.1816760772762946e+00,2.9513459707981364e-06,2.2244176384674756e+00,4.9087385212340520e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.9087385212340520e+00,5.0000000000000000e-01,2.4543692606170260e+00,1.8945299173721541e+01,9.5551595424327596e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063454e-01
c_ep_TxTy_region_1,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_1,1,9.6846051356283058e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,kp,2.1293443283703861e+00,3.8650522668136850e-01,-2.0939725352809941e+00,0.0000000000000000e+00,2.1293443283703861e+00,4.8949145115486754e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.9087385212340520e+00,5.0000000000000000e-01,2.4543692606170260e+00,1.8945299173721541e+01,9.5551595424327596e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063454e-01
c_ep_TxTy_region_1,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_1,1,9.6846051356283058e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,pp,2.0091731071895502e+00,0.0000000000000000e+00,1.7767758931991713e+00,0.0000000000000000e+00,1.7767758931991713e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.9087385212340520e+00,5.0000000000000000e-01,2.4543692606170260e+00,1.8945299173721541e+01,9.5551595424327596e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063454e-01
c_ep_TxTy_region_1,enhanced_cluster,C_e_p,C_{ep},TxTy,enhanced_region_1,1,9.6846051356283058e-01,2.9590671224258074e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,qout,5.0000000000000000e-01,-3.8650522668136850e-01,3.1719664208182274e-01,0.0000000000000000e+00,5.0000000000000000e-01,2.4543692606170260e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7767758931991713e+00,1.5707949999999999e+00,4.9087385212340520e+00,5.0000000000000000e-01,2.4543692606170260e+00,1.8945299173721541e+01,9.5551595424327596e-01,-1.5693699702530349e+01,1.7618424130836285e+00,9.6081108678063454e-01
