selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_e_gamma,C_{l_aux\gamma},Ty_electron,enhanced_region_0,0,18,9.4970059188862033e-01,5.0074618709700769e-01,high_s_high_theta_in_low_Egamma,4.4435513038601204e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872414e+00,5.4977871437821380e+00,2.5000000000000000e-01,2.5000000000000000e-01,3.7306412761378791e+00,5.3996123733574573e+00,2.1598251306746440e-02,3.0116289161590819e+00,1.0165917300480231e-02,6.4147223711474100e-01,-2.5786775551260881e+00,-4.2280750723383789e-02,2.5630853243754093e+00,3.0495010433281182e+00,1.0819794050689095e-01,2.3909504178725263e-01,1.2765014943009470e+01,6.2517192734343901e+01,2.2279153982179167e-01,1.0911308523181780e+00,6.6438124353928707e-02,2.9041403949844391e-01,7.4800837224790986e-02,3.1800869670465859e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0813969099398424e+00,1.5707949999999999e+00,4.8105637508093704e+00,4.8105637508093704e+00,1.6689710972195773e+00,2.5000000000000000e-01,4.3196898986859651e+00,2.1598251306746440e-02,1.0165917300480231e-02,-4.2342689945582712e-02,2.9828205084865642e+00,1.0819794050689095e-01,2.5459673576103892e+01,1.1851332396645613e-01,1.0814110464703637e-01,1.1851332396645613e-01,1.0814110464703637e-01
C_e_gamma,C_{l_aux\gamma},Ty_electron,enhanced_region_1,1,60,9.2750059750681124e-01,5.0132245596371172e-01,high_s_high_theta_in_mid_Egamma,5.7296556004892274e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.7306412761378791e+00,5.6941366846315002e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.0251655874119221e+00,5.3996123733574573e+00,3.0907095805600449e-01,2.7381918729820081e+00,3.7596539647526343e-02,2.8319228061637902e-01,-3.7342667757007768e+00,-4.3184528828670493e-02,7.8106722960078638e+00,9.2986193916886002e+00,4.0902430788991889e-01,5.1155246666949150e-01,1.1167644268514239e+01,7.0427250944938407e+01,1.9491216217704732e-01,1.2291874121174624e+00,2.6575249741571433e-01,1.5259187082611132e+00,4.2912973971833418e-01,1.1731032875577867e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9723923831029748e+00,1.5707949999999999e+00,4.5160394395353274e+00,4.5160394395353274e+00,1.3744467859455343e+00,1.0000000000000000e+00,5.0069132916587327e+00,3.4872282120884357e-01,4.1065865207841085e-02,-1.6286458663095180e-01,9.0229140448101735e+00,4.3246042299954268e-01,3.2828508397152824e+01,4.7405329586582401e-01,5.6698241315481102e-01,4.7405329586582401e-01,5.6698241315481102e-01
C_e_gamma,C_{l_aux\gamma},Ty_electron,enhanced_region_2,2,2,8.6824321935064941e-01,5.0555637845476364e-01,high_s_high_theta_in_low_Egamma,9.8581649124159387e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,5.3996123733574573e+00,5.4977871437821380e+00,2.5000000000000000e-01,2.5000000000000000e-01,5.5959619142068187e+00,5.6941366846315002e+00,2.3690261096514744e+00,3.0116289161590806e+00,5.7217230896766202e-01,6.4147223711474077e-01,-2.5084877714574860e+00,-1.9540243148979517e+00,2.5630853243754097e+00,2.6512246743219992e+00,2.1085795396075965e-01,2.3909504178725258e-01,5.6483124322538771e+01,6.2517192734343887e+01,9.8581649124159387e-01,1.0911308523181775e+00,6.6438124353928596e-02,6.6438124353928707e-02,2.7393902173065066e-01,3.1800869670465842e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0421276495502503e+00,1.5707949999999999e+00,5.3996123733574573e+00,5.3996123733574573e+00,2.2580197197676641e+00,2.5000000000000000e-01,5.5959619142068187e+00,2.3690261096514744e+00,5.7217230896766202e-01,-1.9540243148979517e+00,2.6512246743219992e+00,2.1085795396075965e-01,5.6483124322538771e+01,6.6438124353928596e-02,2.7393902173065066e-01,6.6438124353928596e-02,2.7393902173065066e-01
C_e_gamma,C_{l_aux\gamma},TxTx,enhanced_region_0,0,16,9.3996570341555308e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,5.5431436720572158e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.8288160465625602e+00,5.5959619142068187e+00,2.5000000000000000e-01,2.5000000000000000e-01,4.0251655874119221e+00,5.6941366846315002e+00,2.1598251306746440e-02,3.0116289161590806e+00,1.0165917300480231e-02,6.4147223711474077e-01,-3.2188456138753492e+00,-4.2280750723383789e-02,2.5630853243754097e+00,3.0495010433281182e+00,1.0819794050689095e-01,2.4794265093956674e-01,1.2765014943009470e+01,6.2517192734343887e+01,2.2279153982179167e-01,1.0911308523181775e+00,6.6438124353928596e-02,3.3475121890185039e-01,7.4800837224790986e-02,3.1800869670465842e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0756203495561842e+00,1.5707949999999999e+00,4.8105637508093704e+00,4.8105637508093704e+00,1.6689710972195773e+00,2.5000000000000000e-01,5.2032628325080950e+00,1.1458389903387219e-01,5.2834935675282489e-02,-4.2280750723383789e-02,2.9339747510244116e+00,1.1044584691679998e-01,3.1759873764352751e+01,9.6412409223443615e-02,1.3256398337867870e-01,9.6412409223443615e-02,1.3256398337867870e-01
C_e_gamma,C_{l_aux\gamma},TxTx,enhanced_region_1,1,44,9.3342078404677953e-01,9.9999999999999978e-01,high_s_high_theta_in_mid_Egamma,5.7296556004892363e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872414e+00,5.7923114550561809e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.0251655874119221e+00,5.4977871437821380e+00,3.0907095805600449e-01,3.4914854422879387e+00,3.7596539647526343e-02,3.4812948179744990e-01,-4.4410965939171980e+00,-4.4110658465469639e-02,7.4176310693672729e+00,9.2986193916886002e+00,4.1566568708165852e-01,5.2740851226583640e-01,1.1167644268514239e+01,7.8414975442244199e+01,1.9491216217704732e-01,1.3685995043376584e+00,2.6575249741571461e-01,1.7205975735689587e+00,4.2912973971833424e-01,1.3696239008775803e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9723923831029748e+00,1.5707949999999999e+00,5.1050880620834143e+00,5.1050880620834143e+00,1.9634954084936211e+00,1.0000000000000000e+00,4.4178646691106467e+00,3.6275359491169934e-01,4.2647674143824719e-02,-6.3583299595567189e-01,9.0229140448101699e+00,4.3317496637410224e-01,3.2828508397152859e+01,7.0352211367675666e-01,5.6698241315481168e-01,7.0352211367675666e-01,5.6698241315481168e-01
C_e_gamma,C_{l_aux\gamma},TxTx,enhanced_region_2,2,18,8.7291361301163140e-01,1.0000000000000002e+00,high_s_high_theta_in_mid_Egamma,3.8679347000343345e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.6324665057131984e+00,4.6142142099600090e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.9269908169872414e+00,5.2032628325080950e+00,3.0907095805600454e-01,3.4914854422879418e+00,3.7596539647526343e-02,3.4812948179745018e-01,-4.4410965939171989e+00,-4.5680613254656402e-02,7.4176310693672720e+00,9.2986193916886002e+00,4.1566568708165863e-01,5.2740851226583652e-01,1.1167644268514239e+01,7.8414975442244227e+01,1.9491216217704732e-01,1.3685995043376589e+00,2.6575249741571461e-01,1.7205975735689583e+00,4.2912973971833418e-01,1.3696239008775812e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9927683372268068e+00,1.5707949999999999e+00,3.8288160465625602e+00,3.8288160465625602e+00,6.8722339297276713e-01,1.0000000000000000e+00,4.9087385212340520e+00,1.3574522663027602e+00,1.4035749531128183e-01,-3.0723662318138851e+00,9.1937830854182998e+00,4.9253368057247215e-01,2.2161633374416713e+01,1.3390048756074016e+00,4.8154789285182281e-01,1.3390048756074016e+00,4.8154789285182281e-01
C_e_gamma,C_{l_aux\gamma},TxTx,enhanced_region_3,3,2,8.7182404621558984e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,1.0911308523181780e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872414e+00,4.0251655874119221e+00,2.5000000000000000e-01,2.5000000000000000e-01,3.7306412761378791e+00,3.8288160465625602e+00,2.3690261096514753e+00,3.0116289161590819e+00,5.7217230896766247e-01,6.4147223711474100e-01,-2.5084877714574869e+00,-1.9540243148979524e+00,2.5630853243754093e+00,2.6512246743219969e+00,2.1085795396075951e-01,2.3909504178725263e-01,5.6483124322538814e+01,6.2517192734343901e+01,9.8581649124159476e-01,1.0911308523181780e+00,6.6438124353928707e-02,6.6438124353928707e-02,2.7393902173065110e-01,3.1800869670465859e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0316678428022992e+00,1.5707949999999999e+00,3.9269908169872414e+00,3.9269908169872414e+00,7.8539816339744828e-01,2.5000000000000000e-01,3.7306412761378791e+00,3.0116289161590819e+00,6.4147223711474100e-01,-2.5084877714574869e+00,2.5630853243754093e+00,2.3909504178725263e-01,6.2517192734343901e+01,6.6438124353928707e-02,3.1800869670465859e-01,6.6438124353928707e-02,3.1800869670465859e-01
C_e_gamma,C_{l_aux\gamma},TxTy,enhanced_region_0,0,15,9.3956899788878834e-01,9.9999999999999989e-01,high_s_high_theta_in_low_Egamma,5.5431436720572158e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872414e+00,5.5959619142068187e+00,2.5000000000000000e-01,2.5000000000000000e-01,3.7306412761378791e+00,5.3996123733574573e+00,2.1598251306746440e-02,3.0116289161590819e+00,1.0165917300480231e-02,6.4147223711474100e-01,-3.2188456138753452e+00,-4.2280750723383789e-02,2.5630853243754093e+00,3.0495010433281182e+00,1.0819794050689095e-01,2.4794265093956647e-01,1.2765014943009470e+01,6.2517192734343901e+01,2.2279153982179167e-01,1.0911308523181780e+00,6.6438124353928707e-02,3.3475121890185028e-01,7.4800837224790986e-02,3.1800869670465859e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0756203495561842e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.6142142099600090e+00,1.4726215563702159e+00,2.5000000000000000e-01,4.2215151282612844e+00,1.1458389903387241e-01,5.2834935675282579e-02,-4.2280750723383907e-02,2.9339747510244116e+00,1.1044584691680001e-01,3.1759873764352761e+01,9.6412409223443629e-02,1.3256398337867878e-01,9.6412409223443629e-02,1.3256398337867878e-01
C_e_gamma,C_{l_aux\gamma},TxTy,enhanced_region_1,1,50,9.3527416610180891e-01,1.0000000000000002e+00,high_s_high_theta_in_mid_Egamma,5.7296556004892274e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.5342917352885173e+00,5.4977871437821380e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.8288160465625602e+00,5.3996123733574573e+00,3.0907095805600454e-01,4.8408099526550723e+00,3.7596539647526343e-02,4.4137701698943321e-01,-5.2288350469712670e+00,-4.4110658465469639e-02,7.0065510822678476e+00,9.3339594832579511e+00,4.1566568708165863e-01,5.8331801291368934e-01,0.0000000000000000e+00,8.5863875993363024e+01,0.0000000000000000e+00,1.4986073446083017e+00,2.3541369190532213e-01,1.7205975735689574e+00,4.1145969393304749e-01,1.5751638944248314e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9723923831029748e+00,1.5707949999999999e+00,4.3196898986859651e+00,4.3196898986859651e+00,1.1780972450961720e+00,1.0000000000000000e+00,5.0069132916587327e+00,3.6275359491169967e-01,4.2647674143824726e-02,-6.3583299595567222e-01,9.0229140448101735e+00,4.3317496637410241e-01,3.2828508397152824e+01,7.0352211367675621e-01,5.6698241315481102e-01,7.0352211367675621e-01,5.6698241315481102e-01
C_e_gamma,C_{l_aux\gamma},TxTy,enhanced_region_2,2,13,8.7376379522481751e-01,1.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,3.8679347000343345e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.8105637508093704e+00,5.7923114550561809e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.2215151282612844e+00,5.3996123733574573e+00,3.0907095805600449e-01,2.7381918729820076e+00,3.7596539647526343e-02,2.8319228061637891e-01,-4.4410965939171980e+00,-4.5680613254656284e-02,7.8106722960078638e+00,9.2986193916886002e+00,4.1566568708165852e-01,5.2337218974848543e-01,1.1167644268514239e+01,7.0427250944938393e+01,1.9491216217704732e-01,1.2291874121174624e+00,2.6575249741571461e-01,1.7205975735689587e+00,4.2912973971833424e-01,1.1731032875577863e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9927683372268068e+00,1.5707949999999999e+00,5.5959619142068187e+00,5.5959619142068187e+00,2.4543692606170255e+00,1.0000000000000000e+00,4.5160394395353274e+00,1.3574522663027575e+00,1.4035749531128164e-01,-3.0723662318138811e+00,9.1937830854182963e+00,4.9253368057247188e-01,2.2161633374416713e+01,1.3390048756074011e+00,4.8154789285182331e-01,1.3390048756074011e+00,4.8154789285182331e-01
