detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_12,C_e_gamma,polarization_cluster_01_local_minimum_12,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3619605535854014e+00,4.4387079597857114e-02,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-2.4834597241540765e+06,-1.5344202940292121e+05,2.4881954621537933e+06,-3.0798855032730366e+00,6.1911166578827295e+12,4.9789613929843951e-01,1,9.9577795347165621e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_12,C_e_gamma,polarization_cluster_01_local_minimum_12,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3619605535854014e+00,4.4387079597857114e-02,p_gamma_lepton,|+1+1-1>,3,-1,1,1,-2.4833814687640476e+06,1.5412661007227280e+05,2.4881596675722096e+06,3.0796089520572707e+00,6.1909385313330488e+12,4.9788181417321675e-01,2,9.9577795347165621e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_19,C_e_gamma,polarization_cluster_01_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3711341612736794e+00,6.3379299174492462e-02,p_gamma_lepton,|+1+1-1>,3,-1,1,1,6.6154621661921486e+05,-3.6004471038367576e+05,7.5317699792177812e+05,-4.9841578754655685e-01,5.6727559019846204e+11,4.9459315086821237e-01,1,9.8918623085705604e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_19,C_e_gamma,polarization_cluster_01_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3711341612736794e+00,6.3379299174492462e-02,p_gamma_lepton,|+1-1+1>,6,1,1,-1,6.6154699804900074e+05,3.6004316168404347e+05,7.5317694395346893e+05,4.9841348551530523e-01,5.6727550890308691e+11,4.9459307998884361e-01,2,9.8918623085705604e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_21,C_e_gamma,polarization_cluster_01_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.6752079932832373e-01,1.0616966247614767e-01,p_gamma_lepton,|+1+1-1>,3,-1,1,1,1.4529026353059846e+05,4.1764757209944131e+05,4.4219764264110319e+05,1.2360134758769785e+00,1.9553875515734875e+11,4.9040917691327435e-01,1,9.8081051713014844e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_21,C_e_gamma,polarization_cluster_01_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.6752079932832373e-01,1.0616966247614767e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.4531391599871728e+05,4.1763560226829798e+05,4.4219410948687029e+05,1.9056385909407814e+00,1.9553563046488623e+11,4.9040134021687409e-01,2,9.8081051713014844e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_26,C_e_gamma,polarization_cluster_01_local_minimum_26,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3893986452462603e+00,9.2292882763071959e-02,p_gamma_lepton,|+1+1-1>,3,-1,1,1,2.5565774095797728e+05,1.7196458083410439e+05,3.0811150185149763e+05,5.9212378892867468e-01,9.4932697573185425e+10,4.8763748105277127e-01,1,9.7526452060918456e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_26,C_e_gamma,polarization_cluster_01_local_minimum_26,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3893986452462603e+00,9.2292882763071959e-02,p_gamma_lepton,|+1-1+1>,6,1,1,-1,2.5565791173908825e+05,-1.7195841648500069e+05,3.0810820312809001e+05,-5.9210687853745125e-01,9.4930664834820404e+10,4.8762703955641334e-01,2,9.7526452060918456e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_29,C_e_gamma,polarization_cluster_01_local_minimum_29,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3803430090057058e+00,1.0490133973316185e-01,p_gamma_lepton,|+1+1-1>,3,-1,1,1,-2.5794303731279873e+05,-2.5384864705654705e+05,3.6190295123222092e+05,-2.3641944304712421e+00,1.3097374611059128e+11,4.8914581091849302e-01,1,9.7828719659240448e-01
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_29,C_e_gamma,polarization_cluster_01_local_minimum_29,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3803430090057058e+00,1.0490133973316185e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-2.5792840444895974e+05,2.5386118132739197e+05,3.6190131418181554e+05,2.3641413840232519e+00,1.3097256120652512e+11,4.8914138567391141e-01,2,9.7828719659240448e-01
