selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_electron_unpolarized_proton_unpolarized_C_e_p,lepton_electron_unpolarized_proton_unpolarized_C_e_gamma,lepton_electron_unpolarized_proton_unpolarized_C_p_gamma,lepton_electron_unpolarized_proton_unpolarized_C_e_rest,lepton_electron_unpolarized_proton_unpolarized_C_p_rest,lepton_electron_unpolarized_proton_unpolarized_C_gamma_rest,lepton_electron_unpolarized_proton_unpolarized_GHZ_purity,lepton_electron_unpolarized_proton_L_C_e_p,lepton_electron_unpolarized_proton_L_C_e_gamma,lepton_electron_unpolarized_proton_L_C_p_gamma,lepton_electron_unpolarized_proton_L_C_e_rest,lepton_electron_unpolarized_proton_L_C_p_rest,lepton_electron_unpolarized_proton_L_C_gamma_rest,lepton_electron_unpolarized_proton_L_GHZ_purity,lepton_electron_L_proton_unpolarized_C_e_p,lepton_electron_L_proton_unpolarized_C_e_gamma,lepton_electron_L_proton_unpolarized_C_p_gamma,lepton_electron_L_proton_unpolarized_C_e_rest,lepton_electron_L_proton_unpolarized_C_p_rest,lepton_electron_L_proton_unpolarized_C_gamma_rest,lepton_electron_L_proton_unpolarized_GHZ_purity,lepton_electron_unpolarized_proton_Tx_C_e_p,lepton_electron_unpolarized_proton_Tx_C_e_gamma,lepton_electron_unpolarized_proton_Tx_C_p_gamma,lepton_electron_unpolarized_proton_Tx_C_e_rest,lepton_electron_unpolarized_proton_Tx_C_p_rest,lepton_electron_unpolarized_proton_Tx_C_gamma_rest,lepton_electron_unpolarized_proton_Tx_GHZ_purity,lepton_electron_unpolarized_proton_Ty_C_e_p,lepton_electron_unpolarized_proton_Ty_C_e_gamma,lepton_electron_unpolarized_proton_Ty_C_p_gamma,lepton_electron_unpolarized_proton_Ty_C_e_rest,lepton_electron_unpolarized_proton_Ty_C_p_rest,lepton_electron_unpolarized_proton_Ty_C_gamma_rest,lepton_electron_unpolarized_proton_Ty_GHZ_purity,lepton_electron_Tx_proton_unpolarized_C_e_p,lepton_electron_Tx_proton_unpolarized_C_e_gamma,lepton_electron_Tx_proton_unpolarized_C_p_gamma,lepton_electron_Tx_proton_unpolarized_C_e_rest,lepton_electron_Tx_proton_unpolarized_C_p_rest,lepton_electron_Tx_proton_unpolarized_C_gamma_rest,lepton_electron_Tx_proton_unpolarized_GHZ_purity,lepton_electron_Ty_proton_unpolarized_C_e_p,lepton_electron_Ty_proton_unpolarized_C_e_gamma,lepton_electron_Ty_proton_unpolarized_C_p_gamma,lepton_electron_Ty_proton_unpolarized_C_e_rest,lepton_electron_Ty_proton_unpolarized_C_p_rest,lepton_electron_Ty_proton_unpolarized_C_gamma_rest,lepton_electron_Ty_proton_unpolarized_GHZ_purity,lepton_electron_L_proton_L_C_e_p,lepton_electron_L_proton_L_C_e_gamma,lepton_electron_L_proton_L_C_p_gamma,lepton_electron_L_proton_L_C_e_rest,lepton_electron_L_proton_L_C_p_rest,lepton_electron_L_proton_L_C_gamma_rest,lepton_electron_L_proton_L_GHZ_purity,lepton_electron_L_proton_Tx_C_e_p,lepton_electron_L_proton_Tx_C_e_gamma,lepton_electron_L_proton_Tx_C_p_gamma,lepton_electron_L_proton_Tx_C_e_rest,lepton_electron_L_proton_Tx_C_p_rest,lepton_electron_L_proton_Tx_C_gamma_rest,lepton_electron_L_proton_Tx_GHZ_purity,lepton_electron_L_proton_Ty_C_e_p,lepton_electron_L_proton_Ty_C_e_gamma,lepton_electron_L_proton_Ty_C_p_gamma,lepton_electron_L_proton_Ty_C_e_rest,lepton_electron_L_proton_Ty_C_p_rest,lepton_electron_L_proton_Ty_C_gamma_rest,lepton_electron_L_proton_Ty_GHZ_purity,lepton_electron_Tx_proton_Tx_C_e_p,lepton_electron_Tx_proton_Tx_C_e_gamma,lepton_electron_Tx_proton_Tx_C_p_gamma,lepton_electron_Tx_proton_Tx_C_e_rest,lepton_electron_Tx_proton_Tx_C_p_rest,lepton_electron_Tx_proton_Tx_C_gamma_rest,lepton_electron_Tx_proton_Tx_GHZ_purity,lepton_electron_Tx_proton_Ty_C_e_p,lepton_electron_Tx_proton_Ty_C_e_gamma,lepton_electron_Tx_proton_Ty_C_p_gamma,lepton_electron_Tx_proton_Ty_C_e_rest,lepton_electron_Tx_proton_Ty_C_p_rest,lepton_electron_Tx_proton_Ty_C_gamma_rest,lepton_electron_Tx_proton_Ty_GHZ_purity
GHZ_purity,P_{\rm GHZ+},lepton_electron_L_proton_L,enhanced_region_0,0,1,4.8960814239297962e-01,9.9999999999999989e-01,nan,electron,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,4.2541845881129448e-01,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.8000000000000000e+00,6.1850105367549055e+00,8.3671967161692464e+00,6.8442323140498940e-01,-5.0966845754562966e+00,4.7378265767559791e+00,5.9242001587603699e-01,1.6646183054204030e+02,4.7850840252747826e+00,6.4203400956311949e+00,4.7850840252747826e+00,6.4203400956311949e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291881e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.3039373578737883e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291881e-01,1.1449281595801172e-06,1.6543904785527415e-05,4.8179826364638689e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291881e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.6434622062404847e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291870e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.6348659110233144e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291881e-01,0.0000000000000000e+00,9.0168315845863906e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291881e-01,0.0000000000000000e+00,9.0168317061177922e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291886e-01,1.3404325136041152e-05,4.2298715856066204e-05,5.2427536291344480e-02,4.4819111099146944e-05,5.2427539212560444e-02,5.2427554562367119e-02,4.8960814239297962e-01,4.0256600117800677e-05,1.0307345202256172e-05,6.2747863176245011e-01,1.0399338054397566e-04,6.2747864166938416e-01,6.2747864046268764e-01,4.3025275783837519e-01,2.9519738914816473e-05,1.6691833284916037e-05,6.6217066424912008e-01,1.0438080367587391e-04,6.6217067081730641e-01,6.6217067036968957e-01,4.2631239750562877e-01,2.3907230783319897e-01,9.3899841476492607e-02,6.6435579971402381e-01,7.4739861421864473e-01,9.9556825017579409e-01,9.7098802851745192e-01,4.5073355437547696e-01,2.3728955482106770e-01,9.0205020437968297e-02,6.6348734554349209e-01,7.4761191551493511e-01,9.9549087801146918e-01,9.7099572581230043e-01,7.2202811314908688e-04
GHZ_purity,P_{\rm GHZ+},lepton_electron_L_proton_L,enhanced_region_0,0,2,4.8958347325701251e-01,9.9999999999999989e-01,nan,electron,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,3.5666629064458311e-01,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.8000000000000000e+00,0.0000000000000000e+00,8.9577926003955746e+00,7.1260607705539525e-01,-4.6646216213473801e+00,4.4925203989857367e+00,6.0915241124457964e-01,1.6879213768013244e+02,4.3964076949943021e+00,6.5429931845171563e+00,4.3964076949943021e+00,6.5429931845171563e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972122e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.0290221433439385e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972127e-01,2.2261340102297023e-06,1.1005047876056849e-05,5.4502631247076078e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972122e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4127701804531101e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972127e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4031188044852261e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972127e-01,0.0000000000000000e+00,8.5861510981755179e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972122e-01,0.0000000000000000e+00,8.5861514854267545e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972127e-01,1.6274933420356867e-05,4.0142564477140509e-05,5.9541611680468946e-02,4.3890972534092370e-05,5.9541614738422316e-02,5.9541626046073590e-02,4.8958347325701251e-01,5.7585877830497872e-05,4.2147812845913613e-06,5.9755560687310616e-01,1.1462922296088688e-04,5.9755561629646992e-01,5.9755561353658526e-01,4.3567130769686763e-01,4.4232503084672302e-05,1.2111144009702370e-05,6.3901535270364440e-01,1.1319180985813880e-04,6.3901536667187187e-01,6.3901536525575997e-01,4.3125652861922664e-01,2.4008110502729024e-01,9.0457561531930464e-02,6.4128892516860092e-01,7.6729506402864600e-01,9.9589689697790151e-01,9.7074932997035557e-01,4.3115096312898421e-01,2.3806251682436000e-01,8.5907065671761582e-02,6.4031279439074396e-01,7.6750263568810950e-01,9.9583168639315334e-01,9.7076619675398801e-01,2.3595125703268494e-07
GHZ_purity,P_{\rm GHZ+},lepton_electron_L_proton_L,enhanced_region_1,1,1,4.8960814239297956e-01,9.9999999999999967e-01,nan,electron,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,4.2541845881129448e-01,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,1.8000000000000000e+00,3.2397674240144743e+00,8.3671967161692429e+00,6.8442323140498917e-01,-5.0966845754562966e+00,4.7378265767559791e+00,5.9242001587603688e-01,1.6646183054204030e+02,4.7850840252747835e+00,6.4203400956311949e+00,4.7850840252747835e+00,6.4203400956311949e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291875e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.3039373316012881e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291881e-01,1.1449281596055299e-06,1.6543904256897317e-05,4.8179826653847721e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291881e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.6434621822306106e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291875e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.6348659068763505e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291881e-01,0.0000000000000000e+00,9.0168315845864627e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291875e-01,0.0000000000000000e+00,9.0168314922955975e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2594347251291875e-01,1.3404325291356062e-05,4.2298716078526459e-05,5.2427536760513066e-02,4.4819116053386043e-05,5.2427539212573156e-02,5.2427554562371352e-02,4.8960814239297956e-01,1.3748878409651823e-05,2.4208259281911089e-05,6.9997997627130815e-01,1.0599890295453189e-04,6.9997998225313474e-01,6.9997998253672011e-01,4.2178343297395232e-01,2.9519738914816358e-05,1.6691834215163782e-05,6.6217065491932425e-01,1.0438080261224632e-04,6.6217067081730641e-01,6.6217067036968957e-01,4.2631239750562877e-01,2.3907230340317881e-01,9.3899841476492885e-02,6.6435580105713721e-01,7.4739861421864451e-01,9.9556825017579409e-01,9.7098802851745192e-01,4.5073355437547735e-01,2.3729266723800949e-01,9.0205461867146897e-02,6.6348583603123257e-01,7.4761273912925441e-01,9.9549045201847430e-01,9.7099456981957977e-01,8.5116377940820764e-01
GHZ_purity,P_{\rm GHZ+},lepton_electron_L_proton_L,enhanced_region_1,1,2,4.8958347325701251e-01,9.9999999999999978e-01,nan,electron,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,3.5666629064458311e-01,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,1.8000000000000000e+00,3.1415926535897931e+00,8.9577926003955710e+00,7.1260607705539514e-01,-4.6646216213473801e+00,4.4925203989857350e+00,6.0915241124457942e-01,1.6879213768013241e+02,4.3964076949943030e+00,6.5429931845171563e+00,4.3964076949943030e+00,6.5429931845171563e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972127e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.0290221093478749e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972127e-01,2.2261340102227384e-06,1.1005048709917966e-05,5.4502632011060093e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972127e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4127701997840747e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972122e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4031188210860224e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972122e-01,0.0000000000000000e+00,8.5861514266123734e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972122e-01,0.0000000000000000e+00,8.5861514854273263e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3083656820972122e-01,1.6274933421631479e-05,4.0142564922136972e-05,5.9541611195366981e-02,4.3890972534092370e-05,5.9541614738414857e-02,5.9541626046069857e-02,4.8958347325701251e-01,2.5211185806273667e-05,1.9862836088188006e-05,6.8354616832506099e-01,1.1300718611555619e-04,6.8354618075952156e-01,6.8354618058318239e-01,4.2616862485313756e-01,4.4232501935061988e-05,1.2111143376679505e-05,6.3901535630258310e-01,1.1319180789647207e-04,6.3901536667187153e-01,6.3901536525575975e-01,4.3125652861922670e-01,2.4008110785306233e-01,9.0457566938372647e-02,6.4128892286041472e-01,7.6729506402864611e-01,9.9589689697790151e-01,9.7074932997035557e-01,4.3115096312898443e-01,2.3806633283740766e-01,8.5907426090318262e-02,6.4031097445559293e-01,7.6750353608490030e-01,9.9583118019543537e-01,9.7076477371600245e-01,8.6167150963245565e-01
