spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,0,-1,-1,-1,0,-1,-1,-1,9.9385761958656713e-02,0.0000000000000000e+00,9.9385761958656713e-02,0.0000000000000000e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,0,-1,-1,-1,1,-1,-1,1,2.4904267042131601e-02,2.6410126640722811e-02,3.6300376114922268e-02,8.1473549830618008e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,0,-1,-1,-1,2,-1,1,-1,3.1853726101803294e-02,-5.4461051660731924e-02,6.3092519481802403e-02,-1.0415611926427770e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,0,-1,-1,-1,3,-1,1,1,-7.2189733245768789e-04,7.1058379071190414e-04,1.0129487066145180e-03,2.3640921904408501e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,0,-1,-1,-1,4,1,-1,-1,5.9901964744900518e-02,-3.6289739734363495e-02,7.0037065831509135e-02,-5.4468708913714714e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,0,-1,-1,-1,5,1,-1,1,4.1875084815834816e-02,2.7677895259778245e-02,5.0195503925596907e-02,5.8404373531693354e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,0,-1,-1,-1,6,1,1,-1,-1.5843014139163517e-02,-4.4651104378136387e-02,4.7378499545690185e-02,-1.9117568583275857e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,0,-1,-1,-1,7,1,1,1,3.0088920078154067e-18,-3.3432133420171188e-18,4.4978335412659170e-18,-8.3798122500839012e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,1,-1,-1,1,0,-1,-1,-1,2.4904267042131601e-02,-2.6410126640722811e-02,3.6300376114922268e-02,-8.1473549830618008e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02,1,-1,-1,1,1,-1,-1,1,3.5844566214300558e-02,0.0000000000000000e+00,3.5844566214300558e-02,0.0000000000000000e+00
