spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,0,-1,-1,-1,0,-1,-1,-1,9.6489786114087817e-02,0.0000000000000000e+00,9.6489786114087817e-02,0.0000000000000000e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,0,-1,-1,-1,1,-1,-1,1,1.7680091794878033e-02,2.8458315459862452e-02,3.3503154548316191e-02,1.0148889752809165e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,0,-1,-1,-1,2,-1,1,-1,3.3645429711916953e-02,-5.1679680853129788e-02,6.1666882145774926e-02,-9.9369183735428612e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,0,-1,-1,-1,3,-1,1,1,-1.1126770167410498e-03,6.2171129608757226e-04,1.2745881998773765e-03,2.6320543585716432e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,0,-1,-1,-1,4,1,-1,-1,7.0627883740877681e-02,-3.1917925108413799e-02,7.7505173407594191e-02,-4.2444676996472086e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,0,-1,-1,-1,5,1,-1,1,2.2460081905386273e-02,3.0588034715291378e-02,3.7948427463342017e-02,9.3743429155109037e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,0,-1,-1,-1,6,1,1,-1,-5.5868328561559768e-03,-4.9060469398351875e-02,4.9377549138745688e-02,-1.6841843430043126e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,0,-1,-1,-1,7,1,1,1,1.4958184925378785e-18,-4.4874554776136355e-18,4.7301934026192749e-18,-1.2490457723982544e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,1,-1,-1,1,0,-1,-1,-1,1.7680091794878033e-02,-2.8458315459862452e-02,3.3503154548316191e-02,-1.0148889752809165e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,1,-1,-1,1,1,-1,-1,1,3.6901353677244252e-02,0.0000000000000000e+00,3.6901353677244252e-02,0.0000000000000000e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,1,-1,-1,1,2,-1,1,-1,7.7757628041640733e-03,-9.7438482159654949e-03,1.2466156795195362e-02,-8.9726530717736508e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,1,-1,-1,1,3,-1,1,1,-1.2159852658535737e-02,3.8201080305116590e-02,4.0089706324133445e-02,1.8789670887041536e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,1,-1,-1,1,4,1,-1,-1,3.2759112802110421e-03,-2.6077377607387122e-02,2.6282336608339625e-02,-1.4458282330262144e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,1,-1,-1,1,5,1,-1,1,3.7465501846961076e-02,-2.1118951863764827e-02,4.3007835989138765e-02,-5.1329344535491095e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,1,-1,-1,1,6,1,1,-1,-2.9916369850757570e-18,-2.9916369850757570e-18,4.2308135979910924e-18,-2.3561944901923448e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,1,-1,-1,1,7,1,1,1,5.5868328561559724e-03,4.9060469398351868e-02,4.9377549138745674e-02,1.4574083105854807e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,2,-1,1,-1,0,-1,-1,-1,3.3645429711916953e-02,5.1679680853129788e-02,6.1666882145774926e-02,9.9369183735428612e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,2,-1,1,-1,1,-1,-1,1,7.7757628041640733e-03,9.7438482159654949e-03,1.2466156795195362e-02,8.9726530717736508e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,2,-1,1,-1,2,-1,1,-1,5.4336191545935504e-02,0.0000000000000000e+00,5.4336191545935504e-02,0.0000000000000000e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,2,-1,1,-1,3,-1,1,1,5.6009567065011586e-03,2.9440031291556278e-02,2.9968085665853149e-02,1.3827934050118436e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,3.7110887121789020e+01,5.0000000000000000e-01,True,1,1,1.0580129635743418e-01,1.1942738353695581e-01,3.7742451713342812e-01,2.0497985928612886e-01,4.1255679564133141e-01,4.1625964856208869e-01,9.5023844840223581e-02,1.6559928463564428e-02,1.6559929185528288e-02,1.6559928949149066e-02,2,-1,1,-1,4,1,-1,-1,4.1784604710985475e-02,2.7195961156127258e-02,4.9855526213840047e-02,5.7698011282526340e-01
