detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dghz_mixing_angles_polarization_02_local_minimum_0,dGHZ,polarization_cluster_02_local_minimum_0,7.5799279981773415e-01,2.3835959064480159e+00,k,2.3967581677809440e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3967581133073779e+00,2.3967581133073779e+00,0.0000000000000000e+00,2.4706153049221406e+01,4.9705284476825398e+00,2.3967581133073779e+00,3.7182269649073518e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.3011077852574285e-07,3.1415926535897931e+00,1.7421834669259215e+00,2.1666717900350450e+00,3.7462699374552453e+00
dghz_mixing_angles_polarization_02_local_minimum_0,dGHZ,polarization_cluster_02_local_minimum_0,7.5799279981773415e-01,2.3835959064480159e+00,p,2.5737702799015962e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3967581133073779e+00,2.3967581133073779e+00,0.0000000000000000e+00,2.4706153049221406e+01,4.9705284476825398e+00,2.3967581133073779e+00,3.7182269649073518e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.3011077852574285e-07,3.1415926535897931e+00,1.7421834669259215e+00,2.1666717900350450e+00,3.7462699374552453e+00
dghz_mixing_angles_polarization_02_local_minimum_0,dGHZ,polarization_cluster_02_local_minimum_0,7.5799279981773415e-01,2.3835959064480159e+00,kp,1.7948491662857833e+00,8.2508596717465151e-09,-4.7669358958197356e-08,1.7948490935443129e+00,1.7948490935443135e+00,4.8837761254935916e+00,2.4706153049221406e+01,4.9705284476825398e+00,2.3967581133073779e+00,3.7182269649073518e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.3011077852574285e-07,3.1415926535897931e+00,1.7421834669259215e+00,2.1666717900350450e+00,3.7462699374552453e+00
dghz_mixing_angles_polarization_02_local_minimum_0,dGHZ,polarization_cluster_02_local_minimum_0,7.5799279981773415e-01,2.3835959064480159e+00,pp,1.0090074913624978e+00,-8.2508594534544862e-09,4.7669359109042681e-08,3.7182269649073202e-01,3.7182269649073513e-01,1.7421834669259215e+00,2.4706153049221406e+01,4.9705284476825398e+00,2.3967581133073779e+00,3.7182269649073518e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.3011077852574285e-07,3.1415926535897931e+00,1.7421834669259215e+00,2.1666717900350450e+00,3.7462699374552453e+00
dghz_mixing_angles_polarization_02_local_minimum_0,dGHZ,polarization_cluster_02_local_minimum_0,7.5799279981773415e-01,2.3835959064480159e+00,qout,2.1666717900350450e+00,-2.1829202923513306e-16,-1.5084532719178423e-16,-2.1666717900350450e+00,2.1666717900350450e+00,3.7462699374552453e+00,2.4706153049221406e+01,4.9705284476825398e+00,2.3967581133073779e+00,3.7182269649073518e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.3011077852574285e-07,3.1415926535897931e+00,1.7421834669259215e+00,2.1666717900350450e+00,3.7462699374552453e+00
dghz_mixing_angles_polarization_02_local_minimum_3,dGHZ,polarization_cluster_02_local_minimum_3,8.2685667076275771e-01,2.3147292387221077e+00,k,2.4119966888553837e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.4119966347259707e+00,2.4119966347259707e+00,0.0000000000000000e+00,2.4999634132593627e+01,4.9999634131255020e+00,2.4119966347259707e+00,1.1870735436106092e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,2.9810646762754267e+00,1.1499748813214048e+00,2.6999542560048355e+00
dghz_mixing_angles_polarization_02_local_minimum_3,dGHZ,polarization_cluster_02_local_minimum_3,8.2685667076275771e-01,2.3147292387221077e+00,p,2.5879667242701183e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4119966347259707e+00,2.4119966347259707e+00,0.0000000000000000e+00,2.4999634132593627e+01,4.9999634131255020e+00,2.4119966347259707e+00,1.1870735436106092e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,2.9810646762754267e+00,1.1499748813214048e+00,2.6999542560048355e+00
dghz_mixing_angles_polarization_02_local_minimum_3,dGHZ,polarization_cluster_02_local_minimum_3,8.2685667076275771e-01,2.3147292387221077e+00,kp,2.3370484807973360e+00,2.7082441168897124e-16,-8.3430879230114228e-17,2.3370484249320143e+00,2.3370484249320143e+00,5.9843481207776685e+00,2.4999634132593627e+01,4.9999634131255020e+00,2.4119966347259707e+00,1.1870735436106092e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,2.9810646762754267e+00,1.1499748813214048e+00,2.6999542560048355e+00
dghz_mixing_angles_polarization_02_local_minimum_3,dGHZ,polarization_cluster_02_local_minimum_3,8.2685667076275771e-01,2.3147292387221077e+00,pp,1.5129400510067308e+00,-1.4350550482972909e-16,2.3236588506636661e-17,-1.1870735436106092e+00,1.1870735436106092e+00,2.9810646762754267e+00,2.4999634132593627e+01,4.9999634131255020e+00,2.4119966347259707e+00,1.1870735436106092e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,2.9810646762754267e+00,1.1499748813214048e+00,2.6999542560048355e+00
dghz_mixing_angles_polarization_02_local_minimum_3,dGHZ,polarization_cluster_02_local_minimum_3,8.2685667076275771e-01,2.3147292387221077e+00,qout,1.1499748813214048e+00,-1.2731890685924212e-16,6.0194290723477564e-17,-1.1499748813214048e+00,1.1499748813214048e+00,2.6999542560048355e+00,2.4999634132593627e+01,4.9999634131255020e+00,2.4119966347259707e+00,1.1870735436106092e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,2.9810646762754267e+00,1.1499748813214048e+00,2.6999542560048355e+00
