detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dghz_mixing_angles_polarization_02_local_minimum_0,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_0,gradient_local_minimum,0,0,2.2283461909263584e-08,1.0000000000000000e+00,7.5799279981773415e-01,2.3835959064480159e+00,4.97052844768254,1.3011077852574285e-07,3.141592653589793,1.7421834669259215,2.166671790035045,3.7462699374552453
dghz_mixing_angles_polarization_02_local_minimum_3,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_3,gradient_local_minimum,1,1,2.3243341731447660e-08,1.0000000000000000e+00,8.2685667076275771e-01,2.3147292387221077e+00,4.999963413125502,3.141592653589793,3.141592653589793,2.9810646762754267,1.1499748813214048,2.6999542560048355
dghz_mixing_angles_polarization_02_local_minimum_4,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_4,gradient_local_minimum,2,2,2.3671394930674381e-08,9.9999999999999978e-01,8.1232036486027148e-01,2.3831047457203134e+00,5.0,3.141592653589793,0.0,0.0,0.12059598552424938,0.43763543917635883
dghz_mixing_angles_polarization_02_local_minimum_6,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_6,gradient_local_minimum,3,3,2.3932933925477120e-08,1.0000000000000000e+00,8.1040845007550077e-01,2.3311730383866611e+00,4.997364013667106,0.14692582569777152,3.141592653589793,0.02858377007693308,2.0299570021708746,0.8917557455504203
dghz_mixing_angles_polarization_02_local_minimum_7,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_7,gradient_local_minimum,4,4,2.4114924757736163e-08,1.0000000000000000e+00,7.8796496675146621e-01,2.3536584331149268e+00,4.999934983071986,7.540419555792885e-07,3.141592653589793,1.4284833338814458,2.0372390294250966,5.611485300963248
dghz_mixing_angles_polarization_02_local_minimum_14,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_14,gradient_local_minimum,5,5,2.4676752957090714e-08,1.0000000000000000e+00,7.5308402698633625e-01,2.3238894338356615e+00,4.962634102156979,3.141592653589793,0.0,0.22518310360942095,0.17693717890026178,3.9353160716167888
dghz_mixing_angles_polarization_02_local_minimum_21,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_21,gradient_local_minimum,6,6,2.5599617835765438e-08,9.9999999999999967e-01,8.8921427134711528e-01,2.2523644660942139e+00,5.0,3.141533069830515,3.141592653589793,0.6150317187371837,1.8499453611772547,4.374447586589985
dghz_mixing_angles_polarization_02_local_minimum_26,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_26,gradient_local_minimum,7,7,2.5971209526805400e-08,1.0000000000000000e+00,7.7423167712432683e-01,2.3673691589329473e+00,4.997286794696405,0.009798742779729834,3.141592653589793,4.436383543776653,2.032857423675414,6.385064676930254e-05
dghz_mixing_angles_polarization_02_local_minimum_31,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_31,gradient_local_minimum,8,8,2.6257245772614148e-08,1.0000000000000002e+00,7.2294087364388004e-01,2.4186406538990020e+00,4.999823902929661,3.140934696428115,3.141592653589793,0.014477328650848638,1.9594513009633048,3.7429799748546633
dghz_mixing_angles_polarization_02_local_minimum_33,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_33,gradient_local_minimum,9,9,2.6331935027068843e-08,1.0000000000000000e+00,7.9116621078388405e-01,2.3504057108215783e+00,4.993396508011479,0.007326398523441268,3.141592653589793,2.5112839679801597,2.0330104198409225,6.1575470752025065
dghz_mixing_angles_polarization_02_local_minimum_34,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_34,gradient_local_minimum,10,10,2.6334330315628278e-08,9.9999999999999978e-01,7.6007598442221735e-01,2.3815115379474623e+00,5.0,0.002454369260617026,3.141592653589793,5.040482220818026,2.037058025932595,3.348585346231477
dghz_mixing_angles_polarization_02_local_minimum_36,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_36,gradient_local_minimum,11,11,2.6390794580085000e-08,1.0000000000000000e+00,8.0546212640856740e-01,2.3361294819048619e+00,5.0,0.004908738521234052,3.141592653589793,6.141035357118263,2.0385834889134444,2.1246650642595424
dghz_mixing_angles_polarization_02_local_minimum_37,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_37,gradient_local_minimum,12,12,2.6409883721506601e-08,9.9999999999999978e-01,8.1766347440724252e-01,2.3239276208147417e+00,5.0,0.002454369260617026,3.141592653589793,5.719295932933648,2.035802903538429,0.924090471129441
dghz_mixing_angles_polarization_02_local_minimum_40,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_40,gradient_local_minimum,13,13,2.6478834189956557e-08,1.0000000000000000e+00,7.6726664727360228e-01,2.3743383066631654e+00,4.999607952787978,0.009596170415626043,3.141592653589793,6.2828439654046235,2.03658400875823,6.253795497863698
dghz_mixing_angles_polarization_02_local_minimum_41,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_41,gradient_local_minimum,14,14,2.6501782834071657e-08,9.9999999999999989e-01,7.0648597606451713e-01,2.4350874785216967e+00,4.992049799190378,3.1415862656478626,3.141592653589793,6.262871135685553,1.973524962632781,1.7927422918732105
dghz_mixing_angles_polarization_02_local_minimum_42,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_42,gradient_local_minimum,15,15,2.6517304461535987e-08,1.0000000000000002e+00,7.4722910249993957e-01,2.3943559796147720e+00,4.998537462339698,3.1415926535897935e-05,3.141592653589793,6.2754489610783475,2.038750628060429,2.749972096180325
dghz_mixing_angles_polarization_02_local_minimum_49,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_49,gradient_local_minimum,16,16,2.6784355271910752e-08,1.0000000000000000e+00,8.1607916627032107e-01,2.3255025055782212e+00,4.999932655580149,2.8043439068272197e-05,3.141592653589793,1.8891546854787724,2.058275031936386,5.0756554085156305
dghz_mixing_angles_polarization_02_local_minimum_54,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_54,gradient_local_minimum,17,17,2.7059465700631392e-08,9.9999999999999967e-01,8.5741661790641133e-01,2.2841842897809244e+00,4.999652508616481,0.0012232488149748577,3.141592653589793,5.128616086459669,2.052361277531558,1.630851176535871
dghz_mixing_angles_polarization_02_local_minimum_62,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_62,gradient_local_minimum,18,18,2.7530269327786192e-08,1.0000000000000002e+00,6.5340217117202226e-01,2.4881891039428345e+00,5.0,0.0006135923151542565,3.141592653589793,5.5161822139262835,2.035483715204255,5.009186632173104
dghz_mixing_angles_polarization_02_local_minimum_77,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_77,gradient_local_minimum,19,19,2.9625612871448191e-08,1.0000000000000000e+00,1.1396605824463253e+00,2.0019205960881110e+00,5.0,3.141592653589793,3.141592653589793,4.3791238366598675,0.12062675603981501,0.09373129435605054
dghz_mixing_angles_polarization_02_local_minimum_78,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_78,gradient_local_minimum,20,20,2.9700713491150069e-08,9.9999999999999967e-01,5.5713074217122383e-01,2.5844423605092857e+00,4.9973910256141725,0.0008373230449329285,3.141592653589793,0.0035151324958957422,2.036538738627211,1.9583957953944404
dghz_mixing_angles_polarization_02_local_minimum_86,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_86,gradient_local_minimum,21,21,3.1221312734973895e-08,1.0000000000000000e+00,1.1624483307829738e+00,1.9791355413515050e+00,5.0,3.141592653589793,3.141592653589793,0.6947753622766294,0.6810147945805384,0.05417816899768343
dghz_mixing_angles_polarization_02_local_minimum_90,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_02_local_minimum_90,gradient_local_minimum,22,22,3.2324919165191354e-08,9.9999999999999978e-01,7.8715457375685005e-01,2.3544341766573065e+00,4.680149978305672,6.780901361957826e-06,3.141592653589793,3.162681153128659,1.9646385893140155,5.504986551738495
