detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_0,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_0,gradient_local_minimum,0,0,9.9999999999996048e-01,1.0000000000000000e+00,1.5707763922620173e+00,2.3608602489570711e+00,4.956466387157853,0.0,0.0,0.6554703947765671,0.4957272771462676,5.907639030428503
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_5,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_5,gradient_local_minimum,1,1,9.9999999999709055e-01,9.9999999999999978e-01,1.5708056758583471e+00,7.4067813619901424e-01,4.855946586960184,0.0,1.0409790762494993e-05,1.5411511452026552,1.671657175474695,2.3687308719607163
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_6,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_6,gradient_local_minimum,2,2,9.9999999999659828e-01,1.0000000000000000e+00,1.5707939243957993e+00,6.2509332601034728e-01,2.815682090213753,3.141592653589793,0.0,3.337557731996988,0.9719730499143674,2.884872838877204
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_13,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_13,gradient_local_minimum,3,3,9.9999999999251399e-01,9.9999999999999989e-01,1.5707738469460921e+00,2.4134745378222542e+00,3.5868471500816383,0.0,0.0,5.228394951960406,1.0695640471997416,3.1264866307872774
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_16,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_16,gradient_local_minimum,4,4,9.9999999999213407e-01,1.0000000000000000e+00,1.5708038243660725e+00,2.3910569580294903e+00,4.313405237388718,0.0,0.0,1.904440903750286,1.2420075391102825,5.406705338029386
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_19,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_19,gradient_local_minimum,5,5,9.9999999999125477e-01,1.0000000000000000e+00,1.5707713071927152e+00,2.3964767982026500e+00,4.262672263793036,2.4687323393245105e-05,0.0,0.551062926250071,1.2864564954303308,2.2718958823110382
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_21,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_21,gradient_local_minimum,6,6,9.9999999999109979e-01,1.0000000000000002e+00,1.5707319458802278e+00,7.6475873640562231e-01,3.4886373422427237,0.0,0.0,0.5363686770725014,0.5960619236196545,4.018486977861041
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_26,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_26,gradient_local_minimum,7,7,9.9999999998746147e-01,1.0000000000000002e+00,1.5708091126696992e+00,6.5627489123894156e-01,3.124499060677544,0.0,0.0,0.3141704116511451,1.091760184092206,2.2914460166994908
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_28,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_28,gradient_local_minimum,8,8,9.9999999998722444e-01,1.0000000000000000e+00,1.5708065397935989e+00,7.6296043113563139e-01,4.998414708416027,0.0,0.0,2.180595485178645,1.3644931818110182,0.5158477079239899
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_31,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_02_local_minimum_31,gradient_local_minimum,9,9,9.9999999998629874e-01,9.9999999999999956e-01,1.5707995176873706e+00,2.4940059475925795e+00,3.379019227618049,3.141592653589793,0.0,4.755543165507042,1.2582393923632982,3.4625244806067608
