lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_one_minus_C_p_gamma,optimization_run,start_source,screening_one_minus_C_p_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_p_gamma,lbfgs_one_minus_C_p_gamma,final_one_minus_C_p_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_p_gamma,local_minimum_verified,initial_C_p_gamma,lbfgs_C_p_gamma,final_C_p_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_p_gamma_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
electron,gradient_local_minimum_0000,gradient,gradient,gradient,0.00051099895,24.566559047025613,4.956466387157853,2.3894759811020885,1.8715548943423241,0.0,0.0,3.141592653589793,0.0,0.4957272771462676,0.0,0.6554703947765671,0.0,5.907639030428503,3.141592653589793,3.141592653589793,1.0,2.2737942930416144e-11,1.033515906146987e-10,-0.04400830675225867,0.8949974033699811,1.5603616734927455,1.0998497376265721,0.009288149058991441,3.141592653589793,180.0,2.369056870922619,2.3470527175581566,2.369056870922619,2.3470527175581566,False,,gradient,51000842,1.5707763922620173,2.360860248957071,1.0,1095.8886915814649,0.9999129262417951,1.0,1.5898292694974786e-09,-0.9999999992050904,1.0007387498386448e-07,-1.0005904114443938e-07,1.4833759875421056e-11,5.8453894567763e-15,5.8455450990803576e-15,0.9999999999999605,3.7163388470828313e-07,0.9999999999999949,0.9999999999999949,0.9999999999999789,1.4142132589353034,4.291258470883737e-07,1.3811174426336942e-13,6.88338275267597e-14,6.88338275267597e-14,8.542861900262938e-30,8.542187062151573e-30,8.542861900262938e-30,1.708504896241451e-29,3.3741905568192402e-34,0.0,3.949875197012475e-05,8.542861900262938e-30,0.6666666664016953,0.9999999996025453,0.9999999996025452,2.6494680388065427e-10,3.974548106908499e-10,3.974548106908499e-10,0.6666666664016953,3.952393967665557e-14,51,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,1028,522,0.02536481636681258,0.5383012453358931,4.068798796663664e-06,3.952393967665557e-14,24,10,False,1e-05,3.952393967665557e-14,True,0.461698754664107,0.9999959312012033,0.9999999999999605,0.3235490917048215,0.1571345591168307,0.5366967683685555,0.44792332271636615,0.2568451804521212,0.7645599946525168,0.7588394451988332,0.7401141544434898,0.9891560780213369,0.0,0.0,0.1657592844261471,0.10432135337908671,0.9402299536953082,0.49999365464110807,0.7514851571413611,0,0.0,True,1,867,6.345358891935575e-06,True,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0005,gradient,gradient,gradient,0.00051099895,23.580217255410258,4.855946586960184,2.3373787754386357,0.4654839821583102,0.0,0.0,3.141592653589793,0.0,1.671657175474695,0.0,1.5411511452026552,1.0409790762494993e-05,2.3687308719607163,3.141584511117534,5.510323525550509,0.9999999999458181,2.4270803769543825e-09,1.2480575249153608e-09,-1.3389145870768622,0.17692280332102206,0.18494471562961742,2.8245303028928426,0.08566759259017716,3.141590386212732,179.99987008886382,7.814592096691264,7.145134804366988,7.814592096691264,7.145134804366988,False,,gradient,203000668,1.570805675858347,0.7406781361990142,0.9999999999999998,0.7792856061137103,0.9920212105626665,0.9999999999999998,0.0006282929203552776,-0.9999999998223666,-1.990084909046853e-06,1.9901163918325407e-06,3.1483139193308555e-11,5.4282387807194747e-11,5.330662214774337e-11,0.9999999999970905,1.6769600237857555e-06,0.9999999999977935,0.9999999999977935,0.9999999999273042,1.4142121931395748,1.9363866422402404e-06,2.8121949155873482e-12,1.4059864383852982e-12,1.4059864383852982e-12,7.104205250415623e-22,7.103926978853628e-22,7.109665029954544e-22,1.420813222926925e-21,5.598915319918703e-25,-1.5459432798200814,0.0007881282676106774,7.104205250415623e-22,0.32497676419082544,0.9999999999109572,0.9999999999109568,3.189575177051233e-11,8.904284693650823e-11,8.904284693650821e-11,0.32497676419082544,2.9094504583326852e-12,203,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,795,207,0.0006095708664314427,0.9893308929427261,8.72674249530192e-08,2.9094504583326852e-12,27,13,False,1e-05,1.903921464929681e-12,True,0.010669107057273832,0.999999912732575,0.9999999999970905,0.9653876589948162,0.09048166795263754,0.8715780711579927,0.057947864984548195,0.43245113526833634,0.21352732339321526,0.6054478838889454,0.21474963435145245,0.964117290760405,0.0,3.3135393128068565e-06,0.7002267871530016,0.2452818228107379,0.3769952271269234,0.5000029758993229,0.23576517323233043,5,2.8699265186560297e-12,True,1,867,2.9758993228582918e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0006,gradient,gradient,gradient,0.00051099895,7.928065633150488,2.815682090213753,1.2516010474576016,0.06878265684839112,0.0,0.0,3.141592653589793,0.0,0.9719730499143674,3.141592653589793,3.337557731996988,0.0,2.884872838877204,3.141592653589793,0.19596507840719454,-1.0,2.8039969637849715e-08,1.4291326513437799e-08,-1.35458301530343,0.17474097851935777,0.18182479350463202,2.8418710526151667,0.2783719433729825,3.141592653589793,180.0,2.4330450761375073,1.7557535825061605,2.4330450761375073,1.7557535825061605,False,,gradient,1496001171,1.5707939243957993,0.6250933260103473,1.0,0.7126064746963732,0.9006841534350871,1.0,3.370781431811988e-11,-0.9999999999859114,2.351766374050335e-06,-2.3517582963626826e-06,8.077654519269753e-12,0.0,0.0,0.9999999999965983,1.5953292016542255e-06,0.9999999999972348,0.9999999999972348,0.999999999998866,1.414212259790451,1.8421274882665205e-06,2.5450752616507084e-12,1.2729817200352045e-12,1.2729817200352045e-12,0.2500010766292335,0.24999774749161835,0.2500010766292335,0.49999882412085184,1.6645688075781056e-06,3.220235132858523e-16,6.65829088900326e-06,0.2500010766292335,5.009159455313796e-13,1.5027478365918902e-12,1.5027478365918902e-12,0.16666705862588188,0.5000011758776455,0.5000011758776455,5.009159455313796e-13,3.4017233474514796e-12,1496,sobol_screened,0.10909311037937852,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,1411,468,43082.15331791013,0.10909311037937852,0.09257787074227897,3.4017233474514796e-12,44,30,False,1e-05,3.4017233474514796e-12,True,0.8909068896206215,0.907422129257721,0.9999999999965983,0.4656644193455577,0.9565640883520246,0.238853070884943,0.7454974353313446,0.6992609398439527,0.4832193609327078,0.3130851462483406,0.1722696367651224,0.45590151049016825,1.0,0.0,0.7649370082561072,0.5311888109018958,0.4591417724988559,0.4999992352926168,0.19897338545660082,6,3.362199407774824e-12,True,1,867,7.647073832016512e-07,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0013,gradient,gradient,gradient,0.00051099895,12.865472478048774,3.5868471500816383,1.6707748723442721,0.41998697166056465,0.0,0.0,3.141592653589793,0.0,1.0695640471997416,0.0,5.228394951960406,0.0,3.1264866307872774,3.141592653589793,0.0,1.0,3.4458579739604644e-09,2.6505693304255828e-09,-0.7753220558343673,0.2963662684588023,0.3725155516525476,2.179888456589898,0.10846694361831921,3.141592653589793,180.0,3.57400155242767,3.1863405262333284,3.57400155242767,3.1863405262333284,False,,gradient,1145000709,1.5707738469460921,2.413474537822254,0.9999999999999999,4.586174059462046,0.9869331551816823,0.9999999999999999,2.0764910923419467e-09,-0.99999999896255,-1.2611785656913243e-06,1.2614126888587974e-06,2.3412447588272434e-10,0.0,0.0,0.999999999992514,5.173300322967344e-06,0.9999999999992045,0.9999999999992045,0.9999999999975047,1.414209338392084,5.9736126681566965e-06,2.6763036231614027e-11,1.3381074026597162e-11,1.3381074026597162e-11,1.0945496816597474e-32,1.0944619392723841e-32,1.0945496816597474e-32,2.1890116209321315e-32,4.387119368165545e-37,2.449293598294706e-16,4.00831071540626e-05,1.0945496816597474e-32,0.6666666663205851,0.9999999994812752,0.9999999994812754,3.413561830664823e-10,5.18724947014971e-10,5.187249470149711e-10,0.6666666663205851,7.486011810442506e-12,1145,sobol_screened,0.033582222219809776,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,779,297,0.0016709701925685834,0.033582222219809776,5.334676661528093e-07,7.486011810442506e-12,23,9,False,1e-05,7.486011810442506e-12,True,0.9664177777801902,0.9999994665323338,0.999999999992514,0.6368466094136238,0.10792719479650259,0.19151039700955153,0.5035949582234025,0.8155794432386756,0.5240677986294031,0.37828319799154997,0.7549393409863114,0.6479933952643658,0.0,0.0,0.6212761119767956,0.8321249010412113,0.49759580180052077,0.49999284444188563,0.7682328054416785,13,7.44648787076585e-12,True,1,867,7.15555811436863e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0016,gradient,gradient,gradient,0.00051099895,18.605464741932423,4.313405237388718,2.0547130954963353,0.6742203637333994,0.0,0.0,3.141592653589793,0.0,1.2420075391102825,0.0,1.904440903750286,0.0,5.406705338029386,3.141592653589793,0.0,1.0,1.2718864572658362e-09,1.0646203430327368e-09,-0.687998603184196,0.32626595289741933,0.4233851498954954,2.074529470961971,0.06739879563184102,3.141592653589793,180.0,5.103938389549418,4.759939088593418,5.103938389549418,4.759939088593418,False,,gradient,1931000614,1.5708038243660725,2.3910569580294903,1.0,6.518749112427684,0.9951465766652337,1.0,2.422306799881038e-10,-0.9999999998864761,3.896537907735466e-06,-3.896522166521597e-06,1.5740771519035e-11,0.0,0.0,0.9999999999921341,1.0471180731511631e-06,0.9999999999924085,0.9999999999924085,0.999999999997378,1.4142127073994648,1.209107802790464e-06,1.0964562591198046e-12,5.488942633746774e-13,5.488942633746774e-13,1.5993177373441983e-32,1.5993624690742697e-32,1.5993624690742697e-32,3.198680206418468e-32,2.236586503578697e-37,3.141592653589793,1.3984433324036365e-05,1.5993177373441983e-32,0.666666666626295,0.9999999999432381,0.9999999999432381,3.765848827497799e-11,5.676189129121602e-11,5.676189129121602e-11,0.666666666626295,7.865930129469234e-12,1931,sobol_screened,0.18478878371314966,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,713,306,0.0020185569765394855,0.18478878371314966,2.4889262206784224e-08,7.865930129469234e-12,20,6,False,1e-05,1.0165202013467933e-12,True,0.8152112162868503,0.9999999751107378,0.9999999999921341,0.7215442266315222,0.18139315024018288,0.28230734448879957,0.7376090111210942,0.3348092706874013,0.8056252645328641,0.21512630581855774,0.8342927386984229,0.8289739915749181,0.0,0.0,0.5836851552338931,0.3031011836582545,0.8605038803887137,0.5000023865510277,0.7610970681693278,16,7.826406189792579e-12,True,1,867,2.3865510276579304e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0019,gradient,gradient,gradient,0.00051099895,18.170374828510436,4.262672263793036,2.028132761657627,0.584533630952121,0.0,0.0,3.141592653589793,0.0,1.2864564954303308,2.4687323393245105e-05,0.551062926250071,0.0,2.2718958823110382,3.1415849408028826,3.692655579839864,0.999999999695268,1.924992748536525e-09,1.4368887385805475e-09,-0.8086286442231401,0.2861128068974814,0.35536060461585844,2.219539060643427,0.07748143166266105,3.1415849408028826,179.99955808986175,5.218209212473967,4.813894891325225,5.218209212473967,4.813894891325225,False,,gradient,878000664,1.5707713071927152,2.39647679820265,1.0,4.057774049262703,0.9935230597267948,1.0,6.952616284661032e-09,-0.9999999987316728,2.7367098110312963e-06,-2.7365069889691615e-06,2.0281859109121548e-10,6.272775301254821e-11,5.934299079509532e-11,0.9999999999912548,4.040001327922969e-06,0.9999999999958532,0.9999999999958534,0.9999999999157044,1.414210263723487,4.664991708630464e-06,1.6321610722162993e-11,9.196865491389872e-12,9.197309580599722e-12,2.680864016310225e-10,2.6807033693215544e-10,2.6809193918617175e-10,5.36156738563178e-10,1.356990458277664e-14,-0.9373527103051842,5.061917012977216e-05,2.680864016310225e-10,0.6666666650668509,0.9999999982637577,0.9999999982637582,1.088349937832283e-09,1.2000853941569623e-09,1.2000853941569623e-09,0.6666666650668509,8.745226764972358e-12,878,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,736,234,0.0006222706432932078,0.7568574742219064,4.770725781089169e-08,8.745226764972358e-12,23,9,False,1e-05,4.41324754518746e-12,True,0.24314252577809362,0.9999999522927422,0.9999999999912548,0.7658998448193747,0.378842942396314,0.18367214767896467,0.26020172403667213,0.1441853236692808,0.43902195387869447,0.5885295551679947,0.6093416595892817,0.8163367586070966,7.858219099486282e-06,0.0,0.6150964669900426,0.08770438866738338,0.3615834598599246,0.4999920360132773,0.7628222568779807,19,8.705702825295702e-12,True,1,867,7.963986722717303e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0021,gradient,gradient,gradient,0.00051099895,12.170590505690372,3.4886373422427237,1.6182172430419344,0.9566958820362319,0.0,0.0,3.141592653589793,0.0,0.5960619236196545,0.0,0.5363686770725014,0.0,4.018486977861041,3.141592653589793,0.0,1.0,4.452910314783898e-10,9.749579415989511e-10,-0.15607150905961736,0.707245409772639,1.1455964971462311,1.3365724516027053,0.040451573541264406,3.141592653589793,180.0,1.9291154135352224,1.8510796592278167,1.9291154135352224,1.8510796592278167,False,,gradient,1503000395,1.5707319458802278,0.7647587364056223,1.0,175.8219026050321,0.998296945020597,1.0000000000000002,1.663983542587735e-08,-0.9999999916819116,-1.9123181891971923e-06,1.913003565161043e-06,6.853918706824229e-10,0.0,0.0,0.9999999999910998,5.3183995753403146e-06,0.9999999999981715,0.9999999999981715,0.9999999999970333,1.4142092199183993,6.1411588530028455e-06,2.8285374042980038e-11,1.4143353155304794e-11,1.4143353155304794e-11,2.4556015593851373e-31,2.4562084304390364e-31,2.4562084304390364e-31,4.911809989824174e-31,3.0343552694933817e-35,3.141592653589793,0.00012355344672451392,2.4556015593851373e-31,6.097394185087186e-13,0.9999999958409558,0.9999999958409558,4.714025802383288e-12,4.159044245149523e-09,4.159044245149525e-09,6.097394185087186e-13,8.90021389921003e-12,1503,sobol_screened,0.11012032653903725,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4,545,54,0.0009751951922372569,0.11012032653903725,3.3992175361152732e-06,8.90021389921003e-12,23,9,False,1e-05,7.104872246088689e-12,True,0.8898796734609628,0.9999966007824639,0.9999999999910998,0.43223079666495323,0.12740871589630842,0.41087634954601526,0.6131610115990043,0.19989495910704136,0.4784469846636057,0.266615460626781,0.7456991206854582,0.6235300111293001,0.0,0.0,0.3351330747198162,0.08536572627574915,0.6395620662769965,0.4999795069183794,0.24343026634333323,21,8.860689959533374e-12,True,1,867,2.049308162062139e-05,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0026,gradient,gradient,gradient,0.00051099895,9.762494380174857,3.124499060677544,1.4214518703359522,0.002973859043372385,0.0,0.0,3.141592653589793,0.0,1.091760184092206,0.0,0.3141704116511451,0.0,2.2914460166994908,3.141592653589793,0.0,1.0,1.791203065037994e-08,8.773272726063537e-09,-1.4267900187381404,0.16520133190168004,0.16835037674137798,2.921502917090308,0.22984795164031072,3.141592653589793,180.0,3.103769211550249,2.390374211136696,3.103769211550249,2.390374211136696,False,,gradient,555000621,1.5708091126696992,0.6562748912389416,1.0000000000000002,0.6031294658128779,0.9347778179474909,1.0000000000000002,7.474296739879916e-10,-0.9999999996274175,-1.5046649835778733e-06,1.504843636510879e-06,1.7865349361753217e-10,0.0,1.4776320358261819e-16,0.9999999999874615,6.754681740836902e-06,0.9999999999988678,0.9999999999988678,0.9999999999958203,1.4142080472004366,7.799634642405068e-06,4.562572541999544e-11,2.281264066539279e-11,2.281264066539279e-11,5.4585685939318354e-33,5.458353594265696e-33,5.4585685939318354e-33,1.0916922188197532e-32,1.074998330692604e-37,2.4492935982947064e-16,1.9694164933314315e-05,5.4585685939318354e-33,3.7741347658323994e-13,0.9999999998137086,0.9999999998137086,7.604253081140377e-12,1.8629135370021323e-10,1.8629135370021336e-10,3.7741347658323994e-13,1.253852577320913e-11,555,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,728,180,0.002594131737665667,0.4069372241102569,1.1293614377017036e-07,1.253852577320913e-11,25,11,False,1e-05,1.253852577320913e-11,True,0.5930627758897431,0.9999998870638562,0.9999999999874615,0.5706973337322192,0.3549924730844069,0.20241415109096558,0.49810652280047596,0.9499221595107811,0.4195833308346568,0.4809232715651777,0.08068047612198151,0.5328256827507868,0.0,0.0,0.7559405820385108,0.050001773987495335,0.3646949603859577,0.5000040698703532,0.20889878593554712,26,1.2499001833532475e-11,True,1,867,4.069870353204416e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0028,gradient,gradient,gradient,0.00051099895,24.984149597309663,4.998414708416027,2.411195021147588,0.9408670847592591,0.0,0.0,3.141592653589793,0.0,1.3644931818110182,0.0,2.180595485178645,0.0,0.5158477079239899,3.141592653589793,0.0,1.0,5.261692834906961e-10,4.973188410095178e-10,-0.5776431978196865,0.37174155467777587,0.5028249594558641,1.9378559630314838,0.04389307008856937,3.141592653589793,180.0,6.580118406628884,6.291296807981984,6.580118406628884,6.291296807981984,False,,gradient,1426000648,1.5708065397935989,0.7629604311356314,1.0,10.582263553807596,0.9979877685613461,1.0,4.440343649312294e-10,-0.999999999790548,5.013025796236491e-06,-5.0130070428246256e-06,1.875236187729915e-11,0.0,0.0,0.9999999999872244,9.173598272574773e-07,0.9999999999874349,0.9999999999874349,0.9999999999957414,1.4142128133430973,1.0592758863566375e-06,8.415490526658687e-13,4.2099657093785936e-13,4.2099657093785936e-13,2.76859804335547e-32,2.768489907683561e-32,2.76859804335547e-32,5.537087951039031e-32,5.406783595423943e-37,0.0,1.9529339765713362e-05,2.76859804335547e-32,4.1883729778805425e-12,0.999999999895274,0.9999999998952737,1.402064544532666e-13,1.0472596184714083e-10,1.0472596184714089e-10,4.1883729778805425e-12,1.2775558388966601e-11,1426,sobol_screened,0.097064358116137,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,769,333,0.001885939145092628,0.097064358116137,1.2565772644634876e-08,1.2775558388966601e-11,21,7,False,1e-05,5.70721248038808e-12,True,0.902935641883863,0.9999999874342274,0.9999999999872244,0.7561704823747277,0.35220355447381735,0.22708407416939735,0.6619635298848152,0.32154516875743866,0.03481171652674675,0.7381166815757751,0.24342245142906904,0.9996051148267345,0.0,0.0,0.5430759858458202,0.34705255035005117,0.08209971259872727,0.5000032508984545,0.2428578479975187,28,1.2736034449289946e-11,True,1,867,3.250898454523351e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
electron,gradient_local_minimum_0031,gradient,gradient,gradient,0.00051099895,11.417770940612472,3.379019227618049,1.5593173530589182,0.07876047661765753,0.0,0.0,3.141592653589793,0.0,1.2582393923632982,3.141592653589793,4.755543165507042,0.0,3.4625244806067608,3.141592653589793,1.6139505119172488,-1.0,2.048392036546609e-08,7.979828116838837e-09,-1.9117106908738188,0.11767861542815691,0.10562682756746725,3.4468065839162216,0.24359275619136803,3.141592653589793,180.0,3.923989142979827,2.968133807784417,3.923989142979827,2.968133807784417,False,,gradient,1886001154,1.5707995176873706,2.4940059475925795,0.9999999999999998,0.20079689867156036,0.9259376200005041,0.9999999999999996,7.301592664088587e-11,-0.9999999999763787,5.0767626992289155e-06,-5.076750729028184e-06,1.1970080812036027e-11,0.0,0.0,0.9999999999862987,1.8049483215483093e-06,0.9999999999871131,0.9999999999871131,0.9999999999954329,1.4142120886300413,2.0841747987780296e-06,3.257838443460059e-12,1.6286971771251046e-12,1.6286971771251046e-12,0.2500008400547298,0.24999662156990574,0.2500008400547298,0.4999974616246355,2.1092424120136095e-06,-4.542606522322663e-16,8.4370124806637e-06,0.2500008400547298,9.70917304109618e-13,2.912751912184352e-12,2.912751912184352e-12,0.16666751279081732,0.5000025383724518,0.5000025383724518,9.70917304109618e-13,1.3701262346899057e-11,1886,sobol_screened,0.1756982133368673,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,1209,513,0.343545924116611,0.1756982133368673,0.022875629354090377,1.3701262346899057e-11,34,20,False,1e-05,1.3701262346899057e-11,True,0.8243017866631327,0.9771243706459096,0.9999999999862987,0.508134544827044,0.9962052861228585,0.02781043481081724,0.8469794737175107,0.7646013237535954,0.4920546868816018,0.7266458934172988,0.825818887911737,0.5962248966480305,1.0,0.0,0.7968326531279973,0.7568682018773252,0.5510778866652635,0.5000010156926202,0.793866749319891,31,1.3661738407222401e-11,True,1,867,1.0156926202317315e-06,False,alpha_e~pi/2,around pi/2,CPGAMMA nearest fixed alpha_e quarter-pi center
