detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_0,C_p_gamma,polarization_cluster_02_local_minimum_0,1.5707763922620173e+00,2.3608602489570711e+00,k,2.3894760357416676e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3894759811020885e+00,2.3894759811020885e+00,0.0000000000000000e+00,2.4566559047025613e+01,4.9564663871578531e+00,2.3894759811020885e+00,1.8715548943423241e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5547039477656710e-01,4.9572727714626758e-01,5.9076390304285029e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_0,C_p_gamma,polarization_cluster_02_local_minimum_0,1.5707763922620173e+00,2.3608602489570711e+00,p,2.5669903514161851e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3894759811020885e+00,2.3894759811020885e+00,0.0000000000000000e+00,2.4566559047025613e+01,4.9564663871578531e+00,2.3894759811020885e+00,1.8715548943423241e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5547039477656710e-01,4.9572727714626758e-01,5.9076390304285029e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_0,C_p_gamma,polarization_cluster_02_local_minimum_0,1.5707763922620173e+00,2.3608602489570711e+00,kp,2.3672822266404294e+00,-0.0000000000000000e+00,0.0000000000000000e+00,-2.3672821714885917e+00,2.3672821714885917e+00,3.1415926535897931e+00,2.4566559047025613e+01,4.9564663871578531e+00,2.3894759811020885e+00,1.8715548943423241e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5547039477656710e-01,4.9572727714626758e-01,5.9076390304285029e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_0,C_p_gamma,polarization_cluster_02_local_minimum_0,1.5707763922620173e+00,2.3608602489570711e+00,pp,2.0934568833717853e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8715548943423241e+00,1.8715548943423241e+00,0.0000000000000000e+00,2.4566559047025613e+01,4.9564663871578531e+00,2.3894759811020885e+00,1.8715548943423241e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5547039477656710e-01,4.9572727714626758e-01,5.9076390304285029e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_0,C_p_gamma,polarization_cluster_02_local_minimum_0,1.5707763922620173e+00,2.3608602489570711e+00,qout,4.9572727714626758e-01,0.0000000000000000e+00,-0.0000000000000000e+00,4.9572727714626758e-01,4.9572727714626758e-01,0.0000000000000000e+00,2.4566559047025613e+01,4.9564663871578531e+00,2.3894759811020885e+00,1.8715548943423241e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5547039477656710e-01,4.9572727714626758e-01,5.9076390304285029e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_5,C_p_gamma,polarization_cluster_02_local_minimum_5,1.5708056758583471e+00,7.4067813619901424e-01,k,2.3373788312960615e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3373787754386357e+00,2.3373787754386357e+00,0.0000000000000000e+00,2.3580217255410258e+01,4.8559465869601839e+00,2.3373787754386357e+00,4.6548398215831022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0409790762494993e-05,1.5411511452026552e+00,1.6716571754746949e+00,2.3687308719607163e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_5,C_p_gamma,polarization_cluster_02_local_minimum_5,1.5708056758583471e+00,7.4067813619901424e-01,p,2.5185677556641224e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3373787754386357e+00,2.3373787754386357e+00,0.0000000000000000e+00,2.3580217255410258e+01,4.8559465869601839e+00,2.3373787754386357e+00,4.6548398215831022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0409790762494993e-05,1.5411511452026552e+00,1.6716571754746949e+00,2.3687308719607163e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_5,C_p_gamma,polarization_cluster_02_local_minimum_5,1.5708056758583471e+00,7.4067813619901424e-01,kp,2.1371412187042171e+00,1.2458076975750538e-05,-1.2149569957461586e-05,-2.1371411575424317e+00,2.1371411576132777e+00,5.5103235255505094e+00,2.3580217255410258e+01,4.8559465869601839e+00,2.3373787754386357e+00,4.6548398215831022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0409790762494993e-05,1.5411511452026552e+00,1.6716571754746949e+00,2.3687308719607163e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_5,C_p_gamma,polarization_cluster_02_local_minimum_5,1.5708056758583471e+00,7.4067813619901424e-01,pp,1.0471481927816892e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6548398215831022e-01,4.6548398215831022e-01,0.0000000000000000e+00,2.3580217255410258e+01,4.8559465869601839e+00,2.3373787754386357e+00,4.6548398215831022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0409790762494993e-05,1.5411511452026552e+00,1.6716571754746949e+00,2.3687308719607163e+00
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_5,C_p_gamma,polarization_cluster_02_local_minimum_5,1.5708056758583471e+00,7.4067813619901424e-01,qout,1.6716571754746949e+00,-1.2458076975750538e-05,1.2149569957461586e-05,1.6716571753841214e+00,1.6716571754746949e+00,2.3687308719607163e+00,2.3580217255410258e+01,4.8559465869601839e+00,2.3373787754386357e+00,4.6548398215831022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0409790762494993e-05,1.5411511452026552e+00,1.6716571754746949e+00,2.3687308719607163e+00
