detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_0,C_p_gamma,polarization_cluster_02_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707763922620173e+00,2.3608602489570711e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,2.3408212242796314e+01,0.0000000000000000e+00,2.3408212242796314e+01,0.0000000000000000e+00,5.4794440040379925e+02,5.0000004983450164e-01,1,9.9999999960254515e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_0,C_p_gamma,polarization_cluster_02_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707763922620173e+00,2.3608602489570711e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,2.3408209900419539e+01,0.0000000000000000e+00,2.3408209900419539e+01,0.0000000000000000e+00,5.4794429074209938e+02,4.9999994976804352e-01,2,9.9999999960254515e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_5,C_p_gamma,polarization_cluster_02_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708056758583471e+00,7.4067813619901424e-01,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-6.2421436898764526e-01,1.2035092312586353e-14,6.2421436898764526e-01,3.1415926535897740e+00,3.8964357845064418e-01,5.0000099500591688e-01,1,9.9999999991095700e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_5,C_p_gamma,polarization_cluster_02_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708056758583471e+00,7.4067813619901424e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.5648840400594208e-02,-6.2401693998463936e-01,6.2421312673931828e-01,-1.5457239927082091e+00,3.8964202759367622e-01,4.9999900490504012e-01,2,9.9999999991095700e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_6,C_p_gamma,polarization_cluster_02_local_minimum_6,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707939243957993e+00,6.2509332601034728e-01,p_gamma_lepton,|+1+1-1>,3,-1,1,1,5.9691211688674084e-01,-7.3028165579130744e-17,5.9691211688674084e-01,-1.2234324536753748e-16,3.5630407528621016e-01,5.0000117587764537e-01,1,9.9999999999295563e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_6,C_p_gamma,polarization_cluster_02_local_minimum_6,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707939243957993e+00,6.2509332601034728e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,5.9691071309295762e-01,7.3026729861050173e-17,5.9691071309295762e-01,1.2234112784247790e-16,3.5630239940514319e-01,4.9999882411531021e-01,2,9.9999999999295563e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_13,C_p_gamma,polarization_cluster_02_local_minimum_13,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707738469460921e+00,2.4134745378222542e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-1.5142951894535572e+00,-1.8544767567285335e-16,1.5142951894535572e+00,-3.1415926535897931e+00,2.2930899208021849e+00,5.0000063038845111e-01,1,9.9999999948127494e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_13,C_p_gamma,polarization_cluster_02_local_minimum_13,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707738469460921e+00,2.4134745378222542e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-1.5142932794808599e+00,1.8544744176865832e-16,1.5142932794808599e+00,3.1415926535897931e+00,2.2930841362808976e+00,4.9999936909282383e-01,2,9.9999999948127494e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_16,C_p_gamma,polarization_cluster_02_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708038243660725e+00,2.3910569580294903e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.8053773168730392e+00,0.0000000000000000e+00,1.8053773168730392e+00,0.0000000000000000e+00,3.2593872562796942e+00,5.0000194823663757e-01,1,9.9999999994323807e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_16,C_p_gamma,polarization_cluster_02_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708038243660725e+00,2.3910569580294903e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,1.8053702821798006e+00,0.0000000000000000e+00,1.8053702821798006e+00,0.0000000000000000e+00,3.2593618557779727e+00,4.9999805170660044e-01,2,9.9999999994323807e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_19,C_p_gamma,polarization_cluster_02_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707713071927152e+00,2.3964767982026500e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.2135365942578038e+00,7.4580259299278850e-01,1.4243920012825109e+00,5.5106355537491936e-01,2.0288925733175964e+00,5.0000136742119650e-01,1,9.9999999826375796e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_19,C_p_gamma,polarization_cluster_02_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707713071927152e+00,2.3964767982026500e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,1.2135335705652617e+00,7.4580006839028568e-01,1.4243881033271191e+00,5.5106315682153695e-01,2.0288814688998271e+00,4.9999863084256141e-01,2,9.9999999826375796e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_21,C_p_gamma,polarization_cluster_02_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707319458802278e+00,7.6475873640562231e-01,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-9.3760929539295716e+00,1.1482402224537902e-15,9.3760929539295716e+00,3.1415926535897931e+00,8.7911119080727758e+01,5.0000095425091651e-01,1,9.9999999584095578e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_21,C_p_gamma,polarization_cluster_02_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5707319458802278e+00,7.6475873640562231e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,9.3760750206604726e+00,1.1482380262617298e-15,9.3760750206604726e+00,1.2246467991473530e-16,8.7910782793053286e+01,4.9999904159003927e-01,2,9.9999999584095578e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_26,C_p_gamma,polarization_cluster_02_local_minimum_26,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708091126696992e+00,6.5627489123894156e-01,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-5.4914951209219121e-01,-6.7251419223703257e-17,5.4914951209219121e-01,-3.1415926535897931e+00,3.0156518663109166e-01,5.0000075228400931e-01,1,9.9999999981370857e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_26,C_p_gamma,polarization_cluster_02_local_minimum_26,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708091126696992e+00,6.5627489123894156e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,5.4914868575771758e-01,-6.7251318026916467e-17,5.4914868575771758e-01,-1.2246467991473535e-16,3.0156427906942845e-01,4.9999924752969926e-01,2,9.9999999981370857e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_28,C_p_gamma,polarization_cluster_02_local_minimum_28,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708065397935989e+00,7.6296043113563139e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-2.3002517907568629e+00,0.0000000000000000e+00,2.3002517907568629e+00,3.1415926535897931e+00,5.2911583008801548e+00,5.0000250645584676e-01,1,9.9999999989527399e-01
max_c_p_gamma_mixing_angles_polarization_02_local_minimum_28,C_p_gamma,polarization_cluster_02_local_minimum_28,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.5708065397935989e+00,7.6296043113563139e-01,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,2.3002402595857685e+00,0.0000000000000000e+00,2.3002402595857685e+00,0.0000000000000000e+00,5.2911052518192037e+00,4.9999749343942723e-01,2,9.9999999989527399e-01
