selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_e_p,C_{ep},LTx,enhanced_region_1,1,20,4.8360555871037832e-02,9.9999999999999933e-01,high_s_high_theta_in_low_Egamma,3.0752855743575775e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,2.7488935718910685e+00,5.0000000000000000e-01,1.0000000000000000e+00,1.4726215563702154e+00,2.7488935718910690e+00,1.4592523637743803e+01,1.9238076764428463e+01,9.1483649205480633e-01,9.8392914418709809e-01,-1.4913781564663838e+01,-9.6970876364063301e+00,1.1940661771000585e+00,2.2382840202183552e+00,7.7296781642757617e-01,9.6042873608637291e-01,1.2534424993778869e+02,1.8000000000000000e+02,2.7943950255281731e+00,3.1415926535897931e+00,2.9347977714699880e-08,5.8695955929000121e-08,1.6400387076710086e+00,4.3050559210113786e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7072627222700087e+00,1.5707949999999999e+00,1.8653206380689404e+00,5.0069132916587327e+00,5.0000000000000000e-01,1.8653206380689396e+00,1.9238076764428463e+01,9.8392914418709809e-01,-1.4913781564663838e+01,1.1940661771000585e+00,9.4748493840549153e-01,1.6692411579184554e+02,2.9347977853477758e-08,2.1621476292302910e+00,2.9347977853477758e-08,2.1621476292302910e+00
C_e_p,C_{ep},LTx,enhanced_region_2,2,20,4.1595635666332037e-02,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,2.9069854465289806e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.4543692606170264e+00,3.7306412761378791e+00,5.0000000000000000e-01,1.0000000000000000e+00,2.4543692606170260e+00,3.7306412761378791e+00,5.3188897456001021e+00,1.7194409974897223e+01,6.0705182118009415e-01,9.1744637463495426e-01,-1.0681970511260550e+01,-4.1233206738989523e+00,2.4210923389918872e+00,5.3019464128403877e+00,4.2458994774330638e-01,9.0819911645887064e-01,6.9213035242760128e+01,1.5144121668024849e+02,2.5457919945136638e+00,2.9153450075515668e+00,2.9347977603677577e-08,5.8695955651444365e-08,5.9778456519859624e-01,3.8649240579597715e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8567542511768744e+00,1.5707949999999999e+00,2.8470683423157510e+00,5.9886609959055432e+00,5.0000000000000000e-01,2.8470683423157501e+00,1.3779239549136609e+01,8.9939952629144615e-01,-1.0681970511260550e+01,2.4210923389918872e+00,7.4241558838864141e-01,1.2031700280793638e+02,2.9347977825722182e-08,1.5486345482857813e+00,2.9347977825722182e-08,1.5486345482857813e+00
C_e_p,C_{ep},LTx,enhanced_region_3,3,11,3.4050215320713804e-02,9.9999999999999989e-01,high_s_high_theta_in_low_Egamma,2.8862431234064836e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.0000000000000000e-01,1.0000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,6.2518419490997994e+00,1.5585390178966522e+01,6.5912357625838036e-01,8.7284156212299191e-01,-8.5788864756149934e+00,-4.8465658067648913e+00,3.1503750503784076e+00,4.8825533654581976e+00,4.5963768674387334e-01,8.6528016356303650e-01,7.5470548370176459e+01,1.4031923499794311e+02,2.5531655552487749e+00,2.9043055709160646e+00,2.9347977603677577e-08,5.8695956095533575e-08,7.0263810051554287e-01,3.5032519103716293e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9551415330248361e+00,1.5707949999999999e+00,6.1850105367549055e+00,3.0434178831651124e+00,5.0000000000000000e-01,6.1850105367549055e+00,1.0136106184407177e+01,8.1113180045406108e-01,-7.8577331446121939e+00,3.2399883370655540e+00,6.0555585770476039e-01,9.9005450380152027e+01,2.9347977603677577e-08,1.1391865492456794e+00,2.9347977603677577e-08,1.1391865492456794e+00
C_e_p,C_{ep},LTy,enhanced_region_0,0,19,5.1335465976363757e-02,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,3.1415926535897931e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,6.8722339297276669e-01,2.4543692606170264e+00,5.0000000000000000e-01,5.0000000000000000e-01,6.8722339297276724e-01,2.4543692606170260e+00,1.6712133880405709e+01,1.9560209352508704e+01,9.4986974119718737e-01,9.8778842565581648e-01,-1.5163505854495495e+01,-1.2955614908416091e+01,1.1216578788550451e+00,1.7618424048718833e+00,8.5259413199781520e-01,9.5958632883944883e-01,1.3983294274941517e+02,1.8000000000000000e+02,2.9590671196274299e+00,3.1415926535897931e+00,2.9347977714699880e-08,2.9347977964500060e-08,1.8782595153430548e+00,2.1983517783542297e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6983517486592636e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209352508704e+01,9.8778842565581648e-01,-1.5163505854495495e+01,1.1216578788550451e+00,9.5958632883944883e-01,1.8000000000000000e+02,2.9347977825722182e-08,2.1983517783542297e+00,2.9347977825722182e-08,2.1983517783542297e+00
C_e_p,C_{ep},LTy,enhanced_region_1,1,19,4.1369841678980786e-02,9.9999999999999967e-01,high_s_high_theta_in_low_Egamma,2.9436081601660629e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.5525440310417071e+00,3.7306412761378791e+00,5.0000000000000000e-01,1.0000000000000000e+00,2.5525440310417071e+00,3.7306412761378791e+00,5.3188897456001021e+00,1.6063010436239129e+01,6.0705182118009415e-01,9.3985653288162230e-01,-1.2452400092199674e+01,-4.1233206738989523e+00,1.9077510328234768e+00,4.8825533654581985e+00,4.2458994774330638e-01,8.6528016356303672e-01,6.9213035242760128e+01,1.4031923499794314e+02,2.5531655552487749e+00,2.9436081601660629e+00,2.9347977603677577e-08,5.8695955651444365e-08,5.9778456519859624e-01,3.5032519103716293e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7945417589627994e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,5.0000000000000000e-01,2.5525440310417071e+00,1.6063010436239129e+01,9.3985653288162230e-01,-1.2452400092199674e+01,1.9077510328234768e+00,8.2820884305700904e-01,1.3509367588221534e+02,2.9347977825722182e-08,1.8053052013678466e+00,2.9347977825722182e-08,1.8053052013678466e+00
C_e_p,C_{ep},LTy,enhanced_region_2,2,19,4.1369841595301653e-02,9.9999999999999967e-01,high_s_high_theta_in_low_Egamma,2.9436081601660629e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.0000000000000000e-01,1.0000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.3188897456000985e+00,1.6063010436239125e+01,6.0705182118009382e-01,9.3985653288162208e-01,-1.2452400092199671e+01,-4.1233206738989523e+00,1.9077510328234768e+00,4.8825533654581976e+00,4.2458994774330622e-01,8.6528016356303650e-01,6.9213035242760114e+01,1.4031923499794311e+02,2.5531655552487749e+00,2.9436081601660629e+00,2.9347977603677577e-08,5.8695956095533575e-08,5.9778456519859602e-01,3.5032519103716293e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7945417589627994e+00,1.5707949999999999e+00,5.8904862254808599e-01,3.7306412761378791e+00,5.0000000000000000e-01,5.8904862254808621e-01,1.6063010436239125e+01,9.3985653288162208e-01,-1.2452400092199671e+01,1.9077510328234768e+00,8.2820884305700904e-01,1.3509367588221534e+02,2.9347977825722182e-08,1.8053052013678466e+00,2.9347977825722182e-08,1.8053052013678466e+00
C_e_p,C_{ep},LTy,enhanced_region_3,3,23,2.5689339211934441e-02,1.0000000000000002e+00,high_s_high_theta_in_mid_Egamma,3.1415926535897931e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.9087385212340529e-01,2.6507188014663878e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9087385212340517e-01,2.6507188014663878e+00,1.6179988881706553e+01,1.9152484117991989e+01,8.8983104706352900e-01,9.6635000107976510e-01,-1.0542372393360644e+01,-8.9061798408861641e+00,1.5467670290993174e+00,2.8830697129078233e+00,8.8114047415670260e-01,9.6042873608637291e-01,1.4417134602525300e+02,1.8000000000000000e+02,2.6869981573353900e+00,3.1415926535897931e+00,5.8695955429399760e-08,5.8695955929000121e-08,3.6369045791063348e+00,4.3050559210113786e+00,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1525279301785658e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.9152484117991989e+01,9.6635000107976510e-01,-1.0542372393360644e+01,1.5467670290993174e+00,9.6042873608637291e-01,1.8000000000000000e+02,5.8695955651444365e-08,4.3050559210113786e+00,5.8695955651444365e-08,4.3050559210113786e+00
C_e_p,C_{ep},L_electron,enhanced_region_0,0,46,9.3851733247438281e-04,6.6237272461515839e-01,high_s_high_theta_in_high_Egamma,2.7348986026472062e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.2215151282612844e+00,5.3996123733574573e+00,1.8000000000000000e+00,1.8000000000000000e+00,3.6324665057131984e+00,5.8904862254808616e+00,1.6184726811592007e-01,1.2025157226052336e+01,9.7146134538057885e-03,6.9781684790073673e-01,-1.4794412412457361e+00,-8.3795730708494505e-05,6.0872274645715425e+00,1.7378182840731764e+01,6.8309808094711089e-01,8.3507176335906930e-01,2.8926852672088692e+01,1.5682732090381933e+02,1.5415096027575634e+00,2.7348986026472062e+00,1.9280227451869792e-02,1.4638717349560360e+00,1.0016196364446417e-01,5.7456396517235291e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.8105637508093704e+00,1.6184726811592007e-01,9.7146134538057885e-03,-8.3795730708494505e-05,1.7378182840731764e+01,8.0733603022190426e-01,2.8926852672088692e+01,1.9280227451869841e-02,1.0016196364446417e-01,1.9280227451869841e-02,1.0016196364446417e-01
C_e_p,C_{ep},L_electron,enhanced_region_1,1,10,1.2972397466531156e-04,6.1401044141087557e-01,high_s_high_theta_in_mid_Egamma,2.9093595329260333e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.0251655874119221e+00,5.3996123733574573e+00,1.5063395522160208e-01,6.7336199101121541e-01,1.6579206827753875e-02,8.1387122838605427e-02,-6.3735130737262568e-03,-2.4602279221566875e-04,8.4800511870825321e+00,9.8149254705271325e+00,4.0092892434504163e-01,4.4028472284918824e-01,3.0180977677185783e+01,6.6213132904926624e+01,2.6731788693109939e+00,2.9093595329260333e+00,9.5782734084286503e-02,5.0491960304930739e-01,1.7097670029895051e-01,8.3841384201815061e-01,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1843589329007180e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.4178646691106467e+00,1.5063395522160289e-01,1.6579206827753969e-02,-2.4602279221566875e-04,9.8149254705271236e+00,4.4028472284918807e-01,3.0180977677185847e+01,9.5782734084286669e-02,1.7097670029895110e-01,9.5782734084286669e-02,1.7097670029895110e-01
C_e_p,C_{ep},L_electron,enhanced_region_2,2,13,5.0355804047586420e-05,9.4903241823636630e-01,high_s_high_theta_in_high_Egamma,1.5825367918325890e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.5342917352885173e+00,4.2215151282612844e+00,1.8000000000000000e+00,1.8000000000000000e+00,3.2397674240144743e+00,3.7306412761378791e+00,9.9614177699632531e+00,1.4984770744637895e+01,5.9621668464873734e-01,7.9525377682593423e-01,-2.4889083960788181e+00,-9.5461441782130219e-01,4.7378265767559782e+00,7.6261400972393201e+00,8.0656635645917985e-01,9.1310106415113224e-01,1.4782877885327491e+02,1.6646183054204030e+02,1.5432414376443895e+00,1.7089071881045488e+00,1.7240892135171615e-01,6.7478763700709132e-01,4.9761833353905320e+00,6.4203400956311949e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,7.0835527099957540e-01,1.5707949999999999e+00,4.0251655874119221e+00,8.8357293382212898e-01,1.8000000000000000e+00,3.5342917352885173e+00,1.2025157226052338e+01,6.9781684790073695e-01,-1.4794412412457374e+00,6.0872274645715354e+00,8.3507176335906907e-01,1.5682732090381933e+02,4.7278165932039773e-01,5.7456396517235309e+00,4.7278165932039773e-01,5.7456396517235309e+00
C_e_p,C_{ep},L_electron,enhanced_region_3,3,11,5.0155795451559998e-05,9.7095442944397292e-01,high_s_high_theta_in_high_Egamma,1.6165444401713440e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,5.2032628325080950e+00,5.8904862254808616e+00,1.8000000000000000e+00,1.8000000000000000e+00,5.6941366846315002e+00,6.1850105367549055e+00,9.9614177699632496e+00,1.4984770744637897e+01,5.9621668464873712e-01,7.9525377682593434e-01,-2.4889083960788172e+00,-9.5461441782130152e-01,4.7378265767559782e+00,7.6261400972393272e+00,8.0656635645917996e-01,9.1310106415113224e-01,1.4782877885327491e+02,1.6646183054204030e+02,1.5432414376443893e+00,1.7089071881045483e+00,1.7240892135171526e-01,6.7478763700709044e-01,4.9761833353905303e+00,6.4203400956311949e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,6.0136822586090211e-01,1.5707949999999999e+00,5.5959619142068187e+00,2.4543692606170255e+00,1.8000000000000000e+00,5.9886609959055432e+00,1.3372201540125269e+01,7.4241171260993533e-01,-1.9227435450638330e+00,5.5194832121111546e+00,8.7283586839267613e-01,1.6050382618284357e+02,3.0478278042149887e-01,6.0295117779529415e+00,3.0478278042149887e-01,6.0295117779529415e+00
C_e_p,C_{ep},L_proton,enhanced_region_0,0,24,7.6697584349223432e-04,8.0962257041598429e-01,high_s_high_theta_in_high_Egamma,2.3790547516769580e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.2215151282612844e+00,5.2032628325080950e+00,1.8000000000000000e+00,1.8000000000000000e+00,3.6324665057131984e+00,5.7923114550561809e+00,1.6184726811592007e-01,7.1558900595060031e+00,9.7146134538057885e-03,5.4776865078604930e-01,-9.1216280473769884e-01,-8.3795730708494505e-05,6.7876625869039087e+00,1.7378182840731764e+01,6.3305431341892848e-01,8.5153447083766498e-01,2.8926852672088692e+01,1.5262895155281382e+02,1.5415096027575634e+00,2.7348986026472062e+00,1.9280227451869747e-02,2.1165020368260303e+00,1.0016196364446417e-01,5.3954220905581751e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1330099668290838e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.9087385212340520e+00,6.2628883894509735e-01,3.7851145786765863e-02,-1.3069463357892866e-03,1.6799655045937932e+01,8.0180752540467881e-01,5.4940203498366188e+01,7.6934914736805901e-02,3.8942586104141486e-01,7.6934914736805901e-02,3.8942586104141486e-01
C_e_p,C_{ep},L_proton,enhanced_region_1,1,42,4.7480281130490231e-05,9.9995165845778611e-01,high_s_high_theta_in_high_Egamma,3.0483844733968901e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,9.8174770424681057e-01,2.1598449493429825e+00,1.8000000000000000e+00,1.8000000000000000e+00,7.8539816339744828e-01,2.5525440310417071e+00,1.3523894269977562e+01,1.6835343943948093e+01,8.1266210732103117e-01,8.4656452974248897e-01,-3.5017607761448191e+00,-3.2027524349542329e+00,3.9298058991517157e+00,3.9974224259249800e+00,8.0642919686360137e-01,9.6450126089827526e-01,1.7617556015354450e+02,1.8000000000000000e+02,2.2265940167080966e+00,3.1415926535897931e+00,1.9280227451869525e-02,1.7794754241304342e+00,6.7905421710467122e+00,6.8243504344336703e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,9.6051476328201477e-02,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.6689710972195777e+00,1.6829927283453539e+01,8.4656452974248897e-01,-3.2201627962360200e+00,3.9301818258972250e+00,9.6337785234095363e-01,1.7971543534114861e+02,1.9280227451869889e-02,6.8241624710605677e+00,1.9280227451869889e-02,6.8241624710605677e+00
C_e_p,C_{ep},L_proton,enhanced_region_2,2,6,4.4192441080540967e-05,9.9943874938538046e-01,high_s_high_theta_in_high_Egamma,2.1407035068594427e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.2580197197676632e+00,2.5525440310417071e+00,1.8000000000000000e+00,1.8000000000000000e+00,2.3561944901923448e+00,2.6507188014663878e+00,1.6718473464197885e+01,1.6823186318992079e+01,8.4168629905825909e-01,8.4506981271646020e-01,-3.3182765719188767e+00,-3.2473491966169679e+00,3.9641091907409214e+00,4.0244400462643233e+00,9.6187087399622262e-01,9.6526409321002238e-01,1.7547172386809916e+02,1.7727882197029950e+02,2.1407035068594427e+00,2.4036880063435486e+00,1.9280227451869525e-02,7.6934914736805915e-02,6.7770333608767137e+00,6.8071987886389724e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6878883380333704e-01,1.5707949999999999e+00,2.4543692606170264e+00,5.5959619142068195e+00,1.8000000000000000e+00,2.6507188014663878e+00,1.6718473464197885e+01,8.4168629905825909e-01,-3.3182765719188767e+00,4.0244400462643233e+00,9.6254457074053990e-01,1.7547172386809916e+02,7.6934914736805027e-02,6.7770333608767137e+00,7.6934914736805027e-02,6.7770333608767137e+00
C_e_p,C_{ep},L_proton,enhanced_region_3,3,8,4.4192441053741157e-05,9.9943874938538069e-01,high_s_high_theta_in_high_Egamma,2.1407035068594427e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,5.8904862254808599e-01,1.5707963267948966e+00,1.8000000000000000e+00,1.8000000000000000e+00,4.9087385212340517e-01,7.8539816339744828e-01,1.3523894269977564e+01,1.6823186318992079e+01,8.1266210732103106e-01,8.4506981271646020e-01,-3.5017607761448191e+00,-3.2473491966169670e+00,3.9641091907409214e+00,4.0244400462643242e+00,8.0642919686360159e-01,9.6526409321002238e-01,1.7547172386809925e+02,1.7727882197029950e+02,2.1407035068594427e+00,2.4036880063435482e+00,1.9280227451869525e-02,1.7794754241304329e+00,6.7770333608767137e+00,6.8071987886389715e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6878883380333704e-01,1.5707949999999999e+00,6.8722339297276669e-01,3.8288160465625602e+00,1.8000000000000000e+00,4.9087385212340517e-01,1.6718473464197885e+01,8.4168629905825931e-01,-3.3182765719188758e+00,4.0244400462643242e+00,9.6254457074053990e-01,1.7547172386809925e+02,7.6934914736805915e-02,6.7770333608767137e+00,7.6934914736805915e-02,6.7770333608767137e+00
C_e_p,C_{ep},Ty_proton,enhanced_region_0,0,22,4.0493355774452799e-05,5.0163381693367082e-01,high_s_high_theta_in_high_Egamma,1.8308394673921562e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.0616701789183018e+00,3.1415926535897931e+00,1.8000000000000000e+00,1.8000000000000000e+00,2.1598449493429825e+00,3.3379421944391554e+00,1.5768724408792547e+01,1.6833197482714333e+01,7.8988742494916264e-01,8.4591009766531422e-01,-3.6094104839034733e+00,-2.9954267495014939e+00,3.9461577409646851e+00,5.0743750004291233e+00,9.5248736728675076e-01,9.6739947963892980e-01,1.6370616211580852e+02,1.7812228776742094e+02,1.6588279048108623e+00,2.5853162919051842e+00,1.9280227451869525e-02,1.7240892135171615e-01,6.2520658837953178e+00,6.8161745135260476e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,3.0018493188547934e-01,1.5707949999999999e+00,2.9452431127404317e+00,6.0868357663302239e+00,1.8000000000000000e+00,3.0434178831651120e+00,1.6476484192494180e+01,8.2729608263901000e-01,-3.2559646649080594e+00,4.3194267855283446e+00,9.6511277524872596e-01,1.7072562555244991e+02,1.9280227451870413e-02,6.6295399912449522e+00,1.9280227451870413e-02,6.6295399912449522e+00
C_e_p,C_{ep},Ty_proton,enhanced_region_1,1,26,4.0493354868945766e-05,5.0163381693367093e-01,high_s_high_theta_in_high_Egamma,1.8308394673921562e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,1.0799224746714913e+00,1.8000000000000000e+00,1.8000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.5768724408792544e+01,1.6833197482714333e+01,7.8988742494916242e-01,8.4591009766531422e-01,-3.6094104839034733e+00,-2.9954267495014939e+00,3.9404838506699700e+00,5.0743750004291241e+00,9.5248736728675099e-01,9.6739947963892980e-01,1.6370616211580850e+02,1.7848290489318256e+02,1.6588279048108618e+00,2.6771971061462398e+00,1.9280227451869525e-02,1.7240892135171659e-01,6.2520658837953169e+00,6.8190114586737112e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,3.0018493188547934e-01,1.5707949999999999e+00,1.9634954084936229e-01,3.3379421944391554e+00,1.8000000000000000e+00,9.8174770424681035e-02,1.6476484192494180e+01,8.2729608263901000e-01,-3.2559646649080580e+00,4.3194267855283428e+00,9.6511277524872596e-01,1.7072562555244991e+02,1.9280227451869969e-02,6.6295399912449522e+00,1.9280227451869969e-02,6.6295399912449522e+00
C_e_p,C_{ep},Ty_proton,enhanced_region_2,2,24,2.9718961102275994e-05,5.0000624610829048e-01,high_s_high_theta_in_high_Egamma,2.6771971061462398e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.0799224746714913e+00,2.4543692606170264e+00,1.8000000000000000e+00,1.8000000000000000e+00,1.0799224746714913e+00,2.3561944901923448e+00,1.6744850527422741e+01,1.6835343943948093e+01,8.4445775421464175e-01,8.4656452974248897e-01,-3.2355375449084338e+00,-3.1690134050476297e+00,3.9298058991517157e+00,3.9641091907409214e+00,9.6089920377367688e-01,9.6412289735280166e-01,1.7727882197029950e+02,1.8000000000000000e+02,2.4036880063435486e+00,3.1415926535897931e+00,1.9280227451869580e-02,1.9280227451870413e-02,6.8071987886389724e+00,6.8243504344336703e+00,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.0640153408455078e-01,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,1.8000000000000000e+00,2.0616701789183018e+00,1.6835000007350732e+01,8.4616529689362519e-01,-3.2355375449084338e+00,3.9404838506699713e+00,9.6412289735280132e-01,1.7848290489318305e+02,1.9280227451869858e-02,6.8190114586737112e+00,1.9280227451869858e-02,6.8190114586737112e+00
C_e_p,C_{ep},Ty_proton,enhanced_region_3,3,8,9.5475385137089013e-06,5.0000000004877643e-01,high_s_high_theta_in_low_Egamma,3.1131929831580276e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.6689710972195773e+00,5.0000000000000000e-01,5.0000000000000000e-01,4.5160394395353274e+00,4.9087385212340520e+00,1.5295116833050560e+01,1.5383786633819723e+01,7.6783381116286131e-01,7.7044797320477487e-01,-1.9777762699900443e+01,-1.9730145034243229e+01,5.4633843874052577e+00,5.5045543622204640e+00,9.6529499163252486e-01,9.6812154935556149e-01,7.2521812553026113e+00,1.4481664543228248e+01,3.0851894669905011e+00,3.1131929831580276e+00,2.2030468569652801e+00,2.2244176372664151e+00,6.9035366700782950e-03,2.7488524076770361e-02,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.8105637508093704e+00,1.5353445677485071e+01,7.6851165077352013e-01,-1.9777762699900443e+01,5.5045543622204640e+00,9.6812154935556149e-01,7.2521812553026113e+00,2.2190620478777623e+00,6.9035366700782950e-03,2.2190620478777623e+00,6.9035366700782950e-03
