selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_e_p,C_{ep},LTx,enhanced_region_1,1,1,4.8360555871037832e-02,9.9999999999999933e-01,3.0752855743575775e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7072627222700087e+00,1.5707949999999999e+00,1.8653206380689404e+00,5.0069132916587327e+00,5.0000000000000000e-01,1.8653206380689396e+00,1.9238076764428463e+01,9.8392914418709809e-01,-1.4913781564663838e+01,1.1940661771000585e+00,9.4748493840549153e-01,1.6692411579184554e+02,2.9347977853477758e-08,2.1621476292302910e+00,2.9347977853477758e-08,2.1621476292302910e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4150965815188239e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1846585716331038e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7577705838177175e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6560232800517085e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9765880688497285e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9746196040217700e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.1125300309021000e-01,2.6484988781978297e-01,1.6672794551470068e-05,9.3810775487292986e-01,8.9994482994798120e-01,6.1169054727528882e-01,4.8360555871037832e-02,1.1184689813205568e-03,1.0726818973481970e-06,6.1200587591764492e-02,6.1190366479263493e-02,3.7506913416272741e-02,5.0399778329293848e-02,1.1637668656058291e-03,1.2154792039831220e-06,6.3781205923904460e-02,6.3770587869845755e-02,3.9088419919879436e-02,1.0213343529485185e-03,2.9786079389937367e-02,1.2544276926651499e-06,9.9885231971283628e-01,9.9840810596149621e-01,9.9885179755121378e-01,1.0224931461590594e-03,2.9772005321675121e-02,1.2699769471047340e-06,9.9997854250874918e-01,9.9953524859239518e-01,9.9997801975153711e-01
C_e_p,C_{ep},LTx,enhanced_region_1,1,2,4.7504309152202384e-02,9.9999999999999989e-01,3.0538895365086693e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7141616202510144e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,5.0000000000000000e-01,1.9634954084936207e+00,1.8988412754051282e+01,9.8086957765469374e-01,-1.4720236515217145e+01,1.2501851380344398e+00,9.3810593802306064e-01,1.6252501845889014e+02,2.9347977853477758e-08,2.1340881487646732e+00,2.9347977853477758e-08,2.1340881487646732e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3683423781165734e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1018191772778673e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4596687769612234e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8741939349455975e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2807852587257190e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2778035081846524e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1281525593489294e-01,3.0435098510022390e-01,1.9111870720374271e-05,8.3298437521592195e-01,7.7539244671819696e-01,5.6419892929056903e-01,4.7504309152202384e-02,1.9533590361312247e-03,1.4451728781346429e-06,6.0138724510211392e-02,6.0106992740275908e-02,3.6878269965680562e-02,4.9674651692122096e-02,2.0376704813639041e-03,1.5853547300562210e-06,6.2886142400019926e-02,6.2853120904791407e-02,3.8562882183702303e-02,1.0198818814576229e-03,5.2868580987380787e-02,1.6613269008056622e-06,9.9812863854315337e-01,9.9672749145218920e-01,9.9812811748688279e-01,1.0216723457138863e-03,5.2832990155975909e-02,1.6787631145962417e-06,9.9986433530017682e-01,9.9846750779847016e-01,9.9986381332118235e-01
C_e_p,C_{ep},LTx,enhanced_region_2,2,1,4.1595635666332037e-02,9.9999999999999978e-01,2.9069854465289806e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8567542511768744e+00,1.5707949999999999e+00,2.8470683423157510e+00,5.9886609959055432e+00,5.0000000000000000e-01,2.8470683423157501e+00,1.3779239549136609e+01,8.9939952629144615e-01,-1.0681970511260550e+01,2.4210923389918872e+00,7.4241558838864141e-01,1.2031700280793638e+02,2.9347977825722182e-08,1.5486345482857813e+00,2.9347977825722182e-08,1.5486345482857813e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6078278805395768e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9873123109935529e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9895676460788968e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9927911553512083e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0683167918527037e-02,1.1968010087929637e-01,7.0636685780131739e-06,1.4940617477517290e-01,8.9436447715785489e-02,1.3162862486502130e-01,4.1595635666332037e-02,1.8638777260468441e-02,4.1227407130521587e-06,5.5834451148927496e-02,5.2631567849682342e-02,3.7246328829457172e-02,3.5327176291488217e-02,1.6311991344620268e-02,3.5189507370849960e-06,4.7583300490036146e-02,4.4699993684676656e-02,3.1877281953995668e-02,8.8657669737554536e-04,5.0021532982654859e-01,4.3931025372668795e-06,9.9959297883147513e-01,8.6543095663997383e-01,9.9959258566752984e-01,8.6539438378540375e-04,5.0312990203517349e-01,4.2960130095380558e-06,9.8322875792334452e-01,8.4474794590103897e-01,9.8322837708931388e-01
C_e_p,C_{ep},LTx,enhanced_region_2,2,2,4.0554499896501110e-02,1.0000000000000000e+00,2.8985197230681905e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8800349318735226e+00,1.5707949999999999e+00,2.9452431127404317e+00,6.0868357663302239e+00,5.0000000000000000e-01,2.9452431127404308e+00,1.2920540804951044e+01,8.8165896507031571e-01,-1.0016288298388091e+01,2.6141088703029727e+00,7.1015729117514237e-01,1.1517705303276456e+02,2.9347977825722182e-08,1.4521262826293744e+00,2.9347977825722182e-08,1.4521262826293744e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4339432867463088e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2358924119070485e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6133298247878449e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6173847389940068e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7842317547835066e-02,1.0729426998079142e-01,6.2505706116626552e-06,1.2987952279145626e-01,7.3189000787180991e-02,1.1628824779674887e-01,4.0554499896501110e-02,2.1381630515209110e-02,4.3148594751061117e-06,5.5590833668515485e-02,5.1314390604078115e-02,3.8022011041983730e-02,3.3172295952325175e-02,1.8181149878157242e-02,3.5643484879429359e-06,4.5742023076470031e-02,4.1973544964980826e-02,3.1494943510671204e-02,8.4691378542973365e-04,5.6233507069405497e-01,4.5075875270353857e-06,9.9997595142205198e-01,8.2688038482205162e-01,9.9997559278752102e-01,8.2060297805647416e-04,5.6640729842964210e-01,4.3761889502012860e-06,9.8117947335533540e-01,8.0118407673041026e-01,9.8117913020996073e-01
C_e_p,C_{ep},LTx,enhanced_region_3,3,1,3.4050215320713804e-02,9.9999999999999989e-01,2.8862431234064836e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9551415330248361e+00,1.5707949999999999e+00,6.1850105367549055e+00,3.0434178831651124e+00,5.0000000000000000e-01,6.1850105367549055e+00,1.0136106184407177e+01,8.1113180045406108e-01,-7.8577331446121939e+00,3.2399883370655540e+00,6.0555585770476039e-01,9.9005450380152027e+01,2.9347977603677577e-08,1.1391865492456794e+00,2.9347977603677577e-08,1.1391865492456794e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5326517955763525e-11,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9234226833148271e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.3191950073893595e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9000932324350956e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3383994707811961e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3441527273804319e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2882389534352359e-02,8.0330042652962133e-02,4.4444625715435633e-06,9.0465964147821973e-02,4.1607390400986134e-02,8.4278343042088949e-02,3.4050215320713804e-02,2.8582622237666503e-02,4.4384367067684618e-06,5.1703876224418958e-02,4.3085084917525773e-02,3.8908529471722797e-02,2.6592741764707075e-02,2.3739421738377852e-02,3.5475530309886982e-06,4.1180155430394369e-02,3.3648849450870932e-02,3.1442507597782172e-02,6.9306696239351817e-04,7.3317514924680749e-01,4.5204668463952277e-06,9.9804599248101622e-01,6.7716320096263927e-01,9.9804575185013078e-01,6.4633042049134137e-04,7.2714564238062829e-01,4.2318096016514237e-06,9.6309363752098021e-01,6.3151292102234646e-01,9.6309342065246240e-01
C_e_p,C_{ep},LTx,enhanced_region_3,3,2,3.0483626346445854e-02,9.9999999999999989e-01,2.8869082215315940e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9812234532961837e+00,1.5707949999999999e+00,6.0868357663302239e+00,2.9452431127404308e+00,5.0000000000000000e-01,6.0868357663302239e+00,9.1643701515873097e+00,7.8041535521146843e-01,-7.1044219315281136e+00,3.4584131568070648e+00,5.6905114639392185e-01,9.3342343064621147e+01,2.9347977825722182e-08,1.0299741393775026e+00,2.9347977825722182e-08,1.0299741393775026e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1300495923869737e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1191081367430422e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1625383705980994e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3837423164328821e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.8293438752709699e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.8351901121659084e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7430612590945893e-02,7.3863034993504453e-02,3.9961828980261085e-06,8.1611791154532182e-02,3.4709314782096122e-02,7.6863814401243638e-02,3.0483626346445854e-02,2.9878802729092529e-02,4.2677788505746299e-06,4.8791149384505773e-02,3.8572443842113217e-02,3.8096256901228649e-02,2.4419363237865328e-02,2.5549692348285104e-02,3.5012414576745393e-06,4.0094101121203221e-02,3.0899031893019093e-02,3.1799868533638871e-02,6.3262407540330917e-04,7.8158523365642663e-01,4.4233331892473858e-06,9.9654178943074323e-01,6.1823948460423850e-01,9.9654158863799902e-01,5.8853624362881218e-04,7.7619848754711307e-01,4.1310719936515916e-06,9.6607867668136782e-01,5.7517294571725275e-01,9.6607849742170449e-01
C_e_p,C_{ep},LTy,enhanced_region_0,0,1,5.1335465976363757e-02,1.0000000000000000e+00,3.1415926535897931e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6983517486592636e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209352508704e+01,9.8778842565581648e-01,-1.5163505854495495e+01,1.1216578788550451e+00,9.5958632883944883e-01,1.8000000000000000e+02,2.9347977825722182e-08,2.1983517783542297e+00,2.9347977825722182e-08,2.1983517783542297e+00,6.9924140366772747e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9924179383948189e-09,0.0000000000000000e+00,1.3508780976947302e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9274084942903107e-09,6.8446869352922768e-10,1.3606049427368432e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2221147730902544e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5966700211126768e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9924140921884259e-09,3.4541092208684177e-11,6.9852674755566113e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3032492805767705e-09,7.7013395660685546e-12,1.5717773194090512e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7981153464242756e-07,6.4907510042956540e-07,4.2964150141203809e-09,5.4819871364650712e-06,5.4433515567530659e-06,5.4789687276197047e-06,5.1335478747819505e-02,6.8446865536531121e-10,1.3864896359663175e-07,6.4954480074707305e-02,6.4954480074856005e-02,3.9796395609721133e-02,5.1335465976363757e-02,6.8397001933558460e-10,1.6272701109308809e-07,6.4954467236410157e-02,6.4954467236608429e-02,3.9796391129897225e-02,1.0225701951456013e-03,6.6173682610305922e-09,3.3565134459502919e-08,9.9999999999999944e-01,1.0000000000000000e+00,9.9999947717495385e-01,1.0225632139464966e-03,6.4678787104370893e-09,2.7367022514422359e-08,9.9999999999999323e-01,9.9999999999999356e-01,9.9999947718209026e-01
C_e_p,C_{ep},LTy,enhanced_region_0,0,2,5.1231365290784460e-02,9.9999999999999989e-01,3.1192886661559367e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6993440952737560e+00,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,5.0000000000000000e-01,1.6689710972195777e+00,1.9524355371781205e+01,9.8736370101813964e-01,-1.5135711057552488e+01,1.1297170626328619e+00,9.5823942065465584e-01,1.7565292434627273e+02,2.9347977751129073e-08,2.1943221864626397e+00,2.9347977751129073e-08,2.1943221864626397e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9083175961330887e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3188426267660161e-04,2.5474002634441714e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7714129833762977e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9141292691199396e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3139299078738579e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3113538675988655e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5586572382755508e-01,5.6576884717425571e-02,3.5817766330071540e-06,5.7957234473672803e-01,5.7680426395005646e-01,3.5789739400509685e-01,5.0290493810858955e-02,1.2922771026609706e-04,2.8232850131094805e-07,6.3632402234556462e-02,6.3632271014147312e-02,3.8986521300856079e-02,5.1231365290784460e-02,1.3161776147735719e-04,4.4113374565683171e-07,6.4822887413906599e-02,6.4822753795526572e-02,3.9715915482036901e-02,1.0224673426909342e-03,3.3141866770817763e-03,4.2194075359132276e-07,9.9985988093802514e-01,9.9985438823673189e-01,9.9985935814453664e-01,1.0226021757939270e-03,3.3139553330459029e-03,4.3188099680346283e-07,9.9999831990281229e-01,9.9999282872787987e-01,9.9999779704142244e-01
C_e_p,C_{ep},LTy,enhanced_region_1,1,1,4.1369841678980786e-02,9.9999999999999967e-01,2.9436081601660629e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7945417589627994e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,5.0000000000000000e-01,2.5525440310417071e+00,1.6063010436239129e+01,9.3985653288162230e-01,-1.2452400092199674e+01,1.9077510328234768e+00,8.2820884305700904e-01,1.3509367588221534e+02,2.9347977825722182e-08,1.8053052013678466e+00,2.9347977825722182e-08,1.8053052013678466e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6493308802045803e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2542155558993634e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3437984058839447e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1497011844166689e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1506075499380315e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3638654394297886e-01,1.7210618047713197e-01,1.0470633421669515e-05,2.4372347261680180e-01,1.7257054635225680e-01,2.0198970679219538e-01,4.3715285377627214e-02,1.1326448037065720e-02,3.3802784170923135e-06,5.6460906665956725e-02,5.5313159083251670e-02,3.5732447681673489e-02,4.1369841678980786e-02,1.0806276381031470e-02,3.1900238377860490e-06,5.3449252823113420e-02,5.2345458525247399e-02,3.3843150517958456e-02,9.6907290464769808e-04,3.1608712949326295e-01,3.7702583290724006e-06,9.9718568985858791e-01,9.4576330237712303e-01,9.9718521898701218e-01,9.6291716905162078e-04,3.1664479934871087e-01,3.7461311811225055e-06,9.9167022663462490e-01,9.3975843143492188e-01,9.9166975913994126e-01
C_e_p,C_{ep},LTy,enhanced_region_1,1,2,3.9449318925005514e-02,1.0000000000000002e+00,2.9296749724094813e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8138698072838770e+00,1.5707949999999999e+00,2.6507188014663878e+00,5.7923114550561809e+00,5.0000000000000000e-01,2.6507188014663878e+00,1.5355242879570550e+01,9.2824444987170973e-01,-1.1903723066045126e+01,2.0668415633351525e+00,8.0162050068931934e-01,1.3026698873583084e+02,2.9347977825722182e-08,1.7257599361110050e+00,2.9347977825722182e-08,1.7257599361110050e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7372547704631700e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4914432117820647e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1542471119224729e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7451385933028780e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7467289672739407e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0841334689517038e-01,1.5167055560875467e-01,9.1467868014638506e-06,2.0450250472382039e-01,1.3717622532862606e-01,1.7340075081006082e-01,4.3118621156549873e-02,1.3587191243092189e-02,3.6499735066566882e-06,5.6224741697453652e-02,5.4558315829564878e-02,3.6083321391629543e-02,3.9449318925005514e-02,1.2609932121508178e-02,3.3338006267124560e-06,5.1483682361590573e-02,4.9915520356975655e-02,3.3080519596862222e-02,9.4733877186001703e-04,3.7579675179052896e-01,4.0233055479231626e-06,9.9799879812345293e-01,9.2454226463337608e-01,9.9799834850411950e-01,9.3668483968222145e-04,3.7692117542844095e-01,3.9773853436033917e-06,9.8880417873699678e-01,9.1414666833751324e-01,9.8880373508598207e-01
