selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
F3,F_3,L_proton,enhanced_region_2,2,23,9.9027910853600769e-14,9.9999999999994982e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.0000000000000000e-01,2.6507188014663878e+00,4.7123889803846897e+00,6.3837937735410097e+00,1.5343299500067358e+01,6.1022833829644951e-01,8.6120355732150966e-01,-1.9792134698887693e+01,-8.0997362460276836e+00,2.0668415633351542e+00,5.5183613598483179e+00,4.1422605327749140e-01,9.6829894905785197e-01,0.0000000000000000e+00,1.3026698873583084e+02,,,1.1122088333071964e+00,2.2244176372664151e+00,3.7856248025214256e-08,1.7257599361110050e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.7123889803846897e+00,1.5343299500067358e+01,7.6786308310365059e-01,-1.9792134698887693e+01,5.5183613598483179e+00,9.6829894905785197e-01,0.0000000000000000e+00,2.2244176372664151e+00,3.7856248025214256e-08,2.2244176372664151e+00,3.7856248025214256e-08
F3,F_3,L_proton,enhanced_region_3,3,55,0.0000000000000000e+00,7.3973117155276769e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,7.5535952398709991e+00,1.2173278880965338e+01,6.3064405449024319e-01,9.7587149830396258e-01,-9.8888815470349520e+00,-7.6078187861820261e+00,1.1216578788550471e+00,5.5045543622204640e+00,4.1585105549919915e-01,6.8170513260821974e-01,7.2521812553026113e+00,1.8000000000000000e+02,,,2.9347977603677577e-08,2.0369766563346454e+00,6.9035366700782950e-03,2.1983517783542297e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091672769203644e+01,8.3792780045066939e-01,-8.5985094448239394e+00,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,2.9347977825722182e-08,1.2465816915378576e+00,2.9347977825722182e-08,1.2465816915378576e+00
F3,F_3,L_electron,enhanced_region_0,0,1,1.8938552168539348e-14,9.9999999999999067e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,1.8000000000000000e+00,1.8000000000000000e+00,4.7123889803846897e+00,4.7123889803846897e+00,3.7763277440920979e+00,3.7763277440920979e+00,1.8443612689881075e-01,1.8443612689881075e-01,-1.9792133624973108e+01,-1.9792133624973108e+01,1.7578505660581023e+01,1.7578505660581023e+01,9.9219759952295461e-01,9.9219759952295461e-01,0.0000000000000000e+00,0.0000000000000000e+00,,,8.0079034941590947e+00,8.0079034941590947e+00,5.5371859320254939e-07,5.5371859320254939e-07,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,4.7123889803846897e+00,3.7763277440920979e+00,1.8443612689881075e-01,-1.9792133624973108e+01,1.7578505660581023e+01,9.9219759952295461e-01,0.0000000000000000e+00,8.0079034941590947e+00,5.5371859320254939e-07,8.0079034941590947e+00,5.5371859320254939e-07
F3,F_3,L_electron,enhanced_region_1,1,1,2.2204460492503127e-15,9.9999999999999889e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.0894464219908318e+01,1.0894464219908318e+01,5.4009195280545697e-01,5.4009195280545697e-01,-1.9792134555713471e+01,-1.9792134555713471e+01,1.0156878657862487e+01,1.0156878657862487e+01,9.7749075077597991e-01,9.7749075077597991e-01,0.0000000000000000e+00,0.0000000000000000e+00,,,4.4488352745328301e+00,4.4488352745328301e+00,1.0663025395984960e-07,1.0663025395984960e-07,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,4.7123889803846897e+00,1.0894464219908318e+01,5.4009195280545697e-01,-1.9792134555713471e+01,1.0156878657862487e+01,9.7749075077597991e-01,0.0000000000000000e+00,4.4488352745328301e+00,1.0663025395984960e-07,4.4488352745328301e+00,1.0663025395984960e-07
F3,F_3,L_electron,enhanced_region_2,2,23,8.8817841970012523e-16,9.9999999999999956e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.0000000000000000e-01,2.6507188014663878e+00,4.7123889803846897e+00,6.3837937735410097e+00,1.5343299500067358e+01,6.1022833829644951e-01,8.6120355732150966e-01,-1.9792134698887693e+01,-8.0997362460276836e+00,2.0668415633351542e+00,5.5183613598483179e+00,4.1422605327749140e-01,9.6829894905785197e-01,0.0000000000000000e+00,1.3026698873583084e+02,,,1.1122088333071964e+00,2.2244176372664151e+00,3.7856248025214256e-08,1.7257599361110050e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.7123889803846897e+00,1.5343299500067358e+01,7.6786308310365059e-01,-1.9792134698887693e+01,5.5183613598483179e+00,9.6829894905785197e-01,0.0000000000000000e+00,2.2244176372664151e+00,3.7856248025214256e-08,2.2244176372664151e+00,3.7856248025214256e-08
F3,F_3,L_electron,enhanced_region_3,3,55,0.0000000000000000e+00,7.6734607597134985e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,7.5535952398709991e+00,1.2173278880965338e+01,6.3064405449024319e-01,9.7587149830396258e-01,-9.8888815470349520e+00,-7.6078187861820261e+00,1.1216578788550471e+00,5.5045543622204640e+00,4.1585105549919915e-01,6.8170513260821974e-01,7.2521812553026113e+00,1.8000000000000000e+02,,,2.9347977603677577e-08,2.0369766563346454e+00,6.9035366700782950e-03,2.1983517783542297e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091672769203644e+01,8.3792780045066939e-01,-8.5985094448239394e+00,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,2.9347977825722182e-08,1.2465816915378576e+00,2.9347977825722182e-08,1.2465816915378576e+00
F3,F_3,unpolarized,enhanced_region_0,0,33,0.0000000000000000e+00,3.8388572399307586e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,8.8798962314442882e+00,1.2173278880965338e+01,6.7346061965187842e-01,9.7064802833967134e-01,-9.7227891598914766e+00,-7.6455034254030663e+00,1.1940661771000585e+00,5.1854198991079556e+00,5.1876902874607456e-01,6.8170513260821974e-01,3.5819798427795376e+01,1.6692411579184559e+02,,,2.9347977603677577e-08,7.8935165961032339e-01,1.6647076822805409e-01,2.1621476292302910e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091672769203644e+01,8.3792780045066939e-01,-8.5985094448239394e+00,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,2.9347977825722182e-08,1.2465816915378576e+00,2.9347977825722182e-08,1.2465816915378576e+00
F3,F_3,unpolarized,enhanced_region_1,1,22,0.0000000000000000e+00,3.6402606628691647e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,7.8539816339744828e-01,2.6507188014663878e+00,7.3650772624204972e+00,1.2023678111595412e+01,8.6120355732150966e-01,9.7769208580090172e-01,-8.6400421359330721e+00,-7.6078187861820261e+00,1.1216578788550471e+00,2.0668415633351542e+00,4.1442503072156844e-01,6.1899787410727924e-01,1.3026698873583084e+02,1.8000000000000000e+02,,,2.5245980152465330e-01,2.0930894279142822e+00,1.7257599361110050e+00,2.1983517783542297e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.3744467859455345e+00,1.0198617632435624e+01,9.7383373522843775e-01,-7.6245855887734226e+00,1.1538740727121930e+00,5.0749408013494057e-01,1.7129718701671220e+02,8.9522765959361972e-01,2.1822436814246235e+00,8.9522765959361972e-01,2.1822436814246235e+00
F3,F_3,unpolarized,enhanced_region_2,2,14,0.0000000000000000e+00,3.3178642994111329e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,2.7488935718910690e+00,4.0251655874119221e+00,6.3837937735410097e+00,7.1895287070532792e+00,6.2080027786965375e-01,8.4108037083893894e-01,-9.5682200247079550e+00,-8.1889628580392628e+00,2.2382840202183552e+00,4.8884265279975345e+00,4.1422605327749140e-01,5.1226809147975594e-01,4.9568636562206116e+01,1.2534424993778869e+02,,,1.8177866291266058e+00,2.2244176372664151e+00,3.1496745378031488e-01,1.6400387076710086e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8346499989237599e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,2.7488935718910690e+00,7.1895287070532792e+00,8.4108037083893894e-01,-8.1889628580392628e+00,2.2382840202183552e+00,4.1422605327749140e-01,1.2534424993778869e+02,2.1397557831639764e+00,1.6400387076710086e+00,2.1397557831639764e+00,1.6400387076710086e+00
F3,F_3,unpolarized,enhanced_region_3,3,11,0.0000000000000000e+00,3.4210186136802767e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,4.1233403578366037e+00,5.1050880620834143e+00,6.6620337772758180e+00,8.6264642893171679e+00,6.1022833829644951e-01,6.6108155790528200e-01,-9.8960673494481988e+00,-9.6505740765211527e+00,5.0466638594306570e+00,5.5183613598483179e+00,5.2475546490262570e-01,6.3234235633566438e-01,0.0000000000000000e+00,4.2752377209170319e+01,,,6.8658495070141101e-01,1.7301189376892725e+00,3.7856248025214256e-08,2.3584878806657159e-01,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1691301643700562e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,4.1233403578366037e+00,6.6620337772758180e+00,6.1521136038754631e-01,-9.6505740765211527e+00,5.0466638594306570e+00,5.2475546490262570e-01,4.2752377209170319e+01,1.7301189376892725e+00,2.3584878806657159e-01,1.7301189376892725e+00,2.3584878806657159e-01
F3,F_3,Tx_proton,enhanced_region_0,0,33,0.0000000000000000e+00,5.0000000000000488e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,8.8798962314442882e+00,1.2173278880965338e+01,6.7346061965187842e-01,9.7064802833967134e-01,-9.7227891598914766e+00,-7.6455034254030663e+00,1.1940661771000585e+00,5.1854198991079556e+00,5.1876902874607456e-01,6.8170513260821974e-01,3.5819798427795376e+01,1.6692411579184559e+02,,,2.9347977603677577e-08,7.8935165961032339e-01,1.6647076822805409e-01,2.1621476292302910e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091672769203644e+01,8.3792780045066939e-01,-8.5985094448239394e+00,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,2.9347977825722182e-08,1.2465816915378576e+00,2.9347977825722182e-08,1.2465816915378576e+00
F3,F_3,Tx_proton,enhanced_region_1,1,22,0.0000000000000000e+00,5.0000000001286105e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,7.8539816339744828e-01,2.6507188014663878e+00,7.3650772624204972e+00,1.2023678111595412e+01,8.6120355732150966e-01,9.7769208580090172e-01,-8.6400421359330721e+00,-7.6078187861820261e+00,1.1216578788550471e+00,2.0668415633351542e+00,4.1442503072156844e-01,6.1899787410727924e-01,1.3026698873583084e+02,1.8000000000000000e+02,,,2.5245980152465330e-01,2.0930894279142822e+00,1.7257599361110050e+00,2.1983517783542297e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.3744467859455345e+00,1.0198617632435624e+01,9.7383373522843775e-01,-7.6245855887734226e+00,1.1538740727121930e+00,5.0749408013494057e-01,1.7129718701671220e+02,8.9522765959361972e-01,2.1822436814246235e+00,8.9522765959361972e-01,2.1822436814246235e+00
F3,F_3,Tx_proton,enhanced_region_2,2,14,0.0000000000000000e+00,5.0000000000385980e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,2.7488935718910690e+00,4.0251655874119221e+00,6.3837937735410097e+00,7.1895287070532792e+00,6.2080027786965375e-01,8.4108037083893894e-01,-9.5682200247079550e+00,-8.1889628580392628e+00,2.2382840202183552e+00,4.8884265279975345e+00,4.1422605327749140e-01,5.1226809147975594e-01,4.9568636562206116e+01,1.2534424993778869e+02,,,1.8177866291266058e+00,2.2244176372664151e+00,3.1496745378031488e-01,1.6400387076710086e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8346499989237599e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,2.7488935718910690e+00,7.1895287070532792e+00,8.4108037083893894e-01,-8.1889628580392628e+00,2.2382840202183552e+00,4.1422605327749140e-01,1.2534424993778869e+02,2.1397557831639764e+00,1.6400387076710086e+00,2.1397557831639764e+00,1.6400387076710086e+00
F3,F_3,Tx_proton,enhanced_region_3,3,11,0.0000000000000000e+00,5.0000000000088518e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,4.1233403578366037e+00,5.1050880620834143e+00,6.6620337772758180e+00,8.6264642893171679e+00,6.1022833829644951e-01,6.6108155790528200e-01,-9.8960673494481988e+00,-9.6505740765211527e+00,5.0466638594306570e+00,5.5183613598483179e+00,5.2475546490262570e-01,6.3234235633566438e-01,0.0000000000000000e+00,4.2752377209170319e+01,,,6.8658495070141101e-01,1.7301189376892725e+00,3.7856248025214256e-08,2.3584878806657159e-01,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1691301643700562e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,4.1233403578366037e+00,6.6620337772758180e+00,6.1521136038754631e-01,-9.6505740765211527e+00,5.0466638594306570e+00,5.2475546490262570e-01,4.2752377209170319e+01,1.7301189376892725e+00,2.3584878806657159e-01,1.7301189376892725e+00,2.3584878806657159e-01
F3,F_3,Ty_proton,enhanced_region_0,0,33,0.0000000000000000e+00,5.2804027643326501e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,8.8798962314442882e+00,1.2173278880965338e+01,6.7346061965187842e-01,9.7064802833967134e-01,-9.7227891598914766e+00,-7.6455034254030663e+00,1.1940661771000585e+00,5.1854198991079556e+00,5.1876902874607456e-01,6.8170513260821974e-01,3.5819798427795376e+01,1.6692411579184559e+02,,,2.9347977603677577e-08,7.8935165961032339e-01,1.6647076822805409e-01,2.1621476292302910e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091672769203644e+01,8.3792780045066939e-01,-8.5985094448239394e+00,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,2.9347977825722182e-08,1.2465816915378576e+00,2.9347977825722182e-08,1.2465816915378576e+00
F3,F_3,Ty_proton,enhanced_region_1,1,22,0.0000000000000000e+00,5.2056332628411672e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,7.8539816339744828e-01,2.6507188014663878e+00,7.3650772624204972e+00,1.2023678111595412e+01,8.6120355732150966e-01,9.7769208580090172e-01,-8.6400421359330721e+00,-7.6078187861820261e+00,1.1216578788550471e+00,2.0668415633351542e+00,4.1442503072156844e-01,6.1899787410727924e-01,1.3026698873583084e+02,1.8000000000000000e+02,,,2.5245980152465330e-01,2.0930894279142822e+00,1.7257599361110050e+00,2.1983517783542297e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.3744467859455345e+00,1.0198617632435624e+01,9.7383373522843775e-01,-7.6245855887734226e+00,1.1538740727121930e+00,5.0749408013494057e-01,1.7129718701671220e+02,8.9522765959361972e-01,2.1822436814246235e+00,8.9522765959361972e-01,2.1822436814246235e+00
F3,F_3,Ty_proton,enhanced_region_2,2,14,0.0000000000000000e+00,5.1612592113517541e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,2.7488935718910690e+00,4.0251655874119221e+00,6.3837937735410097e+00,7.1895287070532792e+00,6.2080027786965375e-01,8.4108037083893894e-01,-9.5682200247079550e+00,-8.1889628580392628e+00,2.2382840202183552e+00,4.8884265279975345e+00,4.1422605327749140e-01,5.1226809147975594e-01,4.9568636562206116e+01,1.2534424993778869e+02,,,1.8177866291266058e+00,2.2244176372664151e+00,3.1496745378031488e-01,1.6400387076710086e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8346499989237599e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,2.7488935718910690e+00,7.1895287070532792e+00,8.4108037083893894e-01,-8.1889628580392628e+00,2.2382840202183552e+00,4.1422605327749140e-01,1.2534424993778869e+02,2.1397557831639764e+00,1.6400387076710086e+00,2.1397557831639764e+00,1.6400387076710086e+00
F3,F_3,Ty_proton,enhanced_region_3,3,11,0.0000000000000000e+00,5.2160479321682707e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,4.1233403578366037e+00,5.1050880620834143e+00,6.6620337772758180e+00,8.6264642893171679e+00,6.1022833829644951e-01,6.6108155790528200e-01,-9.8960673494481988e+00,-9.6505740765211527e+00,5.0466638594306570e+00,5.5183613598483179e+00,5.2475546490262570e-01,6.3234235633566438e-01,0.0000000000000000e+00,4.2752377209170319e+01,,,6.8658495070141101e-01,1.7301189376892725e+00,3.7856248025214256e-08,2.3584878806657159e-01,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1691301643700562e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,4.1233403578366037e+00,6.6620337772758180e+00,6.1521136038754631e-01,-9.6505740765211527e+00,5.0466638594306570e+00,5.2475546490262570e-01,4.2752377209170319e+01,1.7301189376892725e+00,2.3584878806657159e-01,1.7301189376892725e+00,2.3584878806657159e-01
F3,F_3,Tx_electron,enhanced_region_0,0,33,0.0000000000000000e+00,5.0042520437650606e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,8.8798962314442882e+00,1.2173278880965338e+01,6.7346061965187842e-01,9.7064802833967134e-01,-9.7227891598914766e+00,-7.6455034254030663e+00,1.1940661771000585e+00,5.1854198991079556e+00,5.1876902874607456e-01,6.8170513260821974e-01,3.5819798427795376e+01,1.6692411579184559e+02,,,2.9347977603677577e-08,7.8935165961032339e-01,1.6647076822805409e-01,2.1621476292302910e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091672769203644e+01,8.3792780045066939e-01,-8.5985094448239394e+00,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,2.9347977825722182e-08,1.2465816915378576e+00,2.9347977825722182e-08,1.2465816915378576e+00
F3,F_3,Tx_electron,enhanced_region_1,1,22,0.0000000000000000e+00,5.0000000001286105e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,7.8539816339744828e-01,2.6507188014663878e+00,7.3650772624204972e+00,1.2023678111595412e+01,8.6120355732150966e-01,9.7769208580090172e-01,-8.6400421359330721e+00,-7.6078187861820261e+00,1.1216578788550471e+00,2.0668415633351542e+00,4.1442503072156844e-01,6.1899787410727924e-01,1.3026698873583084e+02,1.8000000000000000e+02,,,2.5245980152465330e-01,2.0930894279142822e+00,1.7257599361110050e+00,2.1983517783542297e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.3744467859455345e+00,1.0198617632435624e+01,9.7383373522843775e-01,-7.6245855887734226e+00,1.1538740727121930e+00,5.0749408013494057e-01,1.7129718701671220e+02,8.9522765959361972e-01,2.1822436814246235e+00,8.9522765959361972e-01,2.1822436814246235e+00
