spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,0,-1,-1,-1,0,-1,-1,-1,3.9660585751064936e-01,-7.6663535540323034e-18,3.9660585751064936e-01,-1.9329905014896187e-17
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,0,-1,-1,-1,1,-1,-1,1,1.5241333155003908e-01,-4.4251526579349790e-02,1.5870734462772992e-01,-2.8257004886755793e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,0,-1,-1,-1,2,-1,1,-1,1.4214462376225217e-02,-3.9461571628103013e-03,1.4752053992536813e-02,-2.7079632679489918e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,0,-1,-1,-1,3,-1,1,1,7.4470800007382680e-03,4.0242996688461471e-03,8.4648678880459259e-03,4.9543226638071397e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,0,-1,-1,-1,4,1,-1,-1,-2.1958246638929857e-17,1.7695063347380574e-17,2.8200706769935496e-17,2.4632945192310620e+00
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,0,-1,-1,-1,5,1,-1,1,1.5661139813832977e-17,1.5556825552069093e-17,2.2074558240787838e-17,7.8205669407670542e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,0,-1,-1,-1,6,1,1,-1,-2.9762084814017014e-18,1.5321511594043900e-18,3.3474324638492167e-18,2.6661755251860679e+00
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,0,-1,-1,-1,7,1,1,1,1.0767292196878232e-17,-6.1567120483715629e-19,1.0784879799303306e-17,-5.7117567038851437e-02
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,1,-1,-1,1,0,-1,-1,-1,1.5241333155003908e-01,4.4251526579349790e-02,1.5870734462772992e-01,2.8257004886755793e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,6.9891235561584904e+02,1.0000000000000000e+00,True,1,1,1.5186995331775692e-17,1.5556153502420156e-16,4.1259075842336984e-02,1.4901161193847656e-08,4.1259076557507761e-02,4.1259076557507761e-02,7.0991930237388888e-10,2.2204460492503128e-16,5.9014571224605405e-11,5.9014571224605405e-11,1,-1,-1,1,1,-1,-1,1,6.3614606384649885e-02,-8.9576561689729312e-19,6.3614606384649885e-02,-1.4081131171055083e-17
