spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,F1,F2,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,0,-1,-1,-1,0,-1,-1,-1,3.1019406655643406e-01,-6.7771871875815951e-19,3.1019406655643406e-01,-2.1848216707744831e-18
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,0,-1,-1,-1,1,-1,-1,1,1.8636677199235924e-01,-5.0627605736871466e-02,1.9312101948130897e-01,-2.6525444032444184e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,0,-1,-1,-1,2,-1,1,-1,5.5588445749605135e-02,-1.5432222306992897e-02,5.7690803306846429e-02,-2.7079632679489668e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,0,-1,-1,-1,3,-1,1,1,3.1328689575998443e-02,-1.7379297242811818e-02,3.5826341750216137e-02,-5.0647556893916146e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,0,-1,-1,-1,4,1,-1,-1,-1.2945083454149424e-17,-3.2365066822693012e-18,1.3343543799878166e-17,-2.8965968452594035e+00
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,0,-1,-1,-1,5,1,-1,1,-5.9748471420473276e-18,-1.3377122543967080e-18,6.1227667313392102e-18,-2.9213343819103041e+00
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,0,-1,-1,-1,6,1,1,-1,-1.6110607447465574e-18,-2.7892554930329947e-19,1.6350278851803964e-18,-2.9701604260228009e+00
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,0,-1,-1,-1,7,1,1,1,1.0668655572433704e-19,-2.0437628810200819e-18,2.0465455614297542e-18,-1.5186426206565091e+00
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,1,-1,-1,1,0,-1,-1,-1,1.8636677199235924e-01,5.0627605736871466e-02,1.9312101948130897e-01,2.6525444032444184e-01
unpolarized,pure_initial_state,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,1.0151648953746999e-02,3.6570759686139643e-03,4.7297572753076125e+00,7.3818588045086653e-01,2.7952959161136631e-01,2.7952959161136631e-01,1.0000000000000000e+00,True,1,1,1.0578797902390238e-17,3.4395591547569717e-17,8.1223243958077479e-03,0.0000000000000000e+00,8.1223243957796263e-03,8.1223243958069638e-03,0.0000000000000000e+00,-1.2949676829668655e-33,-4.5682858537676729e-16,-1.2739375526704677e-17,1,-1,-1,1,1,-1,-1,1,1.2025293324590514e-01,-2.5500734220007881e-18,1.2025293324590514e-01,-2.1205914510094691e-17
