spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,0,-1,-1,-1,0,-1,-1,-1,-3.1599112155861991e-01,-2.1422345193692355e-18,3.1599112155861991e-01,-3.1415926535897931e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,0,-1,-1,-1,1,-1,-1,1,-1.8375624833773879e-01,5.2422504293486397e-02,1.9108761801739360e-01,2.8636919243052787e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,0,-1,-1,-1,2,-1,1,-1,7.5784647070090000e-03,-2.1039003794254040e-03,7.8650825883729517e-03,-2.7079632679489679e-01
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,0,-1,-1,-1,3,-1,1,1,2.9233309160937647e-03,-5.6119777643904405e-03,6.3277292983346198e-03,-1.0905616114767873e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,0,-1,-1,-1,4,1,-1,-1,-3.8021747634342366e-18,2.2584879025771309e-17,2.2902691840489430e-17,1.7375828405293945e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,0,-1,-1,-1,5,1,-1,1,-1.9639323677481587e-18,6.3910015454593416e-18,6.6859502764493087e-18,1.8689336369618654e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,0,-1,-1,-1,6,1,1,-1,2.4996751982237994e-18,-1.9115189878624491e-18,3.1467889884092756e-18,-6.5284730252808820e-01
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,0,-1,-1,-1,7,1,1,1,1.1819958882910186e-18,-1.3795576296736077e-19,1.1900193580243897e-18,-1.1618857045898544e-01
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,1,-1,-1,1,0,-1,-1,-1,-1.8375624833773879e-01,-5.2422504293486397e-02,1.9108761801739360e-01,-2.8636919243052787e+00
polarized,h_in_plus_minus_h_in_minus,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,3.5048792321882978e+00,7.4146480144955040e-01,2.6416719174910249e+03,2.2737367544323206e-13,1.1102230246251565e-16,True,1,1,-1.4394693301350303e-16,-1.8209731304737119e-16,1.9180787541191478e-02,0.0000000000000000e+00,1.9180780883957187e-02,1.9180780884019151e-02,0.0000000000000000e+00,6.9303521534630907e-32,-2.3728282485163720e-11,-2.3727838397647936e-11,1,-1,-1,1,1,-1,-1,1,-1.1560310049727174e-01,-1.7786434761899244e-18,1.1560310049727174e-01,-3.1415926535897931e+00
