selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_p,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_gamma,lepton_heavy_unpolarized_proton_unpolarized_C_p_gamma,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_rest,lepton_heavy_unpolarized_proton_unpolarized_C_p_rest,lepton_heavy_unpolarized_proton_unpolarized_C_gamma_rest,lepton_heavy_unpolarized_proton_unpolarized_GHZ_purity,lepton_heavy_unpolarized_proton_L_C_heavy_p,lepton_heavy_unpolarized_proton_L_C_heavy_gamma,lepton_heavy_unpolarized_proton_L_C_p_gamma,lepton_heavy_unpolarized_proton_L_C_heavy_rest,lepton_heavy_unpolarized_proton_L_C_p_rest,lepton_heavy_unpolarized_proton_L_C_gamma_rest,lepton_heavy_unpolarized_proton_L_GHZ_purity,lepton_heavy_L_proton_unpolarized_C_heavy_p,lepton_heavy_L_proton_unpolarized_C_heavy_gamma,lepton_heavy_L_proton_unpolarized_C_p_gamma,lepton_heavy_L_proton_unpolarized_C_heavy_rest,lepton_heavy_L_proton_unpolarized_C_p_rest,lepton_heavy_L_proton_unpolarized_C_gamma_rest,lepton_heavy_L_proton_unpolarized_GHZ_purity,lepton_heavy_unpolarized_proton_Tx_C_heavy_p,lepton_heavy_unpolarized_proton_Tx_C_heavy_gamma,lepton_heavy_unpolarized_proton_Tx_C_p_gamma,lepton_heavy_unpolarized_proton_Tx_C_heavy_rest,lepton_heavy_unpolarized_proton_Tx_C_p_rest,lepton_heavy_unpolarized_proton_Tx_C_gamma_rest,lepton_heavy_unpolarized_proton_Tx_GHZ_purity,lepton_heavy_unpolarized_proton_Ty_C_heavy_p,lepton_heavy_unpolarized_proton_Ty_C_heavy_gamma,lepton_heavy_unpolarized_proton_Ty_C_p_gamma,lepton_heavy_unpolarized_proton_Ty_C_heavy_rest,lepton_heavy_unpolarized_proton_Ty_C_p_rest,lepton_heavy_unpolarized_proton_Ty_C_gamma_rest,lepton_heavy_unpolarized_proton_Ty_GHZ_purity,lepton_heavy_Tx_proton_unpolarized_C_heavy_p,lepton_heavy_Tx_proton_unpolarized_C_heavy_gamma,lepton_heavy_Tx_proton_unpolarized_C_p_gamma,lepton_heavy_Tx_proton_unpolarized_C_heavy_rest,lepton_heavy_Tx_proton_unpolarized_C_p_rest,lepton_heavy_Tx_proton_unpolarized_C_gamma_rest,lepton_heavy_Tx_proton_unpolarized_GHZ_purity,lepton_heavy_Ty_proton_unpolarized_C_heavy_p,lepton_heavy_Ty_proton_unpolarized_C_heavy_gamma,lepton_heavy_Ty_proton_unpolarized_C_p_gamma,lepton_heavy_Ty_proton_unpolarized_C_heavy_rest,lepton_heavy_Ty_proton_unpolarized_C_p_rest,lepton_heavy_Ty_proton_unpolarized_C_gamma_rest,lepton_heavy_Ty_proton_unpolarized_GHZ_purity,lepton_heavy_L_proton_L_C_heavy_p,lepton_heavy_L_proton_L_C_heavy_gamma,lepton_heavy_L_proton_L_C_p_gamma,lepton_heavy_L_proton_L_C_heavy_rest,lepton_heavy_L_proton_L_C_p_rest,lepton_heavy_L_proton_L_C_gamma_rest,lepton_heavy_L_proton_L_GHZ_purity,lepton_heavy_L_proton_Tx_C_heavy_p,lepton_heavy_L_proton_Tx_C_heavy_gamma,lepton_heavy_L_proton_Tx_C_p_gamma,lepton_heavy_L_proton_Tx_C_heavy_rest,lepton_heavy_L_proton_Tx_C_p_rest,lepton_heavy_L_proton_Tx_C_gamma_rest,lepton_heavy_L_proton_Tx_GHZ_purity,lepton_heavy_L_proton_Ty_C_heavy_p,lepton_heavy_L_proton_Ty_C_heavy_gamma,lepton_heavy_L_proton_Ty_C_p_gamma,lepton_heavy_L_proton_Ty_C_heavy_rest,lepton_heavy_L_proton_Ty_C_p_rest,lepton_heavy_L_proton_Ty_C_gamma_rest,lepton_heavy_L_proton_Ty_GHZ_purity,lepton_heavy_Tx_proton_Tx_C_heavy_p,lepton_heavy_Tx_proton_Tx_C_heavy_gamma,lepton_heavy_Tx_proton_Tx_C_p_gamma,lepton_heavy_Tx_proton_Tx_C_heavy_rest,lepton_heavy_Tx_proton_Tx_C_p_rest,lepton_heavy_Tx_proton_Tx_C_gamma_rest,lepton_heavy_Tx_proton_Tx_GHZ_purity,lepton_heavy_Tx_proton_Ty_C_heavy_p,lepton_heavy_Tx_proton_Ty_C_heavy_gamma,lepton_heavy_Tx_proton_Ty_C_p_gamma,lepton_heavy_Tx_proton_Ty_C_heavy_rest,lepton_heavy_Tx_proton_Ty_C_p_rest,lepton_heavy_Tx_proton_Ty_C_gamma_rest,lepton_heavy_Tx_proton_Ty_GHZ_purity
GHZ_purity,P_{\rm GHZ+},lepton_heavy_L_proton_Ty,enhanced_region_0,0,1,3.8450173302299057e-01,1.0000000000000000e+00,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0094560081062203e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.7123889803846897e+00,3.7401805370043895e-01,4.2366605821563236e-02,-1.6350414709799686e-03,9.3339594832579511e+00,4.4958920029325694e-01,0.0000000000000000e+00,2.2526818781837354e-01,4.1145969393304749e-01,2.2526818781837354e-01,4.1145969393304749e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8469209523915560e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.0282711142738038e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8469209523915548e-01,3.5584048251550780e-11,2.3654023679363251e-06,3.5100667923337880e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8469209523915560e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.4245357847166702e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8469209523915560e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.4245309487607556e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8469209523915227e-01,0.0000000000000000e+00,3.4318694022091848e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8469209523915560e-01,0.0000000000000000e+00,3.4511926660929504e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8469209523915049e-01,1.0049185026478537e-08,1.0256899763274556e-05,1.9498175918777583e-03,1.0256892591572759e-05,1.9498176153009271e-03,1.9498445928117696e-03,4.7546850591040460e-07,4.3204857619627807e-06,2.3654023677480576e-06,8.4245357864019965e-01,5.0574462063895650e-06,8.4245357865166881e-01,8.4245357864391079e-01,3.8469209523916409e-01,4.3229179912226183e-06,2.3692617368255556e-06,8.4293978056379526e-01,5.0615276771978898e-06,8.4293978879781040e-01,8.4293978879005538e-01,3.8450173302299057e-01,3.9487886294153896e-09,3.4511283181215546e-07,8.4245357844722424e-01,5.3876893735661613e-01,9.9999999999979083e-01,9.9999999999985034e-01,7.6938419051176177e-01,2.2859775183903253e-10,3.4511208141241312e-07,8.4245309487607589e-01,5.3876863241662565e-01,9.9999942817095622e-01,9.9999942817101573e-01,3.8469209523915238e-01
GHZ_purity,P_{\rm GHZ+},lepton_heavy_L_proton_Ty,enhanced_region_1,1,1,3.7690664645052346e-01,1.0000000000000000e+00,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.4221618305131818e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,1.0000000000000000e+00,3.2397674240144743e+00,1.3784961005891697e+01,7.8901808965537323e-01,-1.1635193179602275e+01,4.5659158976919008e+00,8.8974500425665115e-01,1.2130235046677475e+02,1.7205975735689578e+00,2.7954814867139341e+00,1.7205975735689578e+00,2.7954814867139341e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866707e-01,1.5888960048462302e-04,1.2331892902521757e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,0.0000000000000000e+00,1.2253309818255070e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,0.0000000000000000e+00,1.9678105696191356e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,0.0000000000000000e+00,1.2012095893578724e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,6.6246775747431973e-03,1.2761263957300154e-01,5.7520028120388103e-04,1.2790733126717452e-01,8.6965780040429274e-03,1.2773695586596256e-01,3.8889083226789911e-01,1.6780333267017708e-01,1.2165423855878627e-01,7.7908645429644093e-03,2.6086130182782374e-01,2.3088863655649450e-01,1.9987835710797922e-01,4.0771251994603852e-01,1.6085515803448378e-01,1.2218431001781074e-01,7.3576582315490798e-03,2.5289485809221118e-01,2.2154218235113979e-01,1.9528328705312442e-01,3.7690664645052346e-01,8.0153471178739089e-01,1.0753325798833500e-02,1.6381045030508599e-02,9.9312853772128085e-01,9.9320541538659612e-01,5.8661293440297657e-01,3.6015836449054262e-03,8.0450822874632288e-01,1.5934725915288810e-02,1.6690336942478286e-02,9.9692962166886923e-01,9.9694198550756974e-01,5.8899384053201664e-01,3.3126817988745294e-01
GHZ_purity,P_{\rm GHZ+},lepton_heavy_L_proton_Ty,enhanced_region_1,1,2,3.7682068814605141e-01,9.9999999999999989e-01,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.4704738888051245e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,1.0000000000000000e+00,3.3379421944391554e+00,1.3382846019508845e+01,7.6714766596251005e-01,-1.2010239668087380e+01,4.9419393044250697e+00,8.8841624179740908e-01,1.1631071669325108e+02,1.9211666076357321e+00,2.6074697833468639e+00,1.9211666076357321e+00,2.6074697833468639e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,1.6385464641014110e-03,1.3307495367629335e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,0.0000000000000000e+00,1.3234775962946987e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,0.0000000000000000e+00,1.9825167382504925e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,0.0000000000000000e+00,1.2067925187784928e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893176e-01,7.3951695970996805e-03,1.3713490444457468e-01,1.4863580907278752e-03,1.3741279094735318e-01,8.8601558291858638e-03,1.3722170325784599e-01,3.8852956579824466e-01,1.4302181176297404e-01,1.3110440817995703e-01,5.7851848382573946e-03,2.4432882238199174e-01,2.0625633533589879e-01,1.9817871527616671e-01,4.0961420225184747e-01,1.3614493907782091e-01,1.3185479896025670e-01,5.0259343821297403e-03,2.3731685379089246e-01,1.9737999037129855e-01,1.9444563371287607e-01,3.7682068814605141e-01,8.0285619108700179e-01,9.7393207956613798e-03,1.5670302881746423e-02,9.9447702753191858e-01,9.9455279509829242e-01,5.8707073544966204e-01,3.0063046011454819e-03,8.0525335138740228e-01,1.5608686138428307e-02,1.6825378613571695e-02,9.9771370876927090e-01,9.9773348492904423e-01,5.8930703212415547e-01,3.3604624395275828e-01
GHZ_purity,P_{\rm GHZ+},lepton_heavy_L_proton_Ty,enhanced_region_2,2,1,3.7690664645052341e-01,9.9999999999999989e-01,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.4221618305131818e+00,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,1.0000000000000000e+00,6.1850105367549055e+00,1.3784961005891699e+01,7.8901808965537323e-01,-1.1635193179602277e+01,4.5659158976918990e+00,8.8974500425665137e-01,1.2130235046677475e+02,1.7205975735689574e+00,2.7954814867139346e+00,1.7205975735689574e+00,2.7954814867139346e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866707e-01,1.5888960048457092e-04,1.2331892902521419e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,0.0000000000000000e+00,1.2253309819623241e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866702e-01,0.0000000000000000e+00,1.9678103053563191e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866707e-01,0.0000000000000000e+00,1.2012098832388322e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8386397276866713e-01,6.6246776086349860e-03,1.2761263957301489e-01,5.7520030165838837e-04,1.2790733126717624e-01,8.6965780040556932e-03,1.2773695586596256e-01,3.8889083226789906e-01,1.4511970489758011e-01,1.2329838820751510e-01,6.3392306122416493e-03,2.3522249643016965e-01,2.0041785321505312e-01,1.8522980305719397e-01,3.6311305253213927e-01,1.6085515873527076e-01,1.2218431089391377e-01,7.3576575721297699e-03,2.5289485809221118e-01,2.2154218235113979e-01,1.9528328705312556e-01,3.7690664645052341e-01,8.0153471216619399e-01,1.0753327855661410e-02,1.6381038957861336e-02,9.9312853772128074e-01,9.9320541538659635e-01,5.8661293440297624e-01,3.6015836449054262e-03,8.0624219147009979e-01,2.3462156014671720e-02,1.6307298155766647e-02,9.9944139212619532e-01,9.9929903013058763e-01,5.9086593353591088e-01,4.3661944757539928e-01
GHZ_purity,P_{\rm GHZ+},lepton_heavy_L_proton_Ty,enhanced_region_2,2,2,3.7682068814605135e-01,1.0000000000000000e+00,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.4704738888051245e+00,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,1.0000000000000000e+00,6.0868357663302239e+00,1.3382846019508847e+01,7.6714766596251016e-01,-1.2010239668087380e+01,4.9419393044250723e+00,8.8841624179740908e-01,1.1631071669325108e+02,1.9211666076357319e+00,2.6074697833468630e+00,1.9211666076357319e+00,2.6074697833468630e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893159e-01,1.6385464641019451e-03,1.3307495367629207e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893159e-01,0.0000000000000000e+00,1.3234775678784436e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893154e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,0.0000000000000000e+00,1.9825174116653951e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893154e-01,0.0000000000000000e+00,1.2067926716063201e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8446100493893165e-01,7.3951695351173073e-03,1.3713490072810777e-01,1.4863582620009803e-03,1.3741279094735234e-01,8.8601558291608040e-03,1.3722170325784599e-01,3.8852956579824460e-01,1.2041979546308711e-01,1.3343757137745998e-01,3.0594219972493973e-03,2.2187334907755629e-01,1.7728947181657975e-01,1.8637654288987915e-01,3.6262650269935670e-01,1.3614493930990798e-01,1.3185480064344299e-01,5.0259338609063000e-03,2.3731685379089384e-01,1.9737999037129800e-01,1.9444563371287607e-01,3.7682068814605135e-01,8.0285619288833521e-01,9.7393168777978600e-03,1.5670302881746478e-02,9.9447702753191858e-01,9.9455279509829220e-01,5.8707073544966104e-01,3.0063046011454819e-03,8.0582250541196487e-01,2.4078558695920394e-02,1.5112878464680311e-02,9.9947944941379685e-01,9.9930365342606875e-01,5.9147075350319955e-01,4.3308925195283099e-01
