selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
F3,F_3,TxTx,enhanced_region_0,0,9,9.9999999999999922e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.0799224746714913e+00,2.0616701789183018e+00,2.5000000000000000e-01,2.5000000000000000e-01,1.0799224746714913e+00,4.7123889803846897e+00,1.7189487138180677e+01,1.8657723600992103e+01,8.8111697667449373e-01,9.8822374599655971e-01,-1.9792134743284180e+01,-1.6560801294523284e+01,1.1021803819594269e+00,3.1991026847146400e+00,9.1490890782382617e-01,9.6370304688105168e-01,0.0000000000000000e+00,1.5494504887646852e+02,,,1.4673988857349940e-08,1.1122088186332075e+00,1.6531452207146913e-08,1.0484611679085896e+00,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244176040528347e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.7567717139080671e+01,8.8337801055002119e-01,-1.9792134743284180e+01,3.1991026847146400e+00,9.6370304688105168e-01,0.0000000000000000e+00,1.1122088186332075e+00,1.6531452207146913e-08,1.1122088186332075e+00,1.6531452207146913e-08
F3,F_3,TxTx,enhanced_region_1,1,7,9.9999999999999911e-01,9.9999999999999978e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.2762720155208536e+00,1.8653206380689404e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.0659908236129183e+01,1.0894464219908318e+01,5.3468118421213540e-01,5.4009195280545697e-01,-1.9792134555713471e+01,-1.9366013221157672e+01,1.0156878657862487e+01,1.0156878657862487e+01,9.6612440135035871e-01,9.7749075077597991e-01,0.0000000000000000e+00,0.0000000000000000e+00,,,4.3530525991444993e+00,4.4488352745328301e+00,1.0663025395984960e-07,1.0663025395984960e-07,electron,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,4.7123889803846897e+00,1.0894464219908318e+01,5.4009195280545697e-01,-1.9792134555713471e+01,1.0156878657862487e+01,9.7749075077597991e-01,0.0000000000000000e+00,4.4488352745328301e+00,1.0663025395984960e-07,4.4488352745328301e+00,1.0663025395984960e-07
F3,F_3,TxTx,enhanced_region_2,2,13,9.9999999999999323e-01,1.0000000000000000e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.8000000000000000e+00,1.8000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,3.6950240609729765e+00,1.6171498857763069e+01,1.8118471135738456e-01,8.1739565323788888e-01,-1.9792133624973108e+01,-2.9483186159467101e+00,4.4925203989857359e+00,1.7578505660581023e+01,9.5207314505079343e-01,9.9219759952295461e-01,0.0000000000000000e+00,1.6879213768013244e+02,,,1.0565271990614633e-07,8.0079034941590947e+00,5.5371859320254939e-07,6.5429931845171563e+00,electron,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,4.7123889803846897e+00,3.7763277440920979e+00,1.8443612689881075e-01,-1.9792133624973108e+01,1.7578505660581023e+01,9.9219759952295461e-01,0.0000000000000000e+00,8.0079034941590947e+00,5.5371859320254939e-07,8.0079034941590947e+00,5.5371859320254939e-07
F3,F_3,TxTx,enhanced_region_3,3,51,9.9999999987407517e-01,9.9999999999999989e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,9.8174770424680702e-02,3.0434178831651124e+00,2.5000000000000000e-01,1.8000000000000000e+00,9.8174770424681035e-02,3.0434178831651120e+00,1.6385405794169429e+01,1.9690182240999054e+01,8.2650265992835281e-01,9.9463038823819538e-01,-1.7477222973342680e+01,-3.1263260229850109e+00,9.8614342077340467e-01,4.3194267855283446e+00,9.3076120451725275e-01,9.6515102707672717e-01,1.5998683280033103e+02,1.8000000000000000e+02,,,1.4673988875564536e-08,1.0565272101636936e-07,1.0691715781954476e+00,6.8243504344336703e+00,electron,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,9.5652864017122641e-02,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.5707963267948966e+00,1.6866894443583458e+01,8.4686529607549177e-01,-3.2181937860203500e+00,3.9298058991517140e+00,9.6515102707672717e-01,1.8000000000000000e+02,1.0565272042908724e-07,6.8243504344336703e+00,1.0565272042908724e-07,6.8243504344336703e+00
F3,F_3,TxTy,enhanced_region_0,0,10,9.9999999999990108e-01,1.0000000000000002e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.1780972450961720e+00,2.0616701789183018e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.0616701789183018e+00,4.7123889803846897e+00,1.6899085718554243e+01,1.8657723600992099e+01,8.7932057850310175e-01,9.8822374599655971e-01,-1.9792134743284180e+01,-1.6560801294523284e+01,1.1021803819594269e+00,3.1991026847146400e+00,9.1490890782382628e-01,9.6370304688105168e-01,0.0000000000000000e+00,1.5494504887646852e+02,,,1.4673988885105516e-08,1.1122088186332075e+00,1.6531452207146913e-08,1.0484611679085896e+00,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244176040528347e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.7567717139080671e+01,8.8337801055002119e-01,-1.9792134743284180e+01,3.1991026847146400e+00,9.6370304688105168e-01,0.0000000000000000e+00,1.1122088186332075e+00,1.6531452207146913e-08,1.1122088186332075e+00,1.6531452207146913e-08
F3,F_3,TxTy,enhanced_region_1,1,9,9.9999999999990019e-01,1.0000000000000002e+00,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.1780972450961720e+00,1.9634954084936211e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.0479818368828189e+01,1.0894464219908318e+01,5.3043965831351769e-01,5.4009195280545697e-01,-1.9792134555713471e+01,-1.9038841288223583e+01,1.0156878657862487e+01,1.0156878657862487e+01,9.5739742569714215e-01,9.7749075077597991e-01,0.0000000000000000e+00,0.0000000000000000e+00,,,4.2795115663279528e+00,4.4488352745328301e+00,1.0663025395984960e-07,1.0663025395984960e-07,electron,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,4.7123889803846897e+00,1.0894464219908318e+01,5.4009195280545697e-01,-1.9792134555713471e+01,1.0156878657862487e+01,9.7749075077597991e-01,0.0000000000000000e+00,4.4488352745328301e+00,1.0663025395984960e-07,4.4488352745328301e+00,1.0663025395984960e-07
F3,F_3,TxTy,enhanced_region_2,2,10,9.9999999999989453e-01,1.0000000000000002e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.1780972450961720e+00,3.1415926535897931e+00,1.8000000000000000e+00,1.8000000000000000e+00,3.1415926535897931e+00,4.7123889803846897e+00,3.6325998615639676e+00,1.6171498857763069e+01,1.7867065738185048e-01,8.1739565323788888e-01,-1.9792133624973108e+01,-3.0855127000317135e+00,4.4925203989857359e+00,1.7578505660581023e+01,9.5872143376090713e-01,9.9219759952295461e-01,0.0000000000000000e+00,1.6879213768013241e+02,,,1.0565272035023554e-07,8.0079034941590947e+00,5.5371859320254939e-07,6.5429931845171563e+00,electron,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,4.7123889803846897e+00,3.7763277440920979e+00,1.8443612689881075e-01,-1.9792133624973108e+01,1.7578505660581023e+01,9.9219759952295461e-01,0.0000000000000000e+00,8.0079034941590947e+00,5.5371859320254939e-07,8.0079034941590947e+00,5.5371859320254939e-07
F3,F_3,TxTy,enhanced_region_3,3,51,9.9999999987392496e-01,1.0000000000000000e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,9.8174770424680702e-02,3.0434178831651124e+00,2.5000000000000000e-01,1.8000000000000000e+00,9.8174770424681035e-02,3.0434178831651120e+00,1.6385405794169429e+01,1.9690182240999054e+01,8.2650265992835281e-01,9.9463038823819538e-01,-1.7477222973342680e+01,-3.1263260229850109e+00,9.8614342077340467e-01,4.3194267855283446e+00,9.3076120451725275e-01,9.6515102707672717e-01,1.5998683280033109e+02,1.8000000000000000e+02,,,1.4673988875564536e-08,1.0565272101636936e-07,1.0691715781954476e+00,6.8243504344336703e+00,electron,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,9.5652864017122641e-02,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.5707963267948966e+00,1.6866894443583458e+01,8.4686529607549177e-01,-3.2181937860203500e+00,3.9298058991517140e+00,9.6515102707672717e-01,1.8000000000000000e+02,1.0565272042908724e-07,6.8243504344336703e+00,1.0565272042908724e-07,6.8243504344336703e+00
F3,F_3,LL,enhanced_region_0,0,19,5.6860705570971526e-01,1.0000000000000002e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.0799224746714913e+00,3.2397674240144743e+00,2.5000000000000000e-01,2.5000000000000000e-01,1.0799224746714913e+00,3.2397674240144743e+00,9.4923545172137871e+00,1.9648363041232351e+01,8.8343892814178882e-01,9.9438243831961926e-01,-1.7440103790285136e+01,-8.4255185846021696e+00,9.9084343748922199e-01,2.1322667558229034e+00,5.2068120803435403e-01,9.5751903124388804e-01,9.1213695708825782e+01,1.7500959926642400e+02,,,1.4673988801838789e-08,1.4673988982250030e-08,5.3341798097974658e-01,1.1041296401473979e+00,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9718697346152658e+00,1.5707949999999999e+00,1.9634954084936211e+00,1.9634954084936211e+00,5.1050880620834143e+00,2.5000000000000000e-01,1.9634954084936207e+00,1.9026272411990661e+01,9.9058084079575692e-01,-1.6887929284947990e+01,1.0607595613870684e+00,9.3076120451725275e-01,1.5998683280033109e+02,1.4673988926738879e-08,1.0691715781954476e+00,1.4673988926738879e-08,1.0691715781954476e+00
F3,F_3,LL,enhanced_region_1,1,29,5.1065992328401144e-01,1.0000000000000002e+00,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,9.8174770424680702e-02,2.3561944901923439e+00,1.0000000000000000e+00,1.8000000000000000e+00,9.8174770424681035e-02,2.3561944901923448e+00,1.6385405794169429e+01,1.9129213037810842e+01,8.2650265992835281e-01,9.6580004857642443e-01,-1.0529562963890884e+01,-3.1263260229850109e+00,1.5572286798088963e+00,4.3194267855283446e+00,9.0819911645887064e-01,9.6507666994829655e-01,1.5144121668024849e+02,1.7881579752115476e+02,,,5.8695955429399760e-08,1.0565272079432475e-07,3.8649240579597715e+00,6.8210965867743205e+00,electron,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1583470628722106e+00,1.5707949999999999e+00,1.3744467859455343e+00,1.3744467859455343e+00,4.5160394395353274e+00,1.0000000000000000e+00,1.3744467859455345e+00,1.9059254303129755e+01,9.6414246074099996e-01,-1.0491054589085163e+01,1.5886790396854145e+00,9.5794192638849096e-01,1.7396099829361532e+02,5.8695955706955516e-08,4.2840999157181274e+00,5.8695955706955516e-08,4.2840999157181274e+00
F3,F_3,LL,enhanced_region_2,2,15,4.6289944870683114e-01,1.0000000000000002e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,2.5000000000000000e-01,2.5000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,9.4923545172137906e+00,1.9648363041232351e+01,8.8343892814178893e-01,9.9438243831961926e-01,-1.7440103790285136e+01,-8.4255185846021714e+00,9.9084343748922199e-01,2.1322667558229034e+00,5.2068120803435425e-01,9.5751903124388804e-01,9.1213695708825782e+01,1.7500959926642400e+02,,,1.4673988801838789e-08,1.4673989023883394e-08,5.3341798097974658e-01,1.1041296401473977e+00,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9827867001648634e+00,1.5707949999999999e+00,9.8174770424681057e-01,9.8174770424681057e-01,4.1233403578366037e+00,2.5000000000000000e-01,9.8174770424681035e-01,1.8212106106856162e+01,9.8526232767069366e-01,-1.6165266290734042e+01,1.1522628723057673e+00,8.9574167537594163e-01,1.4987782958309575e+02,1.4673988885105516e-08,1.0234199227352518e+00,1.4673988885105516e-08,1.0234199227352518e+00
F3,F_3,LL,enhanced_region_3,3,17,2.1183618392888853e-01,1.0000000000000004e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.2762720155208536e+00,3.0434178831651124e+00,1.0000000000000000e+00,1.8000000000000000e+00,1.2762720155208536e+00,3.0434178831651120e+00,1.6385405794169429e+01,1.7194409974897223e+01,8.2650265992835292e-01,9.1744637463495426e-01,-9.4645619763709483e+00,-3.1263260229850109e+00,2.4270307551991430e+00,4.3194267855283446e+00,9.0819911645887064e-01,9.6513357761031959e-01,1.5144121668024849e+02,1.7942642751729619e+02,,,5.8695955651444365e-08,1.0565272101636936e-07,3.8649240579597715e+00,6.8235868505448556e+00,electron,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1846406287587699e-01,1.5707949999999999e+00,2.2580197197676632e+00,2.2580197197676632e+00,5.3996123733574564e+00,1.8000000000000000e+00,2.2580197197676637e+00,1.6837240835118379e+01,8.4561664515561741e-01,-3.2125358942304563e+00,3.9538016158296245e+00,9.6487685127430622e-01,1.7772481795763903e+02,1.0565272012819094e-07,6.8123525760952504e+00,1.0565272012819094e-07,6.8123525760952504e+00
F3,F_3,LTx,enhanced_region_0,0,21,1.6765287642903477e-02,1.0000000000000002e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,1.7671458676442597e+00,2.5000000000000000e-01,1.0000000000000000e+00,0.0000000000000000e+00,1.7671458676442586e+00,1.0459815143145697e+01,1.9690182240999054e+01,9.0143575100376416e-01,9.9463038823819538e-01,-1.7477222973342680e+01,-9.2842473090790243e+00,9.8614342077340467e-01,2.2371236057706008e+00,5.6229434698295411e-01,9.5931778989481742e-01,9.6833428063502396e+01,1.8000000000000000e+02,,,1.4673988801838789e-08,5.8695955651444365e-08,5.8778393170725751e-01,4.0425863547447234e+00,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9897500040176181e+00,1.5707949999999999e+00,8.8357293382212987e-01,8.8357293382212987e-01,4.0251655874119230e+00,2.5000000000000000e-01,8.8357293382212931e-01,1.7692367177516022e+01,9.8164411352321124e-01,-1.5703940283359158e+01,1.2106757942747681e+00,8.7338627640285704e-01,1.4478032121070993e+02,1.4673988912861091e-08,9.9421346175245251e-01,1.4673988912861091e-08,9.9421346175245251e-01
F3,F_3,LTx,enhanced_region_1,1,10,1.1926819644708070e-02,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.8653206380689404e+00,2.7488935718910685e+00,2.5000000000000000e-01,2.5000000000000000e-01,1.8653206380689396e+00,2.7488935718910690e+00,1.4126101274936001e+01,1.9315366002655939e+01,9.5075693611783452e-01,9.9237432040675722e-01,-1.7144531945265001e+01,-1.2538483325647729e+01,1.0282686310425453e+00,1.6114847391440801e+00,7.1999138409014252e-01,9.4319591393611812e-01,1.1867989906969211e+02,1.6500814420253309e+02,,,1.4673988857349940e-08,1.4673988968372242e-08,7.9380898931812549e-01,1.0854170433694008e+00,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9679906699281302e+00,1.5707949999999999e+00,1.8653206380689404e+00,1.8653206380689404e+00,5.0069132916587327e+00,2.5000000000000000e-01,1.8653206380689396e+00,1.9315366002655939e+01,9.9237432040675722e-01,-1.7144531945265001e+01,1.0282686310425453e+00,9.4319591393611812e-01,1.6500814420253309e+02,1.4673988926738879e-08,1.0854170433694008e+00,1.4673988926738879e-08,1.0854170433694008e+00
F3,F_3,LTx,enhanced_region_2,2,21,1.0072974102557215e-02,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.8470683423157510e+00,4.7123889803846897e+00,2.5000000000000000e-01,1.0000000000000000e+00,2.8470683423157501e+00,4.4178646691106467e+00,1.0264666273049243e-02,1.3256697649733933e+01,4.5934820094805894e-03,9.4112244885608143e-01,-1.1766791076770916e+01,-1.8703919602025737e-05,1.7091961154663595e+00,9.5603801997275593e+00,1.0602710751044682e-01,6.8259594608643637e-01,1.8975250905029540e+01,1.1330866958206360e+02,,,1.4673988801838789e-08,2.6265647740022141e-01,2.6901704460059028e-02,7.4495330115559610e-01,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0490022004585704e+00,1.5707949999999999e+00,2.8470683423157510e+00,2.8470683423157510e+00,5.9886609959055432e+00,2.5000000000000000e-01,2.8470683423157501e+00,1.3256697649733933e+01,9.4112244885608143e-01,-1.1766791076770916e+01,1.7091961154663595e+00,6.8259594608643637e-01,1.1330866958206360e+02,1.4673988912861091e-08,7.4495330115559610e-01,1.4673988912861091e-08,7.4495330115559610e-01
