canonical_index,state,lepton,retained_component_count,polarization_cluster_number,detail_id,selected_observable,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,qOut,theta_p_out,theta_gamma_out,phi_p_out,phi_gamma_out
106,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_144,dGHZ,7.832623168362552e-08,1.0,0.7073891311222256,2.278190167101876,5.0,1.7124482415332412,3.141592653589793,0.0,2.1541354354380076,4.454120823797615
107,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_147,dGHZ,8.244469084591385e-08,0.9999999999999998,0.400490470109986,2.7411030603082214,3.297231749577931,0.5095979192114797,3.141592653589793,3.141592653589793,2.0721398425340967,5.439340779018603
108,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_148,dGHZ,8.274540632677902e-08,1.0000000000000002,1.0537094731567729,2.6245188771061136,4.229734589722342,1.0978112143664096,3.141592653589793,0.0,1.8219213220905384,5.845022210233831
109,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_150,dGHZ,8.408140561827237e-08,1.0,0.7719691530335195,2.3696106620482196,3.3733879782462073,1.3742214377095856,7.314534618709521e-06,3.141592653589793,6.266583279851008,3.0886271475526663
110,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_157,dGHZ,1.0149213221194901e-07,1.0000000000000002,0.7880127542517357,2.3588074840718183,3.921937096251404,1.1529850513836302,3.141592653589793,0.0,5.114486264238402,3.5949401542813404
111,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_159,dGHZ,1.0727426063640563e-07,1.0000000000000004,0.10562157034827224,3.0359631113688264,5.0,0.12059598552424938,3.141592653589793,3.141592653589793,1.6953525573488117,3.914570711880207
112,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_160,dGHZ,1.1298674272153814e-07,1.0,1.1362777707192748,2.70707954627097,3.998095349865058,1.088035148788764,3.141592653589793,0.0,4.226202383554034,6.109549819622954
113,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_164,dGHZ,1.1968572049021563e-07,1.0,0.6198144437056405,2.190590676597319,4.753909054904252,1.7793998999882752,3.141592653589793,0.0,3.045115569799716,2.441021768781999
114,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_167,dGHZ,1.5067991497544322e-07,1.0,0.28996137421280044,1.8607760907451616,4.259364836862773,1.245712208679277,3.141592653589793,0.0,0.9501051748030943,4.608639835567564
115,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_168,dGHZ,1.7013674100914057e-07,1.0000000000000002,1.2036146625773028,1.9380061497263354,2.7795636107597828,0.9206619784162482,2.9484507731570995,3.141592653589793,0.02754796483483623,5.15720603487242
116,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_171,dGHZ,2.0459092382953962e-07,1.0000000000000002,0.23742391854291606,1.8082113527047932,4.561925870206309,1.5455771183813458,3.141592653589793,0.0,2.233832394735896,4.47774628500405
117,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_175,dGHZ,2.7127630886364785e-07,1.0,0.045198058534670266,1.6160065031995592,5.0,0.12065192598599354,3.141592653589793,0.0,2.96908095667814e-29,1.5720003146301706
118,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_182,dGHZ,6.615451523983151e-07,1.0,0.20355179796063536,2.938037942202904,2.1106089218331308,0.586295193732508,2.947927585789985,3.141592653589793,3.134567322229815,3.8519909478028826
119,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_185,dGHZ,3.76831683130716e-06,1.0,1.2208885740479483,2.8239016900846536,2.1386357765844295,0.824908364721132,0.004169826227715649,3.0957325351579486,6.2831851414554505,3.1415989999744753
120,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_286,dGHZ,0.00025356695207853156,1.0000000000000002,0.02384431855529583,1.5427631480679116,1.5945888258704075,0.2790195365524695,3.03138682915004,3.1021234611078783,3.1416018686266036,3.1416155369755248
121,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_296,dGHZ,0.0003029950999909083,0.9999999999999999,0.5551373374999272,2.0480149851752913,2.016220146212129,0.7023078396485737,0.056244881640433494,2.9050987356030413,3.1414860946958263,6.2831284023295435
122,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_308,dGHZ,0.0003521268551993255,0.9999999999999998,0.20616489488313663,1.7420637304083997,1.8564864871075648,0.5858900382439417,0.055414806002881664,3.008461758708756,3.1414016211723363,6.283122267134262
123,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_323,dGHZ,0.0004354868918664579,0.9999999999999999,0.6936431441142151,2.277092845570869,5.0,2.3982964961222684,0.0002181564512421431,3.1349925419951266,0.002672285390190235,3.1415480904779507
124,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_339,dGHZ,0.0005605155313656879,1.0000000000000004,1.2628386855065605,2.8313725615009497,2.8513993776231694,1.0958869923701893,0.0,3.138065672349975,5.7912849921062675,2.466361557240298e-05
125,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_354,dGHZ,0.0010860979173347618,1.0,0.027969497417275842,1.5433927218477854,2.748710029380888,0.9053526463561021,3.1415427855125,3.112417972167033,3.744753584666687,3.141561638582548
126,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_355,dGHZ,0.0011764601029793293,0.9999999999999998,0.78572108532523,2.3570725651709616,5.0,2.411917298565277,3.141592653589793,4.768459794566824e-05,3.338310297551846,0.43101233323437493
127,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_370,dGHZ,0.022505683591074993,1.0000000000000002,0.7853265691804315,2.3500697253523413,3.538360556698441,1.642233539067053,3.1356668837903374,0.00010683897721207486,0.7539520502922012,0.0003696280106489241
128,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_371,dGHZ,0.025659696389067035,0.9999999999999998,0.7870884440448972,2.3508160921033356,1.5614047533097222,0.4975570512913761,2.879572553429592,0.2655400248305229,1.5421691740782684,4.694891289135463
129,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_1,dGHZ,2.280689526761525e-08,1.0,2.4389177418774413,0.7026618843453465,5.0,0.1205983008750418,3.141592653589793,3.141592653589793,8.733938101272923e-09,2.3142547890121468
130,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_5,dGHZ,2.390074716985364e-08,1.0,2.280949415329478,0.7101601838504819,5.0,0.12059598552424938,3.141592653589793,0.0,6.283185307177605,0.0
131,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_12,dGHZ,2.4614682223386802e-08,0.9999999999999999,2.150288859325826,0.9912953901156674,4.9986871286567585,0.28107068376147326,3.141592653589793,3.141592653589793,1.711264988012715,1.5436566279068529
132,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_13,dGHZ,2.4622180989178895e-08,1.0000000000000002,2.1691892539513855,0.9723903885059361,5.0,0.8990439702123689,3.141592003891488,3.141592653589793,0.7113552365206922,2.345023534029287
133,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_15,dGHZ,2.4759391640348698e-08,0.9999999999999997,2.4020754038664722,0.739503554738598,4.999852549380618,2.0312082046463824,0.03930962734291594,3.141592653589793,6.204970758626356,0.07355106796245123
134,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_17,dGHZ,2.4853029994183214e-08,1.0,2.4106629274018005,0.7309264938599248,4.999751927687562,1.7875891598607474,3.141592653589793,3.141592653589793,3.0962925920896307,1.1092514237755453
135,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_20,dGHZ,2.540438587024773e-08,1.0000000000000004,2.3449090611243206,0.7966766617251122,4.996863622303827,2.031267267701895,0.019634954084936207,3.141592653589793,5.610466402922992,2.093138040466706
136,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_38,dGHZ,2.6424831032637317e-08,1.0,2.4362482892802206,0.7053526704280575,5.0,1.9554322244180469,3.1409371381899778,3.141592653589793,0.0003168744078172731,5.7069812828676
137,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_43,dGHZ,2.6532965957114165e-08,0.9999999999999998,2.304935247653219,0.8366501783479192,5.0,2.0427207675751244,3.5522668482302576e-05,3.141592653589793,0.5926742077497108,3.5687989256380637
138,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_45,dGHZ,2.6597029583117564e-08,0.9999999999999998,2.33670510769395,0.8048889505552872,5.0,2.0446884936172545,0.002454369260617026,3.141592653589793,0.9372246721873273,4.475978083056126
139,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_48,dGHZ,2.6726605636668045e-08,1.0,2.3692896861312316,0.7722939962726171,5.0,2.046476528077922,0.0006135923151542565,3.141592653589793,0.9216700846509821,2.1510481220538367
140,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_51,dGHZ,2.6841654397549122e-08,0.9999999999999997,2.2220181454653214,0.9195823735121594,5.0,2.0316789434941573,0.009817477042468103,3.141592653589793,2.271731324336405,1.5862031316926763
141,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_52,dGHZ,2.690143294563853e-08,1.0,2.4223144774675944,0.719274421200124,5.0,2.0344078730886475,0.01963281003845514,3.141592653589793,0.038621331939324724,6.145330592638761
142,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_53,dGHZ,2.696491960994761e-08,0.9999999999999998,2.2615246193567384,0.8800607959209994,4.999993957129501,2.0355189740719957,0.0004723665312797175,3.141592653589793,5.496559370547326,2.1019325153151276
143,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_55,dGHZ,2.7061397378034554e-08,1.0,2.3605510139646575,0.7810450125864965,4.995550035436587,2.0651043330476893,7.318971689174805e-05,3.141592653589793,5.216379199331546,5.589779102843781
144,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_56,dGHZ,2.7073480765066444e-08,1.0,2.360170699707704,0.7814303806011509,5.0,2.070500471492249,7.669903939428206e-05,3.141592653589793,0.19292080486053517,4.883562228177068
145,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_60,dGHZ,2.7479612237504886e-08,1.0000000000000002,2.3243577172667327,0.8172232007227426,5.0,2.100301528134383,5.434724027192569e-05,3.141592653589793,3.14933054739594,3.363974385797906
146,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_66,dGHZ,2.7866230118713646e-08,0.9999999999999998,2.5600685987799294,0.581538660846326,5.0,1.9251486189941822,3.141592653589793,3.141592653589793,3.1428147372383943,0.229157800577658
147,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_67,dGHZ,2.8068890112279643e-08,1.0000000000000002,2.235145020127576,0.9064264425338591,4.9998516132767215,2.0348237118820056,0.018485080949282303,3.141592653589793,0.0794118437627106,3.1225002501920724
148,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_73,dGHZ,2.9153902251502753e-08,0.9999999999999998,2.1495745149284264,0.9920075265189976,4.999970279232553,2.04247959958527,0.00012051210871511654,3.141592653589793,5.96763208492908,0.4331020896363542
149,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_87,dGHZ,3.197161336077152e-08,1.0000000000000002,2.4687294417643972,0.6728816340301618,4.490189153929359,1.4918466468522973,3.141592653589793,3.141592653589793,3.7259340369023892,6.276763521561338
150,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_89,dGHZ,3.216731146148695e-08,0.9999999999999999,1.9834493870689271,0.41264295827588443,5.0,0.12059598552424938,3.141592653589793,0.0,0.0,0.0
151,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_92,dGHZ,3.3102698571216055e-08,0.9999999999999999,2.4281603290496516,0.857384065916997,4.9800900277242715,0.740299426227701,3.141592653589793,0.0,5.2321635853722395,5.855700585212833
152,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_93,dGHZ,3.318507266969147e-08,0.9999999999999999,2.670918666177913,0.47067803141666426,4.989060883405464,2.0590999478251617,1.4349449562693846e-05,3.141592653589793,2.558476283333265,4.126370780028749
153,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_97,dGHZ,3.457676019136269e-08,1.0000000000000002,2.363027025925328,0.7785395850779834,4.439701894551622,1.8008133029575004,3.2364670345380263e-06,3.141592653589793,0.07513042795216336,1.3453405142877213
154,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_102,dGHZ,3.6744986379898424e-08,0.9999999999999998,2.3754495580285453,0.7661544996682791,3.9962378151864133,0.09545422966812485,3.141592653589793,3.141592653589793,3.129588275937509,5.699874684265135
155,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_103,dGHZ,3.69193379616975e-08,1.0000000000000002,2.364632294444131,0.7769669648898764,4.999953356330997,2.28859174613313,3.049180447936556e-05,3.141592653589793,6.119987787958055,1.175410455000401
156,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_106,dGHZ,3.859067691210877e-08,1.0000000000000002,2.144176359332081,0.9973926499441674,4.078774457528087,0.09660034131599467,3.141592653589793,3.141592653589793,0.014998683138181854,6.268192109413987
157,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_107,dGHZ,3.865115764825934e-08,0.9999999999999998,2.4205789098459722,0.7210263115722366,3.9792790888028025,0.7448514486512792,3.141592653589793,3.141592653589793,1.056243956954112,5.382605846146099
158,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_118,dGHZ,4.431591162339355e-08,0.9999999999999996,2.3993314852587684,0.7422813607610927,3.9381380611426984,1.4999486331149063,2.9117548774765387,3.141592653589793,6.2425162193786194,4.5695357768297935
159,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_124,dGHZ,4.804382895718766e-08,1.0000000000000002,2.369049804427841,0.7725211703554823,3.806741884552361,1.3248451357605002,3.141370919291076,3.141592653589793,3.170270004634908,0.7601814863957612
160,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_128,dGHZ,5.13614754273766e-08,1.0,2.5301822780292,0.6114068612349616,3.889965601269294,1.4758700804781735,3.141451826064068,3.141592653589793,0.0023382371255457287,5.84286770228204
161,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_131,dGHZ,5.317484916678379e-08,1.0,1.8802170919454146,0.309412629813594,4.420552331904103,0.10553251394218247,3.141592653589793,0.0,3.4067759675271496,1.454308295359371
162,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_132,dGHZ,5.327944488082728e-08,1.0,2.752650508065828,0.38894583430713076,3.9956240269819903,0.511072986535176,3.141592653589793,3.141592653589793,5.8346484667050635,1.5623173783542446
163,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_134,dGHZ,5.41282815279335e-08,1.0000000000000002,2.9154679475279868,1.3446609078492935,5.0,0.12059598552424938,3.141592653589793,0.0,2.5700996722576512,3.6839271140218597
164,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_143,dGHZ,7.748765246293095e-08,1.0000000000000002,2.2187554322352794,0.6479654809361977,4.7203035792344,1.4947133651333175,3.141592653589793,0.0,1.654368244214939,3.9231220867821737
165,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_154,dGHZ,9.735041564173864e-08,1.0,3.0190558732476216,1.4482597230475038,5.0,0.1206663649243978,3.141592653589793,0.0,0.11607595300376856,6.103815171432701
166,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_156,dGHZ,9.982107055444756e-08,1.0,3.007564222625972,0.1340179811468529,5.0,2.031315730074009,0.058728369923490564,3.141592653589793,3.1289461301222805,3.8244670903407894
167,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_158,dGHZ,1.0390359135191976e-07,0.9999999999999998,2.03317339144858,0.46236845544127453,4.044335306862175,1.0909236731503105,3.141592653589793,0.0,2.4094298296925483,3.2963348629801317
168,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_161,dGHZ,1.1312189283740101e-07,1.0000000000000004,2.5224319010210583,0.9516225730941011,4.999280698635108,1.9053308587839641,3.141592653589793,0.0,5.609693077232003,5.70665746760905
169,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_174,dGHZ,2.6708281101152607e-07,1.0,3.0976361130614447,0.04395419762311238,5.0,1.3516766081832903,3.141592653589793,3.141592653589793,3.144556846110582,3.6632307038676273
170,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_178,dGHZ,4.2305389062558497e-07,1.0,3.1136594175887677,1.542861306930545,4.999607952787978,0.12058583900055127,3.141592653589793,0.0,3.4625467997469928,3.3780087996684665
171,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_181,dGHZ,5.4581997222553e-07,0.9999999999999999,3.045215810149557,1.4744085506707212,4.877898403508546,1.8169790468038585,3.141592653589793,0.0,4.569921515094438,2.759149215611186
172,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_188,dGHZ,1.117192745913218e-05,1.0,2.376497380530403,0.8471757520225358,3.3176168045393437,1.5119405493177018,0.00041726120429037,3.110383590142146,6.35544310499449e-05,3.1416544982734367
173,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_189,dGHZ,1.2524096603963146e-05,1.0,2.4349155119476893,0.9085247140576362,2.875093066077601,1.262601655505038,0.001268948919241502,3.0958201354611328,6.283129506383286,3.141570412035391
174,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_204,dGHZ,2.4779903274144353e-05,0.9999999999999993,2.017587257552666,0.38602922456232286,1.907060781275583,0.629105481506145,0.06967158474511405,2.917230380547782,3.1415648844138877,0.0
175,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_248,dGHZ,0.00012776344650341985,0.9999999999999998,2.9049643756540298,1.3339106094793278,4.564052198630487,1.8440560522966165,0.06899078593515674,3.139131526713549,3.121161605670788,0.0
176,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_262,dGHZ,0.00017770892791704528,1.0,1.699051179877131,0.12870773247234116,4.923547371672113,1.9469312867108532,3.141592653589793,3.137846370713601,3.0043286058892624,3.141564726215987
177,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_267,dGHZ,0.0001917816056133876,0.9999999999999998,2.6477309583896105,1.0728652925820878,4.977388869970818,2.3440507118145,0.0014503481553301161,3.135872013296661,3.1393359218207917,0.0
178,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_316,dGHZ,0.00040246950823887907,1.0,2.5559440206007773,0.974241727809574,5.0,2.391340327269483,0.00044552123020105775,3.1323699712644664,3.1412483050719127,6.283159006644653
179,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_357,dGHZ,0.0012591636321403594,1.0000000000000002,2.356522654367548,0.7863289751036431,4.282321933853948,2.038317186586099,3.1415772528777772,2.79619293477014e-05,0.6449693019022569,0.6456297125959044
180,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_372,dGHZ,0.028686466113381336,0.9999999999999999,2.356092729100341,0.7771839878718676,4.347081555624365,2.0695439665261577,3.135333169479919,0.0,3.144387221872679,1.401538163815327
181,GHZ,electron,2,3,dghz_mixing_angles_polarization_03_local_minimum_374,dGHZ,0.03356520500983359,1.0,2.3561880311484664,0.7927707123491982,4.250388631282375,2.018340422634331,3.1405176270786095,0.008089572583052056,0.6224318010390604,4.72103952502973
182,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_8,dGHZ,2.427600643016904e-08,1.0,2.332037019127289,2.33202984376754,4.998351692112615,1.672123357219725,3.141592653589793,3.141592653589793,4.054730027679435,1.2574048429190714
183,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_9,dGHZ,2.4308350027689875e-08,1.0,2.3800639984753986,2.3800831418079946,4.944170963609132,1.4326008822045726,3.141592653589793,3.141592653589793,3.1492824059465576,4.992480569844177
184,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_18,dGHZ,2.5161189511475634e-08,0.9999999999999997,2.5703728830969723,2.5703846646631447,5.0,0.8590977117487878,3.141592653589793,3.141592653589793,0.5298035916835999,5.041780648294497
185,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_22,dGHZ,2.5660527037544512e-08,0.9999999999999993,2.4937433512705987,2.21865300374564,4.9891421341149425,0.2089572342473751,3.141592653589793,0.0,1.8755718744782974,0.06069643895480126
186,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_29,dGHZ,2.6036820078558334e-08,1.0,2.361684548055205,2.3617041233968545,4.9999404671507275,1.9613624671146654,3.1409533155923084,3.141592653589793,3.1261038533199463,0.3977306883138638
187,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_30,dGHZ,2.6235789493360746e-08,1.0,2.354784371886007,2.3547912970497795,4.999861830694263,2.036545266584997,0.008509504038679425,3.141592653589793,1.7409808635024342,1.5896979026076599
188,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_39,dGHZ,2.6442060626521577e-08,1.0,2.4732875492575075,2.473293288182312,5.0,2.0320719964985305,0.009817477042468103,3.141592653589793,0.019634954084936207,3.4540770921477733
189,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_50,dGHZ,2.6832682687639853e-08,1.0000000000000002,2.2455923768472754,2.2455941512867947,4.999735567719616,2.0698154722382633,7.882905049226195e-06,3.141592653589793,2.993887672655685,4.741824418905438
190,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_59,dGHZ,2.725988154011086e-08,0.9999999999999997,2.410585475994226,2.410585232103571,5.0,2.068973807909614,0.0008341897097653881,3.141592653589793,0.0772728368209946,3.20129017400325
191,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_63,dGHZ,2.757179823234864e-08,0.9999999999999998,2.461208306592293,2.461193011513327,5.0,2.0573495762902976,0.0013235156985368507,3.141592653589793,6.283128908317929,2.7856326938949962
192,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_64,dGHZ,2.7685796935652706e-08,1.0000000000000002,2.244383139264344,2.244365678245796,4.988690785762345,2.0540328907904173,7.766755936973658e-05,3.141592653589793,5.813885085174913,2.1712568106567844
193,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_74,dGHZ,2.9320207043804888e-08,0.9999999999999998,2.1227554637459844,2.1227499842373594,4.99687651216178,2.034202662907078,0.009659363227066481,3.141592653589793,3.235295153052829,3.122949466097642
194,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_80,dGHZ,3.0215293700740134e-08,1.0,2.3404957098180295,2.340462690683831,4.914378471847936,2.1190107043935518,9.71376220056772e-06,3.141592653589793,5.326802709829758,2.2760315618263247
195,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_81,dGHZ,3.038265652576293e-08,1.0,2.3663813865350924,2.3663611357646275,4.721651492549309,1.8855380692045831,3.141478881133564,3.141592653589793,6.17497564290935,3.6432123894337325
196,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_82,dGHZ,3.043333391868301e-08,1.0,2.27635576932662,2.2763635144880414,4.688694482045194,1.812386609161899,3.141592653589793,3.141592653589793,3.1190604455359128,3.362180808546923
197,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_84,dGHZ,3.1032936341916354e-08,1.0,2.29036816717621,2.2903511341822727,4.370933900403905,0.7026886123561548,3.141592653589793,3.141592653589793,0.010081626171013346,3.684132134177758
198,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_85,dGHZ,3.109615327274358e-08,1.0,2.100876293878741,2.1008833273148553,4.998529619628945,2.0409459981414013,0.004988680787834528,3.141592653589793,1.0932742592277056,1.0280957534376054
199,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_88,dGHZ,3.2087818337210636e-08,1.0000000000000002,2.271787184428872,2.2717877154939083,4.7341095398494115,2.0572769043706662,1.0010164824184594e-06,3.141592653589793,2.4074932907448945,1.2935500942047693
200,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_91,dGHZ,3.290727435502985e-08,1.0,2.4970426872145106,2.2153472557664897,4.990460804126737,0.6911669920939338,3.141592653589793,0.0,4.192367076409564,1.9889990297061535
201,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_98,dGHZ,3.5639444570479696e-08,1.0,2.3614211345533622,2.361430520792301,4.406033039153813,1.725901799822549,3.141483827408845,3.141592653589793,2.8685635701091865,1.391283170518075
202,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_101,dGHZ,3.64201388774591e-08,1.0,2.1978900354695203,2.5144919541452766,4.966130227055908,0.8190283889657355,3.141592653589793,0.0,0.29094856994144663,6.1224086004473595
203,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_105,dGHZ,3.826251207331342e-08,1.0000000000000002,2.5411507426846627,2.541149542386069,4.5312381716834835,1.892581544884514,7.669903939428206e-05,3.141592653589793,4.866817111018122,5.924427972685362
204,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_108,dGHZ,3.930848287313631e-08,1.0,2.372604696538397,2.3726092530049057,4.378321062296591,1.8268925746288138,0.00015233650831382982,3.141592653589793,0.0020750085977016487,3.336005288827209
205,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_109,dGHZ,3.9374595905519295e-08,1.0,2.4147597995316015,2.4147771486400136,4.089600863715691,1.3585412703445807,3.141592653589793,3.141592653589793,3.1874476177023694,5.86465404206603
206,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_117,dGHZ,4.361671254696702e-08,1.0000000000000002,2.027339829087791,2.685044530104326,4.931348503781535,0.7848237948285428,3.141592653589793,0.0,3.608363803465439,5.613046422092614
207,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_119,dGHZ,4.463607066109866e-08,0.9999999999999998,2.099716999032197,2.6126800246149506,4.9929987985761795,1.014459597779327,3.141592653589793,0.0,4.045353783126774,0.35440947835767306
208,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_122,dGHZ,4.7709635599946436e-08,0.9999999999999999,2.3265008421940583,2.3264836964816933,3.8305409787076643,1.3544016356054138,3.141592653589793,3.141592653589793,3.1057283685219246,5.444210077534224
209,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_123,dGHZ,4.7782513835243644e-08,1.0000000000000002,2.382009804505193,2.3820131171607843,3.8759026766994946,1.4695136511401083,0.012489550868296426,3.141592653589793,6.2142352341959395,3.1592085548488975
210,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_125,dGHZ,4.8337685015924565e-08,1.0,2.1954112756510478,2.5169715916648205,4.828823765595288,1.0979175750668968,3.141592653589793,0.0,2.304082526961314,5.615981916421908
211,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_133,dGHZ,5.361870846933928e-08,1.0000000000000002,2.2324915542968817,2.4798937356143926,4.643121554783283,1.099013844341065,3.141592653589793,0.0,4.931152728965964,3.73044046554626
212,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_145,dGHZ,7.886649159976931e-08,1.0,2.464533876546308,2.2478416072727554,4.989558443240835,1.7022291467090602,3.141592653589793,0.0,2.6242261765600317,3.193936683418746
