optimization_run,start_source,screening_one_minus_C_p_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_p_gamma,lbfgs_one_minus_C_p_gamma,final_one_minus_C_p_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_p_gamma,local_minimum_verified,initial_C_p_gamma,lbfgs_C_p_gamma,final_C_p_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
498,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,1073,405,0.013434815411478535,0.9125557889660794,0.00019283556096338916,0.00019141845542247626,30,16,False,1e-05,0.00019141845542247626,True,0.08744421103392065,0.9998071644390366,0.9998085815445775,0.25571087821837146,0.8188411780164073,0.769678880179894,0.23468680390843918,0.8990304122806247,0.23719647263979335,0.08764606438111587,0.545815249358133,0.06674864416180093,0.3961240438201681,0.0,0.6475973705810023,5.9290500675410944e-05,0.033287365637807806,0.009347106227210238,0.7374790766671036
499,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.17864251880079063,0.5541115223788193,0.8663259479603312,0.8992847783302071,0.16148873490357363,0.22109930552580903,0.24500362121894018,0.9501980281011823,0.17864251880079063,0.5541115223788193,0.8663259479603312,0.8992847783302071,0.16148873490357363,0.22109930552580903,0.24500362121894018,0.9501980281011823
500,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,335,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.7295274435150124,0.054532574391662224,0.39611144795991776,0.9929735844934628,0.8482305513817013,0.1865487325700963,0.41522582291059956,0.8289576979484933,0.7295274435150124,0.054532574391662224,0.39611144795991776,0.9929735844934628,0.8482305513817013,0.1865487325700963,0.41522582291059956,0.8289576979484933
501,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,335,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.988238119838929,0.9306413909990603,0.39146142999946154,0.9466861400428269,0.060961815171185214,0.6510146685539032,0.8071659809152149,0.5750344042884552,0.988238119838929,0.9306413909990603,0.39146142999946154,0.9466861400428269,0.060961815171185214,0.6510146685539032,0.8071659809152149,0.5750344042884552
502,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,11904,486,0.03026565155229803,0.9182158157667067,0.00025198505209922395,0.00010524831348579511,512,504,True,0.0001953125,0.00010522144641855746,False,0.08178418423329326,0.9997480149479008,0.9998947516865142,0.49486764323540083,0.7266257747338787,0.3123712545921019,0.7048843041655387,0.4922307842363256,0.009043471401924944,0.6043173242617048,0.8379490389975404,0.6057871536652873,0.804802796235435,0.31840887851503685,0.7899868861756396,0.400055083861466,0.5849231094184371,0.4939929226589883,0.8433459882150647
503,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,969,351,0.004683976030695193,0.9977467554213358,2.3521121350622565e-07,2.0705475334281687e-08,27,13,False,1e-05,2.112406816134893e-08,True,0.0022532445786641376,0.9999997647887865,0.9999999792945247,0.8586922455052678,0.8959443107960176,0.087720803647903,0.234286749586877,0.33472072057244073,0.9908376825299213,0.6219968146500022,0.5172949150354466,0.9852307910599989,0.08147777595202302,0.030332095320233742,0.753095798389887,0.0011372636599341923,0.0020337231549049316,0.0005859375000000001,0.7313677536801377
504,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,1776,288,0.003829297122655547,0.8287724926138326,2.5547167034067897e-06,1.0080937794532119e-06,66,52,False,1e-05,1.00822024462488e-06,True,0.17122750738616746,0.9999974452832966,0.9999989919062205,0.4246408747308278,0.5253214060184525,0.2728004714533606,0.29073246127690183,0.14301525490683628,0.6054242938412316,0.8217224567285154,0.28759976704678175,0.4352301826775015,0.17299713697198746,0.02287652454724165,0.6756393116767468,0.4733069244571013,0.3584881580655417,0.9991270080146285,0.28056706156088723
505,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,1253,333,0.0013593311699272703,0.9996993999445737,2.5199598667757783e-06,1.8265969564668083e-06,40,26,False,1e-05,1.8265237550219027e-06,True,0.000300600055426317,0.9999974800401332,0.9999981734030435,0.8675060337149285,0.9893795755398218,0.5204746285955374,0.021512628141665213,0.8724331192297057,0.05407792557660574,0.34023506406705006,0.34947573357198175,0.8485631676918803,0.12834696527177727,0.19317549363929717,0.7232865737683258,6.312271746909321e-05,4.6291639391199736e-05,0.5029343625338701,0.22193059577095084
506,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1292,198,0.0011701977033722712,0.015362875651561914,3.1252242659318696e-06,1.8766465351705008e-06,48,34,False,1e-05,1.8765512033169784e-06,True,0.9846371243484381,0.9999968747757341,0.9999981233534648,0.5139958811810035,0.6815900201689645,0.13035209792402144,0.7856057086064056,0.6187890193861553,0.18234063703247227,0.41865729181318234,0.20142919151995062,0.5352382233356423,0.6832932451649505,0.04783778794711603,0.8035493500338537,0.6276938618403715,0.17241891552753544,0.5004245225486029,0.20499067971762727
507,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,1213,207,0.0009798143485897715,0.9177401340503623,1.96506831673382e-06,6.058754065119132e-08,46,32,False,1e-05,6.058754065119132e-08,True,0.08225986594963773,0.9999980349316833,0.9999999394124593,0.6203203594842801,0.3478432068428128,0.827075533325414,0.5787845103772072,0.7946498708764055,0.625847730024065,0.7416521715261558,0.9336520583514389,0.580010447294446,0.18433624600589907,0.0,0.7475979739562415,0.49901751175018044,0.6716725875954935,0.4998546069174367,0.7833277013307451
508,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,907,216,0.001886304635002483,0.5488390377428661,4.277086794735041e-07,9.15659288391879e-08,31,17,False,1e-05,9.156537339460868e-08,True,0.45116096225713387,0.9999995722913205,0.9999999084340712,0.9191771990703568,0.3900680466254207,0.153491883489448,0.3327331113766577,0.2089231546847632,0.40436664747087714,0.41937433447090766,0.7064272735140715,0.893378298437462,0.04034724412065939,0.0,0.809830240892324,0.0473661611222108,0.2403544516391603,0.5000599559425387,0.7760365264780815
509,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,758,153,0.0016022450355498538,0.4188272324372958,4.274209482124647e-06,2.5461183217334593e-07,26,12,False,1e-05,2.546408470749384e-07,True,0.5811727675627042,0.9999957257905179,0.9999997453881678,0.894041381771098,0.440134874017553,0.45059429406227053,0.5843995183440854,0.015210810500384876,0.8462076279724384,0.39253655521511543,0.2697214619967437,0.8380137906513933,0.17470618487294368,0.07248656535687735,0.7623347890350098,0.9991864902742358,0.9971185071547713,0.5015202297004825,0.22449099837518452
510,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,2015,1305,0.0057055226568099165,0.7024561803719376,6.062550883534357e-07,6.688613884975325e-09,32,18,False,1e-05,6.721270762177767e-09,True,0.2975438196280624,0.9999993937449116,0.9999999933113861,0.5915973656588183,0.9346949092910346,0.46649282327029457,0.7335884896592043,0.6314904465805338,0.14431620922914243,0.8689515936115925,0.2192494415602367,0.5716954357692373,0.983152406369063,0.0020861746647773427,0.8416265686419275,0.5065024952920789,0.026361135575046785,0.0,0.3026464360511789
511,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,596,180,0.000982005469291284,0.9195000590070221,6.18472661972902e-09,7.000133805945552e-11,19,5,False,1e-05,3.182853980376876e-11,True,0.08049994099297782,0.9999999938152734,0.9999999999299987,0.15557532179865788,0.18540521664478393,0.6616703649316488,0.2297628240853739,0.7084360194852574,0.33287444960682955,0.4033163572233283,0.3195438660603073,0.46986499970247897,0.0,1.1519993017794474e-05,0.592194080193661,0.5386693054259863,0.583803171653961,0.49999293471258865,0.2275401921324
512,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,2113,144,0.42403741475474666,0.04743451181279923,0.005895343770932704,1.9891731918408873e-05,88,74,False,1e-05,1.9892603676852083e-05,True,0.9525654881872008,0.9941046562290673,0.9999801082680816,0.5573045648359009,0.7320678492289052,0.3023769023628522,0.763115374486877,0.8243868495216934,0.7439363809390357,0.9553660911139255,0.6388554240385477,0.5757777601827784,0.7271961982927757,0.1970583912739654,0.7843070875287903,0.023296712771448583,0.9251159708224884,0.004897142420229559,0.6884632075311728
513,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,1746,153,0.3661453086157288,0.9949303190570149,0.008677321973123764,6.331013491234216e-11,71,57,False,1e-05,1.6505685707102202e-11,True,0.0050696809429851405,0.9913226780268762,0.9999999999366899,0.49940443875091683,0.3836259051006691,0.7013458326745122,0.05102632779992377,0.04497119491322808,0.5779474877601799,0.4980278458194408,0.8959986088270001,0.5922725511740097,0.0008468319999619629,0.0,0.7868871266805684,0.005594918867136298,0.9985492222957245,0.49999557660272376,0.7881574184181297
514,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,2562,522,99937830.59842117,0.994682955323587,0.6216940203398058,3.220342881249394e-10,94,80,False,1e-05,3.220342881249394e-10,True,0.005317044676412975,0.37830597966019425,0.9999999996779657,0.27951625365047733,0.22655411822005314,0.9454782838690136,0.134493264428749,0.1752372666458454,0.6904032135360894,0.13916864282595046,0.8798636328608029,0.20869516268165542,0.0001227910667644608,0.0,0.699592260957743,0.4924636886206111,0.3651236110066284,1.2430127122173517e-05,0.6887348498251961
515,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.2785362372490023,0.8822100960114578,0.5927674630387717,0.8520857214507671,0.09251716281724588,0.08135280035307302,0.6133032049113037,0.013462875310199117,0.2785362372490023,0.8822100960114578,0.5927674630387717,0.8520857214507671,0.09251716281724588,0.08135280035307302,0.6133032049113037,0.013462875310199117
516,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.6802851336986288,0.04035285641379752,0.34064746720552164,0.8811908484321647,0.33287838911890616,0.868755500658897,0.6370808205316577,0.5851567840283248,0.6802851336986288,0.04035285641379752,0.34064746720552164,0.8811908484321647,0.33287838911890616,0.868755500658897,0.6370808205316577,0.5851567840283248
517,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,1316,495,0.0023853278773317897,0.6883144083357022,2.0272634099205433e-06,1.95169069794332e-09,37,23,False,1e-05,1.949476025053798e-09,True,0.3116855916642977,0.9999979727365901,0.9999999980483093,0.28874167697126407,0.6745801825660015,0.005051787259908508,0.499783840937221,0.9954243568874319,0.669764583226484,0.20090772891377628,0.16460369639008093,0.9770650152725483,0.007465700035306436,0.0026855468750000004,0.5798158273776723,0.9076601788434673,0.6165586392418667,0.9999908936716783,0.7420916477418298
518,latin_hypercube,nan,True,False,2,ABNORMAL: ,5,3158,702,1.5121745960101038,0.8537186505579009,0.23506084539612748,1.271460714491468e-11,112,98,False,1e-05,1.2713941011099905e-11,True,0.14628134944209917,0.7649391546038725,0.9999999999872854,0.5179802922790679,0.7052901493577598,0.7432132056888665,0.6289644009693289,0.4987168949485213,0.34341626011708565,0.7351834144744535,0.06759005521743212,0.41745267695391675,2.2825004816598125e-07,0.0,0.7494662820586379,0.49031196250920134,0.556270549539985,0.5000038089741464,0.20439639287435107
519,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4,1561,162,0.2843034741406393,0.7035237953507669,0.008570911079649801,6.306353160789868e-07,62,48,False,1e-05,6.307254636350734e-07,True,0.296476204649233,0.9914290889203502,0.9999993693646839,0.6373164671695432,0.44294488313121927,0.5494798037261174,0.38429212838567856,0.4528095278521358,0.14035132912548523,0.13329925267155637,0.3993578534226332,0.6356371343283969,0.3682658070237235,0.04369564551958241,0.782239814360463,0.11310674572621454,0.6582958531468324,0.9995893707246143,0.2833002476030405
520,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.36983550316459474,0.15857917515581663,0.04743758801264116,0.8120374685066866,0.09091135473357397,0.2286356785992679,0.8519998277764131,0.1015096360667196,0.36983550316459474,0.15857917515581663,0.04743758801264116,0.8120374685066866,0.09091135473357397,0.2286356785992679,0.8519998277764131,0.1015096360667196
521,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1955,9,0.0,1000.0,1000.0,0.00091513575536184,86,72,False,1e-05,0.000915140829606309,True,nan,nan,0.9990848642446382,0.6705151078830949,0.787055966768406,0.4444713923843732,0.8796864335254343,0.34124891887992703,0.8701923445049987,0.7011207556902458,0.028802998845310807,0.714997844063506,0.818833407102982,0.44266276320677284,0.8255346935250988,0.31992472254812787,0.9729339512773413,0.5048632896364624,0.1276740951760005
522,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,1513,261,0.030060816359286854,0.9264859367296152,0.00010649715316324304,7.880207597565914e-11,58,44,False,1e-05,6.28207486030874e-11,True,0.07351406327038479,0.9998935028468368,0.9999999999211979,0.039048494660019153,0.40500171530787843,0.6027358959816809,0.26641555709923564,0.448156162356545,0.8289360134348922,0.5638350598297944,0.5897986920131956,0.7791025921341295,0.0,0.0,0.814298605438007,0.9755087501713963,0.9997855391686099,0.5000118055458662,0.7820363638696696
523,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,697,117,0.0016439164823103044,0.9505955836537332,8.022185137290805e-07,2.1246493453475068e-08,26,12,False,1e-05,2.1246493453475068e-08,True,0.049404416346266765,0.9999991977814863,0.9999999787535065,0.8255846043661431,0.3762740695186476,0.9514089081991436,0.7088899383146194,0.4228523684011848,0.4500021682932081,0.6695440249564039,0.7436326998449952,0.8201944560963388,0.20294081381989532,0.0,0.8031138271802618,0.5045497939082174,0.44164677104359373,0.4999057558723974,0.7794458272132735
524,latin_hypercube,nan,False,False,2,ABNORMAL: ,0,11639,189,2.6215196838155332,0.28440391915229424,0.28440391915229424,0.0004997514316256169,512,504,True,0.0001953125,0.0004994692308788462,False,0.7155960808477058,0.7155960808477058,0.9995002485683744,0.9296053524892484,0.29254335451046776,0.52332977910894,0.8732428562894593,0.6449130544423305,0.21350766407358246,0.6432672586750059,0.24166605172624428,0.9539078175280328,0.3318237110948923,0.48198560337446905,0.8803148575241951,0.5969528575939916,0.18297582061593803,0.5005828860619367,0.14836691099481905
525,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,4337,270,0.00818457664695767,0.8307608469424399,0.00013526030091870478,6.875322537758244e-05,183,169,False,1e-05,6.876807981537336e-05,True,0.16923915305756015,0.9998647396990813,0.9999312467746224,0.4208482614217491,0.7221507837192619,0.6747427968916409,0.3384225332583419,0.5755181935552858,0.5155503459690643,0.7038331322675627,0.7531790921623284,0.4340739749078348,0.4201094235681838,0.2792726785556239,0.6907810222523683,0.4869013700398784,0.5849735227516973,0.49174220948694586,0.8086514607456873
526,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.7747478868733227,0.7332933364405394,0.23729112121531587,0.9027235277642083,0.6393695344739737,0.44584535807501974,0.23892273480487008,0.3962481488933555,0.7747478868733227,0.7332933364405394,0.23729112121531587,0.9027235277642083,0.6393695344739737,0.44584535807501974,0.23892273480487008,0.3962481488933555
527,latin_hypercube,nan,False,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,12298,1323,1.7928127865862007,0.9478841556494371,0.003915698777902765,0.002404426362212053,512,503,True,9.765625e-05,0.0024026176539226896,False,0.05211584435056294,0.9960843012220972,0.997595573637788,0.9777270344232659,0.8357137649589865,0.8797649896595866,0.24885758050457696,0.9366620086861146,0.19783459499674252,0.572378289927764,0.88298224003954,1.0,0.9271795505064291,0.20675290980241104,0.5536353377893868,0.7762078481676469,0.1679257338665294,0.501244449114979,0.0020412099484041378
528,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,3197,477,0.006424675974458331,0.9682627440158292,3.0011955282183145e-05,1.5295970317130703e-05,121,107,False,1e-05,1.5295993164188282e-05,True,0.03173725598417078,0.9999699880447178,0.9999847040296829,0.584292738860933,0.18408490186554768,0.8495556162960283,0.5577226961115932,0.13017854735744847,0.46937991970698084,0.316846888879769,0.9518928025392293,0.6673702709249681,0.35554483860983843,0.2574818946229105,0.7498017360303886,0.5146019367059627,0.42091593669322624,0.49498961771754063,0.801974907014041
529,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,1584,450,0.2694237246025639,0.9606765939859173,0.007795958718301188,6.493977787735972e-07,52,38,False,1e-05,6.502852938350401e-07,True,0.03932340601408266,0.9922040412816988,0.9999993506022212,0.15083473795982263,0.5625366810649327,0.8708989208876875,0.1640386467616382,0.9786446831430919,0.8542342823951714,0.836757287339482,0.628035171290493,0.3849572207051327,0.5185966750986358,5.216573348996568e-05,0.7436861096929707,0.999900726124267,0.7397460910986914,0.0007009301391473371,0.7023891209261618
530,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,2780,468,0.011905866915932903,0.9285072102368372,0.00012668268468551958,8.84983175220011e-05,105,91,False,1e-05,8.84983175220011e-05,True,0.07149278976316274,0.9998733173153145,0.999911501682478,0.027606092076465347,0.8906073243133545,0.29236761397006594,0.06828688609377062,0.39193584690711714,0.865076462989973,0.7606503556928625,0.21337601333063072,0.09671489747348402,0.3615425064155304,0.0,0.6295032510299018,0.5000932840305246,0.3644192676144066,0.9932565966660412,0.2719239617928651
531,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,1710,765,0.03463481083208724,0.3400945031274345,0.00011109665989605944,1.246590253245472e-08,43,29,False,1e-05,1.3796159104018102e-08,True,0.6599054968725655,0.9998889033401039,0.9999999875340975,0.927948225658946,0.46318669185045036,0.012457914822960412,0.6407286818031429,0.4582283713244558,0.3701364680797686,0.7556361152272195,0.1704104832781966,0.9050345765306359,0.44307580712180716,0.005701216039260449,0.8281485333001624,0.08450369828927001,0.37604724944021295,0.499923249830225,0.21989182128671594
532,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,1031,207,0.013046555101872652,0.9242715821810421,0.0004108848369492879,2.9949987379040977e-08,37,23,False,1e-05,3.014777905097077e-08,True,0.0757284178189579,0.9995891151630507,0.9999999700500126,0.6560883227251039,0.7110987736538965,0.2772512722223601,0.6361145418309411,0.4310706931778726,0.9697887657633705,0.6824183220063624,0.12344643740296961,0.6514260879019345,0.5182876005198946,3.277819744460907e-06,0.7973179639203731,0.99769082645089,6.8752500985702625e-06,0.5001606153998319,0.2123083942362945
533,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,11692,324,0.1888757625000755,0.9985520664497398,0.000497068628660946,4.2910171417887e-05,512,502,True,4.8828125e-05,4.2907817869974885e-05,False,0.0014479335502601387,0.999502931371339,0.9999570898285821,0.19410219733743864,0.8805550862278572,0.3003441758666767,0.13923830092068684,0.4695546440594328,0.13373494147864357,0.12752877193478632,0.46906761554323917,0.5601457489449111,0.7868609563629563,0.2383067175834611,0.7812913952859938,0.5269362169647152,0.4613920867800376,0.9947362251443137,0.3208626312060857
534,latin_hypercube,nan,True,False,2,ABNORMAL: ,0,5114,189,2.1690881900589596,0.8610983238015912,0.8610983238015912,4.198253722886847e-06,221,207,False,1e-05,4.198194681226397e-06,True,0.13890167619840874,0.13890167619840874,0.9999958017462771,0.25212854152855935,0.4055614867084104,0.5778193608378894,0.7487602811673528,0.4964027320186011,0.09767695179347337,0.7681651737121261,0.10715128535001005,0.3446057000250653,0.40473873141744826,0.1221061457892236,0.7275331243827321,0.5258272293848585,0.0349529920167501,0.503852105409957,0.19980242987745211
535,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,1444,207,0.05189114802777438,0.6645368273660637,0.00334464566041226,6.55736686505648e-07,55,41,False,1e-05,6.559062045718989e-07,True,0.3354631726339364,0.9966553543395877,0.9999993442633135,0.48749269528923916,0.3192294608883076,0.20729800625762201,0.5931080606350879,0.3162687704625711,0.22005451969170073,0.5464488064474758,0.047049423433095656,0.412467623047388,0.48621922876244544,0.06433142766200034,0.7491966441818538,0.1768662026600827,0.5413811543495705,0.4982007233798886,0.19862995570015463
536,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.8529368749256121,0.6984652375588655,0.0640855931743083,0.9505001242225461,0.20455886818172844,0.6780113732884924,0.9590856532794733,0.01145398497084006,0.8529368749256121,0.6984652375588655,0.0640855931743083,0.9505001242225461,0.20455886818172844,0.6780113732884924,0.9590856532794733,0.01145398497084006
537,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,10169,549,0.41982093084539074,0.9942325044722712,0.0005339146689690155,1.0702977381482626e-05,427,413,False,1e-05,1.070289799209867e-05,True,0.005767495527728859,0.999466085331031,0.9999892970226185,0.32730321501702014,0.9357525927983225,0.9328510490015843,0.09351690502010987,0.9304398165806887,0.12732771049382288,0.30836395561717517,0.062236517498083524,0.07801390522360428,0.9769810964609766,0.9728295923029393,0.04166020567503109,0.006707622317005103,0.0004470803741688264,0.460035819229869,0.9967732376373899
538,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,1156,369,0.17588225920854525,0.34472953275254936,8.41188560756212e-05,4.1712133747040525e-10,35,21,False,1e-05,5.184300766458705e-10,True,0.6552704672474506,0.9999158811439244,0.9999999995828787,0.2642036855759928,0.016898188068168663,0.09588928656862762,0.2576260966529001,0.24032545668379776,0.3066235378083881,0.27000205651401465,0.3935570533854101,0.5589010729175938,0.000251615578826943,0.009610757089449794,0.059725986872678855,0.17176265178643568,0.3903136029143177,0.4997205627968174,0.2534850856801483
539,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.5785952696607101,0.1495669576364882,0.7302913982315645,0.9665487322293672,0.7524171973040741,0.610319365827095,0.3312434565169328,0.03255302255523607,0.5785952696607101,0.1495669576364882,0.7302913982315645,0.9665487322293672,0.7524171973040741,0.610319365827095,0.3312434565169328,0.03255302255523607
540,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,3571,972,1.0192257145431345,0.9947026534656092,0.05720625071529828,0.03449592896434184,122,108,False,1e-05,0.03449592896434184,True,0.005297346534390895,0.9427937492847017,0.9655040710356582,0.34960907491117976,0.890953608187247,0.6816067151859502,0.03399944563007066,0.8185591553322711,0.3784359988618681,0.892248221614578,0.006709535723615071,0.05478796387832236,1.0,0.5022485580207485,0.6996948884649072,0.8110717080393135,0.4999979374834123,0.8827740931088336,0.15253339965150875
541,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,649,198,0.0023188358699030207,0.6042212417436867,1.7181690692424922e-07,1.1255441023649837e-11,21,7,False,1e-05,3.8088421305815245e-12,True,0.39577875825631326,0.9999998281830931,0.9999999999887446,0.5064216615877669,0.2798738764618961,0.006760085000762188,0.3735950275214787,0.004015784879447469,0.7548487275799087,0.4076368432353313,0.5987755012830952,0.8870013392934674,0.0,0.0,0.5362859963412288,0.0041923737826357315,0.7461356566468149,0.4999900684879699,0.758155061573093
542,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,327,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.8864375828983677,0.011177876656820013,0.4015918202976149,0.9998415787793042,0.8709634795543105,0.7067829018976534,0.7321635278629266,0.14028280568321042,0.8864375828983677,0.011177876656820013,0.4015918202976149,0.9998415787793042,0.8709634795543105,0.7067829018976534,0.7321635278629266,0.14028280568321042
543,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1499,180,0.0047849197615769294,0.5287728852506408,1.6374784896577843e-05,5.491665455714667e-09,58,44,False,1e-05,5.447142514825032e-09,True,0.4712271147493592,0.9999836252151034,0.9999999945083345,0.9171716427520771,0.19243958427938676,0.6889053251721116,0.8143563748527513,0.24613473065855968,0.33063648817702773,0.07801965629368478,0.24414560811732544,0.9408226144731106,0.015719274110836925,0.030019413183451207,0.5285833934590309,0.1622634753679778,0.41194069818766427,0.9996068127293318,0.7431796545356195
544,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,11161,441,0.22832403649880403,0.9987066283708396,0.00046816802231897103,1.2773344500005557e-05,476,462,False,1e-05,1.2773598420001697e-05,True,0.0012933716291604674,0.999531831977681,0.9999872266555,0.5901253380495793,0.9129892984543406,0.7171189465949818,0.213421268157374,0.9855807129997327,0.03630901086357878,0.4675094662128803,0.5363360358584075,0.06640290911952715,0.9665321617028397,0.9688034402993237,0.07330307462929347,0.997794699183876,0.9997989060226083,0.44974285739297976,0.9956112885201056
545,latin_hypercube,nan,False,False,2,ABNORMAL: ,2,11949,603,7.7668213895224625,0.9548392725212401,0.6396201674955901,0.00014143641982677924,512,504,True,0.0001953125,0.00014141635633235783,False,0.0451607274787599,0.3603798325044099,0.9998585635801732,0.5759596716511917,0.06155049723571453,0.9158155608302525,0.7563599113047422,0.46236456890729766,0.6567562690302318,0.5149761759797398,0.06868553262892198,0.7107079596856026,0.15155574563954077,0.45678036109986014,0.7386103278006666,0.26706079138455663,0.6263092747215462,0.4970363814128657,0.1606408330282588
