detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_ep_mixing_angles_polarization_04_local_minimum_2,C_e_p,polarization_cluster_04_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.8064511669698580e+00,1.9268510090713744e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,-3.8855406319397295e-01,6.9241527376861944e-01,7.9398562415992024e-01,2.0821654232047813e+00,6.3041317137261832e-01,2.6635900699969856e-01,1,9.9999989982374282e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_2,C_e_p,polarization_cluster_04_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.8064511669698580e+00,1.9268510090713744e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-3.8810384448601520e-01,-6.9260302364054604e-01,7.9392917975147625e-01,-2.0815551620675330e+00,6.3032354246085176e-01,2.6632113744204855e-01,2,9.9999989982374282e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_2,C_e_p,polarization_cluster_04_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.8064511669698580e+00,1.9268510090713744e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-3.6343976268780592e-01,-6.4881149628737989e-01,7.4366983185902968e-01,-2.0814082203412081e+00,5.5304481881723744e-01,2.3366971925054836e-01,3,9.9999989982374282e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_2,C_e_p,polarization_cluster_04_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.8064511669698580e+00,1.9268510090713744e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-3.6398855090630156e-01,6.4846786197442674e-01,7.4363850976435686e-01,2.0822778981327055e+00,5.5299823320455344e-01,2.3365003613144733e-01,4,9.9999989982374282e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_10,C_e_p,polarization_cluster_04_local_minimum_10,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.5825769432718442e+00,2.1872246466670209e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.1862279385378331e+00,-3.1746006916703401e-02,1.1866526581619714e+00,-2.6755760995125194e-02,1.4081445311228726e+00,2.8398927294812343e-01,1,9.9994642615513674e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_10,C_e_p,polarization_cluster_04_local_minimum_10,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.5825769432718442e+00,2.1872246466670209e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,1.1858779264800914e+00,3.2049048832699469e-02,1.1863109196343942e+00,2.7019011693698729e-02,1.4073335980438015e+00,2.8382572702620634e-01,2,9.9994642615513674e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_10,C_e_p,polarization_cluster_04_local_minimum_10,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.5825769432718442e+00,2.1872246466670209e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,1.0348173787973296e+00,2.8109063504838123e-02,1.0351990759810863e+00,2.7156630492798924e-02,1.0716371269120948e+00,2.1612373006434377e-01,3,9.9994642615513674e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_10,C_e_p,polarization_cluster_04_local_minimum_10,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.5825769432718442e+00,2.1872246466670209e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,1.0345549557848943e+00,-2.7528579580586680e-02,1.0349211463840176e+00,-2.6602825720861652e-02,1.0710617792328097e+00,2.1600769611646325e-01,4,9.9994642615513674e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_11,C_e_p,polarization_cluster_04_local_minimum_11,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0950640446778070e+00,2.5610144884763448e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,1.4793886023088316e+00,-5.0267855826997580e-03,1.4793971424923644e+00,-3.3978673549675564e-03,2.1886159052145726e+00,2.7752156185300364e-01,1,9.9988920052785568e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_11,C_e_p,polarization_cluster_04_local_minimum_11,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0950640446778070e+00,2.5610144884763448e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,1.4791514873352234e+00,5.0073075975240657e-03,1.4791599628219321e+00,3.3852438459988227e-03,2.1879141956153796e+00,2.7743258345187294e-01,2,9.9988920052785568e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_11,C_e_p,polarization_cluster_04_local_minimum_11,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0950640446778070e+00,2.5610144884763448e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.3246194955186674e+00,4.4803996179874298e-03,1.3246270727600526e+00,3.3823921111035948e-03,1.7546368818888658e+00,2.2249201734597723e-01,3,9.9988920052785568e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_11,C_e_p,polarization_cluster_04_local_minimum_11,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0950640446778070e+00,2.5610144884763448e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,1.3244733614002981e+00,-4.5749825289763228e-03,1.3244812628059881e+00,-3.4541761783049565e-03,1.7542506155241455e+00,2.2244303787700187e-01,4,9.9988920052785568e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_14,C_e_p,polarization_cluster_04_local_minimum_14,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.9776472215713676e+00,1.7435173094905818e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,2.5883825379713382e-01,1.3612187927727235e-08,2.5883825379713415e-01,5.2589552463894553e-08,6.6997241628749635e-02,2.6349278060570247e-01,1,9.9999996784766454e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_14,C_e_p,polarization_cluster_04_local_minimum_14,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.9776472215713676e+00,1.7435173094905818e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,2.5881775184786265e-01,-6.1861072913768267e-05,2.5881775924069461e-01,-2.3901402161988320e-04,6.6986632498374166e-02,2.6345105606310221e-01,2,9.9999996784766454e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_14,C_e_p,polarization_cluster_04_local_minimum_14,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.9776472215713676e+00,1.7435173094905818e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,2.4524263563458537e-01,4.7243332430777820e-07,2.4524263563504042e-01,1.9263914819898014e-06,6.0143950333221188e-02,2.3653953990713689e-01,3,9.9999996784766454e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_14,C_e_p,polarization_cluster_04_local_minimum_14,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.9776472215713676e+00,1.7435173094905818e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,2.4523073884285790e-01,-1.8084261620100108e-06,2.4523073884952590e-01,-7.3743861414374143e-06,6.0138115276684369e-02,2.3651659127172295e-01,4,9.9999996784766454e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_18,C_e_p,polarization_cluster_04_local_minimum_18,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0044655249379852e+00,1.7160165556516112e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,6.4873955845198630e-02,-1.5500503043213845e-01,1.6803329909953249e-01,-1.1744202101607237e+00,2.8235189606272956e-02,2.6489024307511327e-01,1,9.9999995426895016e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_18,C_e_p,polarization_cluster_04_local_minimum_18,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0044655249379852e+00,1.7160165556516112e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,6.4749004928372877e-02,1.5505406330385574e-01,1.6803034305223136e-01,1.1752188368538903e+00,2.8234196186250563e-02,2.6488092324142781e-01,2,9.9999995426895016e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_18,C_e_p,polarization_cluster_04_local_minimum_18,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0044655249379852e+00,1.7160165556516112e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,6.0990790248301764e-02,1.4608737717318432e-01,1.5830792230476828e-01,1.1752993785606785e+00,2.5061398264452559e-02,2.3511511594730689e-01,3,9.9999995426895016e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_18,C_e_p,polarization_cluster_04_local_minimum_18,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0044655249379852e+00,1.7160165556516112e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,6.1090016751370331e-02,-1.4604538405932010e-01,1.5830743618578699e-01,-1.1746187706275937e+00,2.5061244351717013e-02,2.3511367200510214e-01,4,9.9999995426895016e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_21,C_e_p,polarization_cluster_04_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8287476738922996e+00,2.8330369647071492e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,2.2774976680167439e-01,-9.1683883293942298e-09,2.2774976680167455e-01,-4.0256411491205181e-08,5.1869956278217125e-02,2.9689787620781460e-01,1,9.9999996171756478e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_21,C_e_p,polarization_cluster_04_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8287476738922996e+00,2.8330369647071492e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,2.2774731439637508e-01,5.3017587473006660e-05,2.2774732056739086e-01,2.3279126981505595e-04,5.1868842025625896e-02,2.9689149834957773e-01,2,9.9999996171756478e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_21,C_e_p,polarization_cluster_04_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8287476738922996e+00,2.8330369647071492e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.8837190906417242e-01,4.4619322386683326e-06,1.8837190911701693e-01,2.3686823900658208e-05,3.5483976144389674e-02,2.0310634349044732e-01,3,9.9999996171756478e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_21,C_e_p,polarization_cluster_04_local_minimum_21,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8287476738922996e+00,2.8330369647071492e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,1.8837093537029234e-01,-1.0906954959538486e-07,1.8837093537032390e-01,-5.7901474758283671e-07,3.5483609292290753e-02,2.0310424366972513e-01,4,9.9999996171756478e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_29,C_e_p,polarization_cluster_04_local_minimum_29,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.9729381385899329e+00,1.7475331272378560e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,1.5515561813647352e-01,-2.2383584498617876e-01,2.7235225598475926e-01,-9.6467101389902976e-01,7.4175751339987842e-02,2.6339163806347599e-01,1,9.9999607633946863e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_29,C_e_p,polarization_cluster_04_local_minimum_29,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.9729381385899329e+00,1.7475331272378560e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.5686113666536045e-01,2.2262969309640293e-01,2.7234058905008529e-01,9.5700102253014252e-01,7.4169396444147440e-02,2.6336907238136437e-01,2,9.9999607633946863e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_29,C_e_p,polarization_cluster_04_local_minimum_29,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.9729381385899329e+00,1.7475331272378560e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,1.4894974508025888e-01,2.1084585311525719e-01,2.5815111918288230e-01,9.5576190950920292e-01,6.6642000335374735e-02,2.3663994385046891e-01,3,9.9999607633946863e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_29,C_e_p,polarization_cluster_04_local_minimum_29,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.9729381385899329e+00,1.7475331272378560e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,1.4681362164422715e-01,-2.1230926194046881e-01,2.5812683356443378e-01,-9.6579223914111367e-01,6.6629462206000897e-02,2.3659542204415931e-01,4,9.9999607633946863e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_39,C_e_p,polarization_cluster_04_local_minimum_39,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.7834271976842180e+00,1.9626996542734620e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,-1.3030317818021122e+00,-1.5531548205726460e-04,1.3030317910585629e+00,-3.1414734581231203e+00,1.6978918485092858e+00,2.6937107684495581e-01,1,9.9983938057384836e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_39,C_e_p,polarization_cluster_04_local_minimum_39,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.7834271976842180e+00,1.9626996542734620e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-1.3030148681207763e+00,9.3013370519166440e-05,1.3030148714405723e+00,3.1415212703902329e+00,1.6978477551952911e+00,2.6936408142679480e-01,2,9.9983938057384836e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_39,C_e_p,polarization_cluster_04_local_minimum_39,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.7834271976842180e+00,1.9626996542734620e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-1.2055059313478143e+00,1.4792034194615499e-04,1.2055059404230195e+00,3.1414699496384006e+00,1.4532445723951886e+00,2.3055770939054504e-01,3,9.9983938057384836e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_39,C_e_p,polarization_cluster_04_local_minimum_39,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.7834271976842180e+00,1.9626996542734620e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.2054766587362067e+00,-1.5594973427054715e-04,1.2054766688236354e+00,-3.1414632858975442e+00,1.4531739990781281e+00,2.3054651291155270e-01,4,9.9983938057384836e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_41,C_e_p,polarization_cluster_04_local_minimum_41,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0496082294220663e+00,2.6149895363842446e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,2.0697723838987763e+00,-9.6848432569179958e-03,2.0697950423505547e+00,-4.6791486111105876e-03,4.2840515173389342e+00,2.7285213897680144e-01,1,9.9978114388387407e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_41,C_e_p,polarization_cluster_04_local_minimum_41,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0496082294220663e+00,2.6149895363842446e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,2.0697637093981425e+00,9.4950423674643788e-03,2.0697854885400848e+00,4.5874684713796375e-03,4.2840119685711180e+00,2.7284962010749075e-01,2,9.9978114388387407e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_41,C_e_p,polarization_cluster_04_local_minimum_41,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0496082294220663e+00,2.6149895363842446e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,1.8880850283688779e+00,-8.9086116593687925e-03,1.8881060451448177e+00,-4.7182968015825940e-03,3.5649444377124047e+00,2.2705205836728146e-01,3,9.9978114388387407e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_41,C_e_p,polarization_cluster_04_local_minimum_41,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0496082294220663e+00,2.6149895363842446e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.8879836234170413e+00,8.5999594638920956e-03,1.8880032101650994e+00,4.5550712823409284e-03,3.5645561215937205e+00,2.2702732643230045e-01,4,9.9978114388387407e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_42,C_e_p,polarization_cluster_04_local_minimum_42,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0111810932599328e+00,1.4336441289669877e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,-1.3780596930847161e-01,8.1258663552135652e-02,1.5997954737817768e-01,2.6088108109594668e+00,2.5593455579326598e-02,2.6305971218037144e-01,1,9.9999991193648186e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_42,C_e_p,polarization_cluster_04_local_minimum_42,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0111810932599328e+00,1.4336441289669877e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.3777557381035929e-01,8.1292549022444704e-02,1.5997058249984694e-01,5.3306081698807728e-01,2.5590587265340338e-02,2.6303023050880392e-01,2,9.9999991193648186e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_42,C_e_p,polarization_cluster_04_local_minimum_42,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0111810932599328e+00,1.4336441289669877e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,1.3079401059618537e-01,7.7125561122839983e-02,1.5184013101399768e-01,5.3279074323200204e-01,2.3055425386347972e-02,2.3697282875813619e-01,3,9.9999991193648186e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_42,C_e_p,polarization_cluster_04_local_minimum_42,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0111810932599328e+00,1.4336441289669877e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.3078511323512915e-01,7.7118139109419032e-02,1.5182869697005655e-01,2.6088142528915652e+00,2.3051953223625257e-02,2.3693714048917033e-01,4,9.9999991193648186e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_48,C_e_p,polarization_cluster_04_local_minimum_48,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1093922770211222e+00,1.6007980084320634e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,9.8314033057194626e-03,-7.5328174180703533e-06,9.8314061915399393e-03,-7.6619946407976676e-04,9.6656547703049815e-05,2.6743175139669689e-01,1,9.9999769132651273e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_48,C_e_p,polarization_cluster_04_local_minimum_48,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1093922770211222e+00,1.6007980084320634e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,9.8294477817200340e-03,6.8690977181636531e-06,9.8294501818801828e-03,6.9882833222210895e-04,9.6618090878064353e-05,2.6732534809238467e-01,2,9.9999769132651273e-01
