lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_p,optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_e_p_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0363,gradient,gradient,gradient,0.1056583755,6.1066969341549,2.4711731898341123,1.0545439420592146,0.9970950440557143,0.0,0.0,3.141592653589793,0.0,0.050783958598103605,2.9299572951615387,3.142078817996957,3.0819439849900148,0.00010155176984299502,0.19862631231082262,0.0004918051782672389,0.9634276125155881,4.369297751978464,0.9905973332890228,-4.160505602296515,0.0396497509001697,0.023743411928960283,0.9213170073888539,0.8456736118369514,2.8833176761862322,165.20193384093926,0.0003633784247796881,0.10475945326578667,0.0003633784247796881,0.10475945326578667,False,,gradient,1383001808,2.0671679429353707,2.6199574853835714,1.0,200.73712112569345,0.7929751376425468,1.0000000000000002,0.009929802130289645,3.570250675055675e-05,-0.09380061043038779,6.99928427319238e-05,7.334175965902106e-05,0.9999993172008652,0.001161643400679628,0.0011616004085144782,0.9999999954170055,0.9999999953601063,0.0016470427528326743,0.9984510930033997,1.4128698698503233,0.0019018404997566472,7.016423971910023e-09,7.002506949324757e-09,1.4018930255100965e-08,0.49879751649712023,0.0011015905001472703,0.4987976339475586,0.4998991069972675,0.24884808044892487,0.0009715724434267505,0.9955932185743437,0.49879751649712023,0.075292390948325,0.22659724130532446,0.22659724130532435,0.09131820884295015,0.2735036516974082,0.27350365169740837,0.075292390948325,6.827991347879703e-07,1383,sobol_screened,0.10031740494510533,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1909,324,0.05064279998822554,0.10031740494510533,0.001301199136548803,6.827991347879703e-07,74,60,False,1e-05,6.828258707347601e-07,True,0.8996825950548947,0.9986988008634512,0.9999993172008652,0.12089581042528152,0.9911812366917729,0.26405358873307705,0.18727989867329597,0.310764092952013,0.5698271300643682,0.580007454380393,0.9250800218433142,0.3522735624303248,0.9326343731462365,0.9810132390869899,2.4799136977915153e-05,0.5000773754685555,1.6162466150243126e-05,0.6579999926385385,0.833958368978815,363,6.740957735340558e-07,True,3,373,0.1357714667610788,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0371,gradient,gradient,gradient,0.1056583755,7.424380725831366,2.724771683248225,1.198332610917287,1.1334885040875906,0.0,0.0,3.141592653589793,0.0,0.05812558498046218,2.984890764822403,0.0008831101357082759,3.1158193857621526,3.141625877765444,0.14784332912237325,3.1424830219443636,0.9833975547551405,5.6762679775324685,0.992749670826486,-5.401552174515887,0.02598967406458439,0.013308034616252105,0.9212993764393842,0.8751564199133129,2.967976064712323,170.05250220386299,0.00029335829889036436,0.13765125980718526,0.00029335829889036436,0.13765125980718526,False,,gradient,198006188,2.538861267389163,2.2440122812003533,1.0,35.13812722496031,0.9729498161367005,1.0,0.030378793520689947,-6.488889011402321e-05,0.17177152659649664,0.0008427578739593627,0.0008539039376734009,0.9999993017790143,0.0011506934262312772,0.0011505049334972616,0.999999977022757,0.9999999767598067,0.0016350486434179494,0.9984657819861207,1.412879624765128,0.0018879908742857638,2.6391637280762116e-08,2.6299495794743312e-08,2.5627103169462254e-08,0.49655380611023925,0.0037099469402346597,0.49655418342419044,0.5002637530504739,0.24642230689895353,0.0017499533665318516,0.9851695446505431,0.49655380611023925,0.09766210784770266,0.29279962260058606,0.2927996226005861,0.06878216089941244,0.20693662434894006,0.20693662434893995,0.09766210784770266,6.982209856953858e-07,198,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,6275,90,0.050369436296019275,0.8966588896832821,0.0012936358945571103,6.982209856953858e-07,287,273,False,1e-05,7.02042218581056e-07,True,0.10334111031671785,0.9987063641054429,0.9999993017790143,0.5674514778651457,0.592445624778331,0.04803877954675218,0.6245046906889458,0.276759200347399,0.48674814032309405,0.6329794828909019,0.05382659467869863,0.41722955231932196,0.9501202396216669,0.9917961140511994,0.0,0.00014055134339252662,0.500005287791785,0.8081446410590791,0.714291293823913,371,6.895176244414714e-07,True,3,373,0.061429163127432976,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0374,gradient,gradient,gradient,0.1056583755,6.949996203207723,2.6362845451900148,1.148537897232504,1.0862251313019509,0.0,0.0,3.141592653589793,0.0,0.05558011828898644,2.9658532662877466,0.004812642207439632,3.1075704008697347,3.141558299123383,0.16559298934632657,3.146454033345494,0.9780806452966052,5.20445810679957,0.9921012376638993,-4.9534571441195805,0.029989745020910227,0.01619423102289078,0.9212800713535654,0.8658036186602274,2.9419777503941567,168.56290851897754,0.00030648984973459525,0.12580697118968379,0.00030648984973459525,0.12580697118968379,False,,gradient,830002845,2.564901665042259,2.1993253228353282,0.9999999999999998,68.17785320371372,0.9351835005405508,0.9999999999999998,0.02062558137023882,-3.69217756900353e-05,0.13895247117935022,0.0007080538661189822,0.0007131842380914423,0.9999992983447236,0.001131018462907908,0.001130870715171755,0.9999999401473061,0.9999999398462159,0.0016002089459377432,0.9984919819729182,1.4129080104965819,0.001847761429083238,4.40191288903166e-09,4.133921699924719e-09,2.597332787539517e-09,0.49775248773996483,0.0024335416606118543,0.4977637819909729,0.5001860294005767,0.24767076729068455,0.009550101583413555,0.9903146138947279,0.49775248773996483,0.0949327242723137,0.28463194587120966,0.28463194587120966,0.07148726735991945,0.21518202472821377,0.21518202472821382,0.0949327242723137,7.01655276436064e-07,830,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,2872,117,0.0473641625926767,0.19032478621415427,0.0012161613505745628,7.01655276436064e-07,126,112,False,1e-05,7.017262619868347e-07,True,0.8096752137858457,0.9987838386494254,0.9999992983447236,0.7018388666548832,0.7954921435612922,0.7253057258102525,0.33729007177531695,0.6579892486863056,0.374068496047987,0.9185703562104875,0.6350607021196985,0.3945647108700093,0.9440604156298765,0.989170380608962,2.0374209347947965e-06,0.0007659557966467083,0.49999453231685353,0.8164335570722167,0.700066993192842,374,6.929519151821495e-07,True,3,373,0.07464769253725674,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0380,gradient,gradient,gradient,0.1056583755,7.8811085552401865,2.807331215806248,1.2444719580105266,1.1782231646457575,0.0,0.0,3.141592653589793,0.0,0.060483473701359286,2.9891625589678577,0.0019476184332135335,3.006040064281009,3.142935734235871,0.13853501138702026,3.143569214215729,0.9588187850729719,6.124857210933576,0.9926227729980553,-5.832705731434357,0.022834229630039015,0.011142966210849233,0.9253642754044042,0.882730822821679,2.8675050667278765,164.29593805588684,0.0009612663108952008,0.14703700606048872,0.0009612663108952008,0.14703700606048872,False,,gradient,309001697,2.8679177370708464,1.8461522824796883,1.0,22.411723235577547,0.305831128441659,1.0,0.0034757485410780585,-3.912606303413391e-05,0.05703315939506824,8.23391850600548e-05,8.457066804958206e-05,0.9999992857729003,0.001125081103645305,0.0011250121166986368,0.999999989826446,0.9999999897565622,0.001636263044824017,0.9984998402679246,1.4128785816474987,0.0018893931671779627,1.4229909155565116e-07,1.4231455108575939e-07,1.458969993582788e-07,0.4996105539999893,0.00040839516870064263,0.49961251835721293,0.5000189491686899,0.24960304377286796,0.003967350571876936,0.9983743383639652,0.4996105539999893,0.08826578970784528,0.264262353910309,0.2642623539103089,0.07835821946978361,0.235718696921001,0.23571869692100098,0.08826578970784528,7.142270996851607e-07,309,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,1808,387,0.03663901711662837,0.9559575890103682,0.0010365352533275862,7.142270996851607e-07,65,51,False,1e-05,7.14216523256539e-07,True,0.044042410989631776,0.9989634647466724,0.9999992857729003,0.43307201347743296,0.08729355948152322,0.47284753545976815,0.5590811461655969,0.090102862984175,0.3888737742802419,0.10838547392375922,0.23488452491350226,0.4383761139170764,0.9514799939299073,0.9568522707252028,0.0,0.0003099731009028263,0.5002137579237943,0.9128865684714956,0.587648522914055,380,7.055237384312463e-07,True,3,373,0.219049572691081,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0387,gradient,gradient,gradient,0.1056583755,12.04167075188157,3.470111057571727,1.6064184965921835,1.5232379670288196,0.0,0.0,3.141592653589793,0.0,0.07890560104144365,3.078216718797341,6.283178191221046,2.9070867855345663,3.1405902005570394,0.04889085395666709,3.1418190905041063,0.9559603228258378,10.267463134646176,0.9949120014058384,-9.779835267690641,0.008997455423570321,0.0030972435086155836,0.9323519986178357,0.925502912080959,2.8581959622434323,163.76256565788188,0.0037432658899359816,0.2475571993677665,0.0037432658899359816,0.2475571993677665,False,,gradient,1464001709,3.0072912904936215,1.7053677053394356,1.0,0.23769065308579818,0.07861094697826769,1.0000000000000002,0.0026739297680702747,3.669236235409601e-05,0.05099734798530893,0.0003987207204773739,0.00039684950730599903,0.9999992755915061,0.0010995445534329614,0.0010994066726754635,0.9999999592401143,0.9999999591519868,0.0016052997581575265,0.9985339252056692,1.4129037919167917,0.0018536398222678064,1.5829846821581381e-07,1.5842540626598368e-07,1.5929405663318862e-07,0.49986632073524323,0.0003257044918267282,0.49986632080451465,0.50019202522707,0.24977030819097967,-2.3551669122801382e-05,0.9986976824654193,0.49986632073524323,0.08767753435032076,0.26264695608581184,0.26264695608581196,0.07884213335533292,0.23716101868711825,0.23716101868711828,0.08767753435032076,7.244084938573536e-07,1464,sobol_screened,0.11715098386282108,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,1733,360,0.01644704197439787,0.11715098386282108,0.0006540274547734981,7.244084938573536e-07,63,49,False,1e-05,7.264873270740324e-07,True,0.8828490161371789,0.9993459725452265,0.9999992755915061,0.35949499253183603,0.9578987183049321,0.7153565874323249,0.38518683705478907,0.8111701933667064,0.3311719177290797,0.8579848278313875,0.6619142536073923,0.6081386393988373,0.9798268134094232,0.9253544638299097,0.0,0.9999988674600234,0.4998404546446198,0.9572505483985296,0.542835400188108,387,7.157051326034392e-07,True,3,373,0.28202551753719707,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0389,gradient,gradient,gradient,0.1056583755,7.31798222109279,2.7051769297206407,1.1873377195185053,1.120684122971146,0.0,0.0,3.141592653589793,0.0,0.05918630619939642,2.9756374867226745,6.282577797935623,3.008915982000514,6.282948040639701,0.1642860674378221,3.1410001674321673,0.9994463204789773,5.565746937879626,0.9927921369720545,-5.287727095876991,0.026928426013471323,0.013971638588178239,0.9202523997872885,0.8722852895344437,3.109983214551091,178.1889125503063,0.0008953091899959603,0.13990523019134826,0.0008953091899959603,0.13990523019134826,False,,gradient,1251001636,1.8652169677761399,2.8161443691584993,1.0000000000000002,35.1945497691612,0.33850668463120626,1.0000000000000002,0.008792367609592287,-3.008960948297501e-05,-0.05943358624918278,0.0006296077543306682,0.0006278194209302575,0.9999992719946509,0.0009244212112002419,0.000924429314844883,0.9999999967036786,0.9999999966733242,0.001518074503517149,0.998767285083486,1.4129746933240823,0.0017529209357441378,5.948629496174177e-07,5.947872584184169e-07,5.954260643673365e-07,0.49922432913427817,0.0004423711762916449,0.49922450789592415,0.4996667003105698,0.24939115774063925,-0.0011973239521579407,0.9982300504941761,0.49922432913427817,0.07833602150541492,0.23534242001859104,0.23534242001859104,0.08801251140554446,0.264990879670839,0.26499087967083906,0.07833602150541492,7.280053491154348e-07,1251,sobol_screened,0.07103095954182093,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,1709,324,0.031128662613227123,0.07103095954182093,0.0007623263416479675,7.280053491154348e-07,61,47,False,1e-05,7.280874507742396e-07,True,0.9289690404581791,0.999237673658352,0.9999992719946509,0.7889159107580781,0.8202850455418229,0.8534056479111314,0.18598241917788982,0.8984324028715491,0.12374643236398697,0.7011949624866247,0.8217277945950627,0.41221060841756624,0.9471748297229154,0.9577677037671724,0.0014839313156792978,0.9999033119008492,0.999962237857347,0.5937170007208983,0.8964065936239649,389,7.193019878615203e-07,True,3,373,0.22531061658298412,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0390,gradient,gradient,gradient,0.1056583755,7.191984001689348,2.6817874639294867,1.1741903324953034,1.088822966462848,0.0,0.0,3.141592653589793,0.0,0.07565383936582239,2.964008820820339,0.0012533518971061008,3.051517300960165,6.282968253463957,0.17190446997568104,3.1427957584384316,0.9961735585203462,5.427701960294482,0.9902693825941734,-5.0766988780161615,0.02880458719969418,0.015323364705232087,0.933177862580022,0.8698708825041211,3.059763346405095,175.31152605783726,0.0007190455811033197,0.17622058672022453,0.0007190455811033197,0.17622058672022453,False,,gradient,1351002082,1.9541874817763374,2.7103057660835415,1.0,46.44751771917185,0.5478497654820553,1.0,0.012984027885639429,2.544295115369799e-06,-0.09198736488628484,0.0009923144036409273,0.0009925484466440833,0.9999992702349495,0.001071227337115794,0.0010710776090316896,0.9999999988735335,0.9999999988412266,0.0016138605929662357,0.998571680767529,1.4128967611817813,0.001863525086732667,3.097486276905964e-07,3.100047770359401e-07,3.098107611760943e-07,0.49887295059963954,0.0010593486593637735,0.49887372624188153,0.49993229925900334,0.24890757661237986,0.0024964724564893875,0.9957651345244514,0.49887295059963954,0.0755528881044694,0.2270847300523789,0.2270847300523789,0.09075384759214825,0.2729829706886177,0.2729829706886177,0.0755528881044694,7.297650505000419e-07,1351,sobol_screened,0.0932754908764506,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,2173,378,0.03669959090263077,0.0932754908764506,0.0009468140384659707,7.297650505000419e-07,80,66,False,1e-05,7.308984369958083e-07,True,0.9067245091235494,0.999053185961534,0.9999992702349495,0.19364844635128975,0.8811393082141876,0.5627049654722214,0.12618757598102093,0.1943575143814087,0.05958141107112169,0.6297346679493785,0.916342725045979,0.40621969781322637,0.9434733104030737,0.9713281247564982,0.01735833456676801,0.00019947714985804054,0.9999654548282411,0.6220371949060145,0.8627171199253237,390,7.210616892461275e-07,True,3,373,0.18142359115718462,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0392,gradient,gradient,gradient,0.1056583755,11.980186233500604,3.461240562789677,1.6016521657914355,1.5187508383238941,0.0,0.0,3.141592653589793,0.0,0.07866372786850916,3.078168353746455,6.282201232151508,2.9025770134180044,3.141331974096205,0.04872504621880671,3.140435054207147,0.9546125984852817,10.206179619721953,0.9948588114585176,-9.72208572953514,0.009099362512008517,0.0031456314025409757,0.9325870557068692,0.9251291822316003,2.8538519835428557,163.5136740120441,0.00385561277213195,0.2459025578655297,0.00385561277213195,0.2459025578655297,False,,gradient,616001689,3.01027956374802,1.7022553510207303,1.0,0.2272682846523585,0.07530268594000333,1.0,0.002695296645275039,-2.1504131739180643e-06,0.05122979100400509,1.7249739197332248e-05,1.735990441480433e-05,0.9999992667483378,0.001073301985178963,0.0010732832554029813,0.9999999970819596,0.9999999970765967,0.0016164268247638284,0.9985688265843695,1.4128946686042883,0.0018664883097501115,3.086895545322735e-07,3.087190337283143e-07,3.0892158209854854e-07,0.49967330363770535,0.0003287991417410263,0.49967380681611695,0.5000021027794463,0.24967275542639378,-0.002007661512830592,0.9986868216693312,0.49967330363770535,0.08777526712958914,0.26281007681446383,0.26281007681446394,0.07887819976897338,0.23718782040608993,0.23718782040609,0.08777526712958914,7.332516621660901e-07,616,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,1740,270,0.04642418725309275,0.8296635960499921,0.0007169211016064825,7.332516621660901e-07,68,54,False,1e-05,7.336341316666051e-07,True,0.17033640395000788,0.9992830788983935,0.9999992667483378,0.4704173666424906,0.8158249605067398,0.6522735309129976,0.11048864561897094,0.1997481525728179,0.3631877887322531,0.6381008174232466,0.5488429434863262,0.6058665763371994,0.9798114183355804,0.923918958780772,0.0,0.9998433795949081,0.4999585115700328,0.9582017453180234,0.5418447070391573,392,7.245483009121756e-07,True,3,373,0.28339643242788354,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0399,gradient,gradient,gradient,0.1056583755,24.119460875286972,4.911156775677902,2.364779675651485,1.1124232818058675,0.0,0.0,3.141592653589793,0.0,1.1720413261919478,3.1148906500000413,3.907006751857747,3.0617337889801735,6.281869535581841,0.03287591906154899,2.861936554507212,0.9949237352024325,21.575783231752308,0.9635360983460511,-10.903332897762454,0.007299296571994446,0.0023220602252832143,1.6963543925218874,0.9640027877830287,3.0925078794170444,177.18764960154874,0.01159833724693593,5.347823504241562,0.01159833724693593,5.347823504241562,False,,gradient,1936001100,1.734942558112963,2.7973688763603195,0.9999999999999998,0.02635320735857625,0.40685906569682107,0.9999999999999998,0.28168101262762457,-5.512831733833767e-06,-0.6522698678305312,8.867433650755485e-05,8.507848248115514e-05,0.9999992449679022,0.0005552150633699597,0.0005551457198752864,0.9999998800746291,0.9999998800431791,0.001256303100564019,0.9992595418869153,1.4131878516210845,0.00145065340640004,9.61949131714846e-07,9.61963227882355e-07,9.618469435980093e-07,0.25708785204740603,0.24294404305078918,0.4395357909005097,0.5000318950981952,0.1895198433514121,1.5334728119937266,0.7580310184581108,0.25708785204740603,0.02899277969505372,0.08692834390724737,0.0869283439072474,0.13748341972823613,0.4130397609945575,0.41303976099455747,0.02899277969505372,7.550320978433334e-07,1936,sobol_screened,0.18453605003180007,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1219,234,0.0038028604296547006,0.18453605003180007,1.8776928239927493e-05,7.550320978433334e-07,43,29,False,1e-05,7.549741048995529e-07,True,0.8154639499681999,0.9999812230717601,0.9999992449679022,0.9730295427143574,0.9631734350696206,0.9774141563102603,0.47491728235036135,0.7129588015377522,0.9652848653495312,0.6076166685670614,0.9059771066531539,0.9772439516375654,0.991500488276467,0.9745801338953451,0.4735493430625062,0.6218194372515706,0.9997905884462389,0.5522493682083519,0.8904301686483317,399,7.463287365894189e-07,True,3,373,0.2520746114249151,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0407,gradient,gradient,gradient,0.1056583755,8.625141879120426,2.9368591861239155,1.3163031134016179,1.2452855561188798,0.0,0.0,3.141592653589793,0.0,0.06437881883418914,3.00275154066924,6.2719893950363845,3.1270618856515453,6.282987992840648,0.132743868893096,3.1304561163973434,0.9922832921929244,6.8628524389330146,0.9939699327364082,-6.526906927382534,0.018812565975799344,0.008540916306858855,0.921478520787707,0.8927291398044768,3.0233785769833776,173.2268323314162,0.00028150931485222686,0.16825426509012964,0.00028150931485222686,0.16825426509012964,False,,gradient,348005643,2.199990027272018,2.3596447290790423,1.0,7.0735759215915825,1.0048129129260353,0.9999999999999999,0.075014815675147,-3.29192397586775e-05,-0.27620366504892635,0.0010977038828599017,0.0010886114681879307,0.9999992100722228,0.0011913135287494499,0.001191159139786343,0.9999999769668564,0.9999999767460792,0.0017180292824594773,0.9984115790821997,1.4128119395766607,0.001983808559562169,1.1456071997794872e-07,1.1448699311423389e-07,1.1353659531021918e-07,0.49059000535443775,0.009777076871288148,0.4906521572312254,0.5003670822257259,0.24046861611836245,-0.022736429990468824,0.961168808502403,0.49059000535443775,0.060180978591606156,0.18083144480903252,0.18083144480903252,0.10632728000163388,0.31880147296524153,0.31880147296524136,0.060180978591606156,7.899277771894475e-07,348,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,5700,342,0.04935706784853994,0.9321735712089976,0.0012684346683189407,7.899277771894475e-07,247,233,False,1e-05,7.905961981746756e-07,True,0.06782642879100245,0.9987315653316811,0.9999992100722228,0.4784624138183232,0.46925571084293477,0.1264784645102582,0.12109273136499427,0.15689898165895483,0.7122161894577569,0.611902157140759,0.4731213864236943,0.47155303629160206,0.955805501148628,0.9953747129114133,0.00018816531673381508,0.9982181152399869,0.9999685964476152,0.7002785751864307,0.7510982451473316,407,7.81224415935533e-07,True,3,373,0.05254382365302392,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0409,gradient,gradient,gradient,0.1056583755,12.571931798465549,3.54569200558446,1.6469623133832658,1.5601485490891,0.0,0.0,3.141592653589793,0.0,0.0809623972952882,3.1411659208774605,2.5945422090457666,3.0710209693303687,0.00022346871293779362,0.003139738844508824,3.2091099320394103,0.9974850657361389,10.810089746961198,0.9960582969046115,-10.279945127012185,0.008179055670792338,0.002716091546965059,0.9226227854882012,0.9291104397068447,3.074153271844758,176.1360080530379,0.0006060221250454856,0.2656783320995203,0.0006060221250454856,0.2656783320995203,False,,gradient,255001238,1.928309764509837,2.761310595278635,1.0,4.174750442131044,0.47568137892707285,1.0,0.18633902152023635,1.7613919114367604e-05,-0.06785520587309089,2.951385663994832e-05,3.070905274768571e-05,0.9999992083925264,1.2964767855188785e-05,1.2757247126185868e-05,0.9999992104855193,0.9999992104855325,7.232957794428435e-05,0.9999825881349975,1.4141539471425049,8.351893659912459e-05,4.0178972440171e-09,4.023261518625444e-09,4.900735285820791e-09,0.36445016520759216,0.1355643566211256,0.49943862658026766,0.5000145218287178,0.2494313656659088,-1.0941350131682535,0.9976964859086738,0.36445016520759216,0.07787099622236174,0.2330247024689948,0.23302470246899484,0.08909447002218543,0.2669607757022874,0.26696077570228743,0.07787099622236174,7.916074735714318e-07,255,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,1325,351,0.002682356535508889,0.6502238263661546,1.1324131605761067e-06,7.916074735714318e-07,45,31,False,1e-05,7.915737956221136e-07,True,0.34977617363384533,0.9999988675868394,0.9999992083925264,0.7278863423818381,0.5865235329757893,0.6194570101538742,0.7458529199727181,0.3872411761236862,0.9040629180640719,0.6098481759116364,0.8065750569636633,0.6274977263903323,0.9998641667589065,0.9775363352155843,0.0,0.4129342176301994,3.556615029043364e-05,0.6138000616682184,0.8789524613012377,409,7.829041123175173e-07,True,3,373,0.19882163320819488,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
