selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
F3,F_3,TxTy,enhanced_region_0,0,2,9.5576605136692061e-01,1.0000000000000004e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.8000000000000000e+00,4.5160394395353274e+00,4.9087385212340520e+00,6.2628797446174456e-01,6.2628797446174644e-01,3.7851093069760929e-02,3.7851093069761060e-02,-1.3069426311608263e-03,-1.3069426311608263e-03,1.6799656115896884e+01,1.6799656115896884e+01,8.0180752521606102e-01,8.0180752521606136e-01,5.4940191295692181e+01,5.4940191295692237e+01,,,7.6934810144126398e-02,7.6934810144126814e-02,3.8942532605946273e-01,3.8942532605946384e-01,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1330101235719803e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.5160394395353274e+00,6.2628797446174644e-01,3.7851093069761060e-02,-1.3069426311608263e-03,1.6799656115896884e+01,8.0180752521606102e-01,5.4940191295692237e+01,7.6934810144126814e-02,3.8942532605946384e-01,7.6934810144126814e-02,3.8942532605946384e-01
F3,F_3,TxTy,enhanced_region_1,1,39,9.5258491068063145e-01,1.0000000000000002e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,5.8904862254808599e-01,1.8653206380689404e+00,1.8000000000000000e+00,1.8000000000000000e+00,3.9269908169872414e-01,1.6689710972195777e+00,1.5629590707136000e+01,1.6359704345544493e+01,8.3173352683645407e-01,8.4197941556118772e-01,-3.5678013656903014e+00,-3.0772372081726425e+00,3.9298056968822634e+00,4.0629222040829802e+00,9.0685480398573803e-01,9.4384971134378381e-01,1.7462288222975423e+02,1.8000000000000000e+02,,,3.0478267895776612e-01,6.7478754062449564e-01,6.7577922819670775e+00,6.8243505355684739e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,1.3744467859455343e+00,1.3744467859455343e+00,4.5160394395353274e+00,1.8000000000000000e+00,8.8357293382212931e-01,1.6001181495424721e+01,8.3885006281126950e-01,-3.3220392892997599e+00,3.9538014415616627e+00,9.2436222799895285e-01,1.7772481659327468e+02,4.7278156016373096e-01,6.8123526632274878e+00,4.7278156016373096e-01,6.8123526632274878e+00
F3,F_3,TxTy,enhanced_region_2,2,39,9.5258491068063078e-01,1.0000000000000002e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.2762720155208536e+00,2.5525440310417071e+00,1.8000000000000000e+00,1.8000000000000000e+00,1.4726215563702154e+00,2.7488935718910690e+00,1.5629590707135996e+01,1.6359704345544493e+01,8.3173352683645418e-01,8.4197941556118761e-01,-3.5678013656903014e+00,-3.0772372081726420e+00,3.9298056968822626e+00,4.0629222040829802e+00,9.0685480398573792e-01,9.4384971134378370e-01,1.7462288222975423e+02,1.8000000000000000e+02,,,3.0478267895776645e-01,6.7478754062449642e-01,6.7577922819670784e+00,6.8243505355684739e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,1.7671458676442597e+00,1.7671458676442597e+00,4.9087385212340520e+00,1.8000000000000000e+00,2.2580197197676637e+00,1.6001181495424717e+01,8.3885006281126950e-01,-3.3220392892997590e+00,3.9538014415616627e+00,9.2436222799895273e-01,1.7772481659327488e+02,4.7278156016373152e-01,6.8123526632274878e+00,4.7278156016373152e-01,6.8123526632274878e+00
F3,F_3,TxTx,enhanced_region_0,0,50,9.5254096178323966e-01,9.9999999999999989e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.0799224746714913e+00,2.7488935718910685e+00,1.8000000000000000e+00,1.8000000000000000e+00,7.8539816339744828e-01,2.6507188014663878e+00,1.5655395387039141e+01,1.6349403907775645e+01,8.3416739646464877e-01,8.4197941556118761e-01,-3.4662643904761743e+00,-3.0267665457297879e+00,3.9298056968822626e+00,4.0244399438983320e+00,9.0878432013074495e-01,9.4241528159306820e-01,1.7547172139594693e+02,1.8000000000000000e+02,,,3.0478267895776634e-01,6.7478754062449642e-01,6.7770334120601952e+00,6.8243505355684739e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.0640160253307238e-01,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,2.0616701789183018e+00,1.5964030537498955e+01,8.3912259034319214e-01,-3.2715705509364690e+00,3.9404836611305898e+00,9.2191656322104809e-01,1.7848290396602110e+02,4.7278156016373230e-01,6.8190115534442874e+00,4.7278156016373230e-01,6.8190115534442874e+00
F3,F_3,TxTx,enhanced_region_1,1,27,9.5242788377458965e-01,9.9999999999999978e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.9452431127404299e-01,1.6689710972195773e+00,1.8000000000000000e+00,1.8000000000000000e+00,3.9269908169872414e-01,1.4726215563702154e+00,1.5655395387039144e+01,1.6349403907775649e+01,8.3416739646464866e-01,8.4197941556118772e-01,-3.5181728009746394e+00,-2.9957966656043382e+00,3.9301816240747045e+00,4.0629222040829802e+00,9.0878432013074495e-01,9.4241528159306820e-01,1.7462288222975423e+02,1.7971543516460397e+02,,,3.0478267895776612e-01,6.7478754062449564e-01,6.7577922819670775e+00,6.8241625719709837e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3783235472265357e-01,1.5707949999999999e+00,1.1780972450961720e+00,1.1780972450961720e+00,4.3196898986859651e+00,1.8000000000000000e+00,6.8722339297276724e-01,1.6039134680238593e+01,8.3810361827192181e-01,-3.3843128757280803e+00,3.9781218431789029e+00,9.2737994395316448e-01,1.7676908622751165e+02,4.7278156016373107e-01,6.8001924624194139e+00,4.7278156016373107e-01,6.8001924624194139e+00
F3,F_3,TxTx,enhanced_region_2,2,3,9.5207765899844743e-01,9.9999999999999978e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.2580197197676632e+00,2.8470683423157510e+00,1.8000000000000000e+00,1.8000000000000000e+00,2.1598449493429825e+00,2.7488935718910690e+00,1.5722195358594444e+01,1.6088194244579590e+01,8.3482781365047398e-01,8.3765810641187233e-01,-3.5181728009746398e+00,-2.9957966656043378e+00,3.9461575580190535e+00,4.0629222040829802e+00,9.1047242278607798e-01,9.3386666256360606e-01,1.7462288222975423e+02,1.7812228662918179e+02,,,3.0478267895776678e-01,4.7278156016373263e-01,6.7577922819670784e+00,6.8161746049999898e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3783235472265357e-01,1.5707949999999999e+00,2.8470683423157510e+00,2.8470683423157510e+00,5.9886609959055432e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.5986616232526780e+01,8.3765810641187233e-01,-2.9957966656043378e+00,3.9781218431789025e+00,9.2483495230207824e-01,1.7676908622751165e+02,3.0478267895776678e-01,6.8001924624194139e+00,3.0478267895776678e-01,6.8001924624194139e+00
F3,F_3,LTx,enhanced_region_0,0,34,3.7969476971263266e-08,1.0000000000000000e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.1050880620834143e+00,1.0000000000000000e+00,1.8000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,2.4946519045276292e-04,6.2990533522225256e+00,3.5181306832703563e-04,6.7204161936949991e-01,-7.9459485835708241e+00,-2.1183406201080990e-01,1.5467670137681346e+00,8.6020654010131103e+00,3.3307000061676563e-02,4.5420676457570219e-01,1.4230300041121259e+02,1.8000000000000000e+02,,,3.6355732494851569e+00,8.0079034984793900e+00,3.8649240517096279e+00,6.8243505355684739e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.9330530302059156e-02,1.5707949999999999e+00,4.3196898986859651e+00,4.3196898986859651e+00,1.1780972450961720e+00,1.8000000000000000e+00,1.2762720155208536e+00,5.4145834838971278e-02,1.7423488619287351e-02,-2.3862185132403022e+00,3.9333326935891209e+00,1.5059287305815530e-01,1.7912828496394735e+02,7.9886233764154735e+00,6.8225870372146691e+00,7.9886233764154735e+00,6.8225870372146691e+00
F3,F_3,LTx,enhanced_region_1,1,8,3.4388238323352068e-08,9.9999999999999956e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,3.9269908169872414e-01,5.9886609959055432e+00,6.0372580572214227e-04,6.1829935815618575e-02,5.4095761779479994e-03,7.5191841763655995e-02,-1.1406493074455737e-02,-6.2263703174823457e-04,9.9084343604329894e-01,2.6580192047076685e+00,5.4081780310632696e-03,8.8465916284641455e-02,6.2119301762310549e+01,1.7500959925752599e+02,,,2.4714935318306877e-01,1.1095310245021490e+00,2.7054175653824308e-01,1.1041296408678538e+00,massless,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9679907010083997e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.2762720155208536e+00,5.3061617968951603e-03,3.4515933523063425e-02,-1.0998374329828016e-02,1.0282686301965929e+00,7.4496410153852069e-03,1.6500814417603530e+02,1.0882631500573290e+00,1.0854170437909594e+00,1.0882631500573290e+00,1.0854170437909594e+00
F3,F_3,LTx,enhanced_region_2,2,34,3.4035245596593206e-08,9.9999999999999956e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.9634954084936229e-01,6.1850105367549055e+00,1.0000000000000000e+00,1.8000000000000000e+00,1.5707963267948966e+00,3.5342917352885173e+00,2.6235250035705655e-04,6.6026163382863849e+00,1.6953869237570538e-04,6.7090344235986477e-01,-3.8283555462752812e+00,-9.5363249344971118e-02,1.7154484452333492e+00,6.0872279178200035e+00,4.2042357966724911e-02,4.7690351435411354e-01,1.2300624435380308e+02,1.8000000000000000e+02,,,1.7904552850808824e+00,8.0079034984793900e+00,2.8357703880040770e+00,6.8243505355684739e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2702732738462480e-01,1.5707949999999999e+00,5.3996123733574573e+00,5.3996123733574573e+00,2.2580197197676641e+00,1.8000000000000000e+00,2.3561944901923448e+00,1.0807580008812484e-02,3.4918663882547315e-03,-2.3736565927315358e+00,3.9641090279136835e+00,1.4998413490611062e-01,1.7727882036186142e+02,7.9886233764154735e+00,6.8071988700530097e+00,7.9886233764154735e+00,6.8071988700530097e+00
F3,F_3,LTx,enhanced_region_3,3,4,3.3522009624842832e-08,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.6507188014663878e+00,3.5342917352885173e+00,5.0296499444626948e-02,6.3173555168932319e-02,3.5462950632559394e-02,7.2982296083186557e-02,-6.4019873288092225e-03,-1.1881561520912590e-03,1.5187077783753258e+00,2.4557643777161147e+00,3.3396020440974686e-02,7.9175321920252575e-02,7.3954780911506916e+01,1.2399575611825036e+02,,,3.4329246539151109e-01,8.1825021364457839e-01,3.7166917003062416e-01,8.4019746970248776e-01,massless,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1371912273948257e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,3.5342917352885173e+00,5.7941565430215919e-02,3.5462950632559394e-02,-1.1881561520912590e-03,2.4557643777161147e+00,7.9175321920252575e-02,7.3954780911506916e+01,3.4329246539151109e-01,3.7166917003062416e-01,3.4329246539151109e-01,3.7166917003062416e-01
