detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,2.6848388029614156e+00,2.0631505168395252e+00,k,5.0089904716082279e-01,0.0000000000000000e+00,0.0000000000000000e+00,-5.0089878650950359e-01,5.0089878650950359e-01,0.0000000000000000e+00,2.4469197601524728e+00,1.5642633282642897e+00,5.0089878650950359e-01,4.6658980666826910e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0953392707068601e+00,3.1408595410917548e+00,6.2716092259184295e+00,2.5029623157184690e-02,3.1413499922179828e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,2.6848388029614156e+00,2.0631505168395252e+00,p,1.0633642811034669e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0089878650950359e-01,5.0089878650950359e-01,0.0000000000000000e+00,2.4469197601524728e+00,1.5642633282642897e+00,5.0089878650950359e-01,4.6658980666826910e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0953392707068601e+00,3.1408595410917548e+00,6.2716092259184295e+00,2.5029623157184690e-02,3.1413499922179828e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,2.6848388029614156e+00,2.0631505168395252e+00,kp,4.9159347693426558e-01,-2.1553867688400584e-02,2.4972844205813050e-04,4.9112040669042611e-01,4.9159321134897033e-01,3.1300069246635971e+00,2.4469197601524728e+00,1.5642633282642897e+00,5.0089878650950359e-01,4.6658980666826910e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0953392707068601e+00,3.1408595410917548e+00,6.2716092259184295e+00,2.5029623157184690e-02,3.1413499922179828e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,2.6848388029614156e+00,2.0631505168395252e+00,pp,1.0476402281731705e+00,2.1572217215774386e-02,-2.4973289477970249e-04,-4.6609079025937583e-01,4.6658980666826916e-01,6.2716092259184295e+00,2.4469197601524728e+00,1.5642633282642897e+00,5.0089878650950359e-01,4.6658980666826910e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0953392707068601e+00,3.1408595410917548e+00,6.2716092259184295e+00,2.5029623157184690e-02,3.1413499922179828e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,2.6848388029614156e+00,2.0631505168395252e+00,qout,2.5029623157184690e-02,-1.8349527373801476e-05,4.4527215719980602e-09,-2.5029616431050266e-02,2.5029623157184690e-02,3.1413499922179828e+00,2.4469197601524728e+00,1.5642633282642897e+00,5.0089878650950359e-01,4.6658980666826910e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0953392707068601e+00,3.1408595410917548e+00,6.2716092259184295e+00,2.5029623157184690e-02,3.1413499922179828e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,3.0034284504966577e+00,1.4251165359645839e+00,k,1.2939630905546617e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2939629896553630e+00,1.2939629896553630e+00,0.0000000000000000e+00,8.3645005347318193e+00,2.8921446254867371e+00,1.2939629896553630e+00,1.2221499187509637e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1414151719848151e+00,3.1402427646418927e+00,9.3725138575765629e-02,6.4689863480826226e-02,3.1421866872539801e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,3.0034284504966577e+00,1.4251165359645839e+00,p,1.5981815349320756e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2939629896553630e+00,1.2939629896553630e+00,0.0000000000000000e+00,8.3645005347318193e+00,2.8921446254867371e+00,1.2939629896553630e+00,1.2221499187509637e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1414151719848151e+00,3.1402427646418927e+00,9.3725138575765629e-02,6.4689863480826226e-02,3.1421866872539801e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,3.0034284504966577e+00,1.4251165359645839e+00,kp,1.2868398120904003e+00,-1.2863302690349155e-04,-2.0248213448345600e-05,1.2868397040441688e+00,1.2868397106325751e+00,3.2977222221012648e+00,8.3645005347318193e+00,2.8921446254867371e+00,1.2939629896553630e+00,1.2221499187509637e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1414151719848151e+00,3.1402427646418927e+00,9.3725138575765629e-02,6.4689863480826226e-02,3.1421866872539801e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,3.0034284504966577e+00,1.4251165359645839e+00,pp,1.5406149499154509e+00,2.1595711672982683e-04,2.0300086903498553e-05,-1.2221498995022737e+00,1.2221499187509639e+00,9.3725138575765643e-02,8.3645005347318193e+00,2.8921446254867371e+00,1.2939629896553630e+00,1.2221499187509637e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1414151719848151e+00,3.1402427646418927e+00,9.3725138575765629e-02,6.4689863480826226e-02,3.1421866872539801e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,3.0034284504966577e+00,1.4251165359645839e+00,qout,6.4689863480826226e-02,-8.7324089826335273e-05,-5.1873455152952458e-08,-6.4689804541895005e-02,6.4689863480826226e-02,3.1421866872539796e+00,8.3645005347318193e+00,2.8921446254867371e+00,1.2939629896553630e+00,1.2221499187509637e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1414151719848151e+00,3.1402427646418927e+00,9.3725138575765629e-02,6.4689863480826226e-02,3.1421866872539801e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_9,C_e_p,polarization_cluster_04_local_minimum_9,2.1161268096323420e+00,2.5397331269287338e+00,k,4.8495589530751082e-01,0.0000000000000000e+00,0.0000000000000000e+00,-4.8495562608715292e-01,4.8495562608715292e-01,0.0000000000000000e+00,2.3743844943675709e+00,1.5409037914054113e+00,4.8495562608715292e-01,4.5146899318973022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0965551371150593e+00,3.1411135229856555e+00,3.1412523203930904e+00,2.4232233179451043e-02,6.2829868327884428e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_9,C_e_p,polarization_cluster_04_local_minimum_9,2.1161268096323420e+00,2.5397331269287338e+00,p,1.0559478960979005e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8495562608715292e-01,4.8495562608715292e-01,0.0000000000000000e+00,2.3743844943675709e+00,1.5409037914054113e+00,4.8495562608715292e-01,4.5146899318973022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0965551371150593e+00,3.1411135229856555e+00,3.1412523203930904e+00,2.4232233179451043e-02,6.2829868327884428e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_9,C_e_p,polarization_cluster_04_local_minimum_9,2.1161268096323420e+00,2.5397331269287338e+00,kp,4.7567768129259047e-01,2.0314557485832680e-02,-6.9153655938318379e-06,4.7524342611581794e-01,4.7567740682101811e-01,6.2828448929061507e+00,2.3743844943675709e+00,1.5409037914054113e+00,4.8495562608715292e-01,4.5146899318973022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0965551371150593e+00,3.1411135229856555e+00,3.1412523203930904e+00,2.4232233179451043e-02,6.2829868327884428e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_9,C_e_p,polarization_cluster_04_local_minimum_9,2.1161268096323420e+00,2.5397331269287338e+00,pp,1.0409938769328801e+00,-2.0326167889682653e-02,6.9176699616971509e-06,-4.5101119571781689e-01,4.5146899318973022e-01,3.1412523203930904e+00,2.3743844943675709e+00,1.5409037914054113e+00,4.8495562608715292e-01,4.5146899318973022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0965551371150593e+00,3.1411135229856555e+00,3.1412523203930904e+00,2.4232233179451043e-02,6.2829868327884428e+00
max_c_ep_mixing_angles_polarization_04_local_minimum_9,C_e_p,polarization_cluster_04_local_minimum_9,2.1161268096323420e+00,2.5397331269287338e+00,qout,2.4232233179451043e-02,1.1610403849972151e-05,-2.3043678653129984e-09,-2.4232230398001028e-02,2.4232233179451043e-02,6.2829868327884428e+00,2.3743844943675709e+00,1.5409037914054113e+00,4.8495562608715292e-01,4.5146899318973022e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.0965551371150593e+00,3.1411135229856555e+00,3.1412523203930904e+00,2.4232233179451043e-02,6.2829868327884428e+00
