detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.6848388029614156e+00,2.0631505168395252e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,1.2602018059030206e+04,1.4590044533044966e+02,1.2602862615297807e+04,1.1577028882206068e-02,1.5883214610007107e+08,2.7189793349606273e-01,1,9.9999988396460959e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.6848388029614156e+00,2.0631505168395252e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.2600607485414781e+04,-1.4547158555996813e+02,1.2601447178149672e+04,-1.1544294455848722e-02,1.5879647098369628e+08,2.7183686279559238e-01,2,9.9999988396460959e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.6848388029614156e+00,2.0631505168395252e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,1.1544217317392497e+04,-1.3363275762476607e+02,1.1544990739931116e+04,-1.1575214292125019e-02,1.3328681118509522e+08,2.2816797111508066e-01,3,9.9999988396460959e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,polarization_cluster_04_local_minimum_3,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.6848388029614156e+00,2.0631505168395252e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,1.1542423195983452e+04,1.3374410948819028e+02,1.1543198028362835e+04,1.1586659238268912e-02,1.3324542072199963e+08,2.2809711655787382e-01,4,9.9999988396460959e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0034284504966577e+00,1.4251165359645839e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.2731492931810834e+02,1.1960100689205225e+01,1.2787546768544328e+02,9.3666183114354221e-02,1.6352135235770849e+04,2.6342717580898062e-01,1,9.9999999509035387e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0034284504966577e+00,1.4251165359645839e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,-1.2729332901646336e+02,1.1964072178971012e+01,1.2785433365825821e+02,3.0478797427549646e+00,1.6346730635197222e+04,2.6334010958521487e-01,2,9.9999999509035387e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0034284504966577e+00,1.4251165359645839e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.2066794707310393e+02,1.1341519503615231e+01,1.2119976697786302e+02,3.0478784685321201e+00,1.4689383515488296e+04,2.3664082751683915e-01,3,9.9999999509035387e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,polarization_cluster_04_local_minimum_6,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.0034284504966577e+00,1.4251165359645839e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,1.2065534028444065e+02,1.1341698035706502e+01,1.2118723222141561e+02,9.3725386362166457e-02,1.4686345253487314e+04,2.3659188217931923e-01,4,9.9999999509035387e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_9,C_e_p,polarization_cluster_04_local_minimum_9,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.1161268096323420e+00,2.5397331269287338e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-1.2250026632901065e+04,4.1677915134628218e+00,1.2250027341898936e+04,3.1412524264639634e+00,1.5006316987727144e+08,2.8083606523030286e-01,1,9.9999994111472290e-01
max_c_ep_mixing_angles_polarization_04_local_minimum_9,C_e_p,polarization_cluster_04_local_minimum_9,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.1161268096323420e+00,2.5397331269287338e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.2245760842837613e+04,-3.7791727294417750e+00,1.2245761425984156e+04,-3.1412840429074547e+00,1.4995867290212145e+08,2.8064050412524560e-01,2,9.9999994111472290e-01
