detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_ep_mixing_angles_polarization_04_local_minimum_3,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_3,gradient_local_minimum,0,0,9.9999998873004636e-01,1.0000000000000000e+00,2.6848388029614156e+00,2.0631505168395252e+00,1.5642633282642897,3.09533927070686,3.140859541091755,6.2716092259184295,0.02502962315718469,3.141349992217983
max_c_ep_mixing_angles_polarization_04_local_minimum_6,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_6,gradient_local_minimum,1,1,9.9999998710991755e-01,1.0000000000000004e+00,3.0034284504966577e+00,1.4251165359645839e+00,2.892144625486737,3.141415171984815,3.1402427646418927,0.09372513857576563,0.06468986348082623,3.14218668725398
max_c_ep_mixing_angles_polarization_04_local_minimum_9,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_9,gradient_local_minimum,2,2,9.9999993268845799e-01,9.9999999999999967e-01,2.1161268096323420e+00,2.5397331269287338e+00,1.5409037914054113,3.0965551371150593,3.1411135229856555,3.1412523203930904,0.024232233179451043,6.282986832788443
max_c_ep_mixing_angles_polarization_04_local_minimum_14,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_14,gradient_local_minimum,3,3,9.9999984058913438e-01,9.9999999999999978e-01,2.6878581509125077e+00,2.0569713305733335e+00,1.4259928005290678,3.077415806355523,3.1406708956345404,3.1418324004841893,0.02020789606341199,3.1415070063271058
max_c_ep_mixing_angles_polarization_04_local_minimum_15,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_15,gradient_local_minimum,4,4,9.9999983840169471e-01,1.0000000000000004e+00,2.7815702153171484e+00,1.9543412865802328e+00,1.7422143744320324,3.141592653589793,3.1406916499306456,4.3972404878090785,0.030947500499595024,3.141090704201913
max_c_ep_mixing_angles_polarization_04_local_minimum_21,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_21,gradient_local_minimum,5,5,9.9999978876053763e-01,1.0000000000000000e+00,2.8142259805941068e+00,1.9169457383589581e+00,1.738859409811933,3.09494810826364,3.140548545187687,0.0022037495704909796,0.030822260944876282,3.141646213137581
max_c_ep_mixing_angles_polarization_04_local_minimum_24,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_24,gradient_local_minimum,6,6,9.9999973236333717e-01,9.9999999999999989e-01,2.9566031853906654e+00,1.3782656290091968e+00,2.8850984247526528,3.116661557699205,3.1405983944793183,2.997751382991993,0.06449511359389946,3.1422423134910056
max_c_ep_mixing_angles_polarization_04_local_minimum_26,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_26,gradient_local_minimum,7,7,9.9999971233692375e-01,1.0000000000000000e+00,2.9254974996267524e+00,1.7990594283071046e+00,1.8488652947626931,3.141592653589793,3.140017228399672,4.019560652581662,0.03448666148647828,3.1417583438457397
max_c_ep_mixing_angles_polarization_04_local_minimum_28,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_28,gradient_local_minimum,8,8,9.9999969987338977e-01,1.0000000000000002e+00,2.0481582543998491e+00,2.6297736451875715e+00,1.3711342474892774,3.0699557507955313,3.140676107533964,6.279175145936165,0.018235508818889457,0.0
max_c_ep_mixing_angles_polarization_04_local_minimum_31,C_e_p,C_{ep},mixing_angles,polarization_cluster_04_local_minimum_31,gradient_local_minimum,9,9,9.9999963781330659e-01,9.9999999999999989e-01,2.8603359946868530e+00,1.2711960700029943e+00,1.78760239609442,3.114572516281441,3.1403879042272558,5.646067574082914,0.033635368662203076,3.1417044100080536
