lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_p,optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_e_p_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
electron,gradient_local_minimum_0126,gradient,gradient,gradient,0.00051099895,5.51938857040703,2.3493379004321686,0.9874152648275892,0.9374986367113567,0.0,0.0,3.141592653589793,0.0,0.04936386593825755,3.1408180199424445,1.2432416544134373,2.3794879650950467,3.1452151295626236,0.034771873179830166,6.266520527370312,0.7232103169318763,3.845001868142826,0.9836294787669179,-3.7040152927272523,0.04742782796998149,0.030347782981217472,0.9438362715640649,0.8425383785821703,2.414252409336515,138.32647373427275,0.013482977670120418,0.08397626537792469,0.013482977670120418,0.08397626537792469,False,,gradient,690002497,3.104735721165123,1.6059622979187764,1.0,0.2233053713980093,0.005428162413649136,1.0,0.26737056172819884,6.557067015938722e-05,-0.04646620645680072,0.004025154413917025,0.004028201234214162,0.9999872584965891,0.004106839769986755,0.004118396710323472,0.999995904206462,0.9999959522950964,0.005852628837487629,0.9945141281939396,1.409446011843949,0.006757977216565467,4.2514127903459355e-07,4.2625958901632433e-07,4.2593994944373895e-07,0.05193647729652795,0.4500756477141661,0.5017439434467134,0.502012125010694,0.25073788094136634,2.4880502978344223,0.9989315733600062,0.05193647729652795,0.07812297493338956,0.23736663637984637,0.23736663637984629,0.08653882837295389,0.26062123860945957,0.26062123860945957,0.07812297493338956,1.2741503410906851e-05,690,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,2541,360,0.024711310054524687,0.9966776470863846,0.0001935491319433602,1.2741503410906851e-05,104,90,False,1e-05,1.2745709650374693e-05,True,0.00332235291361536,0.9998064508680566,0.9999872584965891,0.2415824935723021,0.5382283255621463,0.566692353148487,0.009329733743570158,0.3046204113548947,0.6532963288606094,0.5052603292196471,0.5271284553240418,0.33973839700057723,0.9997534264518784,0.7574145433451039,3.521621227865073e-06,0.19786805475764443,0.5005765349573076,0.9882680740348195,0.5111936762659847,126,1.2741153054607324e-05,True,3,118,0.27753207142158987,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0128,gradient,gradient,gradient,0.00051099895,2.3788531061406717,1.5423531068275746,0.48594855868480025,0.4830374543474204,0.0,0.0,3.141592653589793,0.0,0.02428189440471004,3.113163293085409,3.142961190684087,0.557645953117435,3.1421097608778785,0.0574401905966904,0.0009569300958437041,-0.8331178219257556,0.8992396444033146,0.927030971223941,-0.9387424048904743,0.2510300502325192,0.29795294239231934,0.9506255008622699,0.6471083532880425,0.6150861386217917,35.24183978002737,0.02181188508803865,0.002060504844457788,0.02181188508803865,0.002060504844457788,False,,gradient,1913002595,3.0559897527796265,1.6521311596860058,0.9999999999999999,350.9084681877758,0.029035439206073377,0.9999999999999997,0.0027148137676071002,-9.869955662100693e-06,-0.05165299046860369,0.00025549230864887335,0.0002549824959231333,0.9999864514029501,0.0038096517302659387,0.003810083222494218,0.9999986602523099,0.9999986618769297,0.006239740816562548,0.9949172585508401,1.4091287628452145,0.007204987367607709,9.904070644118871e-06,9.904032022919427e-06,9.90418498962647e-06,0.49978852235762167,0.00033468701049105265,0.49978951304768704,0.5001232093681127,0.2497279083636307,0.002816764285279375,0.9986655435533686,0.49978852235762167,0.07951485246878237,0.23702331090180154,0.2370233109018017,0.08648209484315737,0.2628534797300858,0.26285347973008566,0.07951485246878237,1.3548597049939382e-05,1913,sobol_screened,0.18932948682564443,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,2634,495,0.053464785788010984,0.18932948682564443,2.7751943030618342e-05,1.3548597049939382e-05,99,85,False,1e-05,1.3548583010059012e-05,True,0.8106705131743556,0.9999722480569694,0.9999864514029501,0.17224633414298296,0.925826059654355,0.11729928757995367,0.1934279091656208,0.730305140838027,0.4925773907452822,0.7849398693069816,0.6266015265136957,0.13872406420108555,0.9909506534935716,0.17750421986766224,0.0,0.5002178094433615,0.5000823001810076,0.9727517503861135,0.5258896814003466,128,1.3548246693639854e-05,True,3,118,0.256717527099779,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0133,gradient,gradient,gradient,0.00051099895,3.431327302962812,1.8523842212032613,0.6887023848913583,0.677146965178894,0.0,0.0,3.141592653589793,0.0,0.034422183835002805,3.141592653589793,6.268227471031103,1.062605385891084,3.1414051641204126,0.045504981081496934,6.282997817710205,-0.4865976025265296,1.8202111474539282,0.9467741717968968,-1.8654981886753608,0.12124652086303983,0.11005513035132966,0.9821727798862129,0.753499002662988,1.1081103669725831,63.490047262221864,0.035242240862662644,0.012598720251947944,0.035242240862662644,0.012598720251947944,False,,gradient,1506005245,3.057789053914939,1.6504358353146682,0.9999999999999999,12.226731329686777,0.02783475288574239,0.9999999999999998,0.0026566266009278605,-1.5523281237661557e-05,-0.0510613449359672,0.0008223417422121189,0.0008215491025943047,0.9999854300288364,0.0033681355759081007,0.0033693747134360247,0.99999893648524,0.999998940658114,0.006193995003717766,0.9955047146392293,1.4091630054201458,0.007152167474006114,1.5668364396363317e-05,1.566836143372984e-05,1.5668550888840763e-05,0.5000844367798545,0.00032603284662022225,0.5000844367798546,0.5004104696264747,0.2498792019666172,-1.8702919301293093e-08,0.9986969383479785,0.5000844367798545,0.07957689967627095,0.2370232781344721,0.23702327813447216,0.08638128339392462,0.2625662522390533,0.2625662522390534,0.07957689967627095,1.4569971163558293e-05,1506,sobol_screened,0.11639616876228676,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,5284,639,0.028457480085539347,0.11639616876228676,0.0004953501901073798,1.4569971163558293e-05,226,212,False,1e-05,1.4569969041033914e-05,True,0.8836038312377132,0.9995046498098926,0.9999854300288364,0.307639779523015,0.7007381794974208,0.2127319537103176,0.20249963458627462,0.9052980123087764,0.672113268636167,0.756011214107275,0.7160067493095994,0.21595067131587506,1.0,0.3382377994412739,0.0,0.9976193864390102,0.4999701601241704,0.9733244857257052,0.5253500428926615,133,1.4569620807258765e-05,True,3,118,0.25748280586100597,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0134,gradient,gradient,gradient,0.00051099895,4.410931923124225,2.1002218747371013,0.8406463084571419,0.8112092957206589,0.0,0.0,3.141592653589793,0.0,0.04202176794581457,3.1222898400920642,0.7325645481842857,1.7251629913608777,3.252015835101281,0.036935544437212336,6.086758947014184,0.13822707504247378,2.7499160906369062,0.9666749180098496,-2.727994450346765,0.07394789414660603,0.05579384573772641,0.9746444106439169,0.8056204698317003,1.7603627972376283,100.86135869355999,0.029894010788871314,0.040854830933926646,0.029894010788871314,0.040854830933926646,False,,gradient,1230001240,3.0719685037718345,1.6360142904142658,0.9999999999999998,1.4622365620077709,0.019268059904764018,0.9999999999999999,0.010147777919823384,-7.608554869165118e-05,-0.049029490829115174,0.0024693681846156626,0.002465637748903857,0.9999853904709078,0.005194378208111114,0.0052005591199361335,0.9999989199976193,0.9999989502824179,0.0073552610550774835,0.9930681605358765,1.4082296778995795,0.00849305742129537,7.727618194027262e-08,7.359552372273635e-08,7.248505948901992e-08,0.2757637937976656,0.22547032609439932,0.5009332623224988,0.5012341198920649,0.25031620237646635,1.47016670532293,0.9987995327627301,0.2757637937976656,0.07927322902375815,0.23713761298974378,0.23713761298974378,0.0861182017446929,0.26162826711819137,0.26162826711819126,0.07927322902375815,1.4609529092157736e-05,1230,sobol_screened,0.06667659541971827,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,1286,423,0.023166666985874818,0.06667659541971827,1.7172759121275583e-05,1.4609529092157736e-05,39,25,False,1e-05,1.4611743462178417e-05,True,0.9333234045802817,0.9999828272408787,0.9999853904709078,0.598693560808897,0.8475258741527796,0.3878039540722966,0.2712392220273614,0.018560415133833885,0.5462616737931967,0.8351994743570685,0.6559565030038357,0.27768531732471513,0.993855723632511,0.5491364354285688,1.0797622201949548e-06,0.11659126897741003,0.5175743951694869,0.9778379447958024,0.52075952257682,134,1.4609178735858208e-05,True,3,118,0.26368800275029364,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0144,gradient,gradient,gradient,0.00051099895,4.933651101254642,2.2211823656005016,0.9125335203377316,0.8715987898680142,0.0,0.0,3.141592653589793,0.0,0.04561588761093034,3.1410949551239713,3.628164585327846,2.089978964762594,3.139897529263174,0.044688464672291026,0.0033936335867553766,0.4965522084859058,3.2656974950350945,0.9768676043054618,-3.182332213334333,0.05942214426105903,0.04133516915498313,0.9571762877541056,0.8246643006498321,2.134666835252042,122.30740032649022,0.020972420424482385,0.06265506127487838,0.020972420424482385,0.06265506127487838,False,,gradient,1123006149,3.086262342700045,1.6236551603296603,1.0,0.6164645968057537,0.012200174713198052,0.9999999999999999,0.24623158154945735,2.688303781545054e-05,-0.04655743476190948,0.004578385187069704,0.004579636792348999,0.9999833495254835,0.004599103132310164,0.00461494252063061,0.9999940160372858,0.9999940891024245,0.006529151299518801,0.9938540915049165,1.4088959252666453,0.007539129506527583,1.8103255235211072e-07,1.8121711360443232e-07,1.8037260165847243e-07,0.39236019203431677,0.10992863515082468,0.5020192876958383,0.5022888271851415,0.2508748741032676,0.9729141775123268,0.9989267549875093,0.39236019203431677,0.07848919838642342,0.23721060369650904,0.23721060369650904,0.08617737733298331,0.26050056911834946,0.26050056911834957,0.07848919838642342,1.66504745164886e-05,1123,sobol_screened,0.04003330347355183,True,False,2,ABNORMAL: ,12,6175,495,0.04129111894652628,0.04003330347355183,0.0010266197717879733,1.66504745164886e-05,267,253,False,1e-05,1.6655316364189154e-05,True,0.9599666965264482,0.998973380228212,0.9999833495254835,0.4248927989974618,0.9945095581933856,0.7282162113115191,0.21350482758134604,0.5575415715575218,0.32245686929672956,0.8824861403554678,0.6129314424470067,0.30781573930874984,0.9998415776579904,0.665260966400098,0.0,0.5774403281058834,0.49973021258426326,0.9823878150381705,0.5168254892862586,144,1.6650124160189073e-05,True,3,118,0.2696020277390755,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0145,gradient,gradient,gradient,0.00051099895,3.5213511821734573,1.8765263606391085,0.7038288410198721,0.6867347298746274,0.0,0.0,3.141592653589793,0.0,0.035178672978033884,3.141592653589793,4.925285228566666,1.3191051652544021,3.142367680658286,0.050210865438881154,0.0007750270684950414,-0.2490421921061986,1.909914224156762,0.9531752224606153,-1.9335634301365725,0.11604620590283214,0.1036182061631461,0.9736686259009757,0.7585590005793257,1.3693160306932826,78.45602937833138,0.030925997216050015,0.019101394226135677,0.030925997216050015,0.019101394226135677,False,,gradient,1673001426,3.051660428341797,1.6562522097981214,0.9999999999999999,10.001310483609512,0.03200909065487268,0.9999999999999999,0.0026781853575439823,-3.1777943439448286e-05,-0.05116954974455649,0.0008121254128506741,0.0008104993497930696,0.9999832620077681,0.0038122660606565483,0.0038141020780065,0.9999978303719599,0.9999978372909943,0.006609374598613356,0.9949117707185399,1.4088258475983018,0.007631790201742415,1.4603080413222283e-05,1.4602916307939534e-05,1.4603085406108164e-05,0.5000778841100888,0.00032763197165694424,0.5000778841100896,0.5004055160817458,0.2498751260692167,7.766803936911806e-08,0.9986905341323109,0.5000778841100888,0.07949723086361705,0.23699957056072005,0.23699957056072016,0.08625105780091405,0.2625949133575343,0.26259491335753427,0.07949723086361705,1.6737992231896648e-05,1673,sobol_screened,0.1452976066382088,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,1530,504,0.04282765083244986,0.1452976066382088,1.911287738765033e-05,1.6737992231896648e-05,49,35,False,1e-05,1.6737992231896648e-05,True,0.8547023933617912,0.9999808871226123,0.9999832620077681,0.17422076780349016,0.8478729818016291,0.20308853778988123,0.4014546759426594,0.8491717092692852,0.43419589195400476,0.8829042119905353,0.5854761935770512,0.22196431133673897,1.0,0.41988421501657913,0.0,0.7838834902638804,0.5001233493889806,0.9713736836170555,0.5272014523924918,145,1.673764187559712e-05,True,3,118,0.25487010825293105,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0153,gradient,gradient,gradient,0.00051099895,3.6932194635850903,1.9217750814247463,0.7319730249223936,0.6928488201703638,0.0,0.0,3.141592653589793,0.0,0.036586182686242384,3.140412167890223,4.08834372283253,2.35144011354287,0.009964570290095034,0.03549470132665409,3.1257305738774104,0.7032396374988612,2.104632785878401,0.9769407143413011,-2.029556719091629,0.10926652170622143,0.09538751185221903,0.9295208410854437,0.7657384713834737,2.386922541156856,136.7605876329294,0.007933960275069669,0.04547199366844966,0.007933960275069669,0.04547199366844966,False,,gradient,1781001982,3.0787885373063886,1.5111721013976478,1.0000000000000002,7.674294123552693,0.015683424971562696,1.0000000000000002,0.0982697607535838,-3.175236277191962e-05,-0.05150313981252737,0.0008644784420812728,0.0008628430957020525,0.9999820422702943,0.002903683486447067,0.002907897109234193,0.9999894142212321,0.9999894263918735,0.0048165921547845105,0.9961205457265142,1.410279621511646,0.005561646584075442,6.312313664801067e-06,6.312166881680348e-06,6.312316598173723e-06,0.32959005504973354,0.1708411849430163,0.500099350987173,0.5004312399927499,0.24988373099079797,-1.2475510087607722,0.9986735879815106,0.32959005504973354,0.07902298102356342,0.23689985384613044,0.23689985384613046,0.08612325181944558,0.2626689061611196,0.2626689061611195,0.07902298102356342,1.7957729705697645e-05,1781,sobol_screened,0.16491226070306986,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,2068,648,0.014513375439539549,0.16491226070306986,2.685348364439566e-05,1.7957729705697645e-05,67,53,False,1e-05,1.7957740550023082e-05,True,0.8350877392969301,0.9999731465163556,0.9999820422702943,0.21249200124293566,0.5718102660030127,0.7235806593671441,0.017347308807075024,0.6306147892028093,0.12407579459249973,0.6913041220977902,0.21711882669478655,0.2332354548463057,0.9996242397313283,0.7484866349098308,0.0,0.6506801125475189,0.0015859106174552662,0.9800088288939559,0.4810210196000051,153,1.7957379349398117e-05,True,3,118,0.287497162514745,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0157,gradient,gradient,gradient,0.00051099895,5.672090005218995,2.3816149993689146,1.0060915911024728,0.9659196708749708,0.0,0.0,3.141592653589793,0.0,0.050294517704776734,3.122380113860264,0.9659841812336699,1.9462915663331561,3.242097831475793,0.03810677057205893,5.99761832799688,0.3550791098349583,3.9621640964461786,0.9751580773715968,-3.8876226704217887,0.044049843348517075,0.027425893060634192,0.9807791983119,0.8478486938532267,1.981551096474838,113.53451471752884,0.03204386558268639,0.06931457859490031,0.03204386558268639,0.06931457859490031,False,,gradient,872002451,3.0946824858372435,1.614553217372014,1.0,0.16019998124203622,0.008778609118697673,1.0,0.13813068578705792,-2.2506093592777887e-05,-0.046584478133299544,0.004491684748411058,0.004490636313786219,0.9999813712555056,0.0054414830248366896,0.005455942907402704,0.9999962799354981,0.9999963587007789,0.007718603940432198,0.9927321174373106,1.4079333791213,0.008912576946229685,2.0728928435764123e-07,2.072437667203948e-07,1.9979627083173765e-07,0.15721153604231108,0.34503306383633636,0.5019741424019983,0.5022445998786474,0.25085184246267467,1.9545108482042166,0.9989230049393686,0.15721153604231108,0.07849662748470425,0.2372413297937899,0.23724132979378987,0.08604391363065458,0.2605140703275627,0.2605140703275627,0.07849662748470425,1.8628744494431082e-05,872,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,2496,567,0.038153567052300795,0.9316571294426507,0.0008755433925906608,1.8628744494431082e-05,90,76,False,1e-05,1.863087934694807e-05,True,0.06834287055734935,0.9991244566074093,0.9999813712555056,0.4448506972420466,0.27894779191389557,0.313543577342084,0.03782838355779508,0.10153873441750062,0.6594223625834578,0.5450714261130499,0.8281399977143109,0.3477783991900761,0.993884458665392,0.6195238469599786,0.0,0.15374115739191585,0.5159958958668871,0.9850680298418234,0.5139282508593589,157,1.8628394138131554e-05,True,3,118,0.2733834539489022,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0163,gradient,gradient,gradient,0.00051099895,5.280888265093311,2.2980183343683986,0.9575737133486163,0.9536258820509883,0.0,0.0,3.141592653589793,0.0,0.04786907284471881,3.133471048633093,3.1396767093987434,0.5169939482350694,3.1412280620197324,0.03442250306188127,6.282438132794642,-0.8652660239139817,3.4941930200810933,0.9440569563696054,-3.652615723338724,0.04844200851322998,0.031240554928988317,1.0869033212163002,0.8409941681918658,0.5514164489206704,31.593835277245553,0.08568569806647086,0.006474346437657014,0.08568569806647086,0.006474346437657014,False,,gradient,120005162,3.1136223196367694,1.5982338383741932,1.0,0.25037720204190544,0.0031258576822224137,1.0,0.0022639597974911294,8.354275735089622e-06,-0.04641826434763428,0.004796533933802537,0.004796921724782042,0.999980525927287,0.004658799070998528,0.004674912991514056,0.9999943301444425,0.9999944055130917,0.0070328242254410235,0.9937734286383774,1.4084846954930053,0.008120709973260871,5.903678434752266e-06,5.904012189895648e-06,5.901396323786489e-06,0.502126223494118,0.00026989713232156154,0.5021280602197727,0.5023961206264396,0.25092999990655296,-0.0038261422780560797,0.9989328723066867,0.502126223494118,0.07817417638735381,0.2372127515354207,0.23721275153542082,0.0866080391956544,0.2603911278381398,0.2603911278381397,0.07817417638735381,1.9474072712966084e-05,120,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,5205,1431,0.07966383104378634,0.9988077378596849,0.0009851863864245303,1.9474072712966084e-05,175,161,False,1e-05,1.9474079139158995e-05,True,0.0011922621403150982,0.9990148136135755,0.999980525927287,0.9494673577005295,0.2554277004637111,0.3324773910268906,0.6927541252700836,0.7447856945880224,0.5903981839937534,0.49417157432914033,0.5213385484288181,0.3269550479045065,0.997414812850603,0.16456428482041352,8.960590603802231e-07,0.49969506801130625,0.4999419734494152,0.9910967661828904,0.5087336311879723,163,1.9473722356666556e-05,True,3,118,0.2812227946282249,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0164,gradient,gradient,gradient,0.00051099895,3.446814352790221,1.8565598166475061,0.6913243219130013,0.6688939238929004,0.0,0.0,3.141592653589793,0.0,0.034553309764531116,3.141592653589793,0.1688134897024223,1.5751864078869526,3.1351581846378926,0.05159933030368581,6.276750838227685,0.004390066990534894,1.8513428683044817,0.958869642056975,-1.8500203257631462,0.12247820096237141,0.11159497035644346,0.9592566662361321,0.7521534983231128,1.626785738190638,93.20795697039766,0.02378268205242095,0.024443953323086815,0.02378268205242095,0.024443953323086815,False,,gradient,1733002819,3.0471042939486397,1.6605073162327693,1.0,12.334623424463846,0.03529586373866441,1.0,0.002770660163927222,-5.762458731789488e-05,-0.051962648542859174,8.047927514146999e-05,7.748494896324293e-05,0.9999804765299442,0.0038868130136316976,0.003887235783731593,0.9999977756436548,0.9999977772975193,0.007050433547258091,0.9948124467734704,1.408465585998197,0.008141070724899361,1.949053580014085e-05,1.949055688640633e-05,1.9490695763042217e-05,0.49970124067163335,0.00033845160288359377,0.4997012406716847,0.500039692274517,0.24968139453442623,-6.413572917709554e-07,0.9986463010514516,0.49970124067163335,0.07957517591007093,0.2369888279568957,0.2369888279568958,0.08627527508300831,0.2629714797685875,0.2629714797685875,0.07957517591007093,1.9523470055848868e-05,1733,sobol_screened,0.15637628893020317,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,2863,333,0.030159635653743504,0.15637628893020317,0.000709293127692523,1.9523470055848868e-05,118,104,False,1e-05,1.9523470055848868e-05,True,0.8436237110697968,0.9992907068723075,0.9999804765299442,0.357571005821228,0.8296383023262024,0.47813332080841064,0.4063136372715235,0.055914838798344135,0.6402498614042997,0.8362432606518269,0.6233987249433994,0.2169907832720326,1.0,0.50139740621275,0.0,0.02686750134673328,0.4989759224601337,0.9699234209969314,0.5285558948374045,164,1.952311969954934e-05,True,3,118,0.25293965571872573,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0166,gradient,gradient,gradient,0.00051099895,3.7028153780190625,1.9242700896753195,0.7335173397117459,0.7041409438454953,0.0,0.0,3.141592653589793,0.0,0.03666341458522972,3.128999353689438,2.3556757638505283,1.8303417344953665,3.197410452875076,0.05861312940724488,6.180386255851973,0.26472894287667736,2.0952427928251542,0.966628506988803,-2.0664601674508924,0.10681849666932235,0.09246184926101506,0.9521793177689138,0.7678357378927144,1.8882066644150384,108.18627271945667,0.01999134050009053,0.03438265318722217,0.01999134050009053,0.03438265318722217,False,,gradient,310003410,3.051907552495849,1.656795842636621,1.0,7.720878501557455,0.03183786762080593,1.0,0.00254838436542746,-8.18982403194557e-06,-0.04831077649507984,0.0035403686186269295,0.003539972961868588,0.9999799046114864,0.005299978464692419,0.005314067696839225,0.9999939664464058,0.9999940412857158,0.007507282813822974,0.9929203749629941,1.4081030436605733,0.00866855045743655,3.3530691656124666e-08,3.36646537079677e-08,3.020803392823372e-08,0.2503995977210862,0.2513692578786725,0.5014778938144089,0.5017688555997587,0.2505934660145295,-1.572731055536916,0.9988402556990027,0.2503995977210862,0.07883654908419141,0.23703183269885766,0.2370318326988576,0.08580106705799356,0.2611993117013837,0.2611993117013837,0.07883654908419141,2.0095388513552415e-05,310,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,3454,324,0.035400892952633774,0.9249783019328469,0.0008714433576862968,2.0095388513552415e-05,145,131,False,1e-05,2.0095656704799403e-05,True,0.0750216980671531,0.9991285566423137,0.9999799046114864,0.39503772236679874,0.2465266440477634,0.2949879976626429,0.16350302784263882,0.39054383530878684,0.0661820572669742,0.5587083851904849,0.8480407276263918,0.2338569441516717,0.9959914281420397,0.5826158691846621,0.0,0.3749174421385879,0.508883678668764,0.9714523456784049,0.5273744960994404,166,2.0095038157252887e-05,True,3,118,0.25485274911615413,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
