lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_gamma,optimization_run,start_source,screening_one_minus_C_e_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_gamma,lbfgs_one_minus_C_e_gamma,final_one_minus_C_e_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_gamma,local_minimum_verified,initial_C_e_gamma,lbfgs_C_e_gamma,final_C_e_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_e_gamma_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0128,gradient,gradient,gradient,0.1056583755,14.59855579407172,3.820805647251862,1.793615819316557,1.7894257258350512,0.0,0.0,3.141592653589793,0.0,1.1775531824729744,0.05246587238753235,3.5035875464787147,3.0551517843976903,0.371304063817531,3.128765274606764,3.6240692542572472,-0.9994227091355371,0.014108187914880999,0.0015703427354704874,-0.008836554597310023,0.976219297777905,1.7422401043497737,9.84988149965317,0.6554159519174371,0.09919924398290998,5.683698011109269,0.01154728304593755,0.014183099704724533,0.01154728304593755,0.014183099704724533,True,,gradient,2009003235,2.319977193444555,1.5952230389441149,1.0,108495126.48966505,1.0062718675207787,1.0,0.11194022911566406,2.360485869962181e-05,-0.00011456313902269422,-0.9750766347944922,-0.9750766320902455,0.00019819862872824963,0.9999998729471403,0.00019813397378267358,0.9999999120907187,0.0003430898209609459,0.9999999120777867,0.9997357402673284,1.413933396402001,0.0003961659603174841,3.9004452001556444e-08,3.91708572503422e-08,3.90042128860719e-08,0.0032317628714966917,0.0030203437024062833,0.0034917098310500356,0.006252106573902975,0.0003656565440985483,-1.2775146883257527,0.11697066893416101,0.0032317628714966917,0.652067696069375,0.9839504175874243,0.9839504175874243,7.679367183081709e-05,0.009797475838672767,0.009797475838672765,0.652067696069375,1.2705285967751223e-07,2009,sobol_screened,0.5697258578565252,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,3308,945,86732.6292379122,0.5697258578565252,0.1323279019826259,1.2705285967751223e-07,109,95,False,1e-05,1.2828100359740802e-07,True,0.4302741421434748,0.8676720980173741,0.9999998729471403,0.6293376497924328,0.044228414073586464,0.7787388898432255,0.38958868756890297,0.3739672005176544,0.027346686460077763,0.7701090639457107,0.544766060076654,0.6979645445716679,0.016700405868208708,0.9724850167658339,0.6485142972657979,0.5576132765772931,0.059094877146668626,0.7384716763943265,0.5077752639640619,128,1.2683553329839725e-07,True,2,512,0.007775263964061901,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0129,gradient,gradient,gradient,0.1056583755,24.356026101112104,4.935182479008462,2.3772354220302483,2.22513317907344,0.0,0.0,3.141592653589793,0.0,1.557274904906726,0.37089831427646647,3.14012728167521,3.14127149315943,6.069597858402425,2.140728235332894,6.281850572583272,-0.9321158735254026,2.105513534143036,0.13088916306797993,-0.7226709062220529,0.31383193179843366,0.4020852693050033,14.860563159158664,0.6855410216626872,1.0005504665087088,57.32731892079464,0.0036549321535654933,0.695076246114159,0.0036549321535654933,0.695076246114159,False,,gradient,1667001152,2.3281453893370436,1.784483001318946,1.0,30762.727587024172,0.966425265835141,1.0,0.48596271219427206,-0.0001599798468962521,3.723381075459997e-06,-0.9403930549076851,-0.9403930543120191,6.948788584926107e-05,0.9999998710740099,6.939644572940785e-05,0.9999998758542851,0.0001382670822029884,0.9999998758526292,0.9999073680021654,1.4141005845323484,0.00015965705405738466,4.7319828055947255e-09,9.473353061253361e-09,4.741370654992703e-09,0.0038280043355962126,0.011103398854404745,0.011419693863618501,0.014931403190000959,0.003953992268618021,2.738892539979258,0.529620989843188,0.0038280043355962126,0.5423546563561872,0.8972726858680942,0.8972726858680943,0.08058325205658688,0.08779591094190496,0.08779591094190498,0.5423546563561872,1.2892599010605466e-07,1667,sobol_screened,0.4996858318506665,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,1184,540,0.042041517023081273,0.4996858318506665,2.632482285491733e-07,1.2892599010605466e-07,28,14,False,1e-05,1.2885706746068593e-07,True,0.5003141681493335,0.9999997367517715,0.9999998710740099,0.9706970043480396,0.3643261259421706,0.9690793380141258,0.6497563375160098,0.41790637373924255,0.18831996154040098,0.8913723863661289,0.36855579912662506,0.9833978262982775,0.11806060020310187,0.9998977714599643,0.6427746800278368,0.49976677881632603,0.9660065017447278,0.7410716938991914,0.568018581046743,129,1.2870866372693968e-07,True,2,512,0.06801858104674294,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0130,gradient,gradient,gradient,0.1056583755,23.32263005018879,4.829350893255613,2.322335556178054,2.165619806140734,0.0,0.0,3.141592653589793,0.0,1.608588779867959,0.348837139554829,3.142664216368345,3.1414762877753177,0.6577277600246243,2.0937024830946354,0.000917157487167531,-0.9398023164290159,1.9982090775723813,0.12381530338357662,-0.6094770146982891,0.3576010844423736,0.47788272755719946,15.02026256348731,0.7194587793777476,1.0477980167785867,60.03440414359084,0.0038643477553046424,0.6982303791923661,0.0038643477553046424,0.6982303791923661,False,,gradient,1586005512,2.3174565170724564,1.7713272660694512,1.0,44358.55896023891,0.964379673565794,1.0,0.38592283041480363,0.00010402017224020454,2.7485915702119e-05,-0.9450229601872062,-0.9450229630462958,6.017674390856398e-05,0.9999998707825307,6.023405306912235e-05,0.9999998736693262,0.0001074425575212673,0.9999998736676876,0.9999196834621845,1.414125749811523,0.00012406396316243728,2.152349742878812e-09,4.294521510140094e-09,2.1421719670818273e-09,0.005855704211233862,0.007857571312616959,0.010466144921833757,0.01371327552385082,0.0036095071599083466,-1.851784049017939,0.5264252371551217,0.005855704211233862,0.35841741720474596,0.9009404054841805,0.9009404054841805,0.052790166072620825,0.08534631899196866,0.08534631899196865,0.35841741720474596,1.2921746928018507e-07,1586,sobol_screened,0.47897105940055973,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,5555,540,1.7822398757359992,0.47897105940055973,0.04029231065189631,1.2921746928018507e-07,228,214,False,1e-05,1.291626028354642e-07,True,0.5210289405994403,0.9597076893481037,0.9999998707825307,0.888546952046454,0.191346843726933,0.9087827270850539,0.5864298781380057,0.5975801674649119,0.7687793467193842,0.8164957948029041,0.18732433766126633,0.9562904278214536,0.11103831018837672,0.9999629596108387,0.6829563413198425,0.5001705445130398,0.10468062421667887,0.7376693201852176,0.5638309804568121,130,1.290001429010701e-07,True,2,512,0.06383098045681214,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0131,gradient,gradient,gradient,0.1056583755,14.483471859270752,3.805715682926242,1.7856061730055015,1.7790634558582152,0.0,0.0,3.141592653589793,0.0,1.3609427887335739,0.1274236899709602,3.036768621388186,2.985427942695011,6.180082990301431,3.1072978233430635,6.153082953369565,-0.9995869759943989,0.027943265469167144,0.0027017649574986543,-0.05151907274555433,0.879621029555098,1.5252276231706206,11.194497484707636,0.7609066776367964,0.12188586823610802,6.983545832216649,0.033822475931934104,0.02203457229374406,0.033822475931934104,0.02203457229374406,True,,gradient,573002363,0.8239854597274345,0.08511518560329827,0.9999999999999999,4543856.018057539,1.010299225962034,0.9999999999999998,0.10574917756156334,-1.2507573316722365e-05,5.95060956221638e-05,-0.9692817136825016,-0.9692817129382247,0.0003752182265557258,0.9999998683225885,0.00037523689368626896,0.9999999812517072,0.0006077899903077313,0.9999999812638495,0.9994996683238724,1.4137173975072008,0.0007018153834690805,8.506950288644788e-08,8.781722839532778e-08,8.507977865053833e-08,0.003134302878311986,0.004561625122986964,0.004681673931584339,0.00769592800129895,0.0008337099309348638,2.5982909849228797,0.2166626119148066,0.003134302878311986,0.0025289652227598754,0.018778769521294855,0.018778769521294852,0.0005237807144250779,0.9735253024774064,0.9735253024774063,0.0025289652227598754,1.316774115300845e-07,573,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,2392,1404,0.04312759877952908,0.9252075177386782,8.037715154562974e-06,1.316774115300845e-07,46,32,False,1e-05,1.3305943458163938e-07,True,0.07479248226132185,0.9999919622848454,0.9999998683225885,0.6418771678152919,0.8476239501175633,0.23086709222988433,0.5595855238521574,0.7276792981646505,0.8515590153797782,0.38278265640882636,0.7084500697231539,0.6940994444404943,0.04056022025177497,0.9502912286491574,0.7614438685472195,0.4833167371202902,0.9835907566246146,0.2622827179029381,0.027093005041898092,131,1.3146008515096952e-07,True,0,266,0.027093005041898092,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0132,gradient,gradient,gradient,0.1056583755,7.660121254677119,2.767692406080762,1.2223560012347565,1.2166104408111416,0.0,0.0,3.141592653589793,0.0,0.5642002838269278,0.05123739747089693,5.094240878973026,3.08183251838157,5.047805301235204,2.9953915789225576,1.9363510708148477,-0.9938493931918917,0.02151926472051796,0.006898580391115498,-0.003915538785537844,0.9892382994021082,1.7701402142633569,3.977700534426805,0.46082485844099447,0.20594188827947407,11.799601023368579,0.003802710875248305,0.012604573842739109,0.003802710875248305,0.012604573842739109,False,,gradient,1394002764,2.292875778067448,1.5703865453694332,1.0,102427830.29842924,1.0014772537902812,0.9999999999999998,0.0795432420667549,8.535622721794756e-06,5.7496272006629656e-05,-0.9649631421942475,-0.964963142685014,0.00010200238929205155,0.9999998674405658,0.00010207550697722478,0.9999999679379203,0.0004604477145970969,0.9999999679452551,0.9998639050337128,1.4138375720011824,0.0005316791928056468,1.905902051735353e-07,1.911882013317449e-07,1.905899530305115e-07,0.004408488633298037,0.004335047356671398,0.004832865050062744,0.008743535989969435,0.00046109705507802693,1.4910743600888448,0.10547152904888742,0.004408488633298037,0.6490957213211982,0.9799297110629639,0.979929711062964,0.008298075591509692,0.011326752947066603,0.011326752947066601,0.6490957213211982,1.325594342072023e-07,1394,sobol_screened,0.4154894633208124,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,2832,540,0.047389990526674405,0.4154894633208124,3.1784690822656e-05,1.325594342072023e-07,102,88,False,1e-05,1.3272303556188803e-07,True,0.5845105366791876,0.9999682153091773,0.9999998674405658,0.2818547720089555,0.46475397143512964,0.9958210373297334,0.3523160144686699,0.9739213651046157,0.6324887871742249,0.6326951356604695,0.5801040325313807,0.4282231430177734,0.016309370157314845,0.9809777581635426,0.447671489437595,0.8107736171893588,0.8033831654570566,0.7298450279502198,0.49986956252110054,132,1.323421078280873e-07,True,2,512,0.00013043747889946382,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0133,gradient,gradient,gradient,0.1056583755,16.722232143098132,4.0892825951624,1.9355453133820475,1.9243329557328521,0.0,0.0,3.141592653589793,0.0,0.9659686345691069,0.12097150708108508,0.001516881320720365,3.123743941258887,0.0021042270596296274,2.8833564477049647,3.14315012644119,-0.9903799376718514,0.13077699536717347,0.016452960559515815,-0.05446426520398652,0.8737381104693166,1.5117892400659483,8.69760580372067,0.502079850096105,0.2760849157165051,15.818500457780793,0.003081457875226956,0.041237822956816106,0.003081457875226956,0.041237822956816106,False,,gradient,1107003349,0.7159584793046471,3.0483926633197314,0.9999999999999999,14426490.754737874,1.000232157698832,0.9999999999999999,0.08927876753323537,-2.4293303160449753e-05,-7.091106909751232e-05,-0.9757611723149889,-0.9757611740376531,3.369945466252621e-05,0.9999998667772607,3.382397051093235e-05,0.9999999023712517,0.00027521446966504397,0.9999999023750915,0.9999549401003067,1.4139887751677478,0.0003177902622582103,7.005232049994703e-08,7.346329008733532e-08,7.005159239164425e-08,0.0036542641983051717,0.002383012537965335,0.003654325572840726,0.006037276736270507,0.0006356872047054729,0.013896033949532934,0.2105873997414818,0.0036542641983051717,0.0020149458316400136,0.016907668842191394,0.016907668842191394,2.228052276230844e-05,0.9770550544215384,0.9770550544215383,0.0020149458316400136,1.3322273928473294e-07,1107,sobol_screened,0.23713596720361674,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,3394,603,0.30798682625493445,0.23713596720361674,2.837033170322023e-05,1.3322273928473294e-07,124,110,False,1e-05,1.356322562040546e-07,True,0.7628640327963833,0.9999716296682968,0.9999998667772607,0.6916278265416622,0.2589504895731807,0.9626704761758447,0.5144992591813207,0.8723103338852525,0.03273555636405945,0.3317387830466032,0.03440288547426462,0.7667314590715442,0.03850642665046182,0.9943185784094221,0.4793227702326264,0.00024141916027640875,0.0003348981379277796,0.22789666205978207,0.9703335217048062,133,1.3300541290561796e-07,True,4,295,0.029666478295193758,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0134,gradient,gradient,gradient,0.1056583755,19.690714759494735,4.437422084892842,2.1181963013509977,2.1091669762451755,0.0,0.0,3.141592653589793,0.0,1.7146304738360774,0.053567014463011035,0.4754069662997295,3.0510553164106367,3.5988845855741447,3.0361807448773463,0.40876095998520023,-0.9993158811995573,0.047293551564455694,0.003113235335317554,-0.012829877671768788,0.9660254918310667,1.7200790245479032,16.023676871787565,0.8080512302168317,0.195891709292553,11.223768184066937,0.01939085919043082,0.03662269613677427,0.01939085919043082,0.03662269613677427,False,,gradient,1964001300,0.749459171059581,1.5403725197558806,1.0000000000000002,48369655.611526065,1.0049002806925211,1.0000000000000002,0.15199756283062227,-6.719348981387707e-06,3.6790385811169557e-06,-0.9364514971750104,-0.9364514971502896,0.00027266560694336623,0.9999998655225615,0.0002726525328058304,0.9999999996124227,0.0005855878195150625,0.999999999609648,0.9996364179947279,1.4137354702581617,0.0006761785412158777,1.938331710693575e-07,1.9422715750917673e-07,1.9383475134826004e-07,0.00834456407854779,0.007547660189346043,0.009170212405756805,0.015892224267893832,0.0012241002718098887,-1.2392495372528796,0.1540502136359691,0.00834456407854779,0.001440148599345877,0.9627766866149132,0.9627766866149131,0.0052496159364330205,0.021331089117192836,0.021331089117192826,0.001440148599345877,1.3447743851813243e-07,1964,sobol_screened,0.5633435210937736,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,1361,333,0.0022386701984982976,0.5633435210937736,5.505931445448642e-05,1.3447743851813243e-07,45,31,False,1e-05,1.3459439052176947e-07,True,0.4366564789062264,0.9999449406855455,0.9999998655225615,0.854730848222971,0.044587898068130016,0.9199228659272194,0.7469048099592328,0.09480538219213486,0.3738591205328703,0.4061173489317298,0.5719687473028898,0.8559029082802904,0.017050910276926512,0.9711810705071192,0.8084817655911694,0.07566336866692405,0.5727802714113523,0.23856026343937334,0.4903158014441332,134,1.3426011213901745e-07,True,2,512,0.009684198555866769,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0135,gradient,gradient,gradient,0.1056583755,11.905766669510784,3.4504733978848154,1.595864404917787,1.5913652217194292,0.0,0.0,3.141592653589793,0.0,1.03100188694632,0.06141311833943391,6.177775468135273,3.0428939129006447,3.0336734121322455,3.134600834691357,6.112895224527788,-0.999304952666984,0.013118763632383956,0.0018473878603175735,-0.009580492210860967,0.9742963064841255,1.738079989507579,7.967975555360614,0.6447031962927059,0.10567786016523939,6.054895375441902,0.01160967068574803,0.013378806396510567,0.01160967068574803,0.013378806396510567,True,,gradient,1210003464,2.394942390986895,3.1098594825434485,1.0,65862562.006867014,1.0084591141205115,1.0,0.07788736399795393,5.193194088370934e-06,-0.00010452528713000842,-0.9734686649579102,-0.9734686644150901,0.0002847929388573793,0.9999998621432331,0.0002849237113729973,0.999999905494472,0.0004164991711412855,0.9999999055277837,0.9996201519495992,1.4138734930494392,0.0004809317612802724,5.5954497701904415e-09,1.1183020235791799e-08,5.5875698318012915e-09,0.003025461609277054,0.0035820671910269885,0.003644212236262684,0.006607528800304042,0.00034044783611066255,2.5277851541033747,0.10304846074828974,0.003025461609277054,2.2836340665160655e-05,0.009416821201810886,0.009416821201810888,0.6573467814001274,0.9839756499978851,0.983975649997885,2.2836340665160655e-05,1.3785676689082038e-07,1210,sobol_screened,0.3268263553213764,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,3494,810,0.0017823656519943781,0.3268263553213764,0.000129357587317247,1.3785676689082038e-07,120,106,False,1e-05,1.3784393904092695e-07,True,0.6731736446786236,0.9998706424126828,0.9999998621432331,0.585437124595046,0.37677299324423075,0.513127344660461,0.7517623957246542,0.8329939320683479,0.30216521117836237,0.8560915915295482,0.5522628836333752,0.6031087056366377,0.019548402708816876,0.9685832150847536,0.6397674347336577,0.9832235030655765,0.4828241192673035,0.7623338398917742,0.9898990179359873,135,1.376394405117054e-07,True,4,295,0.010100982064012729,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0136,gradient,gradient,gradient,0.1056583755,12.40687611162856,3.5223395792610006,1.6344480934188714,1.5331904298499472,0.0,0.0,3.141592653589793,0.0,0.6475272463952491,0.6163290323231059,3.1419798703624138,3.141592653589793,0.0006249456326443088,2.168678392498019,0.00038721677262053527,-0.8160059292569943,1.5340992520257108,0.2798421518437123,-0.9248128167184307,0.2544494194480368,0.3034533695403698,4.827761098686467,0.4760402039256836,0.9729142610917746,55.743880988647724,0.002209081629934051,0.3068522992836236,0.002209081629934051,0.3068522992836236,False,,gradient,1591001253,2.3738870054656838,1.78002442171645,1.0,5242.701912078791,0.9332976472459942,0.9999999999999999,0.3956963379211551,0.0001243626548388388,1.7608065065843892e-05,-0.8821380981363935,-0.8821381003261792,8.372088173709153e-05,0.9999998594262659,8.368740253317591e-05,0.9999999552283694,0.0004460829887989534,0.9999999552263446,0.9998883483925946,1.4138492896070707,0.000515092231453583,1.8459500317202782e-07,1.8497726551422133e-07,1.8459655818915022e-07,0.007394826291963268,0.022013506263464495,0.022013520480091094,0.029408332555427765,0.007309354202377213,-3.139620349647888,0.4970940932200631,0.007394826291963268,0.5472348572707246,0.8806301508441777,0.8806301508441778,0.08988596997167922,0.0899615166003945,0.0899615166003945,0.5472348572707246,1.4057373409759322e-07,1591,sobol_screened,0.4801421304073912,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,1280,504,0.13121038515265274,0.4801421304073912,2.167033901212534e-07,1.4057373409759322e-07,35,21,False,1e-05,1.4078560717223354e-07,True,0.5198578695926088,0.9999997832966099,0.9999998594262659,0.833356462419033,0.1804569810628891,0.9923366429284215,0.2449423475190997,0.26853116881102324,0.31750945560634136,0.9768650345504284,0.5364268347620964,0.6215163029688878,0.19618362413053367,1.0,0.37163583294105096,0.5000616274634107,9.94631865990335e-05,0.7556317025229615,0.5665993710809311,136,1.4035640771847824e-07,True,2,512,0.06659937108093104,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0137,gradient,gradient,gradient,0.1056583755,21.950652063916838,4.685152298903082,2.247388152928183,1.6493038046478827,0.0,0.0,3.141592653589793,0.0,1.5571855368788148,2.1378461719932824,6.282560470920248,1.6901887523959778,3.535996528878344,0.5077080688823387,1.5099780586895677,-0.7090073064846337,10.33066469770273,0.5196079051223492,-11.46361532901646,0.006618618590345979,0.002029108613023354,10.430833518605285,0.9440641002996277,1.8926398253917547,108.4402741333246,3.086631954281359,2.5201566386243335,3.086631954281359,2.5201566386243335,False,,gradient,1878002267,1.7216924427914888,3.0415641768249477,0.9999999999999999,3.070167010030249e-05,0.0865974886086376,0.9999999999999997,0.35061363466943446,-2.4214029866242992e-05,-3.534485968847978e-05,0.8984540767568023,0.8984540759009608,0.0005077719640047689,0.9999998585628026,0.0005077744191484543,0.9999999988554639,0.0007350005139203627,0.9999999988680628,0.9993229505678226,1.4136136467338067,0.0008487054308551744,2.27529350915745e-08,2.455852729238678e-08,2.2775639650081275e-08,0.17648923559916255,0.2981112109784736,0.3016301307338274,0.4746004465776361,0.06432990744500933,-2.8093058645389872,0.27109080030958677,0.17648923559916255,0.1384256843875767,0.4666840026508504,0.46668400265085014,0.04680176328929927,0.05871555077151361,0.058715550771513594,0.1384256843875767,1.4143719739845295e-07,1878,sobol_screened,0.5451389799302415,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,2360,243,0.017342017333426545,0.5451389799302415,5.8312547644656654e-05,1.4143719739845295e-07,93,79,False,1e-05,1.4637629330849222e-07,True,0.4548610200697585,0.9999416874523553,0.9999998585628026,0.8673454290255904,0.5377494925633073,0.3679962595924735,0.5531719736754894,0.05030579771846533,0.4486370887607336,0.6809599865227938,0.9343034736812115,0.9193558139336832,0.6804975716856343,0.5380037894042868,0.6836210009690353,0.9999005542207032,0.5627713263267723,0.5480317255084514,0.9681599469458441,137,1.4121987101933797e-07,True,4,295,0.03184005305415589,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0138,gradient,gradient,gradient,0.1056583755,22.336998031798732,4.726203342197491,2.2687422401335313,2.0800979573136225,0.0,0.0,3.141592653589793,0.0,1.7986088138411385,0.29656279270286157,6.282749164944926,3.141592653589793,4.066165965826935,1.8747662839991444,3.1411565113551325,-0.9563466079810008,2.0458572775565647,0.1175108348670235,-0.4176094596416105,0.45941141271739416,0.6614818274305935,16.243932621233775,0.8118042404754747,1.2668263695906488,72.58380435342434,0.004422767707336739,0.8185466766648246,0.004422767707336739,0.8185466766648246,False,,gradient,421002138,2.427164153115961,2.979768885383882,1.0,88214.46138992748,0.952546976744376,0.9999999999999998,0.38120266372166045,0.00013267641080477732,2.833370249383238e-05,-0.9536880349559427,-0.9536880387151566,2.056713830942589e-05,0.9999998562304533,2.055350533804238e-05,0.9999998586348391,9.806952987677081e-05,0.9999998586348844,0.9999725383600525,1.4141333898484552,0.00011324092280248229,4.385763752168259e-09,8.772178930330852e-09,4.386414949521587e-09,0.006637027919140456,0.004972894956540187,0.00884036898361931,0.011609922875680643,0.003035407545778989,-1.293121600955036,0.5228988302992555,0.006637027919140456,0.030609337607624743,0.08332600868750319,0.08332600868750319,0.20907676881079978,0.9050640684368161,0.905064068436816,0.030609337607624743,1.4376954671213582e-07,421,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,2189,1008,0.2203140215550807,0.9649296635087006,2.4714961222027654e-05,1.4376954671213582e-07,54,40,False,1e-05,1.4374353263235662e-07,True,0.03507033649129947,0.999975285038778,0.9999998562304533,0.8914000959198544,0.6101940893958558,0.08379160622444741,0.3857832261241967,0.14390068986168977,0.9807468243198822,0.8622536362168962,0.9086661853623286,0.9298705102840676,0.09439886879159497,1.0,0.7896212449533215,0.9999305858074626,0.6471504128933875,0.7725903453277183,0.9484898947605443,138,1.4355222033302084e-07,True,4,295,0.051510105239455636,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
