spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,0,-1,-1,-1,0,-1,-1,-1,1.3829064112253953e-01,1.7938281177639494e-19,1.3829064112253953e-01,1.2971435400132651e-18
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,0,-1,-1,-1,1,-1,-1,1,9.5699382868521657e-02,-2.6919912799037080e-02,9.9413548304663465e-02,-2.7421065186509996e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,0,-1,-1,-1,2,-1,1,-1,-4.8658648404598806e-03,1.3508402136659971e-03,5.0498920709734834e-03,2.8707963267948968e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,0,-1,-1,-1,3,-1,1,1,-2.8257407996456364e-03,2.6195205518427887e-03,3.8531414441087819e-03,2.3940479059833124e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,0,-1,-1,-1,4,1,-1,-1,-2.8421511974348553e-02,3.3425483075129131e-02,4.3875337739028082e-02,2.2754614698096836e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,0,-1,-1,-1,5,1,-1,1,-1.9318624734513429e-02,5.6793813049403750e-02,5.9989552943188182e-02,1.8986725861341398e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,0,-1,-1,-1,6,1,1,-1,1.0647212888703962e-03,1.7834699627008492e-04,1.0795550352123782e-03,1.6596502477156358e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,0,-1,-1,-1,7,1,1,1,-9.7097006223086049e-19,0.0000000000000000e+00,9.7097006223086049e-19,3.1415926535897931e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,1,-1,-1,1,0,-1,-1,-1,9.5699382868521657e-02,2.6919912799037080e-02,9.9413548304663465e-02,2.7421065186509996e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,3.3669887580955016e+00,6.7412341361820505e-01,4.5736653180608027e+03,2.2868326590304014e+03,4.9999999999999994e-01,True,1,1,1.1040940649221842e-01,2.3020345307601695e-01,1.0024912462045583e-02,2.5808418706364439e-01,1.1710813017940420e-01,2.3349027591934951e-01,3.1559746008833357e-02,1.4235807622163324e-03,1.4235782422806821e-03,1.4235802709003536e-03,1,-1,-1,1,1,-1,-1,1,7.1474243993411610e-02,1.5148305057098289e-18,7.1474243993411610e-02,2.1194075251071754e-17
