spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,0,-1,-1,-1,0,-1,-1,-1,1.7768548570594414e-01,-1.6258937029201126e-18,1.7768548570594414e-01,-9.1504024454245070e-18
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,0,-1,-1,-1,1,-1,-1,1,8.6067390456573814e-02,-2.4698855241893899e-02,8.9541214813427472e-02,-2.7946124963784774e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,0,-1,-1,-1,2,-1,1,-1,-1.4472216813354551e-04,4.0177138275213645e-05,1.5019556714250876e-04,2.8707963267949865e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,0,-1,-1,-1,3,-1,1,1,7.5815614330222909e-04,2.3828165373410404e-03,2.5005230229399721e-03,1.2627484065596672e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,0,-1,-1,-1,4,1,-1,-1,-3.0534014764750064e-02,1.1846289765901893e-02,3.2751498269112618e-02,2.7714995600182268e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,0,-1,-1,-1,5,1,-1,1,-3.7316168745613748e-02,4.8517580877017921e-02,6.1208268265072613e-02,2.2264265922284805e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,0,-1,-1,-1,6,1,1,-1,2.2437377871859653e-03,1.0900318478423625e-03,2.4944996867020865e-03,4.5223187780087448e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,0,-1,-1,-1,7,1,1,1,-2.9066387140148972e-18,0.0000000000000000e+00,2.9066387140148972e-18,3.1415926535897931e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,1,-1,-1,1,0,-1,-1,-1,8.6067390456573814e-02,2.4698855241893903e-02,8.9541214813427472e-02,2.7946124963784774e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03,1,-1,-1,1,1,-1,-1,1,4.5157608946350181e-02,-2.7486876034804034e-19,4.5157608946350181e-02,-6.0868758723385940e-18
