spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,0,-1,-1,-1,0,-1,-1,-1,2.0971678125293142e-01,2.7727532134669414e-18,2.0971678125293142e-01,1.3221417937569953e-17
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,0,-1,-1,-1,1,-1,-1,1,6.7983041748255688e-02,-2.0271034596542101e-02,7.0940882493519083e-02,-2.8978422449162011e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,0,-1,-1,-1,2,-1,1,-1,1.7463176869441422e-02,-4.8480511372720313e-03,1.8123635016270838e-02,-2.7079632679489812e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,0,-1,-1,-1,3,-1,1,1,6.9521108858864450e-03,2.0336565953721578e-03,7.2434525550707854e-03,2.8458368904747944e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,0,-1,-1,-1,4,1,-1,-1,-2.0343550107781969e-02,-5.4778698995966600e-03,2.1068153446012844e-02,-2.8785630771657083e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,0,-1,-1,-1,5,1,-1,1,-4.2071746901778451e-02,2.8319405637330923e-02,5.0715092655135664e-02,2.5491344872132840e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,0,-1,-1,-1,6,1,1,-1,3.2932414896325486e-03,2.7912832013887337e-03,4.3170246025928723e-03,7.0308702300954951e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,0,-1,-1,-1,7,1,1,1,-1.2914156782025891e-17,1.2914156782025891e-17,1.8263375667753502e-17,2.3561944901923448e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,1,-1,-1,1,0,-1,-1,-1,6.7983041748255688e-02,2.0271034596542097e-02,7.0940882493519083e-02,2.8978422449162006e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,1,-1,-1,1,1,-1,-1,1,2.4086033936819577e-02,-1.8531506440741057e-19,2.4086033936819577e-02,-7.6938803994677248e-18
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02,1,-1,-1,1,2,-1,1,-1,6.4133152706038719e-03,1.1210748143525415e-03,6.5105623028688083e-03,1.7305573418074433e-01
