spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,0,-1,-1,-1,0,-1,-1,-1,-2.7444526478986508e-01,-6.7647436208087454e-18,2.7444526478986508e-01,-3.1415926535897931e+00
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,0,-1,-1,-1,1,-1,-1,1,-1.4214217466838250e-02,-6.2489320088651511e-02,6.4085560802231531e-02,-1.7944570316653958e+00
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,0,-1,-1,-1,2,-1,1,-1,-7.7150771216394215e-02,8.8250252098927451e-02,1.1721923261482585e-01,2.2891884694447882e+00
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,0,-1,-1,-1,3,-1,1,1,5.1921565191292655e-03,-1.8092967404521084e-03,5.4983673953408344e-03,-3.3530872914141913e-01
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,0,-1,-1,-1,4,1,-1,-1,1.2675949895661806e-17,-6.3548469715942039e-18,1.4179696251672973e-17,-4.6471186308650592e-01
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,0,-1,-1,-1,5,1,-1,1,1.6876652985940735e-17,-2.3775957304337180e-17,2.9156775571820813e-17,-9.5351003498067344e-01
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,0,-1,-1,-1,6,1,1,-1,5.8476246870306969e-18,2.8231648921886036e-18,6.4934562822011160e-18,4.4978369783498978e-01
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,0,-1,-1,-1,7,1,1,1,5.8491798653408890e-18,2.4052829839390524e-18,6.3244202366648608e-18,3.9013876380151508e-01
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,1,-1,-1,1,0,-1,-1,-1,-1.4214217466838250e-02,6.2489320088651518e-02,6.4085560802231545e-02,1.7944570316653958e+00
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09,1,-1,-1,1,1,-1,-1,1,-3.7372890705878986e-02,2.3686517731641620e-19,3.7372890705878986e-02,3.1415926535897931e+00
