detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_01_local_minimum_0,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_0,gradient_local_minimum,0,0,1.6432839182868406e-05,1.0000000000000000e+00,3.6284314946465647e-02,1.5599769628831104e+00,2.410307688145921,2.2581930842587767,2.724249632334721,0.6261454139636328,0.6117377467709335,3.092715179622103
dw_mixing_angles_polarization_01_local_minimum_4,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_4,gradient_local_minimum,1,1,2.4428571042613749e-05,1.0000000000000000e+00,3.0790539445801137e+00,1.6316118448071575e+00,2.759111296837449,2.4787179396804304,1.7094199027204227,2.3257002526064556,0.6567275545131039,4.866308939338484
dw_mixing_angles_polarization_01_local_minimum_6,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_6,gradient_local_minimum,2,2,3.0594394539453773e-05,1.0000000000000002e+00,3.0697498436662172e+00,1.6286162193741671e+00,2.1392711106891995,2.4967831049625304,1.0892729767673723,2.2052294899600784,0.5679637450939652,4.944530147428888
dw_mixing_angles_polarization_01_local_minimum_7,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_7,gradient_local_minimum,3,3,3.6434336352684288e-05,1.0000000000000000e+00,5.7750548929412018e-02,1.5562398650907525e+00,2.0885585441396457,2.47008358422411,1.8210329115959594,0.8701621493431463,0.3712024405050615,3.427259723786368
dw_mixing_angles_polarization_01_local_minimum_9,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_9,gradient_local_minimum,4,4,4.3807414302937927e-05,1.0000000000000000e+00,3.7630978372675886e-02,1.6161135947083352e+00,3.011565281026557,2.66581620661931,1.5716115858589685,3.776443099881688,0.6006387822802325,1.2715880458173225
dw_mixing_angles_polarization_01_local_minimum_10,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_10,gradient_local_minimum,5,5,4.8317849934271982e-05,9.9999999999999978e-01,3.0274860846013043e+00,1.6596183775851026e+00,2.1801552190195066,2.230459417198677,1.5637752516103662,2.002352681158488,0.5953139578794113,4.665994226852907
dw_mixing_angles_polarization_01_local_minimum_12,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_12,gradient_local_minimum,6,6,5.4271936541525439e-05,1.0000000000000000e+00,1.1264707205018530e-01,1.6554412094389324e+00,2.4339714031049375,1.9952873992435454,2.069684335187866,4.307397486198173,0.7152235632289758,1.7506424928305548
dw_mixing_angles_polarization_01_local_minimum_15,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_15,gradient_local_minimum,7,7,6.1560968758782788e-05,1.0000000000000004e+00,3.0904008568541457e+00,1.5550412710405266e+00,2.128725608033034,2.545194666865776,1.542029296327635,0.4718542178264335,0.37127716639846003,3.0572474475627254
dw_mixing_angles_polarization_01_local_minimum_20,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_20,gradient_local_minimum,8,8,7.7059053746901293e-05,9.9999999999999978e-01,3.1060333116950374e+00,1.6146285765030839e+00,3.0697470402980285,2.6766207544668985,1.6424108596832452,2.5245297454887052,0.599579194358639,5.012636658034583
dw_mixing_angles_polarization_01_local_minimum_22,D_W,D_W,mixing_angles,polarization_cluster_01_local_minimum_22,gradient_local_minimum,9,9,7.7843753463973972e-05,1.0000000000000000e+00,3.0676538251896108e+00,1.6353266461891534e+00,2.763892452099059,2.3073520777738694,2.041740813136267,2.2408786069233044,0.7366007574995792,4.743817245095042
