selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_s_regime,best_theta_in_regime,best_qOut_regime,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
F3,F_3,L_electron,enhanced_region_0,0,3,7.5088681881125917e-12,9.9999999914213566e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.6689710972195773e+00,1.8000000000000000e+00,1.8000000000000000e+00,1.4726215563702154e+00,1.6689710972195777e+00,1.6866430658727950e+01,1.6866895224885329e+01,8.4684575425278441e-01,8.4686531068318849e-01,-3.2181941537539771e+00,-3.2181055147955338e+00,3.9298056968822639e+00,3.9301816240747049e+00,9.6514674756748697e-01,9.6515104292341547e-01,1.7971543516460397e+02,1.8000000000000000e+02,,,3.5243197249457126e-12,3.5246180973835806e-12,6.8241625719709837e+00,6.8243505355684739e+00,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.6051539083577914e-02,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,1.8000000000000000e+00,1.4726215563702154e+00,1.6866430658727950e+01,8.4684575425278441e-01,-3.2181055147955342e+00,3.9301816240747045e+00,9.6514674756748697e-01,1.7971543516460397e+02,3.5246180973835806e-12,6.8241625719709837e+00,3.5246180973835806e-12,6.8241625719709837e+00
F3,F_3,L_electron,enhanced_region_1,1,38,0.0000000000000000e+00,7.6847917922704223e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,7.4602401616091063e+00,1.2173279207709488e+01,6.1731656247249511e-01,9.7064802935004235e-01,-9.8888818580309099e+00,-7.6455036696288285e+00,1.1940661745386307e+00,5.5045544376897748e+00,5.1876903581032741e-01,6.8170514135412308e-01,7.2521812181791541e+00,1.6692411573673346e+02,,,9.7877261850953801e-13,1.2212243471442499e+00,6.9034989333501152e-03,2.1621476305105296e+00,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9294300054350360e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091673069435748e+01,8.3792780212934781e-01,-8.5985097179095469e+00,3.0251980840367962e+00,6.4145314758056560e-01,1.0452826113813356e+02,9.7899466311446304e-13,1.2465816757638386e+00,9.7899466311446304e-13,1.2465816757638386e+00
F3,F_3,L_electron,enhanced_region_2,2,20,0.0000000000000000e+00,7.2805213449886541e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,7.8539816339744828e-01,2.6507188014663878e+00,7.3650775078049797e+00,1.2023678433569948e+01,8.6120355990209196e-01,9.7587149935103801e-01,-8.6400424118657764e+00,-7.6078190292473780e+00,1.1216578749052220e+00,2.0668415772565538e+00,4.1442503804330000e-01,6.1899788215438900e-01,1.3026698854397691e+02,1.8000000000000000e+02,,,2.5245977564458855e-01,2.0930894273108840e+00,1.7257599291537224e+00,2.1983517803280428e+00,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7023178278439293e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.3744467859455345e+00,1.0198617913455170e+01,9.7383373624070935e-01,-7.6245858323568854e+00,1.1538740693769867e+00,5.0749408716961442e-01,1.7129718697990373e+02,8.9522764254044140e-01,2.1822436830900211e+00,8.9522764254044140e-01,2.1822436830900211e+00
F3,F_3,L_electron,enhanced_region_3,3,19,0.0000000000000000e+00,6.6357286326244325e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,2.7488935718910690e+00,4.5160394395353274e+00,6.3837940135193287e+00,7.2640520731612668e+00,6.1022834309775098e-01,8.4108037368514765e-01,-9.8674550916221726e+00,-8.1889631188313352e+00,2.2382840373227473e+00,5.4633844621677312e+00,4.1422606067032003e-01,5.7412253030282046e-01,1.4481664469850292e+01,1.2534424973133521e+02,,,1.3291899959270350e+00,2.2244176384664973e+00,2.7488486696582104e-02,1.6400386991204843e+00,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8346500326059170e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,2.7488935718910690e+00,7.1895289506699713e+00,8.4108037368514765e-01,-8.1889631188313352e+00,2.2382840373227473e+00,4.1422606067032003e-01,1.2534424973133521e+02,2.1397557832014300e+00,1.6400386991204843e+00,2.1397557832014300e+00,1.6400386991204843e+00
