selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_e_gamma,C_{l_aux\gamma},Tx_electron,enhanced_region_0,0,1,9.3944859657365898e-01,5.2882018712602497e-01,5.5431436720572158e-01,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0756203495561842e+00,1.5707949999999999e+00,4.8105637508093704e+00,4.8105637508093704e+00,1.6689710972195773e+00,2.5000000000000000e-01,5.2032628325080950e+00,1.1458389903387219e-01,5.2834935675282489e-02,-4.2280750723383789e-02,2.9339747510244116e+00,1.1044584691679998e-01,3.1759873764352751e+01,9.6412409223443615e-02,1.3256398337867870e-01,9.6412409223443615e-02,1.3256398337867870e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9289286481618826e-03,2.3445975494292531e-01,8.3050115533426089e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0153264666795663e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8810008984554774e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1450264273965560e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3944859657365898e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3947332535195416e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9922856100106623e-02,3.0531067067620082e-01,7.9651948403165196e-03,3.1343104572398672e-01,7.1329221531774539e-02,3.0563582641779991e-01,3.4727511961470597e-01,2.1902928436233950e-02,1.7889688724389511e-02,4.0609856470649086e-01,4.0590189331086696e-01,2.1127251087359192e-01,3.2833408393958985e-01,5.4575486042968281e-02,2.3564314506398509e-02,4.0860813496360165e-01,4.0563210087739887e-01,2.4436164320455886e-01,3.1830785809661338e-02,9.3996570341555308e-01,2.3641181954791136e-02,9.9402426678267664e-01,3.2420306157662082e-01,9.9379572841096886e-01,2.4176440955569308e-02,9.3934045403338895e-01,2.4754360290793555e-02,9.9629046319399117e-01,3.3293689636716334e-01,9.9630465476799557e-01
C_e_gamma,C_{l_aux\gamma},Tx_electron,enhanced_region_0,0,2,9.3944859592493302e-01,5.2882018712602497e-01,5.5431436720572158e-01,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0756203495561842e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.6142142099600090e+00,1.4726215563702159e+00,2.5000000000000000e-01,4.2215151282612844e+00,1.1458389903387241e-01,5.2834935675282579e-02,-4.2280750723383907e-02,2.9339747510244116e+00,1.1044584691680001e-01,3.1759873764352761e+01,9.6412409223443629e-02,1.3256398337867878e-01,9.6412409223443629e-02,1.3256398337867878e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9289286481094853e-03,2.3445975494290366e-01,8.3050115533348009e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0153264666794151e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8810008984681062e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1450264273933294e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3944859592493302e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3947333215776319e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9922858439187358e-02,3.0531067245427412e-01,7.9651948403165335e-03,3.1343104572398495e-01,7.1329221531779216e-02,3.0563582641779630e-01,2.9989195411037839e-01,7.9125424863206062e-02,2.5032691349215958e-02,4.0934510134307844e-01,4.0240429234073827e-01,2.7974070353768066e-01,3.2833408418987448e-01,5.4575485913495016e-02,2.3564314859791650e-02,4.0860813496360276e-01,4.0563210087739943e-01,2.4436164320455703e-01,3.1830785809661699e-02,9.3996569206293523e-01,2.3641179127240054e-02,9.9402426678267619e-01,3.2420306157662221e-01,9.9379572841096830e-01,2.2315509113770938e-02,9.3956899788878834e-01,3.9801599782611753e-02,9.9651733958705624e-01,3.3442647611584875e-01,9.9706218168481020e-01
C_e_gamma,C_{l_aux\gamma},Tx_electron,enhanced_region_1,1,1,9.3433546667565914e-01,5.3974792844368402e-01,5.7296556004892274e-01,aux,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9723923831029748e+00,1.5707949999999999e+00,4.3196898986859651e+00,4.3196898986859651e+00,1.1780972450961720e+00,1.0000000000000000e+00,5.0069132916587327e+00,3.6275359491169967e-01,4.2647674143824726e-02,-6.3583299595567222e-01,9.0229140448101735e+00,4.3317496637410241e-01,3.2828508397152824e+01,7.0352211367675621e-01,5.6698241315481102e-01,7.0352211367675621e-01,5.6698241315481102e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6998912872844255e-01,2.0475592380127999e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6543178445560604e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.1585060263691676e-02,2.7745383046442477e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3702529716331059e-02,3.2058164804905719e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3433546667565914e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.1431263557168918e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4723753029044239e-02,2.1775080346440595e-01,2.7305597127486689e-02,2.5480537575472878e-01,1.3511462747471686e-01,2.5035312264410170e-01,2.2415239080064420e-01,9.1751909025834175e-02,1.9348289532147143e-02,3.4257524890873886e-01,3.3062629099726049e-01,2.5978426112092512e-01,2.3479139053956202e-01,5.8493977654434787e-02,4.1651587665903357e-02,4.0290461091049246e-01,4.0080598153998098e-01,3.3006057166178271e-01,1.0146444854312503e-01,9.3342078079068258e-01,1.1025989849344502e-01,9.9684375647455548e-01,3.6685196072409026e-01,9.9777737307255709e-01,8.2563592766526792e-02,9.3527416610180891e-01,9.3338702351009231e-02,9.9140476910097730e-01,3.4184463492358769e-01,9.9236020788482826e-01
C_e_gamma,C_{l_aux\gamma},Tx_electron,enhanced_region_1,1,2,9.3433545993011424e-01,5.3974792844368424e-01,5.7296556004892363e-01,aux,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9723923831029748e+00,1.5707949999999999e+00,5.1050880620834143e+00,5.1050880620834143e+00,1.9634954084936211e+00,1.0000000000000000e+00,4.4178646691106467e+00,3.6275359491169934e-01,4.2647674143824719e-02,-6.3583299595567189e-01,9.0229140448101699e+00,4.3317496637410224e-01,3.2828508397152859e+01,7.0352211367675666e-01,5.6698241315481168e-01,7.0352211367675666e-01,5.6698241315481168e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6998912872843955e-01,2.0475592380150797e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6543178445564325e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.1585060263692591e-02,2.7745383046439108e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3702529716331212e-02,3.2058164804912734e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3433545993011424e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.1431263557169251e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4723753223521292e-02,2.1775080363835309e-01,2.7305598737627852e-02,2.5480537575472967e-01,1.3511462747471520e-01,2.5035312264410170e-01,2.1994582734954354e-01,1.2585965988457049e-01,4.5567359110372602e-02,4.1881626764985586e-01,4.0204825150330192e-01,3.5931501860803222e-01,2.3479139083635769e-01,5.8493978274251068e-02,4.1651585500280468e-02,4.0290461091049351e-01,4.0080598153998237e-01,3.3006057166178504e-01,1.0146444746893227e-01,9.3342078404677953e-01,1.1025990080862452e-01,9.9684375647455559e-01,3.6685196072409149e-01,9.9777737307255709e-01,1.0070010100062025e-01,9.3333525739771317e-01,9.8730018727059374e-02,9.9897565332215998e-01,3.6957443886928587e-01,9.9877898549444866e-01
C_e_gamma,C_{l_aux\gamma},Tx_electron,enhanced_region_2,2,1,8.6826823446347223e-01,5.1964014458328633e-01,3.8679347000343345e-01,aux,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9927683372268068e+00,1.5707949999999999e+00,5.5959619142068187e+00,5.5959619142068187e+00,2.4543692606170255e+00,1.0000000000000000e+00,4.5160394395353274e+00,1.3574522663027575e+00,1.4035749531128164e-01,-3.0723662318138811e+00,9.1937830854182963e+00,4.9253368057247188e-01,2.2161633374416713e+01,1.3390048756074011e+00,4.8154789285182331e-01,1.3390048756074011e+00,4.8154789285182331e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2754274103571243e-01,3.6681173564615241e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.2176592723369043e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.8626150497817728e-02,7.1116038275200577e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.4584687384844010e-02,6.9259659533452950e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.6826823446347223e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.7426312189899602e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1992689490004869e-02,1.1551721140452066e-01,3.8474870468080666e-02,1.6087245225262486e-01,1.1838933672948730e-01,1.6394079150959687e-01,8.6717450756920514e-02,1.6423435510690174e-01,1.0486384668664482e-01,3.9090843145041615e-01,3.6990931995303339e-01,3.9533012973311904e-01,8.6479176469049679e-02,1.8756022256770849e-01,1.0658359183136229e-01,4.0384865980204443e-01,3.7319561247433519e-01,4.0862593418966969e-01,8.4083728766018551e-02,8.7291361241822230e-01,1.2159082017216268e-01,9.9452185852646380e-01,4.9181284601241737e-01,9.9839269894025695e-01,8.6980640214474297e-02,8.7376379522481751e-01,1.1956899197881890e-01,9.9423202972576619e-01,4.8921457283056857e-01,9.9761136724113264e-01
C_e_gamma,C_{l_aux\gamma},Tx_electron,enhanced_region_2,2,2,8.6066335806581162e-01,5.4613177598816076e-01,7.5135194431430907e-01,aux,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9447344739289383e+00,1.5707949999999999e+00,5.0069132916587327e+00,5.0069132916587327e+00,1.8653206380689396e+00,1.0000000000000000e+00,4.3196898986859651e+00,3.1585189302966277e-01,3.8389731689275980e-02,-3.5751913895790194e-01,8.7915018896942119e+00,4.1900131303340171e-01,4.3049295338158380e+01,7.0352211367675643e-01,6.8268849071269377e-01,7.0352211367675643e-01,6.8268849071269377e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4330926330608968e-01,6.5799886096684079e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8919803686169515e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6124430818303509e-02,1.7332394776440913e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6316914673764183e-03,1.8330808820850147e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.6066335806581162e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.9187984639373952e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6237676391554709e-02,3.5215024099068098e-02,6.6068021111374386e-02,1.1259686102288868e-01,1.2570973939463082e-01,1.2541876787595210e-01,2.2871424996285872e-01,3.8504851334186596e-01,1.9894030243777158e-01,5.6779155711381324e-01,4.6227928498227489e-01,5.5646589125272317e-01,2.4507480005716750e-01,3.1822742684145605e-01,1.9087507708772497e-01,5.1992585907500188e-01,4.5330728958840844e-01,4.9668353380055380e-01,1.1674516874203131e-01,8.6825359938373370e-01,2.3470030941136227e-01,9.3440409815739567e-01,4.1752954280110471e-01,9.5632934662185387e-01,1.0493236470021060e-01,8.6261074409811678e-01,2.1052664401573346e-01,9.2829881921053892e-01,4.0244608380701624e-01,9.4607048659110315e-01
C_e_gamma,C_{l_aux\gamma},Tx_electron,enhanced_region_3,3,1,8.5414527037661925e-01,5.0003811818325672e-01,1.0911308523181780e+00,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0316678428022992e+00,1.5707949999999999e+00,3.9269908169872414e+00,3.9269908169872414e+00,7.8539816339744828e-01,2.5000000000000000e-01,3.7306412761378791e+00,3.0116289161590819e+00,6.4147223711474100e-01,-2.5084877714574869e+00,2.5630853243754093e+00,2.3909504178725263e-01,6.2517192734343901e+01,6.6438124353928707e-02,3.1800869670465859e-01,6.6438124353928707e-02,3.1800869670465859e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5640673274874944e-03,6.2967427342632387e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9833305749010050e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5724195576306387e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5724827281019134e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.5414527037661925e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.5413349987668896e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6363851627059176e-01,1.7476939221633084e-01,2.1448024977609604e-02,3.1698983723818730e-01,2.6532665576148701e-01,1.7730568701849872e-01,4.0427864265395302e-01,1.9177328703029040e-01,2.2181611304337722e-02,4.5205619044811002e-01,4.0996320504899153e-01,2.0348365811107785e-01,3.3617914846044417e-01,2.0398425814463944e-01,2.5430558635876375e-02,3.9523367051626923e-01,3.3948017480576836e-01,2.0937990511121329e-01,3.9092256248406093e-02,8.7182404621558984e-01,4.2104137412468080e-02,9.9157873240284067e-01,4.7426149436018467e-01,9.9170204034817411e-01,4.6933127640157710e-02,8.3784441181459135e-01,3.4077899687624459e-02,9.6295315315507357e-01,4.7587479028048846e-01,9.6241226060999086e-01
C_e_gamma,C_{l_aux\gamma},Tx_electron,enhanced_region_3,3,2,8.4959853120930229e-01,5.0825168857173841e-01,9.8581649124159476e-01,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0421276495502503e+00,1.5707949999999999e+00,4.0251655874119221e+00,4.0251655874119221e+00,8.8357293382212898e-01,2.5000000000000000e-01,3.8288160465625602e+00,2.3690261096514753e+00,5.7217230896766247e-01,-1.9540243148979524e+00,2.6512246743219969e+00,2.1085795396075951e-01,5.6483124322538814e+01,6.6438124353928707e-02,2.7393902173065110e-01,6.6438124353928707e-02,2.7393902173065110e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8323515091551933e-02,4.8426646961272052e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0503684792245542e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3476595288062516e-03,9.2297025167228805e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8656546581660490e-03,9.4742415910942443e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.4959853120930229e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.6824321555031858e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9066514907629993e-02,6.0088861401500682e-01,7.0572078864906851e-02,6.1850626131724340e-01,1.6267539563549105e-01,6.1458623436542814e-01,1.5409223887194606e-01,4.7271488307338422e-01,1.1853409180868954e-01,5.2655285031270072e-01,2.6047816107803812e-01,5.1726571144948363e-01,1.2963181987409261e-01,3.6017564687474601e-01,9.5070671913214791e-02,4.0859682030966532e-01,2.1508904580093791e-01,3.9898043168354597e-01,3.1989722028057742e-02,8.2030020382024316e-01,9.8968081821616066e-02,8.8023361252753241e-01,3.3423564252952681e-01,8.8520198361249147e-01,3.3232753604742760e-02,8.7587069735767165e-01,1.1367971290521545e-01,9.4554349117789138e-01,3.7393327056458037e-01,9.5177263920131494e-01
