objective_name,objective_file_tag,local_minimum_index,local_minimum_id,selection_absolute_threshold,contour_delta,configured_direction_count,target_success_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,record_type,contour_sample_id,u0,u1,u2,u3,u4,u5,u6,u7,sqrt_s,theta_p_out,theta_gamma_out,qOut,phi_p_out,phi_gamma_out,alpha_e,alpha_p
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,39,0.5008823220248615,0.5003518503404012,0.6654876610296442,0.4993825522684237,0.5004496261288782,0.6495540922811465,0.5005323061776288,0.2465760020842786,4.999998805809824,0.0057398809066498075,0.005107203101672204,0.7214343346674434,0.37945221912958615,2.5121894171034254,1.5724686159719956,0.7746413566995112
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,40,0.49964338323391627,0.4999062516621651,0.6658987844511123,0.5009092354496678,0.5001629643840415,0.6487602176140544,0.49971514359629493,0.2475602842093177,4.99999914439443,0.002222636676255273,0.006209404602134314,0.7176092362782956,3.3986588736679915,0.1773492563695896,1.5699014240096887,0.7777335701925937
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,41,0.4987782506447291,0.4991307457168438,0.6662592503178977,0.5004092954465211,0.4995679537732898,0.6480516095909744,0.498995206732642,0.24774169262758802,4.999999647486895,0.009018349769054641,0.004019764910406686,0.7141829607414625,3.7599840370589823,5.470752660560008,1.5676396756477882,0.7783034815467311
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,42,0.5010248892100254,0.5109820167429814,0.6226647366620659,0.5127356333448554,0.493994521609842,0.6723032455686158,0.5359707555072197,0.27368841406883226,4.442698641834455,0.08967658027988891,0.08153845071477127,0.8339338653008176,1.4777415367093871,5.842556233529337,1.6838017880404526,0.8598175110112848
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,43,0.4990920914099909,0.5001468742601141,0.6665490040703825,0.5003438451626046,0.4999677429460306,0.6474974626402505,0.4997947567176105,0.2481363250377429,4.999999954547909,0.0055221140380888965,0.002341425215102464,0.7115060251109887,2.981210024559073,6.189646341279899,1.570151536006743,0.7795432558273422
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,44,0.5039169951297248,0.5076158443498038,0.6405408580872985,0.4760486225363973,0.48856233856084097,0.6542514070624587,0.4901472944215815,0.23488234942962546,4.59781905272772,0.06086152280377783,0.1704023575948979,0.7550192523941344,1.0957569962978495,3.5871086630977436,1.5398431393317538,0.7379046634260221
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,45,0.5030492581565061,0.5074194224424032,0.6637231874635726,0.4958900923299981,0.4963433576565581,0.6451120253154098,0.5011592094484827,0.25230071673068327,4.927036603420729,0.04895564552184917,0.03789135876187287,0.7004999211655168,1.1808576569175124,3.868695722917999,1.5744380906822217,0.792626078176554
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,46,0.5016496184077983,0.5079568416434094,0.6593548661857671,0.4858849004963664,0.49589708380620195,0.6388636813634284,0.49541266956303026,0.24748360848483048,4.7892840467966415,0.050949245578718286,0.10546156940486945,0.6735985593149832,1.366371592416245,3.4244732294856077,1.5563848031945235,0.777492686299836
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,47,0.5003856199799579,0.49986924038053765,0.6658694816379161,0.49958968801027037,0.49977247347528253,0.6488176775171317,0.5004930564049359,0.24767889983433242,4.999997726151295,0.0024548559479378477,0.003152666134129058,0.7178761469359229,5.956263334703704,3.6479000861597632,1.5723453091744486,0.778106212168741
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,48,0.5010719886923192,0.5008446739227036,0.6658108086938486,0.5001465299269198,0.5002945203622765,0.6489224573093528,0.5005436186410752,0.24755852065958742,4.99999989742656,0.008230781903453895,0.002208916741913748,0.718379772835806,0.6673503201003924,1.1091342599235259,1.5725041551240528,0.7777280298377168
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,49,0.4953122927515734,0.5104066550574357,0.6422625681575371,0.4998059291859125,0.46071059319946056,0.6552933977737846,0.5166028115320186,0.23930254727882735,4.6545022289656055,0.08005849781199045,0.24780416635051797,0.772714250933877,1.9940267650664347,4.707449500470242,1.622955597532822,0.7517911245164881
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,50,0.5042580511713644,0.5039095734885221,0.6661321773435465,0.49968343239153773,0.4996841905945762,0.648150943085244,0.5020907410905637,0.24867996475637266,4.999999916061293,0.03478137660165061,0.003018253066949944,0.7146596147275168,0.7427582924627267,3.9257918444463344,1.5773645836455699,0.781251150373589
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,51,0.5028453472504738,0.49225970241194406,0.6622790729361406,0.4916663580194685,0.509582244100066,0.6492427292091946,0.4913967320316683,0.24643696552909122,4.94166671685567,0.05077438980450853,0.08488625339577369,0.7225245365751805,5.064657826047415,2.2866145385339727,1.5437683633487211,0.7742045604791541
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,52,0.501530299154842,0.5086560233753666,0.6623383657226818,0.5029933805199167,0.505534597340203,0.6532224038656581,0.5043900584684063,0.24453206384371795,4.982098540365216,0.05409489975077095,0.041042897489096106,0.7397432404178073,1.3958142919895755,1.0750061005885974,1.5845881022280717,0.7682201353385746
one_minus_C_p_gamma,max_c_p_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,sample,53,0.500254535684794,0.4996007588955336,0.6655570078720845,0.500826506492609,0.4994637901532317,0.649420452265741,0.4994868511796193,0.24759731306855715,4.999998809265421,0.002859904263236398,0.006593430092886816,0.7207959355782048,5.27996129872766,5.707677606555451,1.5691842222305903,0.7778498997847512
