selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_lepton_min,phi_in_lepton_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_lepton_gamma_deg_min,theta_lepton_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_lepton_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_lepton_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_p_gamma,C_{p\gamma},lepton_massless_Tx_proton_Tx,enhanced_region_0,0,27,9.9998666423763205e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.9452431127404310e-01,2.8470683423157501e+00,8.6655724217166487e-12,5.9818287477285147e-02,8.1520411692836560e-11,7.5191841763656203e-02,-1.1458339955476612e-02,-4.9776924758955701e-03,9.8614341926276639e-01,1.7091961254129395e+00,5.1511639499628248e-03,4.3088312312959218e-02,1.1330866948543148e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.2762720155208536e+00,7.1753299868214304e-01,1.1122088192332487e+00,7.4495329618289441e-01,1.1064796492597375e+00,massless,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9629592985194750e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,8.6655724217166487e-12,8.1520411692836560e-11,-1.1458339955476612e-02,9.8614341926276639e-01,5.1511639499628248e-03,1.8000000000000000e+02,1.1122088192332487e+00,1.1064796492597375e+00,1.1122088192332487e+00,1.1064796492597375e+00
C_p_gamma,C_{p\gamma},lepton_massless_Tx_proton_Tx,enhanced_region_1,1,37,9.9946060912819501e-01,1.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.8105637508093704e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.8722339297276724e-01,2.4543692606170260e+00,8.4289246847148379e-12,6.7053566645978879e-01,1.2638527252170574e-11,3.0235328647572668e-01,-3.1224856300273446e-01,-2.1183406201080990e-01,1.5467670137681346e+00,2.4270307677020773e+00,3.2318424780798813e-02,1.0746861960466501e-01,1.5144121629695607e+02,1.8000000000000000e+02,0.0000000000000000e+00,8.8357293382212942e-01,3.6355732494851569e+00,4.4488352769329946e+00,3.8649240517096279e+00,4.3050559286769827e+00,massless,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1525279643384914e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,8.4289246847148379e-12,1.2638527252170574e-11,-2.8755869651993132e-01,1.5467670137681346e+00,3.2318424780798813e-02,1.8000000000000000e+02,4.4488352769329946e+00,4.3050559286769827e+00,4.4488352769329946e+00,4.3050559286769827e+00
C_p_gamma,C_{p\gamma},lepton_massless_Tx_proton_Tx,enhanced_region_2,2,16,9.8734580465696453e-01,1.0000000000000004e+00,high_s_high_theta_in_high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.0251655874119221e+00,5.3996123733574573e+00,1.8000000000000000e+00,1.8000000000000000e+00,8.8357293382212931e-01,2.2580197197676637e+00,7.4230050206779787e-12,2.5308915244729037e-02,2.4338027025873357e-12,8.2124386168653685e-03,-2.3977408231970454e+00,-2.3603623000585743e+00,3.9298056968822634e+00,3.9538014415616627e+00,1.4779810510223340e-01,1.4933990672824737e-01,1.7772481659327468e+02,1.8000000000000000e+02,0.0000000000000000e+00,6.8722339297276713e-01,7.9886233764154735e+00,8.0079034984793900e+00,6.8123526632274878e+00,6.8243505355684739e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.5652926546798259e-02,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,1.5707963267948966e+00,7.4230050206779787e-12,2.4338027025873357e-12,-2.3671059258277984e+00,3.9298056968822634e+00,1.4779810510223340e-01,1.8000000000000000e+02,8.0079034984793900e+00,6.8243505355684739e+00,8.0079034984793900e+00,6.8243505355684739e+00
C_p_gamma,C_{p\gamma},lepton_massless_unpolarized_proton_Tx,enhanced_region_0,0,27,9.9998666423316807e-01,5.0000000000000000e-01,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.9452431127404310e-01,2.8470683423157501e+00,8.6655724217166487e-12,5.9818287477285147e-02,8.1520411692836560e-11,7.5191841763656203e-02,-1.1458339955476612e-02,-4.9776924758955701e-03,9.8614341926276639e-01,1.7091961254129395e+00,5.1511639499628248e-03,4.3088312312959218e-02,1.1330866948543148e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.2762720155208536e+00,7.1753299868214304e-01,1.1122088192332487e+00,7.4495329618289441e-01,1.1064796492597375e+00,massless,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9629592985194750e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,8.6655724217166487e-12,8.1520411692836560e-11,-1.1458339955476612e-02,9.8614341926276639e-01,5.1511639499628248e-03,1.8000000000000000e+02,1.1122088192332487e+00,1.1064796492597375e+00,1.1122088192332487e+00,1.1064796492597375e+00
C_p_gamma,C_{p\gamma},lepton_massless_unpolarized_proton_Tx,enhanced_region_1,1,37,9.9946060913232659e-01,4.9999999999999989e-01,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.8105637508093704e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.8722339297276724e-01,2.4543692606170260e+00,8.4289246847148379e-12,6.7053566645978879e-01,1.2638527252170574e-11,3.0235328647572668e-01,-3.1224856300273446e-01,-2.1183406201080990e-01,1.5467670137681346e+00,2.4270307677020773e+00,3.2318424780798813e-02,1.0746861960466501e-01,1.5144121629695607e+02,1.8000000000000000e+02,0.0000000000000000e+00,8.8357293382212942e-01,3.6355732494851569e+00,4.4488352769329946e+00,3.8649240517096279e+00,4.3050559286769827e+00,massless,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1525279643384914e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,8.4289246847148379e-12,1.2638527252170574e-11,-2.8755869651993132e-01,1.5467670137681346e+00,3.2318424780798813e-02,1.8000000000000000e+02,4.4488352769329946e+00,4.3050559286769827e+00,4.4488352769329946e+00,4.3050559286769827e+00
C_p_gamma,C_{p\gamma},lepton_massless_unpolarized_proton_Tx,enhanced_region_2,2,16,9.8734580484256018e-01,5.0000000000000011e-01,high_s_high_theta_in_high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.0251655874119221e+00,5.3996123733574573e+00,1.8000000000000000e+00,1.8000000000000000e+00,8.8357293382212931e-01,2.2580197197676637e+00,7.4230050206779787e-12,2.5308915244729037e-02,2.4338027025873357e-12,8.2124386168653685e-03,-2.3977408231970454e+00,-2.3603623000585743e+00,3.9298056968822634e+00,3.9538014415616627e+00,1.4779810510223340e-01,1.4933990672824737e-01,1.7772481659327468e+02,1.8000000000000000e+02,0.0000000000000000e+00,6.8722339297276713e-01,7.9886233764154735e+00,8.0079034984793900e+00,6.8123526632274878e+00,6.8243505355684739e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.5652926546798259e-02,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,1.5707963267948966e+00,7.4230050206779787e-12,2.4338027025873357e-12,-2.3671059258277984e+00,3.9298056968822634e+00,1.4779810510223340e-01,1.8000000000000000e+02,8.0079034984793900e+00,6.8243505355684739e+00,8.0079034984793900e+00,6.8243505355684739e+00
C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_0,0,24,9.9998665680963705e-01,1.0000000000000002e+00,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,5.8904862254808621e-01,2.8470683423157501e+00,8.6655724217166487e-12,5.9818287477285147e-02,8.1520411692836560e-11,7.5191841763656203e-02,-1.1458339955476612e-02,-4.9776924758955701e-03,9.8614341926276639e-01,1.7091961254129395e+00,5.1511639499628248e-03,4.3088312312959218e-02,1.1330866948543148e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.2762720155208536e+00,7.1753299868214315e-01,1.1122088192332487e+00,7.4495329618289441e-01,1.1064796492597375e+00,massless,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9629592985194750e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,8.6655724217166487e-12,8.1520411692836560e-11,-1.1458339955476612e-02,9.8614341926276639e-01,5.1511639499628248e-03,1.8000000000000000e+02,1.1122088192332487e+00,1.1064796492597375e+00,1.1122088192332487e+00,1.1064796492597375e+00
C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_1,1,40,9.9964985346283686e-01,1.0000000000000002e+00,high_s_high_theta_in_mid_Egamma,1.9634954084936207e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.7123889803846897e+00,1.0000000000000000e+00,1.0000000000000000e+00,7.8539816339744828e-01,2.9452431127404308e+00,8.4289246847148379e-12,1.2033567694286349e+00,1.2638527252170574e-11,4.0393175285707061e-01,-3.1224856300273446e-01,-1.2840526900688706e-01,1.5467670137681346e+00,3.7651673869944928e+00,3.2318424780798813e-02,1.9813336675824422e-01,1.3208635219504842e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.3744467859455343e+00,2.6583799918540705e+00,4.4488352769329946e+00,3.1958557420645000e+00,4.3050559286769827e+00,massless,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1583470971534240e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.7671458676442586e+00,3.9495703691769357e-02,5.2778406844856830e-02,-2.8348328978114967e-01,1.5886790257269436e+00,3.6263361572916944e-02,1.7396099821056509e+02,4.4060937157437712e+00,4.2840999226983465e+00,4.4060937157437712e+00,4.2840999226983465e+00
C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_2,2,2,9.9128174095959209e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,1.3744467859455343e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.9452431127404308e+00,3.0434178831651120e+00,6.3173555168932319e-02,6.5399840054194497e-02,5.9363624987511042e-02,6.3531614943211551e-02,-4.2953475192353532e-03,-3.6476790728916376e-03,1.8110345142066169e+00,1.9161262096513834e+00,4.8185892099997574e-02,5.3386414504050170e-02,1.0238792605931758e+02,1.0787892109669083e+02,1.3744467859455343e+00,1.4726215563702154e+00,6.1061217357212527e-01,6.6459499796351762e-01,6.4148825406287335e-01,6.9403410178827207e-01,massless,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0610691594533685e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,2.9452431127404308e+00,6.3173555168932319e-02,6.3531614943211551e-02,-4.2953475192353532e-03,1.8110345142066169e+00,4.8185892099997574e-02,1.0787892109669083e+02,6.6459499796351762e-01,6.9403410178827207e-01,6.6459499796351762e-01,6.9403410178827207e-01
C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_3,3,14,9.8910678108564343e-01,1.0000000000000000e+00,high_s_high_theta_in_high_Egamma,9.8174770424681057e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,5.1050880620834143e+00,5.6941366846315002e+00,1.8000000000000000e+00,1.8000000000000000e+00,2.0616701789183018e+00,2.7488935718910690e+00,1.5366180230653448e-03,1.1247303340320153e-01,4.8841490077802200e-04,3.5382379460987573e-02,-2.4247165467329412e+00,-2.3403418379002523e+00,3.9404836611305889e+00,4.0629222040829802e+00,1.4936483759829011e-01,1.5637755893907676e-01,1.7462288222975423e+02,1.7848290396602110e+02,4.9087385212340529e-01,1.1780972450961724e+00,7.9309686883387869e+00,7.9886233764154744e+00,6.7577922819670784e+00,6.8190115534442874e+00,massless,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.5148244614515521e-01,1.5707949999999999e+00,5.4977871437821380e+00,2.3561944901923448e+00,1.8000000000000000e+00,2.5525440310417071e+00,7.0454230943843676e-02,2.2099596007824164e-02,-2.3513071373471681e+00,3.9974222977458203e+00,1.5448888004892739e-01,1.7617555799211513e+02,7.9309686883387878e+00,6.7905422351365825e+00,7.9309686883387878e+00,6.7905422351365825e+00
