detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,initial_spin_averaging_version,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
c_e_gamma_unpolarized_region_0,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_0,0,2.4248603125442969e-11,2.6638776585868862e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-1.9617612161542917e+00,-1.0485832161108373e+00,-2.9513459707981364e-06,2.2244176384674761e+00,3.6324665057131984e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,8.2762378387714364e-01,1.5707949999999999e+00,4.9087385212340529e-01,1.8000000000000000e+00,3.6324665057131984e+00,1.3335190544312411e+01,6.9298881972722037e-01,-2.5443468804882841e+00,6.7876631041859765e+00,9.3249707542636140e-01
c_e_gamma_unpolarized_region_0,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_0,0,2.4248603125442969e-11,2.6638776585868862e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,1.9617612161542917e+00,1.0485832161108373e+00,2.9513459707981364e-06,2.2244176384674761e+00,4.9087385212340534e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,8.2762378387714364e-01,1.5707949999999999e+00,4.9087385212340529e-01,1.8000000000000000e+00,3.6324665057131984e+00,1.3335190544312411e+01,6.9298881972722037e-01,-2.5443468804882841e+00,6.7876631041859765e+00,9.3249707542636140e-01
c_e_gamma_unpolarized_region_0,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_0,0,2.4248603125442969e-11,2.6638776585868862e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,kp,1.5875957243258587e+00,1.5874582758270390e+00,2.0890342409652152e-02,0.0000000000000000e+00,1.5875957243258587e+00,1.3158857120498156e-02,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,8.2762378387714364e-01,1.5707949999999999e+00,4.9087385212340529e-01,1.8000000000000000e+00,3.6324665057131984e+00,1.3335190544312411e+01,6.9298881972722037e-01,-2.5443468804882841e+00,6.7876631041859765e+00,9.3249707542636140e-01
c_e_gamma_unpolarized_region_0,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_0,0,2.4248603125442969e-11,2.6638776585868862e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,pp,1.2509217112350079e+00,0.0000000000000000e+00,8.2762378387714364e-01,0.0000000000000000e+00,8.2762378387714364e-01,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,8.2762378387714364e-01,1.5707949999999999e+00,4.9087385212340529e-01,1.8000000000000000e+00,3.6324665057131984e+00,1.3335190544312411e+01,6.9298881972722037e-01,-2.5443468804882841e+00,6.7876631041859765e+00,9.3249707542636140e-01
c_e_gamma_unpolarized_region_0,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_0,0,2.4248603125442969e-11,2.6638776585868862e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,qout,1.8000000000000000e+00,-1.5874582758270390e+00,-8.4851412628679579e-01,0.0000000000000000e+00,1.8000000000000000e+00,3.6324665057131984e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,8.2762378387714364e-01,1.5707949999999999e+00,4.9087385212340529e-01,1.8000000000000000e+00,3.6324665057131984e+00,1.3335190544312411e+01,6.9298881972722037e-01,-2.5443468804882841e+00,6.7876631041859765e+00,9.3249707542636140e-01
c_e_gamma_unpolarized_region_1,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_1,1,1.7566115229072921e-11,3.0852025704118398e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-1.7194980871782997e+00,1.4111556110176804e+00,-2.9513459707981364e-06,2.2244176384674765e+00,2.4543692606170264e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3783235472265357e-01,1.5707949999999999e+00,5.5959619142068195e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.6807186731525192e+01,8.4435038772638338e-01,-3.2068018066942638e+00,3.9781218431789016e+00,9.6459898113510845e-01
c_e_gamma_unpolarized_region_1,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_1,1,1.7566115229072921e-11,3.0852025704118398e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,1.7194980871782994e+00,-1.4111556110176802e+00,2.9513459707981364e-06,2.2244176384674761e+00,5.5959619142068195e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3783235472265357e-01,1.5707949999999999e+00,5.5959619142068195e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.6807186731525192e+01,8.4435038772638338e-01,-3.2068018066942638e+00,3.9781218431789016e+00,9.6459898113510845e-01
c_e_gamma_unpolarized_region_1,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_1,1,1.7566115229072921e-11,3.0852025704118398e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,kp,1.8904447811676059e+00,1.3914188160529266e+00,-1.2797402662172155e+00,0.0000000000000000e+00,1.8904447811676059e+00,5.5395718310288657e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3783235472265357e-01,1.5707949999999999e+00,5.5959619142068195e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.6807186731525192e+01,8.4435038772638338e-01,-3.2068018066942638e+00,3.9781218431789016e+00,9.6459898113510845e-01
c_e_gamma_unpolarized_region_1,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_1,1,1.7566115229072921e-11,3.0852025704118398e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,pp,9.4807265439331778e-01,0.0000000000000000e+00,1.3783235472265357e-01,0.0000000000000000e+00,1.3783235472265357e-01,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3783235472265357e-01,1.5707949999999999e+00,5.5959619142068195e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.6807186731525192e+01,8.4435038772638338e-01,-3.2068018066942638e+00,3.9781218431789016e+00,9.6459898113510845e-01
c_e_gamma_unpolarized_region_1,enhanced_cluster,C_e_gamma,C_{e\gamma},unpolarized,enhanced_region_1,1,1.7566115229072921e-11,3.0852025704118398e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,qout,1.8000000000000000e+00,-1.3914188160529266e+00,1.1419079114945618e+00,0.0000000000000000e+00,1.8000000000000000e+00,2.4543692606170260e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3783235472265357e-01,1.5707949999999999e+00,5.5959619142068195e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.6807186731525192e+01,8.4435038772638338e-01,-3.2068018066942638e+00,3.9781218431789016e+00,9.6459898113510845e-01
