detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_0,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_0,0,7.3464165719145891e-01,9.9999999999999978e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,3,-1,1,1,6.2523342095951529e-03,7.2123426617864157e-03,9.5451333012953887e-03,8.5657600805371348e-01,9.1109569739498213e-05,9.1109569739498213e-05,4.3810864604162902e-01,1,9.7016932253037691e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_0,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_0,0,7.3464165719145891e-01,9.9999999999999978e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,4.8744282641531647e-03,5.6207115286865976e-03,7.4399226468482623e-03,8.5638618987110404e-01,5.5352448991085652e-05,5.5352448991085652e-05,2.6616728135046541e-01,2,9.7016932253037691e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_0,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_0,0,7.3464165719145891e-01,9.9999999999999978e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,7,1,1,1,-4.8180137708575431e-03,-5.6641181668757555e-03,7.4360938203135180e-03,-2.2756503842854312e+00,5.5295491304504890e-05,5.5295491304504890e-05,2.6589339513828253e-01,3,9.7016932253037691e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_1,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_1,1,7.3464165532819348e-01,1.0000000000000002e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,3,-1,1,1,-6.2523342095951468e-03,7.2123426617864113e-03,9.5451333012953818e-03,2.2850166455360794e+00,9.1109569739498077e-05,9.1109569739498077e-05,4.3810864604162514e-01,1,9.7016932253037746e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_1,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_1,1,7.3464165532819348e-01,1.0000000000000002e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,4.8744282641531942e-03,-5.6207115286866418e-03,7.4399226468483161e-03,-8.5638618987110493e-01,5.5352448991086452e-05,5.5352448991086452e-05,2.6616728135046730e-01,2,9.7016932253037746e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_1,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_1,1,7.3464165532819348e-01,1.0000000000000002e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,7,1,1,1,-4.8180137708575838e-03,5.6641181668758032e-03,7.4360938203135805e-03,2.2756503842854312e+00,5.5295491304505818e-05,5.5295491304505818e-05,2.6589339513828503e-01,3,9.7016932253037746e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_2,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_2,2,6.9998346735751060e-01,9.9999999999999978e-01,8.7939685134918522e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,1,-1,-1,1,-4.5982943919918613e+00,-1.8535447230063862e+00,4.9578159864610365e+00,-2.7584219133440833e+00,2.4579939355608619e+01,2.4579939355608619e+01,3.6953637593341215e-01,1,9.9880284085461013e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_2,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_2,2,6.9998346735751060e-01,9.9999999999999978e-01,8.7939685134918522e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,4,1,-1,-1,3.2486425634218596e+00,1.0179935004395582e+00,3.4044073304781457e+00,3.0366784633476085e-01,1.1589989271813334e+01,1.1589989271813334e+01,1.7424463789963557e-01,2,9.9880284085461013e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_2,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_2,2,6.9998346735751060e-01,9.9999999999999978e-01,8.7939685134918522e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,7,1,1,1,4.0805519286399372e-01,3.2563309856358487e+00,3.2817983680347287e+00,1.4461347957940176e+00,1.0770200528435408e+01,1.0770200528435408e+01,1.6191988164714469e-01,3,9.9880284085461013e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_2,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_2,2,6.9998346735751060e-01,9.9999999999999978e-01,8.7939685134918522e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-2.6900174316611714e+00,-1.2274232038316768e+00,2.9568161092542402e+00,-2.7135217813992907e+00,8.7427615039453830e+00,8.7427615039453830e+00,1.3143923404680541e-01,4,9.9880284085461013e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_2,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_2,2,6.9998346735751060e-01,9.9999999999999978e-01,8.7939685134918522e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,3,-1,1,1,-6.8434888839550689e-01,2.4153701030427297e+00,2.5104473975211694e+00,1.8468910566090864e+00,6.3023461357208124e+00,6.3023461357208124e+00,9.4749873755925168e-02,5,9.9880284085461013e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_2,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_2,2,6.9998346735751060e-01,9.9999999999999978e-01,8.7939685134918522e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,1.0929556394144568e-01,-2.1068467031139688e+00,2.1096797270485106e+00,-1.5189664153399598e+00,4.4507485507194779e+00,4.4507485507194779e+00,6.6912837571687242e-02,6,9.9880284085461013e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_3,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_3,3,6.9998346735750405e-01,1.0000000000000000e+00,8.7939685134918477e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,1,-1,-1,1,-4.5982943919918782e+00,1.8535447230063915e+00,4.9578159864610543e+00,2.7584219133440837e+00,2.4579939355608797e+01,2.4579939355608797e+01,3.6953637593341071e-01,1,9.9880284085461057e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_3,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_3,3,6.9998346735750405e-01,1.0000000000000000e+00,8.7939685134918477e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,4,1,-1,-1,-3.2486425634218810e+00,1.0179935004395537e+00,3.4044073304781648e+00,2.8379248072550354e+00,1.1589989271813465e+01,1.1589989271813465e+01,1.7424463789963562e-01,2,9.9880284085461057e-01
c_heavy_gamma_lepton_heavy_L_proton_Ty_region_3,enhanced_cluster,C_heavy_gamma,C_{l_heavy\gamma},lepton_heavy_L_proton_Ty,enhanced_region_3,3,6.9998346735750405e-01,1.0000000000000000e+00,8.7939685134918477e-01,high_s_high_theta_in_low_Egamma,"$|L_{\ell}\rangle\otimes|T_{y,p}\rangle$","electron L, proton Ty",1.0000000000000000e+00,7,1,1,1,4.0805519286400038e-01,-3.2563309856358709e+00,3.2817983680347518e+00,-1.4461347957940165e+00,1.0770200528435559e+01,1.0770200528435559e+01,1.6191988164714516e-01,3,9.9880284085461057e-01
