local_minimum_id,contour_point_count,original_contour_cut,target_covariance_cut,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,requested_samples,attempted_samples,accepted_samples,rejected_samples,rejection_fraction
53,744,0.05,0.02,8,1.3909297405996538e-11,6.421091267204681e-05,2000,3959,2000,1959,0.4948219247284668
54,763,0.05,0.02,8,2.1120060595125667e-11,1.827195820782999e-05,2000,4090,2000,2090,0.511002444987775
55,754,0.05,0.02,8,2.0146007489907807e-11,0.00012695344016130653,2000,3913,2000,1913,0.48888320981344235
56,778,0.05,0.02,8,1.3898473757690674e-11,0.00010948188737743838,2000,3873,2000,1873,0.4836044410018074
57,369,0.05,0.02,8,1.7170732683046174e-11,0.0007718914904929946,2000,9587,2000,7587,0.7913841660582038
58,768,0.05,0.02,8,1.8603578102124655e-11,0.00020920208450451433,2000,4021,2000,2021,0.5026112907237006
59,777,0.05,0.02,8,4.9286487041678607e-11,1.1427719867044681e-05,2000,4082,2000,2082,0.5100440960313571
60,781,0.05,0.02,8,1.9257419401012094e-11,0.00017212666064440085,2000,3988,2000,1988,0.49849548645937813
61,773,0.05,0.02,8,5.4173753246319485e-11,5.189527643889578e-06,2000,3925,2000,1925,0.49044585987261147
62,779,0.05,0.02,8,1.8176000379657917e-11,3.898233947244038e-05,2000,5280,2000,3280,0.6212121212121212
63,1535,0.05,0.02,8,1.4593099804286837e-07,5.1301074846357955e-05,2000,2699,2000,699,0.25898480918858835
64,766,0.05,0.02,8,3.986134283734369e-10,5.91939942087993e-06,2000,3990,2000,1990,0.49874686716791977
65,767,0.05,0.02,8,2.3627052096708918e-11,9.960656408406514e-06,2000,3994,2000,1994,0.4992488733099649
66,397,0.05,0.02,8,1.2777357191090487e-11,0.0007488964182509666,2000,9371,2000,7371,0.7865756055917191
67,799,0.05,0.02,8,2.646139084008172e-11,7.390662513931376e-05,2000,4120,2000,2120,0.5145631067961165
68,781,0.05,0.02,8,1.237072872876329e-11,0.00010144772639533319,2000,3891,2000,1891,0.4859933179131329
69,754,0.05,0.02,8,2.410519219535161e-11,0.00013435192802637604,2000,4051,2000,2051,0.5062947420390027
70,1531,0.05,0.02,8,5.07484222601974e-08,4.6956193631908124e-05,2000,3213,2000,1213,0.37752878929349515
71,752,0.05,0.02,8,1.0463495422810195e-11,0.00010177641331976777,2000,4077,2000,2077,0.5094432180524896
72,749,0.05,0.02,8,1.793595827604281e-11,1.3299010941789828e-05,2000,3967,2000,1967,0.4958406856566675
73,779,0.05,0.02,8,1.4362538881279091e-11,0.0003995874117349541,2000,3985,2000,1985,0.4981179422835634
74,742,0.05,0.02,8,4.154978113873814e-11,4.165968582227652e-06,2000,4035,2000,2035,0.5043370508054523
75,810,0.05,0.02,8,2.209986364645215e-11,3.7110339719467234e-05,2000,4053,2000,2053,0.5065383666419936
76,771,0.05,0.02,8,1.9026684782039735e-11,7.755689653866873e-05,2000,4096,2000,2096,0.51171875
77,746,0.05,0.02,8,2.280021236783625e-11,6.088008148462314e-05,2000,4052,2000,2052,0.506416584402764
78,1533,0.05,0.02,8,1.99035230197167e-08,1.07953098556875e-05,2000,2155,2000,155,0.07192575406032482
79,1531,0.05,0.02,8,2.912394692743729e-08,1.8395464728192787e-05,2000,2522,2000,522,0.20697858842188738
80,1535,0.05,0.02,8,1.9705339695602687e-05,9.635753165891078e-05,2000,2000,2000,0,0.0
81,788,0.05,0.02,8,1.1020730955756139e-10,9.800255281331604e-06,2000,4045,2000,2045,0.5055624227441285
82,760,0.05,0.02,8,1.288638710031698e-10,6.88286545132121e-06,2000,3947,2000,1947,0.49328604003040283
83,1510,0.05,0.02,8,3.989023243655059e-06,5.65342548035767e-05,2000,3678,2000,1678,0.456226209896683
84,755,0.05,0.02,8,3.160905700602739e-11,7.857880845503736e-06,2000,3925,2000,1925,0.49044585987261147
85,1534,0.05,0.02,8,1.3702553284067488e-08,7.860342563335277e-05,2000,2132,2000,132,0.06191369606003752
86,1535,0.05,0.02,8,6.497740515681754e-07,5.84761212307006e-05,2000,3266,2000,1266,0.387630128597673
87,812,0.05,0.02,8,1.4590018352546053e-10,5.275825588072839e-06,2000,3983,2000,1983,0.4978659302033643
88,786,0.05,0.02,8,2.683970244517058e-11,7.404232951391026e-06,2000,3991,2000,1991,0.4988724630418441
89,1535,0.05,0.02,8,3.0919266014612476e-08,6.26460179524987e-05,2000,2359,2000,359,0.15218312844425605
90,1535,0.05,0.02,8,5.8293150342839e-11,1.810670237914528e-05,2000,2000,2000,0,0.0
91,762,0.05,0.02,8,2.1797930917249982e-11,4.191393582678784e-05,2000,4033,2000,2033,0.5040912472105132
92,744,0.05,0.02,8,1.542151571640389e-11,0.00016989702167505307,2000,3969,2000,1969,0.4960947341899723
93,794,0.05,0.02,8,3.368993968128452e-11,2.3892387593168065e-05,2000,3982,2000,1982,0.4977398292315419
94,800,0.05,0.02,8,3.633230025815084e-11,4.0440850734656874e-05,2000,4000,2000,2000,0.5
95,742,0.05,0.02,8,2.0262923085038507e-11,3.9007755981618764e-05,2000,3941,2000,1941,0.49251459020553157
96,1535,0.05,0.02,8,2.195229548883384e-10,2.2052626051181204e-05,2000,2002,2000,2,0.000999000999000999
97,783,0.05,0.02,8,2.3092258261653522e-11,0.0001033044933035421,2000,3963,2000,1963,0.49533181932879133
98,776,0.05,0.02,8,1.886190102222896e-11,1.0282174754249971e-05,2000,4052,2000,2052,0.506416584402764
99,1533,0.05,0.02,8,1.2743496214488522e-07,1.6719597635960773e-05,2000,2756,2000,756,0.274310595065312
100,770,0.05,0.02,8,1.3786077632238328e-11,8.655761612826672e-05,2000,4020,2000,2020,0.5024875621890548
101,755,0.05,0.02,8,2.1053089874514644e-11,1.632940229957754e-05,2000,4086,2000,2086,0.5105237395986295
102,1535,0.05,0.02,8,3.557553037033396e-07,4.776234034058595e-05,2000,3019,2000,1019,0.3375289831069891
103,764,0.05,0.02,8,2.441100673916408e-11,0.0002450171365623569,2000,4027,2000,2027,0.5033523714924262
104,758,0.05,0.02,8,2.5626247664761933e-11,7.587916908310098e-06,2000,4018,2000,2018,0.5022399203583873
105,773,0.05,0.02,8,1.9549855697656194e-11,8.527416333723717e-05,2000,3959,2000,1959,0.4948219247284668
106,781,0.05,0.02,8,2.021640753931155e-11,2.4711984218612508e-05,2000,3954,2000,1954,0.49418310571573093
107,356,0.05,0.02,8,4.850048242787739e-07,0.0007587823056080067,2000,9056,2000,7056,0.7791519434628975
108,776,0.05,0.02,8,1.1581665839677433e-11,9.87044585731704e-05,2000,4100,2000,2100,0.5121951219512195
109,757,0.05,0.02,8,6.019767754370178e-11,3.999642938814654e-05,2000,2030,2000,30,0.014778325123152709
110,767,0.05,0.02,8,1.845360541571929e-11,7.522910961514959e-05,2000,3980,2000,1980,0.49748743718592964
111,780,0.05,0.02,8,2.039065699293205e-11,2.688982099820673e-05,2000,3911,2000,1911,0.4886218358476093
112,745,0.05,0.02,8,5.471975518193878e-11,0.0002092788412843049,2000,4039,2000,2039,0.5048279277048775
113,366,0.05,0.02,8,1.0700978152778714e-06,0.0006886409708206834,2000,7522,2000,5522,0.7341132677479394
114,787,0.05,0.02,8,3.452830855064122e-11,4.018005729410018e-06,2000,3933,2000,1933,0.49148232901093314
115,1527,0.05,0.02,8,3.866735968005899e-06,4.712207368636276e-05,2000,3573,2000,1573,0.44024629163168205
116,764,0.05,0.02,8,2.3540400708136425e-11,6.961147638908597e-05,2000,4050,2000,2050,0.5061728395061729
117,781,0.05,0.02,8,3.1924741488714314e-11,8.229297116632252e-06,2000,4019,2000,2019,0.5023637720826076
118,761,0.05,0.02,8,1.1097541631467406e-11,0.0003617632481652382,2000,4214,2000,2214,0.5253915519696251
119,1535,0.05,0.02,8,1.9190619198307737e-07,6.157762887640288e-05,2000,2675,2000,675,0.2523364485981308
120,780,0.05,0.02,8,2.8656459093166705e-11,3.0920100272789816e-06,2000,3976,2000,1976,0.4969818913480885
121,779,0.05,0.02,8,1.6362637181668123e-11,0.0001554546807104132,2000,4049,2000,2049,0.5060508767596937
122,1535,0.05,0.02,8,2.973909659953063e-06,3.377629640106477e-05,2000,2000,2000,0,0.0
123,780,0.05,0.02,8,2.310705593596202e-11,4.717510843300575e-05,2000,3862,2000,1862,0.48213360952874157
124,705,0.05,0.02,8,3.079879860690937e-11,0.00010247539571472229,2000,4564,2000,2564,0.5617879053461875
125,748,0.05,0.02,8,1.2243382123351104e-11,0.000293845960670106,2000,4023,2000,2023,0.5028585632612478
126,768,0.05,0.02,8,1.6708635829146624e-11,0.00038200000118333356,2000,4066,2000,2066,0.5081160846040335
127,1535,0.05,0.02,8,8.99954219307285e-08,4.0389820423593634e-05,2000,2326,2000,326,0.14015477214101463
128,726,0.05,0.02,8,2.2922314622790928e-11,3.576150465157751e-05,2000,3973,2000,1973,0.4966020639315379
129,1534,0.05,0.02,8,8.185176664442374e-10,3.1371979880987706e-05,2000,2033,2000,33,0.016232169208066895
130,756,0.05,0.02,8,2.2821236673900718e-11,2.5548462937648092e-05,2000,3906,2000,1906,0.4879672299027138
131,755,0.05,0.02,8,1.1290388889862251e-11,1.3213656353435066e-05,2000,3960,2000,1960,0.494949494949495
132,1535,0.05,0.02,8,4.87215668024798e-09,3.729420908683698e-05,2000,2042,2000,42,0.02056807051909892
133,765,0.05,0.02,8,1.3849935897130353e-11,0.00041334546257577117,2000,4024,2000,2024,0.5029821073558648
134,1533,0.05,0.02,8,6.603207877850622e-08,1.3428146564855024e-05,2000,2321,2000,321,0.13830245583800085
135,787,0.05,0.02,8,1.4348067995089643e-11,3.8701603025951894e-05,2000,4023,2000,2023,0.5028585632612478
136,770,0.05,0.02,8,2.6669669517202413e-11,1.2336001085434856e-05,2000,3995,2000,1995,0.49937421777221525
137,747,0.05,0.02,8,2.2005870028904292e-11,0.00019361227517807362,2000,3955,2000,1955,0.4943109987357775
138,768,0.05,0.02,8,3.352009900890594e-11,1.2917555991136028e-05,2000,3984,2000,1984,0.4979919678714859
139,1535,0.05,0.02,8,3.3688027021784344e-06,3.0107620985081145e-05,2000,2000,2000,0,0.0
140,753,0.05,0.02,8,2.1533814111880133e-11,1.4891745294011419e-05,2000,3931,2000,1931,0.49122360722462477
141,762,0.05,0.02,8,1.6932312221864216e-11,0.00014996164350911204,2000,3981,2000,1981,0.4976136649083145
142,743,0.05,0.02,8,2.4209888221297377e-11,0.00027457682021671725,2000,4397,2000,2397,0.5451444166477144
143,760,0.05,0.02,8,3.572933310499728e-11,6.245458990629084e-05,2000,4028,2000,2028,0.5034756703078451
144,1535,0.05,0.02,8,5.547603850725488e-06,4.229642011860016e-05,2000,2000,2000,0,0.0
145,679,0.05,0.02,8,3.170517733366875e-11,0.0003171820201641465,2000,4409,2000,2409,0.5463823996371059
146,756,0.05,0.02,8,3.421722672539711e-11,4.9501422794719766e-05,2000,3908,2000,1908,0.4882292732855681
147,1534,0.05,0.02,8,1.16830589613764e-09,4.628857612881787e-05,2000,2005,2000,5,0.0024937655860349127
148,763,0.05,0.02,8,3.5488956609452784e-11,1.0213607793744105e-05,2000,3996,2000,1996,0.4994994994994995
149,768,0.05,0.02,8,3.817249226177297e-11,1.985706983162936e-05,2000,4037,2000,2037,0.5045826108496408
150,783,0.05,0.02,8,1.7870645141032743e-11,0.00013706865752399094,2000,4052,2000,2052,0.506416584402764
151,767,0.05,0.02,8,4.534518944391846e-11,8.081717997853009e-06,2000,3979,2000,1979,0.4973611460165871
152,746,0.05,0.02,8,1.3897794284685263e-08,8.413389233993961e-05,2000,3859,2000,1859,0.48173101839854887
153,752,0.05,0.02,8,2.4742898544601194e-11,0.00032144406964675765,2000,4320,2000,2320,0.5370370370370371
154,769,0.05,0.02,8,1.3139163584642977e-10,8.738008383501501e-05,2000,2000,2000,0,0.0
155,761,0.05,0.02,8,2.659360291309201e-11,1.0806134364876635e-05,2000,3969,2000,1969,0.4960947341899723
156,1535,0.05,0.02,8,4.032982710866445e-07,3.4905669131222055e-05,2000,2768,2000,768,0.2774566473988439
157,706,0.05,0.02,8,4.358376631525926e-11,0.0003397424021153536,2000,4389,2000,2389,0.544315333789018
158,763,0.05,0.02,8,1.774841972743614e-11,0.00021078495892220083,2000,3968,2000,1968,0.4959677419354839
159,756,0.05,0.02,8,1.482461188399154e-11,2.808357081320172e-05,2000,3915,2000,1915,0.4891443167305236
160,1532,0.05,0.02,8,3.782235950623782e-10,6.586348637807973e-05,2000,2189,2000,189,0.08634079488350845
161,731,0.05,0.02,8,6.293580804535522e-10,0.00035152686233588755,2000,4535,2000,2535,0.5589856670341786
162,780,0.05,0.02,8,1.4346472538105282e-11,3.240708751877389e-05,2000,4023,2000,2023,0.5028585632612478
163,1499,0.05,0.02,8,1.870584690868275e-05,0.00010772396332440817,2000,2019,2000,19,0.009410599306587419
164,1535,0.05,0.02,8,2.1033352514389473e-07,4.8719880888514197e-05,2000,2672,2000,672,0.25149700598802394
165,758,0.05,0.02,8,4.473278219694085e-11,1.3898135255048662e-05,2000,4029,2000,2029,0.5035989079175974
166,731,0.05,0.02,8,1.437887751167522e-11,0.00022548807511406702,2000,4040,2000,2040,0.504950495049505
167,1534,0.05,0.02,8,1.51435765424581e-08,2.216439502291019e-05,2000,2035,2000,35,0.0171990171990172
168,1535,0.05,0.02,8,3.201071515646273e-07,3.3640412496104273e-05,2000,2707,2000,707,0.2611747321758404
169,1535,0.05,0.02,8,6.507381851589357e-06,4.348257912287954e-05,2000,2000,2000,0,0.0
170,356,0.05,0.02,8,6.985232455731602e-07,2.8309277918427763e-05,2000,8580,2000,6580,0.7668997668997669
171,1535,0.05,0.02,8,5.664160409592179e-06,3.9446078497850636e-05,2000,2000,2000,0,0.0
172,767,0.05,0.02,8,3.995379417056779e-11,1.4204086178633999e-05,2000,3944,2000,1944,0.49290060851926976
173,1511,0.05,0.02,8,4.464154975867065e-06,3.363498779402763e-05,2000,3682,2000,1682,0.4568169473112439
174,764,0.05,0.02,8,3.744858465946986e-11,6.543841081377481e-06,2000,4076,2000,2076,0.5093228655544652
175,769,0.05,0.02,8,4.80491693669052e-11,1.003911332272537e-05,2000,3920,2000,1920,0.4897959183673469
176,747,0.05,0.02,8,3.997338559488491e-11,0.0002833661339941137,2000,4119,2000,2119,0.5144452537023549
177,778,0.05,0.02,8,1.3702774107898113e-11,0.00021283037190392905,2000,4175,2000,2175,0.5209580838323353
178,1535,0.05,0.02,8,1.6057911221680216e-05,8.124063092888107e-05,2000,2000,2000,0,0.0
179,763,0.05,0.02,8,5.267709241172214e-11,7.5741790177677336e-06,2000,3968,2000,1968,0.4959677419354839
180,768,0.05,0.02,8,1.488933781384273e-11,2.4610502004182245e-05,2000,4099,2000,2099,0.5120761161258843
181,1534,0.05,0.02,8,4.8168942029730546e-08,6.0186803487656356e-05,2000,2178,2000,178,0.08172635445362718
182,727,0.05,0.02,8,1.5917671406407792e-11,0.0001680297226602503,2000,4477,2000,2477,0.5532722805450078
183,758,0.05,0.02,8,1.5462386273290043e-11,7.718900134299464e-05,2000,3990,2000,1990,0.49874686716791977
184,771,0.05,0.02,8,1.008444173322109e-11,0.00027367455186423314,2000,3994,2000,1994,0.4992488733099649
185,777,0.05,0.02,8,1.4693282238137024e-11,6.337746176111029e-05,2000,4000,2000,2000,0.5
186,1535,0.05,0.02,8,2.143066262931038e-05,0.00010579220682872811,2000,2000,2000,0,0.0
187,1535,0.05,0.02,8,1.4132944746853373e-05,8.233893256695592e-05,2000,2000,2000,0,0.0
188,774,0.05,0.02,8,2.8556726112974993e-11,9.89419870039675e-06,2000,4078,2000,2078,0.5095635115252575
189,1535,0.05,0.02,8,2.373127790661471e-05,0.00011609933239503438,2000,2000,2000,0,0.0
190,1534,0.05,0.02,8,1.1695328503347872e-08,2.9970322703309596e-05,2000,2023,2000,23,0.011369253583786456
191,730,0.05,0.02,8,5.642635687310638e-11,1.1098279835923691e-05,2000,4059,2000,2059,0.5072677999507268
192,769,0.05,0.02,8,2.1951369620743617e-11,0.00022054322872290804,2000,4084,2000,2084,0.5102840352595495
193,787,0.05,0.02,8,2.3012151295628775e-11,1.2870145966858955e-05,2000,4086,2000,2086,0.5105237395986295
194,1535,0.05,0.02,8,1.3478755743487675e-05,7.364457319242693e-05,2000,2000,2000,0,0.0
195,752,0.05,0.02,8,8.869441578091258e-11,0.00015826574661343554,2000,4042,2000,2042,0.5051954477981198
196,1272,0.05,0.02,8,2.7545538688157376e-05,0.00010164623023791751,2000,2415,2000,415,0.17184265010351968
197,1535,0.05,0.02,8,1.7998641538249046e-06,2.0958783640672486e-05,2000,2000,2000,0,0.0
198,1535,0.05,0.02,8,6.18557185472527e-06,4.678228964221921e-05,2000,2000,2000,0,0.0
199,771,0.05,0.02,8,1.5635890785659716e-11,0.0003335149846637224,2000,6186,2000,4186,0.6766892984157775
200,640,0.05,0.02,8,7.806138163792871e-11,0.00039893555035192885,2000,4900,2000,2900,0.5918367346938775
201,744,0.05,0.02,8,2.8042037043308906e-11,0.0001410947172080082,2000,4016,2000,2016,0.50199203187251
202,790,0.05,0.02,8,1.421070302733127e-11,0.00012296296835690763,2000,4003,2000,2003,0.5003747189607795
203,1535,0.05,0.02,8,8.529545261311978e-06,5.2370321535925206e-05,2000,2000,2000,0,0.0
204,779,0.05,0.02,8,1.7267854519080596e-11,0.0002577024670311815,2000,4699,2000,2699,0.5743775271334326
205,790,0.05,0.02,8,4.143778438094909e-11,1.4467317649792538e-05,2000,3966,2000,1966,0.4957135653050933
206,1535,0.05,0.02,8,6.838181529299044e-06,5.600731664495397e-05,2000,2000,2000,0,0.0
207,777,0.05,0.02,8,1.0521822166623121e-11,4.1909251393028425e-05,2000,4055,2000,2055,0.5067817509247842
208,1528,0.05,0.02,8,5.3133314515059485e-05,0.00013785385815877073,2000,2000,2000,0,0.0
209,741,0.05,0.02,8,1.6339913676927523e-11,0.00024404248633739655,2000,4190,2000,2190,0.522673031026253
210,783,0.05,0.02,8,1.8913277354215758e-11,2.997304082955284e-05,2000,3871,2000,1871,0.48333763885300957
211,787,0.05,0.02,8,1.1389019974975907e-10,6.768622847486271e-06,2000,3994,2000,1994,0.4992488733099649
212,673,0.05,0.02,8,1.0509249952821466e-10,0.00033374424782886157,2000,4552,2000,2552,0.5606326889279437
213,753,0.05,0.02,8,5.005915812708175e-11,1.4976090324455911e-05,2000,4086,2000,2086,0.5105237395986295
214,760,0.05,0.02,8,1.969968887224502e-11,2.744680260547375e-05,2000,3999,2000,1999,0.49987496874218557
215,764,0.05,0.02,8,1.0012799917473116e-11,4.8984496000951856e-05,2000,3920,2000,1920,0.4897959183673469
216,1535,0.05,0.02,8,1.1151021766272238e-05,6.157603938144587e-05,2000,2000,2000,0,0.0
217,769,0.05,0.02,8,6.484381595129647e-11,6.560027714047389e-06,2000,4025,2000,2025,0.5031055900621118
218,1513,0.05,0.02,8,1.3404480814352328e-06,2.738869550560649e-05,2000,3229,2000,1229,0.3806131929389904
219,796,0.05,0.02,8,6.014116534633461e-11,0.00011972669353188531,2000,4091,2000,2091,0.5111219750672207
220,1535,0.05,0.02,8,2.573161157835157e-05,0.000114114994080641,2000,2000,2000,0,0.0
221,661,0.05,0.02,8,5.617525412464349e-11,7.769055803708198e-05,2000,6091,2000,4091,0.6716466918404203
222,1309,0.05,0.02,8,2.1963903031952373e-05,9.165348921856526e-05,2000,2377,2000,377,0.15860328144720234
223,780,0.05,0.02,8,2.2545589559933248e-11,1.8809675183817187e-05,2000,4033,2000,2033,0.5040912472105132
224,750,0.05,0.02,8,1.2980736231091806e-11,0.00010961807741295102,2000,3991,2000,1991,0.4988724630418441
225,768,0.05,0.02,8,3.099371765086041e-11,1.3121253654367035e-05,2000,3913,2000,1913,0.48888320981344235
226,1535,0.05,0.02,8,1.773797195839847e-05,8.657133856679031e-05,2000,2000,2000,0,0.0
227,749,0.05,0.02,8,7.80935576994288e-10,9.920148598700824e-06,2000,4031,2000,2031,0.5038451997023071
228,1535,0.05,0.02,8,1.1064434560037505e-05,6.554384290919111e-05,2000,2000,2000,0,0.0
229,781,0.05,0.02,8,1.3790869613504074e-11,9.862010044357842e-05,2000,3991,2000,1991,0.4988724630418441
230,1183,0.05,0.02,8,7.456552991340004e-07,2.18784677478543e-05,2000,4326,2000,2326,0.5376791493296348
231,786,0.05,0.02,8,1.784622495687556e-11,0.00018582128012193435,2000,4090,2000,2090,0.511002444987775
232,1535,0.05,0.02,8,3.37793938258052e-06,3.0008990066900346e-05,2000,2000,2000,0,0.0
233,760,0.05,0.02,8,2.358979245916993e-11,1.7447904351078515e-05,2000,3976,2000,1976,0.4969818913480885
234,781,0.05,0.02,8,1.4917321424377346e-11,0.0001219072652246587,2000,3906,2000,1906,0.4879672299027138
235,808,0.05,0.02,8,5.7594068667882515e-05,0.0001907414589066095,2000,3983,2000,1983,0.4978659302033643
236,712,0.05,0.02,8,1.657773813675219e-11,0.00013801373968191992,2000,4660,2000,2660,0.5708154506437768
237,1439,0.05,0.02,8,4.051882775947465e-05,0.00011465189823968055,2000,2003,2000,3,0.0014977533699450823
238,763,0.05,0.02,8,2.5976917903480713e-11,1.8747661085201116e-05,2000,3867,2000,1867,0.48280320662011894
239,791,0.05,0.02,8,4.859649629269712e-05,0.00018205572326505335,2000,3960,2000,1960,0.494949494949495
240,673,0.05,0.02,8,1.6154239946001047e-11,0.00011950063311507482,2000,4800,2000,2800,0.5833333333333334
241,796,0.05,0.02,8,1.7707728201029772e-11,0.00012124533800276134,2000,3977,2000,1977,0.49710837314558715
242,761,0.05,0.02,8,8.11836859012291e-12,0.00021305532451989202,2000,4064,2000,2064,0.5078740157480315
243,755,0.05,0.02,8,8.941594456394009e-10,6.068722238631231e-06,2000,4090,2000,2090,0.511002444987775
244,743,0.05,0.02,8,1.529051202241008e-11,1.7741105102170356e-05,2000,3959,2000,1959,0.4948219247284668
245,788,0.05,0.02,8,8.276101047159747e-12,0.0003242534859448591,2000,4164,2000,2164,0.5196926032660903
246,731,0.05,0.02,8,3.1519878724501984e-11,1.0951418875559854e-05,2000,3951,2000,1951,0.4937990382181726
247,788,0.05,0.02,8,7.882127153486782e-12,5.277091711663395e-05,2000,4090,2000,2090,0.511002444987775
248,1535,0.05,0.02,8,1.0446684101620371e-05,5.5391714106180085e-05,2000,2000,2000,0,0.0
249,754,0.05,0.02,8,1.6619848250414603e-11,0.00014612385488003014,2000,4109,2000,2109,0.5132635677780482
250,716,0.05,0.02,8,1.827219592667257e-11,0.00024217364530230949,2000,4123,2000,2123,0.5149163230657289
251,727,0.05,0.02,8,2.4305801665139515e-10,0.00014632186269906543,2000,2000,2000,0,0.0
252,799,0.05,0.02,8,1.773541737613281e-11,0.00010644437493169778,2000,4041,2000,2041,0.5050730017322445
253,1535,0.05,0.02,8,4.6625998299063415e-06,4.187036737288289e-05,2000,2000,2000,0,0.0
254,814,0.05,0.02,8,3.944873262018282e-05,0.0001801724947390703,2000,4011,2000,2011,0.5013712291199203
255,766,0.05,0.02,8,1.440864825555804e-11,0.00013987015888969418,2000,3956,2000,1956,0.49443882709807885
256,780,0.05,0.02,8,6.0104208322406064e-05,0.00020424440287738376,2000,3989,2000,1989,0.4986212083228879
257,1535,0.05,0.02,8,1.4794783588318414e-05,8.697622932017684e-05,2000,2000,2000,0,0.0
258,460,0.05,0.02,8,4.305442070415606e-11,0.0005249137108292088,2000,16403,2000,14403,0.8780710845577029
259,1535,0.05,0.02,8,2.619348862703995e-05,0.0001234556978411139,2000,2000,2000,0,0.0
260,778,0.05,0.02,8,3.8329543476496597e-11,0.00021809800838713608,2000,4077,2000,2077,0.5094432180524896
261,766,0.05,0.02,8,1.5344749355325698e-11,0.00022224325933222763,2000,3900,2000,1900,0.48717948717948717
262,762,0.05,0.02,8,2.5560887270244645e-11,0.00019006249731694997,2000,4082,2000,2082,0.5100440960313571
263,1532,0.05,0.02,8,2.1541215688956353e-05,0.00010847777931059561,2000,2000,2000,0,0.0
264,1493,0.05,0.02,8,4.575672370054068e-05,0.00016629480103378422,2000,2004,2000,4,0.001996007984031936
265,1535,0.05,0.02,8,3.6734567830377354e-05,0.00015037377696184098,2000,2000,2000,0,0.0
266,776,0.05,0.02,8,1.543816457695459e-11,6.967826601537682e-05,2000,4010,2000,2010,0.5012468827930174
267,758,0.05,0.02,8,1.7764062690649258e-11,0.0001734323840320184,2000,4105,2000,2105,0.51278928136419
268,717,0.05,0.02,8,3.6206674915572955e-11,0.00027608534723078907,2000,4604,2000,2604,0.5655951346655083
269,671,0.05,0.02,8,1.95173750392491e-11,0.00035147886039377046,2000,7588,2000,5588,0.7364259356879284
270,760,0.05,0.02,8,3.086544688684154e-11,1.5483393712306434e-05,2000,4021,2000,2021,0.5026112907237006
271,1536,0.05,0.02,8,1.6884199753979704e-07,3.546930067618576e-05,2000,2211,2000,211,0.09543193125282677
272,774,0.05,0.02,8,2.6626709939539e-10,0.0002327175977085852,2000,4135,2000,2135,0.5163240628778718
273,775,0.05,0.02,8,9.90501786878297e-12,0.0002773893267027933,2000,3928,2000,1928,0.4908350305498982
274,779,0.05,0.02,8,6.931008294980185e-11,1.723817648375683e-05,2000,3938,2000,1938,0.49212798374809547
275,1535,0.05,0.02,8,2.0079662627031423e-05,7.90742062224494e-05,2000,2000,2000,0,0.0
276,775,0.05,0.02,8,9.926899945623373e-12,0.00020082589478866513,2000,4118,2000,2118,0.5143273433705683
277,747,0.05,0.02,8,2.2470461510299306e-11,9.900886321043901e-05,2000,3966,2000,1966,0.4957135653050933
278,1535,0.05,0.02,8,1.0667262861451203e-07,1.1370528441511626e-05,2000,2035,2000,35,0.0171990171990172
279,1535,0.05,0.02,8,4.5084027473540165e-07,1.961927710193294e-05,2000,2442,2000,442,0.180999180999181
280,1535,0.05,0.02,8,3.4676513033931165e-05,0.00014705123283018998,2000,2000,2000,0,0.0
281,1536,0.05,0.02,8,3.2059716901196524e-07,3.090005016226943e-05,2000,2299,2000,299,0.1300565463244889
282,754,0.05,0.02,8,5.0515611447568336e-11,0.0002111147577616358,2000,4137,2000,2137,0.51655789219241
283,761,0.05,0.02,8,1.677014115856124e-11,0.0001406899685804777,2000,3890,2000,1890,0.48586118251928023
284,762,0.05,0.02,8,1.8847245533364428e-11,0.0003275392629598806,2000,4038,2000,2038,0.5047052996532937
285,792,0.05,0.02,8,1.3010258976454585e-11,4.491530101246528e-06,2000,4011,2000,2011,0.5013712291199203
286,1535,0.05,0.02,8,1.5189975813300694e-05,8.74150595144071e-05,2000,2000,2000,0,0.0
287,759,0.05,0.02,8,1.7896820032396623e-11,0.0002882493927480633,2000,4066,2000,2066,0.5081160846040335
288,857,0.05,0.02,8,5.7101565365566816e-05,0.00018015738259688588,2000,3670,2000,1670,0.4550408719346049
289,1535,0.05,0.02,8,6.62964854485139e-06,4.354178880373341e-05,2000,2000,2000,0,0.0
290,798,0.05,0.02,8,3.512993579424413e-05,0.00015808668367198826,2000,3956,2000,1956,0.49443882709807885
291,800,0.05,0.02,8,1.3565842728318831e-11,0.0001547608322317196,2000,4055,2000,2055,0.5067817509247842
292,780,0.05,0.02,8,9.433995669444143e-12,5.8842919343911115e-05,2000,3987,2000,1987,0.4983697015299724
293,1483,0.05,0.02,8,5.6090938960149175e-05,0.00017843664659270676,2000,2003,2000,3,0.0014977533699450823
294,776,0.05,0.02,8,1.831869662686374e-11,7.797317265251638e-05,2000,3986,2000,1986,0.49824385348720523
295,773,0.05,0.02,8,2.468160147652394e-10,0.00013838941025908202,2000,3934,2000,1934,0.49161159125571935
296,778,0.05,0.02,8,7.65498434470633e-12,0.00013315755603633702,2000,3982,2000,1982,0.4977398292315419
297,718,0.05,0.02,8,1.824249887880947e-11,0.00018046346307398623,2000,4427,2000,2427,0.548226790151344
