selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
W_purity,P_W,Ty_electron,enhanced_region_0,0,16,2.9993005690005953e-01,5.2957624809150672e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,2.5000000000000000e-01,2.5000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,2.1474511505787635e+00,1.4741848643971716e+01,4.9742815193041778e-01,9.7007205332515645e-01,-1.2990028648886840e+01,-1.9540243148979517e+00,1.3346486287830901e+00,3.0664535914272131e+00,2.1085795396075965e-01,7.7391797070456381e-01,6.3869651369704288e+00,1.3477755534033426e+02,,,5.6317046954593275e-02,7.8462567343584388e-01,6.6324563177635659e-02,9.3222704449717131e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9728248590513342e+00,1.5707949999999999e+00,6.0868357663302239e+00,6.0868357663302239e+00,2.9452431127404308e+00,2.5000000000000000e-01,6.1850105367549055e+00,7.7071976227551175e+00,8.6635545639353584e-01,-6.6945629571117387e+00,2.0687612061843041e+00,4.5305127464551981e-01,9.1652157982645264e+01,5.8853422976330561e-02,5.6517075579801945e-01,5.8853422976330561e-02,5.6517075579801945e-01
W_purity,P_W,Ty_electron,enhanced_region_1,1,50,2.7709294586564293e-01,5.5194716014314027e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,3.3431106135396477e-01,1.5682272955457314e+01,3.9435653200830867e-02,9.1252212096360741e-01,-8.3794284498185156e+00,-3.6105028788742555e-01,2.3832069816716452e+00,9.1937830854182963e+00,4.3172647719312174e-01,8.7521063032842572e-01,2.2161633374416713e+01,1.5303755671713566e+02,,,2.2526818781837310e-01,1.7205975735689587e+00,4.8154789285182331e-01,3.8868359447247549e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.3760359053001665e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.1417670008020350e+01,7.7416713739116594e-01,-5.9218283922966179e+00,4.2105008797577668e+00,7.5108611162039729e-01,1.2600685056839224e+02,2.2526818781837354e-01,2.9731889956806592e+00,2.2526818781837354e-01,2.9731889956806592e+00
W_purity,P_W,Ty_electron,enhanced_region_2,2,4,2.4283378102526798e-01,6.1539942530213432e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872458e-01,9.8174770424681057e-01,2.5000000000000000e-01,2.5000000000000000e-01,3.9269908169872414e-01,9.8174770424681035e-01,1.2667037611712711e+01,1.6322111530951890e+01,9.4766204292917389e-01,9.8382372113183525e-01,-1.4383859199971711e+01,-1.1159994527147392e+01,1.1482162928922797e+00,1.5794255393082155e+00,6.8072006269204166e-01,8.4490139661052033e-01,1.1905536860890975e+02,1.5008826059852220e+02,,,5.6317046954593331e-02,5.6317046954593386e-02,8.0983858923716112e-01,1.0254432124446196e+00,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8764791950357362e+00,1.5707949999999999e+00,7.8539816339744828e-01,7.8539816339744828e-01,3.9269908169872414e+00,2.5000000000000000e-01,7.8539816339744828e-01,1.5329343584353744e+01,9.7546938740576916e-01,-1.3508213568155124e+01,1.2653386076695465e+00,8.0030750621426427e-01,1.3992079111488275e+02,5.6317046954593386e-02,9.6688205505403702e-01,5.6317046954593386e-02,9.6688205505403702e-01
W_purity,P_W,Ty_electron,enhanced_region_3,3,10,2.3140534058974890e-01,5.0052226230969499e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872458e-01,2.2580197197676632e+00,2.5000000000000000e-01,2.5000000000000000e-01,4.6142142099600090e+00,4.7123889803846897e+00,1.0654766762873283e+01,1.5388781807573775e+01,8.2972155545500126e-01,8.7530416834079072e-01,-1.7461143395535071e+01,-1.2184825899716543e+01,3.0664535914272131e+00,3.0721298534479300e+00,6.5397109158181410e-01,8.9534872993591919e-01,0.0000000000000000e+00,6.3869651369704288e+00,,,8.3135413159927163e-01,1.0996672261471936e+00,6.3486432166545925e-02,6.6324563177635659e-02,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0919517662412601e+00,1.5707949999999999e+00,1.9634954084936211e+00,1.9634954084936211e+00,5.1050880620834143e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.4947092311915997e+01,8.7209070059039806e-01,-1.6959505330138256e+01,3.0721298534479300e+00,8.7285486684477143e-01,0.0000000000000000e+00,1.0696929412776783e+00,6.3486432166545925e-02,1.0696929412776783e+00,6.3486432166545925e-02
