detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_3,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_3,gradient_local_minimum,0,0,9.9999999988172039e-01,9.9999999999999989e-01,2.3544150327542073e+00,1.6068303759307943e+00,3.9554969073908017,0.054316582040478026,3.141592653589793,3.1268003673649116,1.3691086765447023,3.3109921139526244
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_6,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_6,gradient_local_minimum,1,1,9.9999999964417341e-01,9.9999999999999978e-01,7.8556174235300957e-01,1.5368724758457775e+00,4.99999125550851,0.03926455398652549,3.141592653589793,6.243949804075469,1.7947483445254675,2.898339309369544
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_8,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_8,gradient_local_minimum,2,2,9.9999999957712837e-01,1.0000000000000004e+00,2.3530414971125304e+00,1.5857101642804139e+00,2.4538415734377397,0.07853981633974483,3.141592653589793,3.052418809008983,0.7238201948915826,4.9975706855954325
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_14,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_14,gradient_local_minimum,3,3,9.9999999919103189e-01,1.0000000000000002e+00,2.3448066859385772e+00,1.4955320227536273e+00,4.792999072052529,0.08836001122376413,3.141592653589793,0.002579263915285954,1.7548808097959758,2.505586619135607
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_15,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_15,gradient_local_minimum,4,4,9.9999999914366122e-01,9.9999999999999989e-01,7.9173681960091702e-01,1.6212170606226790e+00,4.5556344395452975,0.061463577384222874,3.141592653589793,3.160589618561057,1.6500628963740442,2.4759529831117995
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_16,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_16,gradient_local_minimum,5,5,9.9999999906512560e-01,1.0000000000000002e+00,2.3308065295881799e+00,1.4792234696047470e+00,4.867042566352426,0.11913085237260562,3.141592653589793,0.0006174246235488011,1.9250956515796507,3.4332376276743344
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_18,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_18,gradient_local_minimum,6,6,9.9999999903360337e-01,1.0000000000000000e+00,2.3454320977468583e+00,1.6248318437334190e+00,3.75377626629934,0.0958754210733474,3.141592653589793,3.142660413434762,1.3204998525996783,0.3756134103518396
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_20,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_20,gradient_local_minimum,7,7,9.9999999892461811e-01,9.9999999999999989e-01,2.3333825952762006e+00,1.6681871992748112e+00,4.999885739608307,0.11890693511294302,3.141592653589793,3.137814520991051,1.9515209207498871,3.2638840639406426
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_22,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_22,gradient_local_minimum,8,8,9.9999999881661594e-01,1.0000000000000000e+00,8.0444222586001168e-01,1.6700932744804695e+00,4.833437710910825,0.11943780234827095,3.141592653589793,3.143930910497475,1.760749264800584,3.4689016131133923
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_23,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_03_local_minimum_23,gradient_local_minimum,9,9,9.9999999880896684e-01,1.0000000000000002e+00,8.0669903264371057e-01,1.6497209298945272e+00,4.4900805940995205,0.11288184242687575,3.141592653589793,3.1385044454292728,1.729695110778544,2.6055234756576713
